work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
base-balanced-3, 10, 400, 10, 10, 584.36, 7.96381674, , 0, , 34.5, 34.4
balanced-3, 10, 400, 10, 10, 881.75, 10.81050397, 26, 5.62535200000001, 96874, 50.8, 36.8
base-balanced-3, 10, 400, 10, 10, 724.34, 8.12464811, , 0, , 55.0, 45.6
balanced-3, 10, 400, 10, 10, 708.79, 10.15967024, 18, 2.57596100000001, 67257, 38.9, 38.8
base-balanced-3, 10, 400, 10, 10, 545.30, 7.44730353, , 0, , 50.5, 42.1
balanced-3, 10, 400, 10, 10, 568.11, 9.66560818, 19, 5.92424100000001, 70927, 38.9, 38.2
base-balanced-3, 10, 400, 10, 10, 555.09, 7.55302300, , 0, , 36.4, 36.2
balanced-3, 10, 400, 10, 10, 587.17, 9.87646041, 24, 7.21933, 89479, 35.9, 37.2
base-balanced-3, 10, 400, 10, 10, 411.12, 7.13094034, , 0, , 43.0, 33.9
balanced-3, 10, 400, 10, 10, 728.34, 10.24007578, 18, 8.46682300000001, 67131, 33.0, 33.4
base-balanced-3, 10, 400, 10, 10, 734.83, 8.32661690, , 0, , 50.6, 46.1
balanced-3, 10, 400, 10, 10, 530.83, 9.56074233, 27, 5.533501, 100524, 56.2, 37.5
base-balanced-3, 10, 400, 10, 10, 490.63, 7.46374266, , 0, , 39.8, 39.4
balanced-3, 10, 400, 10, 10, 525.89, 9.63967279, 25, 7.826283, 93123, 34.5, 35.9
base-balanced-3, 10, 400, 10, 10, 376.71, 7.04487190, , 0, , 40.4, 36.6
base-balanced-3, 10, 400, 25, 10, 387.73, 7.01466998, , 0, , 34.0, 35.9
balanced-3, 10, 400, 25, 10, 504.14, 9.45877647, 34, 5.87191900000001, 126526, 36.6, 49.2
base-balanced-3, 10, 400, 25, 10, 414.42, 7.14376772, , 0, , 35.4, 33.0
balanced-3, 10, 400, 25, 10, 609.35, 9.94162432, 87, 2.08726900000001, 321332, 33.5, 33.9
base-balanced-3, 10, 400, 25, 10, 407.63, 7.17564226, , 0, , 43.2, 57.6
balanced-3, 10, 400, 25, 10, 753.15, 10.52595971, 62, 5.761821, 229258, 53.1, 37.5
base-balanced-3, 10, 400, 25, 10, 600.13, 7.63601599, , 0, , 41.5, 39.2
balanced-3, 10, 400, 25, 10, 958.30, 11.27527749, 47, 4.839765, 174399, 37.9, 37.2
base-balanced-3, 10, 400, 25, 10, 556.59, 7.78283191, , 0, , 37.4, 38.8
balanced-3, 10, 400, 25, 10, 733.86, 10.44144635, 40, 5.355619, 148476, 38.6, 35.4
base-balanced-3, 10, 400, 25, 10, 472.28, 7.14327762, , 0, , 38.4, 35.9
balanced-3, 10, 400, 25, 10, 635.49, 9.70454348, 37, 5.694928, 137507, 44.8, 37.2
base-balanced-3, 10, 400, 25, 10, 444.79, 7.07629810, , 0, , 37.1, 38.8
balanced-3, 10, 400, 25, 10, 647.08, 9.74224361, 87, 5.008999, 321946, 38.9, 36.2
base-balanced-3, 10, 400, 25, 10, 468.14, 7.18826398, , 0, , 41.0, 35.9
balanced-3, 10, 400, 25, 10, 619.93, 9.71237612, 49, 7.189954, 181589, 36.4, 37.8
base-balanced-3, 10, 400, 25, 10, 468.64, 7.12485607, , 0, , 40.2, 35.1
balanced-3, 10, 400, 25, 10, 608.18, 9.69423545, 55, 8.226522, 203877, 36.4, 36.8
base-balanced-3, 10, 400, 25, 10, 470.09, 7.12197834, , 0, , 39.9, 38.2
balanced-3, 10, 400, 25, 10, 634.01, 9.70434289, 40, 4.988877, 148388, 39.4, 37.2
base-balanced-3, 10, 400, 25, 10, 444.17, 7.07421861, , 0, , 37.4, 39.0
balanced-3, 10, 400, 25, 10, 822.76, 10.65126516, 64, 5.274944, 237141, 38.1, 34.9
base-balanced-3, 10, 400, 25, 10, 637.97, 8.08643099, , 0, , 37.1, 37.2
balanced-3, 10, 400, 25, 10, 832.16, 10.76470186, 47, 7.64742200000001, 174068, 42.8, 39.2
base-balanced-3, 10, 400, 25, 10, 552.81, 7.71358067, , 0, , 37.6, 38.8
balanced-3, 10, 400, 25, 10, 549.17, 9.69642690, 42, 6.14291800000001, 155907, 39.4, 35.9
base-balanced-3, 10, 400, 25, 10, 372.52, 6.99802706, , 0, , 35.4, 36.8
balanced-3, 10, 400, 25, 10, 642.78, 10.05549782, 66, 5.066123, 244397, 37.4, 35.4
base-balanced-3, 10, 400, 25, 10, 401.65, 7.04802597, , 0, , 37.6, 34.9
balanced-3, 10, 400, 25, 10, 729.03, 10.49010217, 105, 5.079279, 388265, 35.0, 36.2
base-balanced-3, 10, 400, 25, 10, 455.89, 7.40255736, , 0, , 46.1, 47.1
balanced-3, 10, 400, 25, 10, 645.46, 10.19191679, 40, 5.295619, 148526, 36.6, 33.9
base-balanced-3, 10, 400, 25, 10, 400.53, 7.10489708, , 0, , 45.6, 43.8
balanced-3, 10, 400, 25, 10, 582.81, 9.90331758, 30, 8.028317, 111639, 33.0, 33.4
base-balanced-3, 10, 400, 25, 10, 556.65, 7.79820037, , 0, , 40.1, 37.2
balanced-3, 10, 400, 25, 10, 421.53, 9.14825374, 55, 6.43536400000001, 203739, 38.4, 40.9
base-balanced-3, 10, 400, 25, 10, 390.53, 7.00355665, , 0, , 34.8, 33.0
balanced-3, 10, 400, 25, 10, 608.05, 9.93354191, 32, 6.591274, 118626, 34.2, 37.2
base-balanced-3, 10, 400, 25, 10, 411.56, 7.16164202, , 0, , 55.2, 38.2
balanced-3, 10, 400, 25, 10, 508.55, 9.60083760, 42, 5.85665900000001, 155936, 34.0, 36.2
base-balanced-3, 10, 400, 25, 10, 541.71, 7.48759288, , 0, , 37.9, 34.9
balanced-3, 10, 400, 25, 10, 936.97, 11.47657156, 35, 7.58171, 130194, 47.1, 37.2
base-balanced-3, 10, 400, 25, 10, 441.52, 7.29180425, , 0, , 36.4, 37.8
balanced-3, 10, 400, 25, 10, 571.51, 9.84391248, 46, 4.277423, 170260, 38.9, 35.9
base-balanced-3, 10, 400, 25, 10, 384.37, 7.05651872, , 0, , 42.2, 37.0
balanced-3, 10, 400, 25, 10, 704.22, 10.37670466, 79, 3.72842700000001, 292297, 34.0, 35.4
base-balanced-3, 10, 400, 25, 10, 591.67, 7.71199847, , 0, , 37.4, 34.4
balanced-3, 10, 400, 25, 10, 544.57, 9.66622128, 37, 6.013727, 137226, 36.4, 37.2
base-balanced-3, 10, 400, 25, 10, 387.39, 7.06854836, , 0, , 35.4, 33.4
balanced-3, 10, 400, 25, 10, 667.19, 10.20124406, 78, 4.951004, 288562, 36.4, 37.8
base-balanced-3, 10, 400, 25, 10, 609.26, 7.92672257, , 0, , 41.0, 37.5
balanced-3, 10, 400, 25, 10, 672.22, 10.05158795, 57, 2.67385200000001, 211108, 44.2, 40.9
base-balanced-3, 10, 400, 25, 10, 660.30, 8.06919966, , 0, , 39.9, 57.6
balanced-3, 10, 400, 25, 10, 805.71, 10.59918519, 50, 3.07880900000001, 185250, 38.6, 36.2
base-balanced-3, 10, 400, 25, 10, 444.24, 7.12799965, , 0, , 37.9, 38.0
balanced-3, 10, 400, 25, 10, 625.44, 9.77094413, 69, 5.30788600000001, 255252, 41.8, 34.9
base-balanced-3, 10, 400, 25, 10, 462.17, 7.18899602, , 0, , 39.6, 39.4
balanced-3, 10, 400, 25, 10, 599.53, 9.70573794, 46, 5.05906900000001, 170642, 39.2, 40.6
base-balanced-3, 10, 400, 25, 10, 479.86, 7.24549525, , 0, , 42.0, 35.9
balanced-3, 10, 400, 25, 10, 594.57, 9.65413611, 46, 5.614772, 171015, 38.9, 39.0
base-balanced-3, 10, 400, 25, 10, 461.92, 7.17548878, , 0, , 37.6, 34.9
base-balanced-3, 10, 200, 10, 10, 449.81, 7.12422405, , 0, , 39.9, 39.9
balanced-3, 10, 200, 10, 10, 635.21, 9.71018049, 17, 6.315679, 31803, 37.9, 34.9
base-balanced-3, 10, 200, 10, 10, 455.78, 7.13347508, , 0, , 36.4, 36.2
balanced-3, 10, 200, 10, 10, 618.62, 9.74244063, 35, 5.201301, 64782, 36.4, 37.2
base-balanced-3, 10, 200, 10, 10, 455.82, 7.13543910, , 0, , 40.8, 37.5
balanced-3, 10, 200, 10, 10, 642.31, 9.80243550, 25, 6.765854, 46575, 39.4, 37.8
base-balanced-3, 10, 200, 10, 10, 433.19, 7.10105815, , 0, , 36.4, 39.0
balanced-3, 10, 200, 10, 10, 635.23, 9.79707281, 18, 10.879552, 33585, 43.0, 39.0
base-balanced-3, 10, 200, 10, 10, 458.65, 7.17626727, , 0, , 41.2, 40.4
balanced-3, 10, 200, 10, 10, 623.37, 9.70605359, 13, 6.052249, 24328, 37.9, 37.8
base-balanced-3, 10, 200, 10, 10, 458.60, 7.13666255, , 0, , 46.8, 41.9
balanced-3, 10, 200, 10, 10, 630.69, 9.71542233, 13, 6.10453800000001, 24448, 51.6, 38.2
base-balanced-3, 10, 200, 10, 10, 434.26, 7.07288191, , 0, , 36.4, 36.8
balanced-3, 10, 200, 10, 10, 632.09, 9.77727463, 12, 7.706137, 22521, 48.6, 38.0
base-balanced-3, 10, 200, 10, 10, 439.43, 7.12009078, , 0, , 37.1, 37.2
balanced-3, 10, 200, 10, 10, 648.29, 9.81337787, 21, 7.61155600000001, 39087, 39.9, 34.4
base-balanced-3, 10, 200, 10, 10, 466.65, 7.21069514, , 0, , 36.4, 36.2
balanced-3, 10, 200, 10, 10, 628.08, 9.73729113, 23, 7.390691, 42759, 44.2, 44.0
base-balanced-3, 10, 200, 10, 10, 456.75, 7.14292334, , 0, , 38.6, 36.8
balanced-3, 10, 200, 10, 10, 639.58, 9.75218374, 14, 8.20613800000001, 26426, 36.6, 36.2
base-balanced-3, 10, 200, 10, 10, 436.54, 7.10311724, , 0, , 37.1, 37.2
balanced-3, 10, 200, 10, 10, 621.83, 9.68366828, 13, 6.88852900000001, 24430, 44.5, 38.5
base-balanced-3, 10, 200, 10, 10, 472.86, 7.21441338, , 0, , 41.5, 37.2
balanced-3, 10, 200, 10, 10, 632.06, 9.73021665, 12, 6.596445, 22583, 38.4, 37.0
base-balanced-3, 10, 200, 10, 10, 452.19, 7.13966512, , 0, , 37.6, 36.8
balanced-3, 10, 200, 10, 10, 597.74, 9.69992320, 25, 4.771546, 46561, 38.9, 45.0
base-balanced-3, 10, 200, 10, 10, 462.13, 7.18140397, , 0, , 40.8, 36.4
balanced-3, 10, 200, 10, 10, 607.05, 9.63894251, 16, 5.506764, 29837, 41.0, 41.9
base-balanced-3, 10, 200, 10, 10, 455.92, 7.16758408, , 0, , 39.4, 35.9
balanced-3, 10, 200, 10, 10, 604.99, 9.69723219, 27, 6.347508, 50363, 36.9, 37.8
base-balanced-3, 10, 200, 10, 10, 456.42, 7.17523637, , 0, , 40.1, 37.5
balanced-3, 10, 200, 10, 10, 628.86, 9.74507856, 22, 7.402574, 41082, 37.9, 37.8
base-balanced-3, 10, 200, 10, 10, 437.56, 7.11449886, , 0, , 35.9, 37.2
balanced-3, 10, 200, 10, 10, 635.50, 9.77697331, 22, 4.614248, 41015, 37.9, 34.9
base-balanced-3, 10, 200, 10, 10, 449.90, 7.14687723, , 0, , 37.4, 37.2
balanced-3, 10, 200, 10, 10, 649.56, 9.81496243, 28, 7.45721400000001, 51913, 38.9, 37.2
base-balanced-3, 10, 200, 10, 10, 461.82, 7.14329721, , 0, , 36.9, 36.8
balanced-3, 10, 200, 10, 10, 797.97, 10.50303632, 18, 6.190746, 33715, 36.9, 36.8
base-balanced-3, 10, 200, 10, 10, 676.56, 8.21297227, , 0, , 42.5, 39.2
balanced-3, 10, 200, 10, 10, 727.15, 10.44624124, 22, 8.094544, 41218, 42.8, 42.2
base-balanced-3, 10, 200, 10, 10, 451.92, 7.43469215, , 0, , 37.9, 37.2
balanced-3, 10, 200, 10, 10, 425.55, 9.17508781, 19, 8.19042900000001, 35427, 34.0, 35.9
base-balanced-3, 10, 200, 10, 10, 446.31, 7.37983051, , 0, , 35.9, 33.9
balanced-3, 10, 200, 10, 10, 474.94, 9.43894089, 28, 7.929462, 52134, 44.8, 35.9
base-balanced-3, 10, 200, 10, 10, 436.31, 7.33469331, , 0, , 33.5, 34.9
balanced-3, 10, 200, 10, 10, 576.82, 9.82669991, 17, 7.914068, 31735, 37.6, 34.4
base-balanced-3, 10, 200, 10, 10, 462.07, 7.35697222, , 0, , 42.8, 41.9
balanced-3, 10, 200, 10, 10, 519.43, 9.65433571, 12, 7.80096, 22654, 35.0, 35.9
base-balanced-3, 10, 200, 10, 10, 427.95, 7.31162576, , 0, , 35.0, 34.1
balanced-3, 10, 200, 10, 10, 471.83, 9.48344574, 19, 7.7209, 35741, 33.0, 33.4
base-balanced-3, 10, 200, 10, 10, 348.40, 6.88940229, , 0, , 36.4, 32.5
balanced-3, 10, 200, 10, 10, 435.47, 9.18658785, 23, 4.771826, 42806, 33.5, 36.2
base-balanced-3, 10, 200, 10, 10, 332.57, 6.87671099, , 0, , 35.0, 32.5
balanced-3, 10, 200, 10, 10, 453.64, 9.25512522, 27, 7.50910500000001, 50104, 33.0, 35.4
base-balanced-3, 10, 200, 10, 10, 389.91, 7.12447135, , 0, , 34.5, 33.0
balanced-3, 10, 200, 10, 10, 443.04, 9.29188983, 32, 7.12716900000001, 59310, 45.2, 46.1
base-balanced-3, 10, 200, 10, 10, 328.91, 6.84719060, , 0, , 33.0, 31.5
balanced-3, 10, 200, 10, 10, 402.37, 9.08252157, 27, 7.40312800000001, 50299, 33.0, 34.9
base-balanced-3, 10, 200, 10, 10, 334.72, 6.82986391, , 0, , 35.2, 32.5
balanced-3, 10, 200, 10, 10, 715.80, 10.24347376, 24, 9.87710700000001, 44655, 45.9, 39.4
base-balanced-3, 10, 200, 10, 10, 644.89, 7.79422396, , 0, , 59.5, 39.4
base-balanced-3, 10, 200, 25, 10, 624.81, 7.55211923, , 0, , 43.2, 39.9
balanced-3, 10, 200, 25, 10, 536.34, 9.50984977, 48, 6.756034, 89083, 37.4, 37.8
base-balanced-3, 10, 200, 25, 10, 359.33, 6.96205721, , 0, , 34.0, 33.0
balanced-3, 10, 200, 25, 10, 946.91, 11.07900400, 49, 4.83647500000001, 90811, 34.8, 36.2
base-balanced-3, 10, 200, 25, 10, 513.86, 7.36273407, , 0, , 43.6, 39.9
balanced-3, 10, 200, 25, 10, 920.04, 11.06387094, 55, 2.63690700000001, 102047, 35.0, 36.2
base-balanced-3, 10, 200, 25, 10, 398.56, 7.07199554, , 0, , 38.4, 35.9
balanced-3, 10, 200, 25, 10, 529.19, 9.57994676, 41, 4.990689, 75731, 35.0, 34.9
base-balanced-3, 10, 200, 25, 10, 341.68, 6.82944901, , 0, , 35.8, 36.2
balanced-3, 10, 200, 25, 10, 501.80, 9.41151234, 38, 8.742912, 70499, 35.4, 33.9
base-balanced-3, 10, 200, 25, 10, 418.45, 7.09809555, , 0, , 35.2, 34.4
balanced-3, 10, 200, 25, 10, 642.37, 9.96092973, 52, 6.01804100000001, 96403, 34.0, 33.9
base-balanced-3, 10, 200, 25, 10, 624.24, 7.86071338, , 0, , 35.9, 37.2
balanced-3, 10, 200, 25, 10, 679.10, 10.03170981, 33, 7.12947, 61304, 49.0, 34.4
base-balanced-3, 10, 200, 25, 10, 468.52, 7.39568715, , 0, , 51.6, 39.0
balanced-3, 10, 200, 25, 10, 699.35, 10.35704109, 52, 6.08408200000001, 95949, 35.0, 37.8
base-balanced-3, 10, 200, 25, 10, 351.37, 6.93334031, , 0, , 46.8, 36.4
balanced-3, 10, 200, 25, 10, 457.00, 9.40053663, 57, 5.684017, 105507, 37.4, 35.9
base-balanced-3, 10, 200, 25, 10, 296.73, 6.69348157, , 0, , 33.5, 36.8
balanced-3, 10, 200, 25, 10, 457.75, 9.35778286, 29, 7.90745, 54154, 36.1, 33.4
base-balanced-3, 10, 200, 25, 10, 301.50, 6.71192185, , 0, , 33.8, 34.4
balanced-3, 10, 200, 25, 10, 474.38, 9.43317425, 92, 5.19197800000001, 169964, 34.0, 32.5
base-balanced-3, 10, 200, 25, 10, 300.99, 6.71591006, , 0, , 34.0, 34.4
balanced-3, 10, 200, 25, 10, 474.98, 9.39837029, 49, 5.835058, 90749, 36.4, 32.5
base-balanced-3, 10, 200, 25, 10, 294.99, 6.68362564, , 0, , 33.0, 35.9
balanced-3, 10, 200, 25, 10, 456.52, 9.34040185, 28, 8.161057, 52056, 36.4, 32.5
base-balanced-3, 10, 200, 25, 10, 299.85, 6.67298121, , 0, , 33.0, 33.9
balanced-3, 10, 200, 25, 10, 451.19, 9.35005116, 28, 6.855464, 52136, 34.8, 32.5
base-balanced-3, 10, 200, 25, 10, 300.08, 6.69925643, , 0, , 33.5, 34.4
balanced-3, 10, 200, 25, 10, 455.82, 9.37540743, 43, 6.76443900000001, 79930, 35.9, 33.0
base-balanced-3, 10, 200, 25, 10, 310.18, 6.75341167, , 0, , 33.0, 34.9
balanced-3, 10, 200, 25, 10, 470.03, 9.46831133, 117, 5.17197800000001, 216034, 35.0, 32.0
base-balanced-3, 10, 200, 25, 10, 330.67, 6.80919513, , 0, , 33.5, 34.9
balanced-3, 10, 200, 25, 10, 463.27, 9.42416012, 37, 2.10003400000001, 68744, 33.5, 32.5
base-balanced-3, 10, 200, 25, 10, 332.82, 6.84225052, , 0, , 32.5, 34.4
balanced-3, 10, 200, 25, 10, 444.43, 9.42368775, 51, 4.016048, 94310, 34.5, 32.5
base-balanced-3, 10, 200, 25, 10, 296.34, 6.66890485, , 0, , 33.0, 33.9
balanced-3, 10, 200, 25, 10, 460.04, 9.43641669, 32, 6.48119800000001, 59400, 34.2, 32.5
base-balanced-3, 10, 200, 25, 10, 329.23, 6.87042340, , 0, , 35.0, 34.4
balanced-3, 10, 200, 25, 10, 407.64, 9.12634190, 41, 6.37718100000001, 76191, 33.0, 34.9
base-balanced-3, 10, 200, 25, 10, 322.40, 6.87434794, , 0, , 33.5, 32.0
balanced-3, 10, 200, 25, 10, 409.40, 9.15784950, 47, 8.803134, 87032, 33.5, 34.9
base-balanced-3, 10, 200, 25, 10, 325.56, 6.87830331, , 0, , 34.5, 32.5
balanced-3, 10, 200, 25, 10, 436.08, 9.19983231, 42, 5.821427, 77770, 33.0, 34.9
base-balanced-3, 10, 200, 25, 10, 329.79, 6.88169665, , 0, , 37.1, 33.9
balanced-3, 10, 200, 25, 10, 437.04, 9.23321524, 67, 5.963059, 123990, 33.0, 35.4
base-balanced-3, 10, 200, 25, 10, 340.63, 6.91425201, , 0, , 33.5, 31.5
balanced-3, 10, 200, 25, 10, 416.98, 9.14779819, 76, 5.889995, 140668, 32.5, 33.4
base-balanced-3, 10, 200, 25, 10, 327.51, 6.87537896, , 0, , 34.0, 32.0
balanced-3, 10, 200, 25, 10, 448.67, 9.32602937, 44, 7.98355600000001, 81687, 39.8, 34.9
base-balanced-3, 10, 200, 25, 10, 304.36, 6.70992899, , 0, , 32.5, 33.0
balanced-3, 10, 200, 25, 10, 450.48, 9.38086843, 36, 6.1605, 66860, 33.5, 32.0
base-balanced-3, 10, 200, 25, 10, 313.82, 6.73739915, , 0, , 32.5, 34.4
balanced-3, 10, 200, 25, 10, 475.23, 9.44314754, 70, 6.97944600000001, 129770, 34.0, 32.5
base-balanced-3, 10, 200, 25, 10, 313.54, 6.78219209, , 0, , 32.5, 33.4
balanced-3, 10, 200, 25, 10, 588.68, 9.80929042, 49, 5.969359, 90829, 35.8, 32.5
base-balanced-3, 10, 200, 25, 10, 302.79, 6.71404340, , 0, , 32.5, 33.9
balanced-3, 10, 200, 25, 10, 453.65, 9.39952782, 84, 5.29618600000001, 155142, 34.0, 32.0
base-balanced-3, 10, 200, 25, 10, 305.66, 6.69260037, , 0, , 33.0, 35.4
balanced-3, 10, 200, 25, 10, 463.56, 9.40695578, 54, 6.72397600000001, 99719, 35.4, 32.5
base-balanced-3, 10, 200, 25, 10, 304.67, 6.69938492, , 0, , 32.5, 33.9
base-balanced-3, 5, 400, 10, 10, 390.95, 7.08895274, , 0, , 35.4, 33.0
balanced-3, 5, 400, 10, 10, 757.70, 10.40029199, 19, 0.302436999999998, 71118, 39.9, 42.2
base-balanced-3, 5, 400, 10, 10, 422.35, 7.28032756, , 0, , 38.4, 35.4
balanced-3, 5, 400, 10, 10, 495.22, 9.38714869, 15, 0.112868000000006, 56358, 33.5, 34.4
base-balanced-3, 5, 400, 10, 10, 352.43, 6.91861278, , 0, , 35.8, 32.5
balanced-3, 5, 400, 10, 10, 466.10, 9.27867418, 12, 0.262816999999998, 45207, 32.5, 33.4
base-balanced-3, 5, 400, 10, 10, 348.89, 6.96651904, , 0, , 35.9, 33.4
balanced-3, 5, 400, 10, 10, 429.68, 9.17559130, 20, 0.148488, 74995, 33.5, 34.9
base-balanced-3, 5, 400, 10, 10, 345.05, 6.93293442, , 0, , 35.0, 32.5
balanced-3, 5, 400, 10, 10, 428.61, 9.15779969, 17, 0.254203000000004, 63816, 33.0, 33.9
base-balanced-3, 5, 400, 10, 10, 335.50, 6.89948421, , 0, , 34.2, 32.5
balanced-3, 5, 400, 10, 10, 424.12, 9.19064541, 20, 0.195532, 75082, 33.0, 35.9
base-balanced-3, 5, 400, 10, 10, 340.78, 6.90524715, , 0, , 35.4, 33.0
balanced-3, 5, 400, 10, 10, 580.65, 9.84281683, 19, 0.352569000000003, 71206, 32.5, 33.4
base-balanced-3, 5, 400, 10, 10, 652.95, 8.04135049, , 0, , 37.9, 35.4
balanced-3, 5, 400, 10, 10, 1188.43, 12.28653965, 18, 0.228507000000008, 67560, 40.0, 39.0
base-balanced-3, 5, 400, 10, 10, 855.95, 9.18546357, , 0, , 43.0, 48.0
balanced-3, 5, 400, 10, 10, 1085.52, 11.89302204, 17, 0.304591000000002, 63668, 46.1, 43.5
base-balanced-3, 5, 400, 10, 10, 664.54, 8.08416953, , 0, , 37.6, 37.8
balanced-3, 5, 400, 10, 10, 615.40, 9.65861954, 26, 0.161134000000004, 96884, 47.1, 43.0
base-balanced-3, 5, 400, 10, 10, 382.21, 7.04507859, , 0, , 37.9, 36.8
balanced-3, 5, 400, 10, 10, 404.39, 9.12322677, 27, 0.0909630000000021, 100946, 34.0, 35.4
base-balanced-3, 5, 400, 10, 10, 350.79, 6.98605884, , 0, , 36.4, 33.9
balanced-3, 5, 400, 10, 10, 409.04, 9.11259354, 17, 0.067136000000005, 63965, 34.5, 36.2
base-balanced-3, 5, 400, 10, 10, 372.93, 7.04668245, , 0, , 34.5, 33.4
balanced-3, 5, 400, 10, 10, 403.29, 9.09423198, 20, 0.13760400000001, 74874, 33.5, 35.4
base-balanced-3, 5, 400, 10, 10, 334.97, 6.81745376, , 0, , 33.0, 33.0
balanced-3, 5, 400, 10, 10, 518.70, 9.45638157, 29, 0.0658860000000061, 108095, 35.0, 33.4
base-balanced-3, 5, 400, 10, 10, 649.74, 8.09986745, , 0, , 34.0, 35.4
balanced-3, 5, 400, 10, 10, 545.27, 9.59704640, 25, 0.223903000000007, 93591, 39.9, 37.2
