work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v4, 10, 400, 10, 10, 393.10, 6.93020937, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 537.10, 9.38374501, 29, 5.08079900000001, 107866
base-cec-sandwich-v4, 10, 400, 10, 10, 398.91, 6.94745652, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 545.22, 9.46580638, 19, 6.06548299999997, 71016
base-cec-sandwich-v4, 10, 400, 10, 10, 402.94, 6.97286944, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.46, 9.46227722, 18, 3.68956900000001, 67161
base-cec-sandwich-v4, 10, 400, 10, 10, 396.62, 6.95689027, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 544.02, 9.43928721, 16, 4.47678999999999, 60062
base-cec-sandwich-v4, 10, 400, 10, 10, 407.61, 6.93365158, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 546.87, 9.46116381, 16, 4.28981999999996, 59905
base-cec-sandwich-v4, 10, 400, 10, 10, 392.58, 6.93893216, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.19, 9.43756007, 15, 4.698691, 56299
base-cec-sandwich-v4, 10, 400, 10, 10, 399.80, 6.97028420, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 531.40, 9.42018902, 24, 3.91159699999997, 89721
base-cec-sandwich-v4, 10, 400, 10, 10, 391.57, 6.86438980, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.34, 9.47836859, 15, 3.69527899999997, 56288
base-cec-sandwich-v4, 10, 400, 10, 10, 397.25, 6.90243919, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 540.05, 9.42875037, 23, 3.78381999999999, 85798
base-cec-sandwich-v4, 10, 400, 10, 10, 400.07, 6.90150763, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.38, 9.39005499, 13, 3.99906799999997, 48975
base-cec-sandwich-v4, 10, 400, 10, 10, 402.86, 6.92195359, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.41, 9.43579825, 30, 4.57223099999999, 111693
base-cec-sandwich-v4, 10, 400, 10, 10, 407.13, 6.93864067, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 550.12, 9.46704334, 15, 4.83279499999998, 56409
base-cec-sandwich-v4, 10, 400, 10, 10, 387.07, 6.90431487, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 531.08, 9.38711653, 13, 5.56162499999999, 48795
base-cec-sandwich-v4, 10, 400, 10, 10, 397.09, 6.90936687, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 531.15, 9.42033992, 17, 4.31750399999999, 63859
base-cec-sandwich-v4, 10, 400, 10, 10, 402.74, 6.90118934, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 557.45, 9.46328558, 17, 4.24366199999997, 63639
base-cec-sandwich-v4, 10, 400, 10, 10, 394.89, 6.90492727, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.08, 9.47739236, 17, 2.436105, 63539
base-cec-sandwich-v4, 10, 400, 10, 10, 394.76, 6.93978296, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 537.29, 9.49771509, 19, 4.19711599999999, 71147
base-cec-sandwich-v4, 10, 400, 10, 10, 389.48, 6.92893633, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 530.82, 9.42459186, 15, 4.86160699999999, 56291
base-cec-sandwich-v4, 10, 400, 10, 10, 407.11, 6.93461126, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 556.95, 9.51248051, 26, 3.98710699999998, 96991
base-cec-sandwich-v4, 10, 400, 10, 10, 389.99, 6.95942525, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.09, 9.43613827, 19, 5.06768999999997, 71025
base-cec-sandwich-v4, 10, 400, 10, 10, 402.41, 6.91207208, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 537.56, 9.50021186, 19, 5.54245900000001, 71167
base-cec-sandwich-v4, 10, 400, 10, 10, 389.89, 6.87641545, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 548.01, 9.44741201, 24, 2.48557499999998, 89387
base-cec-sandwich-v4, 10, 400, 10, 10, 400.63, 6.88315366, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 549.70, 9.40699867, 25, 5.30346299999997, 93012
base-cec-sandwich-v4, 10, 400, 10, 10, 402.06, 6.91959941, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 534.28, 9.36058455, 24, 5.700807, 89293
base-cec-sandwich-v4, 10, 400, 10, 10, 394.26, 6.86227796, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 550.54, 9.43397014, 18, 4.244777, 67332
base-cec-sandwich-v4, 10, 400, 10, 10, 392.26, 6.86207479, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 539.49, 9.38509640, 15, 4.91836499999999, 56164
base-cec-sandwich-v4, 10, 400, 10, 10, 404.72, 6.87397322, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 549.81, 9.45392492, 13, 6.09394900000001, 48724
base-cec-sandwich-v4, 10, 400, 10, 10, 394.02, 6.92888097, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 539.31, 9.49986423, 27, 3.12141099999997, 100762
base-cec-sandwich-v4, 10, 400, 10, 10, 390.79, 6.92966112, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 529.76, 9.48094154, 20, 2.962603, 74723
base-cec-sandwich-v4, 10, 400, 10, 10, 401.66, 6.95738995, , 0, 
cec-sandwich-v4, 10, 400, 10, 10, 541.16, 9.48431450, 18, 2.613156, 67320
base-cec-sandwich-v4, 10, 400, 10, 10, 400.61, 6.94824851, , 0, 
base-cec-sandwich-v4, 10, 400, 25, 10, 398.44, 6.88312189, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 541.71, 9.44739592, 54, 3.76040699999999, 200540
base-cec-sandwich-v4, 10, 400, 25, 10, 405.92, 6.91838567, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 550.54, 9.42885816, 53, 3.089493, 196698
base-cec-sandwich-v4, 10, 400, 25, 10, 396.55, 6.89679743, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 557.28, 9.42951975, 37, 1.80622399999999, 137758
base-cec-sandwich-v4, 10, 400, 25, 10, 405.64, 6.91255879, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 559.55, 9.51495677, 72, 2.65749199999999, 267242
base-cec-sandwich-v4, 10, 400, 25, 10, 414.66, 6.91330768, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 565.64, 9.50042344, 91, 3.43835100000001, 337246
base-cec-sandwich-v4, 10, 400, 25, 10, 410.18, 6.92010411, , 0, 
cec-sandwich-v4, 10, 400, 25, 10, 545.89, 9.45924683, 45, 2.93327099999999, 167082
base-cec-sandwich-v4, 10, 400, 25, 10, 401.07, 6.95732400, , 0, 
