work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-mixed-v5, 10, 400, 10, 10, 600.85, 9.21455668, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 600.06, 10.09014337, 23, 5.087179, 85677
base-cec-mixed-v5, 10, 400, 10, 10, 509.82, 7.69542741, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 626.54, 10.07074573, 19, 6.032749, 71127
base-cec-mixed-v5, 10, 400, 10, 10, 483.03, 7.58436216, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 556.26, 9.70797954, 13, 9.840794, 48947
base-cec-mixed-v5, 10, 400, 10, 10, 415.29, 7.23100437, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 864.93, 11.07615934, 16, 8.278706, 59867
base-cec-mixed-v5, 10, 400, 10, 10, 639.14, 7.99000322, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 657.60, 9.82604017, 23, 5.383429, 85618
base-cec-mixed-v5, 10, 400, 10, 10, 471.10, 7.47140010, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 560.45, 9.58622324, 35, 4.069681, 129816
base-cec-mixed-v5, 10, 400, 10, 10, 458.34, 7.23734506, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 668.04, 9.86510875, 14, 8.443253, 52400
base-cec-mixed-v5, 10, 400, 10, 10, 509.71, 7.37942481, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 614.11, 9.69699267, 17, 4.220443, 63580
base-cec-mixed-v5, 10, 400, 10, 10, 486.47, 7.30994594, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 608.92, 9.81311864, 31, 5.84205, 115197
base-cec-mixed-v5, 10, 400, 10, 10, 462.39, 7.43628337, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 812.27, 10.75019936, 25, 3.560127, 92994
base-cec-mixed-v5, 10, 400, 10, 10, 452.79, 7.28777097, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 586.00, 9.78709420, 15, 6.603708, 56303
base-cec-mixed-v5, 10, 400, 10, 10, 418.10, 7.10578765, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 540.63, 9.66797999, 13, 7.355504, 48928
base-cec-mixed-v5, 10, 400, 10, 10, 425.06, 7.19136050, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 597.46, 9.82599809, 21, 8.51186, 78365
base-cec-mixed-v5, 10, 400, 10, 10, 438.74, 7.18005460, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 580.36, 9.69089793, 26, 6.547972, 96934
base-cec-mixed-v5, 10, 400, 10, 10, 369.76, 6.96709777, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 522.16, 9.55223644, 20, 4.510297, 74439
base-cec-mixed-v5, 10, 400, 10, 10, 609.97, 8.10918581, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 659.59, 10.06591558, 35, 4.47097, 129860
base-cec-mixed-v5, 10, 400, 10, 10, 394.92, 7.05285219, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 569.61, 9.68751570, 17, 9.004582, 63598
base-cec-mixed-v5, 10, 400, 10, 10, 684.37, 8.43731393, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 784.48, 11.13371571, 19, 7.754833, 70821
base-cec-mixed-v5, 10, 400, 10, 10, 386.33, 7.19647688, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 618.72, 9.73104059, 14, 7.075887, 52598
base-cec-mixed-v5, 10, 400, 10, 10, 337.06, 6.92148456, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 610.49, 9.72129870, 24, 5.055876, 89559
base-cec-mixed-v5, 10, 400, 10, 10, 402.87, 7.06905978, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 535.58, 9.54594747, 15, 8.26515, 56397
base-cec-mixed-v5, 10, 400, 10, 10, 520.82, 7.40227678, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 613.44, 9.74066961, 45, 7.059251, 166884
base-cec-mixed-v5, 10, 400, 10, 10, 496.68, 7.33692086, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 739.35, 10.71210433, 21, 4.44191, 78454
base-cec-mixed-v5, 10, 400, 10, 10, 594.00, 8.08227803, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 520.45, 9.57271095, 23, 7.647709, 85625
base-cec-mixed-v5, 10, 400, 10, 10, 423.56, 7.14049066, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 749.04, 10.14390337, 17, 7.30817, 63551
base-cec-mixed-v5, 10, 400, 10, 10, 527.87, 7.56479132, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 789.78, 10.47381711, 18, 5.481689, 67305
base-cec-mixed-v5, 10, 400, 10, 10, 508.95, 7.70254014, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 744.93, 10.66162026, 22, 6.789212, 82024
base-cec-mixed-v5, 10, 400, 10, 10, 392.50, 7.15751408, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 594.72, 9.82404963, 20, 6.674176, 74640
base-cec-mixed-v5, 10, 400, 10, 10, 635.98, 7.79576598, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 569.97, 9.73079478, 26, 7.517708, 96715
base-cec-mixed-v5, 10, 400, 10, 10, 564.81, 7.67674967, , 0, 
cec-mixed-v5, 10, 400, 10, 10, 651.68, 10.02452899, 20, 8.063867, 74754
base-cec-mixed-v5, 10, 400, 10, 10, 408.36, 7.16772378, , 0, 
base-cec-mixed-v5, 10, 400, 25, 10, 427.80, 7.25250261, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 610.75, 9.83090687, 28, 3.394978, 104274
base-cec-mixed-v5, 10, 400, 25, 10, 498.46, 7.44246632, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 754.90, 10.38780105, 55, 3.041842, 203777
base-cec-mixed-v5, 10, 400, 25, 10, 477.59, 7.36495921, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 719.57, 10.27090619, 28, 6.889504, 104084
base-cec-mixed-v5, 10, 400, 25, 10, 480.87, 7.48660242, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 708.99, 10.55122289, 29, 5.472029, 107904
base-cec-mixed-v5, 10, 400, 25, 10, 373.71, 7.11491216, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 463.16, 9.38906494, 40, 3.963676, 148551
base-cec-mixed-v5, 10, 400, 25, 10, 361.16, 7.00067784, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 515.10, 9.60648589, 34, 5.77715, 126342
base-cec-mixed-v5, 10, 400, 25, 10, 490.68, 7.47606466, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 776.08, 10.42377275, 32, 7.71987, 118751
base-cec-mixed-v5, 10, 400, 25, 10, 523.36, 7.55881922, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 659.83, 10.01033484, 39, 5.581259, 144689
base-cec-mixed-v5, 10, 400, 25, 10, 509.21, 7.55593263, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 847.07, 10.72750518, 34, 4.120596, 126179
base-cec-mixed-v5, 10, 400, 25, 10, 554.08, 7.57589700, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 553.66, 9.70973496, 36, 4.566895, 133694
base-cec-mixed-v5, 10, 400, 25, 10, 425.97, 7.25608650, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 661.21, 10.09723290, 30, 5.160825, 111454
base-cec-mixed-v5, 10, 400, 25, 10, 411.31, 7.14239116, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 713.83, 10.23991327, 50, 7.982637, 185376
base-cec-mixed-v5, 10, 400, 25, 10, 340.41, 6.96172976, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 643.02, 10.01314381, 33, 6.192809, 122465
base-cec-mixed-v5, 10, 400, 25, 10, 522.54, 7.52848496, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 659.39, 10.13021680, 75, 5.299158, 277419
base-cec-mixed-v5, 10, 400, 25, 10, 522.61, 7.59080120, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 784.11, 10.53102187, 37, 6.410708, 137293
base-cec-mixed-v5, 10, 400, 25, 10, 469.67, 7.23011667, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 606.81, 9.82052188, 72, 4.47521, 266222
base-cec-mixed-v5, 10, 400, 25, 10, 516.41, 7.62736260, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 1127.47, 12.73120217, 30, 6.047892, 111712
base-cec-mixed-v5, 10, 400, 25, 10, 781.50, 9.00824071, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 709.92, 10.76746647, 51, 6.393114, 189052
base-cec-mixed-v5, 10, 400, 25, 10, 548.27, 7.89282978, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 725.26, 10.58108997, 35, 7.030313, 130123
base-cec-mixed-v5, 10, 400, 25, 10, 452.95, 7.38051411, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 713.20, 10.03533318, 51, 5.732492, 188997
base-cec-mixed-v5, 10, 400, 25, 10, 441.60, 7.14910255, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 585.55, 9.96669856, 36, 4.915152, 133328
base-cec-mixed-v5, 10, 400, 25, 10, 458.60, 7.46005975, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 527.57, 9.64174942, 51, 5.066875, 188706
base-cec-mixed-v5, 10, 400, 25, 10, 330.12, 6.91140821, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 452.05, 9.44499961, 63, 4.078726, 233380
base-cec-mixed-v5, 10, 400, 25, 10, 308.14, 6.85820850, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 443.66, 9.40132963, 63, 2.568685, 233369
base-cec-mixed-v5, 10, 400, 25, 10, 376.82, 7.04435904, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 453.67, 9.45211139, 53, 5.46590399999999, 196327
base-cec-mixed-v5, 10, 400, 25, 10, 344.09, 6.99725160, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 503.34, 9.62898270, 31, 5.702314, 115106
base-cec-mixed-v5, 10, 400, 25, 10, 472.86, 7.56103194, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 557.53, 9.80722079, 31, 7.561631, 115271
base-cec-mixed-v5, 10, 400, 25, 10, 474.85, 7.50384408, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 480.13, 9.47159364, 35, 5.70288, 130107
base-cec-mixed-v5, 10, 400, 25, 10, 388.34, 7.10780108, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 442.20, 9.35208318, 40, 6.252729, 148407
base-cec-mixed-v5, 10, 400, 25, 10, 374.04, 7.11337370, , 0, 
cec-mixed-v5, 10, 400, 25, 10, 464.93, 9.44751590, 30, 3.535164, 111482
base-cec-mixed-v5, 10, 400, 25, 10, 299.27, 6.85716790, , 0, 
base-cec-mixed-v5, 10, 200, 10, 10, 320.58, 6.91681790, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 409.30, 9.23447315, 23, 8.273915, 42653
base-cec-mixed-v5, 10, 200, 10, 10, 365.92, 7.16615078, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 465.85, 9.40921566, 26, 6.131614, 48121
base-cec-mixed-v5, 10, 200, 10, 10, 430.52, 7.35169363, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 417.66, 9.24538882, 20, 10.741427, 37384
base-cec-mixed-v5, 10, 200, 10, 10, 315.72, 6.86895558, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 417.99, 9.20843237, 26, 8.334031, 48373
base-cec-mixed-v5, 10, 200, 10, 10, 481.49, 7.67753979, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 537.58, 9.69227981, 20, 7.938291, 37269
base-cec-mixed-v5, 10, 200, 10, 10, 517.49, 7.40959069, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 748.13, 10.13120791, 22, 6.031562, 41053
base-cec-mixed-v5, 10, 200, 10, 10, 433.48, 7.24470180, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 512.99, 9.65828429, 21, 7.321518, 39121
base-cec-mixed-v5, 10, 200, 10, 10, 328.85, 6.91791993, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 497.72, 9.58759111, 22, 7.838962, 40974
base-cec-mixed-v5, 10, 200, 10, 10, 348.01, 7.05539714, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 532.86, 9.68959019, 18, 2.56462399999999, 33596
base-cec-mixed-v5, 10, 200, 10, 10, 427.16, 7.33899431, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 485.21, 9.45648040, 13, 8.92766, 24415
base-cec-mixed-v5, 10, 200, 10, 10, 385.33, 7.23211442, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 529.56, 9.73686626, 13, 9.83627, 24333
base-cec-mixed-v5, 10, 200, 10, 10, 410.47, 7.21668003, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 606.79, 10.00792105, 19, 9.53775, 35502
base-cec-mixed-v5, 10, 200, 10, 10, 322.41, 6.90843515, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 422.15, 9.20609195, 24, 7.153253, 44616
base-cec-mixed-v5, 10, 200, 10, 10, 310.82, 6.84152613, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 448.07, 9.37017525, 14, 10.709004, 26245
base-cec-mixed-v5, 10, 200, 10, 10, 391.76, 7.18532318, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 419.22, 9.22889823, 29, 8.31685, 53941
base-cec-mixed-v5, 10, 200, 10, 10, 343.24, 7.00857918, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 521.66, 9.58574478, 39, 3.538223, 72414
base-cec-mixed-v5, 10, 200, 10, 10, 326.84, 6.96456423, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 434.75, 9.35569052, 32, 9.400706, 59334
base-cec-mixed-v5, 10, 200, 10, 10, 300.36, 6.88117401, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 458.72, 9.42858544, 27, 4.98918, 50225
base-cec-mixed-v5, 10, 200, 10, 10, 386.16, 7.16056822, , 0, 
cec-mixed-v5, 10, 200, 10, 10, 467.83, 9.41621316, 20, 9.308465, 37225
