work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
balanced-2, 10, 400, 10, 10, 421.60, 9.13563611, 20, 5.20180000000001, 74684, 32.5, 34.4
base-balanced-2, 10, 400, 10, 10, 328.70, 6.88064824, , 0, , 33.5, 32.0
balanced-2, 10, 400, 10, 10, 404.82, 9.06023436, 15, 8.22178700000001, 56172, 31.5, 32.0
base-balanced-2, 10, 400, 10, 10, 335.40, 6.84897984, , 0, , 34.2, 31.0
balanced-2, 10, 400, 10, 10, 406.65, 9.08997112, 14, 8.221991, 52470, 32.0, 33.9
base-balanced-2, 10, 400, 10, 10, 331.35, 6.86014624, , 0, , 34.5, 32.0
balanced-2, 10, 400, 10, 10, 406.25, 9.04067603, 26, 7.54106400000001, 96916, 32.5, 33.9
base-balanced-2, 10, 400, 10, 10, 325.01, 6.87386967, , 0, , 33.0, 32.0
balanced-2, 10, 400, 10, 10, 409.76, 9.07568464, 25, 3.932973, 93145, 32.5, 34.4
base-balanced-2, 10, 400, 10, 10, 335.39, 6.89970522, , 0, , 35.0, 32.0
balanced-2, 10, 400, 10, 10, 426.15, 9.15556061, 22, 4.549014, 82087, 33.8, 35.4
base-balanced-2, 10, 400, 10, 10, 331.66, 6.88352854, , 0, , 34.0, 32.5
balanced-2, 10, 400, 10, 10, 422.49, 9.10283321, 26, 4.269852, 96999, 32.5, 34.9
base-balanced-2, 10, 400, 10, 10, 333.26, 6.82880406, , 0, , 36.6, 31.5
balanced-2, 10, 400, 10, 10, 407.14, 9.13411856, 19, 8.02810000000001, 71105, 32.0, 33.4
base-balanced-2, 10, 400, 10, 10, 332.07, 6.84765392, , 0, , 33.5, 31.5
balanced-2, 10, 400, 10, 10, 426.07, 9.15213908, 28, 5.20102200000001, 104248, 32.5, 33.4
base-balanced-2, 10, 400, 10, 10, 339.56, 6.87343528, , 0, , 34.0, 32.0
balanced-2, 10, 400, 10, 10, 696.05, 10.26765974, 15, 9.42173100000001, 56168, 33.5, 34.4
base-balanced-2, 10, 400, 10, 10, 481.67, 7.45964187, , 0, , 35.2, 33.0
balanced-2, 10, 400, 10, 10, 507.16, 9.45826872, 15, 6.406614, 56122, 33.0, 33.9
base-balanced-2, 10, 400, 10, 10, 498.64, 7.26903970, , 0, , 36.1, 33.9
balanced-2, 10, 400, 10, 10, 538.81, 9.53418510, 12, 7.097514, 45287, 61.6, 36.2
base-balanced-2, 10, 400, 10, 10, 383.19, 7.02837873, , 0, , 36.4, 34.4
balanced-2, 10, 400, 10, 10, 444.40, 9.16932510, 17, 5.13741300000001, 63532, 34.5, 34.9
base-balanced-2, 10, 400, 10, 10, 404.93, 7.01861900, , 0, , 35.0, 33.0
balanced-2, 10, 400, 10, 10, 579.54, 9.79617805, 12, 8.251109, 45109, 34.0, 34.9
base-balanced-2, 10, 400, 10, 10, 381.30, 7.00139800, , 0, , 36.6, 33.9
balanced-2, 10, 400, 10, 10, 663.35, 9.85326419, 22, 7.522885, 82193, 43.2, 41.9
base-balanced-2, 10, 400, 10, 10, 340.89, 6.82089726, , 0, , 35.4, 35.9
balanced-2, 10, 400, 10, 10, 521.91, 9.57561778, 32, 5.53050500000001, 118869, 34.0, 32.0
base-balanced-2, 10, 400, 10, 10, 334.50, 6.79234751, , 0, , 35.4, 36.2
balanced-2, 10, 400, 10, 10, 785.51, 10.46281308, 16, 7.41829, 59834, 37.9, 35.4
base-balanced-2, 10, 400, 10, 10, 336.55, 6.78911185, , 0, , 34.0, 34.9
balanced-2, 10, 400, 10, 10, 506.56, 9.48684913, 25, 6.100819, 93079, 36.6, 33.4
base-balanced-2, 10, 400, 10, 10, 334.22, 6.89787679, , 0, , 47.6, 38.5
base-balanced-2, 10, 400, 25, 10, 352.54, 6.87593783, , 0, , 33.5, 35.9
balanced-2, 10, 400, 25, 10, 474.52, 9.41375658, 39, 7.679694, 144637, 35.4, 32.5
base-balanced-2, 10, 400, 25, 10, 307.38, 6.72142110, , 0, , 32.5, 33.0
balanced-2, 10, 400, 25, 10, 460.12, 9.38562475, 39, 5.77462800000001, 144829, 33.5, 31.5
base-balanced-2, 10, 400, 25, 10, 308.43, 6.70898592, , 0, , 34.0, 35.4
balanced-2, 10, 400, 25, 10, 452.64, 9.37937965, 43, 5.744136, 159473, 33.5, 32.0
base-balanced-2, 10, 400, 25, 10, 296.15, 6.69445721, , 0, , 32.5, 34.4
balanced-2, 10, 400, 25, 10, 459.11, 9.42794903, 41, 6.083951, 152140, 39.4, 32.5
base-balanced-2, 10, 400, 25, 10, 302.77, 6.69162491, , 0, , 32.5, 33.4
balanced-2, 10, 400, 25, 10, 461.97, 9.44158989, 107, 4.295756, 395681, 35.4, 33.0
base-balanced-2, 10, 400, 25, 10, 306.86, 6.69599163, , 0, , 33.5, 34.9
balanced-2, 10, 400, 25, 10, 463.39, 9.42563299, 50, 4.630746, 185263, 35.4, 32.5
base-balanced-2, 10, 400, 25, 10, 301.84, 6.69484978, , 0, , 33.0, 33.4
balanced-2, 10, 400, 25, 10, 459.09, 9.44692267, 79, 5.194137, 292172, 35.8, 31.5
base-balanced-2, 10, 400, 25, 10, 298.71, 6.68801280, , 0, , 33.0, 33.9
balanced-2, 10, 400, 25, 10, 460.53, 9.41440777, 64, 4.515911, 236837, 35.0, 32.0
base-balanced-2, 10, 400, 25, 10, 349.18, 6.91568125, , 0, , 37.4, 37.0
balanced-2, 10, 400, 25, 10, 430.48, 9.16153906, 35, 5.12286800000001, 130210, 32.0, 33.4
base-balanced-2, 10, 400, 25, 10, 388.83, 7.07376163, , 0, , 34.5, 32.0
balanced-2, 10, 400, 25, 10, 721.15, 10.31748206, 62, 4.882424, 229959, 39.4, 39.0
base-balanced-2, 10, 400, 25, 10, 395.23, 6.99962943, , 0, , 35.9, 35.9
balanced-2, 10, 400, 25, 10, 507.29, 9.54722864, 34, 3.630905, 126260, 36.6, 33.0
base-balanced-2, 10, 400, 25, 10, 341.02, 6.80157514, , 0, , 34.0, 35.4
balanced-2, 10, 400, 25, 10, 513.62, 9.52036898, 28, 4.86300200000001, 104214, 37.1, 32.5
base-balanced-2, 10, 400, 25, 10, 385.58, 7.05624718, , 0, , 37.6, 35.9
balanced-2, 10, 400, 25, 10, 439.63, 9.22137070, 48, 6.03583, 178113, 37.9, 46.1
base-balanced-2, 10, 400, 25, 10, 362.40, 6.93649471, , 0, , 34.0, 32.5
balanced-2, 10, 400, 25, 10, 511.91, 9.48664437, 40, 3.56808700000001, 148585, 47.1, 40.6
base-balanced-2, 10, 400, 25, 10, 337.35, 6.83422295, , 0, , 33.5, 34.9
balanced-2, 10, 400, 25, 10, 499.31, 9.48281075, 56, 5.922262, 207297, 33.5, 32.0
base-balanced-2, 10, 400, 25, 10, 322.18, 6.78813095, , 0, , 33.5, 35.4
balanced-2, 10, 400, 25, 10, 502.89, 9.50848486, 36, 5.060146, 133830, 35.2, 31.5
base-balanced-2, 10, 400, 25, 10, 344.32, 6.85636629, , 0, , 32.5, 33.4
balanced-2, 10, 400, 25, 10, 508.96, 9.50910366, 32, 3.06165800000001, 118991, 34.5, 32.5
base-balanced-2, 10, 400, 25, 10, 364.73, 6.97751081, , 0, , 36.9, 33.4
balanced-2, 10, 400, 25, 10, 500.07, 9.43509782, 44, 5.14444900000001, 163073, 33.5, 34.9
base-balanced-2, 10, 400, 25, 10, 356.45, 6.99029439, , 0, , 35.0, 33.4
balanced-2, 10, 400, 25, 10, 419.89, 9.14471702, 51, 4.721761, 189357, 33.2, 35.4
base-balanced-2, 10, 400, 25, 10, 338.39, 6.89030276, , 0, , 34.0, 32.0
balanced-2, 10, 400, 25, 10, 430.51, 9.17833897, 48, 7.098033, 178230, 33.0, 35.4
base-balanced-2, 10, 400, 25, 10, 335.63, 6.89115181, , 0, , 34.5, 32.5
balanced-2, 10, 400, 25, 10, 424.03, 9.14441319, 43, 4.457803, 159165, 33.5, 34.9
base-balanced-2, 10, 400, 25, 10, 372.64, 6.99564963, , 0, , 34.0, 32.0
balanced-2, 10, 400, 25, 10, 438.12, 9.19110316, 28, 4.71537500000001, 104253, 34.2, 35.9
base-balanced-2, 10, 400, 25, 10, 409.23, 7.10676065, , 0, , 35.9, 33.4
balanced-2, 10, 400, 25, 10, 455.33, 9.27632757, 48, 5.61928900000001, 178507, 34.0, 35.4
base-balanced-2, 10, 400, 25, 10, 356.26, 6.92495983, , 0, , 35.0, 32.0
balanced-2, 10, 400, 25, 10, 421.43, 9.11104005, 30, 4.52534900000001, 111646, 32.5, 33.9
base-balanced-2, 10, 400, 25, 10, 339.79, 6.90589892, , 0, , 33.5, 32.0
balanced-2, 10, 400, 25, 10, 416.53, 9.09587411, 33, 5.428304, 122832, 32.0, 33.4
base-balanced-2, 10, 400, 25, 10, 337.88, 6.87913292, , 0, , 35.4, 32.5
balanced-2, 10, 400, 25, 10, 429.40, 9.10928267, 35, 6.994623, 130288, 33.0, 34.9
base-balanced-2, 10, 400, 25, 10, 371.81, 6.97082201, , 0, , 33.0, 32.5
balanced-2, 10, 400, 25, 10, 527.15, 9.57628658, 81, 4.323632, 299487, 43.2, 42.8
base-balanced-2, 10, 400, 25, 10, 317.18, 6.74545926, , 0, , 33.5, 34.9
balanced-2, 10, 400, 25, 10, 506.95, 9.48767049, 44, 7.281064, 163559, 34.0, 31.5
base-balanced-2, 10, 400, 25, 10, 340.46, 6.81657451, , 0, , 34.0, 35.4
balanced-2, 10, 400, 25, 10, 472.66, 9.41644111, 49, 4.35360300000001, 181636, 41.2, 33.0
base-balanced-2, 10, 400, 25, 10, 307.94, 6.68717391, , 0, , 34.5, 34.9
balanced-2, 10, 400, 25, 10, 529.55, 9.60747078, 38, 5.102239, 140856, 35.4, 33.4
base-balanced-2, 10, 400, 25, 10, 370.24, 7.02486489, , 0, , 39.4, 38.5
base-balanced-2, 10, 200, 10, 10, 392.76, 7.04322370, , 0, , 39.6, 39.0
balanced-2, 10, 200, 10, 10, 462.66, 9.39230633, 29, 5.654156, 53976, 38.9, 38.2
base-balanced-2, 10, 200, 10, 10, 333.65, 6.82587443, , 0, , 38.4, 39.0
balanced-2, 10, 200, 10, 10, 473.29, 9.36604771, 16, 5.390967, 29863, 40.4, 37.2
base-balanced-2, 10, 200, 10, 10, 376.89, 7.00151851, , 0, , 38.9, 38.5
balanced-2, 10, 200, 10, 10, 558.77, 9.65083188, 27, 9.87631300000001, 50398, 39.1, 40.4
base-balanced-2, 10, 200, 10, 10, 403.73, 7.14610139, , 0, , 39.4, 37.2
balanced-2, 10, 200, 10, 10, 587.83, 9.74453263, 14, 6.154978, 26422, 38.9, 38.8
base-balanced-2, 10, 200, 10, 10, 439.29, 7.29287378, , 0, , 40.1, 38.5
balanced-2, 10, 200, 10, 10, 424.58, 9.18701338, 28, 5.18957900000001, 52068, 33.5, 36.2
base-balanced-2, 10, 200, 10, 10, 329.65, 6.87753882, , 0, , 35.4, 33.0
balanced-2, 10, 200, 10, 10, 404.21, 9.04679517, 14, 7.71858900000001, 26260, 33.2, 35.4
base-balanced-2, 10, 200, 10, 10, 330.71, 6.87973974, , 0, , 34.0, 32.5
balanced-2, 10, 200, 10, 10, 399.38, 9.07646809, 40, 8.07130100000001, 74305, 33.0, 35.9
base-balanced-2, 10, 200, 10, 10, 325.85, 6.88358896, , 0, , 32.0, 30.5
balanced-2, 10, 200, 10, 10, 400.14, 9.09479673, 23, 8.76728700000001, 42641, 33.0, 34.4
base-balanced-2, 10, 200, 10, 10, 332.18, 6.93196818, , 0, , 35.8, 32.0
balanced-2, 10, 200, 10, 10, 489.65, 9.43433580, 45, 5.87857700000001, 83450, 33.0, 33.9
base-balanced-2, 10, 200, 10, 10, 455.32, 7.39232112, , 0, , 35.4, 33.4
balanced-2, 10, 200, 10, 10, 1095.42, 12.20798524, 12, 2.17052100000001, 22565, 40.8, 41.9
base-balanced-2, 10, 200, 10, 10, 867.13, 8.95082277, , 0, , 45.6, 42.8
balanced-2, 10, 200, 10, 10, 1197.78, 12.43735965, 14, 6.363286, 26248, 46.1, 44.2
base-balanced-2, 10, 200, 10, 10, 844.84, 8.89482889, , 0, , 46.2, 43.0
balanced-2, 10, 200, 10, 10, 1161.90, 12.17103204, 19, 9.222318, 35523, 44.2, 43.8
base-balanced-2, 10, 200, 10, 10, 843.33, 8.82188046, , 0, , 42.8, 40.6
balanced-2, 10, 200, 10, 10, 1184.78, 12.38826036, 31, 6.56585200000001, 57633, 56.5, 42.6
base-balanced-2, 10, 200, 10, 10, 850.95, 8.87251094, , 0, , 48.6, 43.0
balanced-2, 10, 200, 10, 10, 1183.49, 12.39700965, 28, 3.91718900000001, 51995, 46.1, 44.6
base-balanced-2, 10, 200, 10, 10, 686.52, 8.00723926, , 0, , 55.8, 45.1
balanced-2, 10, 200, 10, 10, 703.07, 9.81111401, 12, 9.67094, 22482, 42.2, 41.1
base-balanced-2, 10, 200, 10, 10, 348.09, 6.92019308, , 0, , 36.9, 36.8
balanced-2, 10, 200, 10, 10, 429.24, 9.12196064, 33, 6.096149, 61327, 35.4, 36.2
base-balanced-2, 10, 200, 10, 10, 356.07, 6.98363730, , 0, , 35.9, 34.9
balanced-2, 10, 200, 10, 10, 407.98, 9.05692466, 30, 5.171575, 55814, 34.5, 36.8
base-balanced-2, 10, 200, 10, 10, 333.91, 6.91047211, , 0, , 35.9, 33.9
balanced-2, 10, 200, 10, 10, 454.31, 9.28684795, 25, 6.15513700000001, 46640, 33.5, 34.4
base-balanced-2, 10, 200, 10, 10, 327.70, 6.88289556, , 0, , 35.9, 33.4
balanced-2, 10, 200, 10, 10, 399.94, 9.05942307, 18, 8.65868300000001, 33749, 33.5, 36.2
base-balanced-2, 10, 200, 10, 10, 362.08, 7.02351731, , 0, , 37.9, 32.5
balanced-2, 10, 200, 10, 10, 424.28, 9.08197762, 20, 7.47117800000001, 37289, 34.0, 34.9
base-balanced-2, 10, 200, 10, 10, 363.20, 6.91194765, , 0, , 35.9, 33.4
balanced-2, 10, 200, 10, 10, 438.33, 9.17865000, 25, 6.42354300000001, 46528, 34.0, 34.4
base-balanced-2, 10, 200, 10, 10, 357.66, 6.93288672, , 0, , 36.9, 34.4
balanced-2, 10, 200, 10, 10, 932.74, 11.31225459, 12, 7.114434, 22507, 33.0, 33.9
base-balanced-2, 10, 200, 10, 10, 391.17, 7.05070227, , 0, , 43.5, 38.8
balanced-2, 10, 200, 10, 10, 409.17, 9.07701629, 21, 7.97654200000001, 39141, 33.5, 34.9
base-balanced-2, 10, 200, 10, 10, 322.74, 6.86103348, , 0, , 35.0, 33.0
balanced-2, 10, 200, 10, 10, 443.99, 9.20470977, 13, 9.297292, 24343, 33.5, 34.9
base-balanced-2, 10, 200, 10, 10, 321.11, 6.89751257, , 0, , 36.4, 33.4
balanced-2, 10, 200, 10, 10, 486.02, 9.32440196, 17, 8.835746, 31672, 33.5, 35.9
base-balanced-2, 10, 200, 10, 10, 522.21, 7.27882305, , 0, , 35.4, 33.0
balanced-2, 10, 200, 10, 10, 525.03, 9.36491520, 21, 7.754963, 39107, 36.1, 36.8
base-balanced-2, 10, 200, 10, 10, 330.10, 6.92311820, , 0, , 35.4, 33.0
balanced-2, 10, 200, 10, 10, 396.22, 9.05811433, 18, 5.14258000000001, 33694, 33.5, 34.4
base-balanced-2, 10, 200, 10, 10, 378.77, 7.02876768, , 0, , 34.5, 32.5
balanced-2, 10, 200, 10, 10, 408.12, 9.04685020, 14, 6.711034, 26238, 33.0, 34.4
base-balanced-2, 10, 200, 10, 10, 333.94, 6.90387027, , 0, , 34.0, 33.4
balanced-2, 10, 200, 10, 10, 439.81, 9.18211377, 16, 11.972184, 29864, 32.5, 33.9
base-balanced-2, 10, 200, 10, 10, 325.07, 6.91575870, , 0, , 35.4, 32.5
balanced-2, 10, 200, 10, 10, 470.17, 9.39245763, 35, 5.06767500000001, 64980, 32.5, 33.4
base-balanced-2, 10, 200, 10, 10, 400.75, 7.09722018, , 0, , 36.1, 33.4
base-balanced-2, 10, 200, 25, 10, 339.03, 6.89749336, , 0, , 38.4, 37.2
balanced-2, 10, 200, 25, 10, 560.43, 9.68643549, 63, 6.027361, 116726, 33.5, 35.9
base-balanced-2, 10, 200, 25, 10, 425.87, 7.20043678, , 0, , 36.9, 34.9
balanced-2, 10, 200, 25, 10, 520.27, 9.47759133, 34, 5.366229, 63110, 34.5, 37.2
base-balanced-2, 10, 200, 25, 10, 362.51, 6.98274492, , 0, , 35.4, 33.9
balanced-2, 10, 200, 25, 10, 427.48, 9.15641746, 35, 5.70109000000001, 64902, 33.0, 35.9
base-balanced-2, 10, 200, 25, 10, 346.27, 6.98245580, , 0, , 37.9, 33.0
balanced-2, 10, 200, 25, 10, 527.18, 9.53794959, 73, 6.034249, 134997, 34.5, 35.9
base-balanced-2, 10, 200, 25, 10, 392.82, 7.06889083, , 0, , 37.4, 33.2
balanced-2, 10, 200, 25, 10, 444.32, 9.21324633, 52, 4.57320200000001, 96204, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 347.77, 6.93782216, , 0, , 34.5, 33.4
balanced-2, 10, 200, 25, 10, 412.24, 9.09510157, 40, 8.02877100000001, 74308, 33.0, 34.4
base-balanced-2, 10, 200, 25, 10, 333.14, 6.91487459, , 0, , 35.9, 33.9
balanced-2, 10, 200, 25, 10, 418.55, 9.14437633, 67, 3.788235, 124039, 33.0, 33.0
base-balanced-2, 10, 200, 25, 10, 339.85, 6.93266335, , 0, , 35.0, 32.0
balanced-2, 10, 200, 25, 10, 416.50, 9.12847950, 29, 6.39198900000001, 53746, 33.5, 33.9
base-balanced-2, 10, 200, 25, 10, 357.43, 6.97535961, , 0, , 33.5, 31.5
balanced-2, 10, 200, 25, 10, 429.22, 9.18752028, 80, 5.644345, 147858, 35.2, 35.9
base-balanced-2, 10, 200, 25, 10, 346.42, 6.93211417, , 0, , 35.9, 33.4
balanced-2, 10, 200, 25, 10, 449.58, 9.27970067, 71, 5.104146, 131460, 33.0, 33.9
base-balanced-2, 10, 200, 25, 10, 382.31, 6.96047145, , 0, , 37.9, 33.0
balanced-2, 10, 200, 25, 10, 494.90, 9.41054164, 47, 3.59323000000001, 87072, 35.9, 36.2
base-balanced-2, 10, 200, 25, 10, 362.81, 6.94300154, , 0, , 34.0, 32.5
balanced-2, 10, 200, 25, 10, 440.97, 9.23834874, 68, 6.908596, 125777, 33.5, 34.4
base-balanced-2, 10, 200, 25, 10, 356.81, 6.92786630, , 0, , 35.0, 32.5
balanced-2, 10, 200, 25, 10, 467.88, 9.38659944, 40, 4.192695, 74234, 34.0, 33.9
base-balanced-2, 10, 200, 25, 10, 303.05, 6.69971370, , 0, , 33.5, 35.4
balanced-2, 10, 200, 25, 10, 437.02, 9.17281448, 45, 8.129394, 83453, 35.9, 46.6
base-balanced-2, 10, 200, 25, 10, 350.09, 6.95077129, , 0, , 35.0, 32.5
balanced-2, 10, 200, 25, 10, 419.70, 9.12945936, 28, 7.27542200000001, 52001, 33.5, 34.9
base-balanced-2, 10, 200, 25, 10, 347.36, 6.92892617, , 0, , 34.0, 31.5
balanced-2, 10, 200, 25, 10, 429.42, 9.15727090, 54, 4.756254, 99864, 33.0, 33.9
base-balanced-2, 10, 200, 25, 10, 348.69, 6.94713892, , 0, , 34.0, 32.5
balanced-2, 10, 200, 25, 10, 425.22, 9.14677487, 77, 4.042342, 142171, 33.2, 33.9
base-balanced-2, 10, 200, 25, 10, 332.19, 6.89689460, , 0, , 35.0, 33.0
balanced-2, 10, 200, 25, 10, 431.23, 9.13923926, 53, 3.771715, 98088, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 357.26, 6.94343722, , 0, , 35.0, 32.5
balanced-2, 10, 200, 25, 10, 444.15, 9.18942321, 31, 5.789716, 57606, 33.5, 34.9
base-balanced-2, 10, 200, 25, 10, 350.51, 6.92286281, , 0, , 35.9, 32.5
balanced-2, 10, 200, 25, 10, 462.15, 9.22161010, 35, 7.846993, 65021, 33.5, 34.4
base-balanced-2, 10, 200, 25, 10, 357.49, 6.97028194, , 0, , 34.0, 32.5
balanced-2, 10, 200, 25, 10, 418.75, 9.11987659, 33, 6.10321, 61106, 33.0, 34.9
base-balanced-2, 10, 200, 25, 10, 340.88, 6.88681271, , 0, , 33.8, 32.0
balanced-2, 10, 200, 25, 10, 423.87, 9.15753707, 48, 5.61561300000001, 89229, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 334.62, 6.89916675, , 0, , 34.8, 32.5
balanced-2, 10, 200, 25, 10, 423.57, 9.14622466, 81, 5.116838, 149783, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 334.01, 6.87902400, , 0, , 34.0, 32.0
balanced-2, 10, 200, 25, 10, 435.89, 9.22879972, 46, 6.994185, 85317, 32.5, 34.9
base-balanced-2, 10, 200, 25, 10, 346.99, 6.88626913, , 0, , 33.5, 32.0
balanced-2, 10, 200, 25, 10, 478.29, 9.22007288, 34, 4.12583100000001, 63002, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 379.09, 6.98772418, , 0, , 34.5, 32.5
balanced-2, 10, 200, 25, 10, 456.22, 9.25140679, 64, 6.406514, 118613, 33.0, 35.4
base-balanced-2, 10, 200, 25, 10, 348.05, 6.90502654, , 0, , 34.5, 32.0
balanced-2, 10, 200, 25, 10, 414.75, 9.11971044, 45, 8.69953100000001, 83267, 32.5, 33.4
base-balanced-2, 10, 200, 25, 10, 332.50, 6.87358363, , 0, , 33.0, 31.5
balanced-2, 10, 200, 25, 10, 444.41, 9.26055453, 44, 5.634163, 81568, 34.8, 34.9
base-balanced-2, 10, 200, 25, 10, 338.99, 6.88392346, , 0, , 34.5, 33.0
balanced-2, 10, 200, 25, 10, 416.28, 9.14308474, 57, 5.933526, 105314, 33.0, 34.9
base-balanced-2, 10, 200, 25, 10, 334.75, 6.88830123, , 0, , 34.0, 32.0
balanced-2, 10, 200, 25, 10, 467.54, 9.21526596, 55, 6.21096900000001, 101943, 33.0, 34.4
base-balanced-2, 10, 200, 25, 10, 373.17, 6.96737335, , 0, , 35.0, 33.0
base-balanced-2, 5, 400, 10, 10, 326.42, 6.74867133, , 0, , 33.2, 34.9
balanced-2, 5, 400, 10, 10, 518.54, 9.48046757, 50, 0.154161999999999, 186198, 34.5, 33.0
base-balanced-2, 5, 400, 10, 10, 391.00, 6.93159045, , 0, , 34.0, 35.4
balanced-2, 5, 400, 10, 10, 490.87, 9.44497136, 18, 0.0215579999999989, 67436, 35.0, 33.0
base-balanced-2, 5, 400, 10, 10, 339.32, 6.78285544, , 0, , 33.0, 34.4
balanced-2, 5, 400, 10, 10, 495.31, 9.45274790, 16, 0.224855000000005, 60101, 36.4, 33.4
base-balanced-2, 5, 400, 10, 10, 358.96, 6.89560197, , 0, , 33.0, 34.4
balanced-2, 5, 400, 10, 10, 469.98, 9.40326777, 17, 0.0877770000000027, 63913, 36.6, 32.5
base-balanced-2, 5, 400, 10, 10, 345.84, 6.80272756, , 0, , 33.2, 35.9
balanced-2, 5, 400, 10, 10, 475.28, 9.42481467, 30, 0.0406760000000048, 111933, 36.4, 33.0
base-balanced-2, 5, 400, 10, 10, 311.89, 6.69757287, , 0, , 34.0, 34.4
balanced-2, 5, 400, 10, 10, 514.92, 9.54728831, 20, 0.239298000000005, 74893, 36.4, 33.0
base-balanced-2, 5, 400, 10, 10, 370.11, 6.84161437, , 0, , 34.5, 34.9
balanced-2, 5, 400, 10, 10, 481.54, 9.42851127, 16, 0.121743000000009, 60065, 34.5, 33.0
base-balanced-2, 5, 400, 10, 10, 327.69, 6.75250431, , 0, , 32.5, 33.9
balanced-2, 5, 400, 10, 10, 507.83, 9.45235563, 19, 0.218885, 71172, 34.8, 33.0
base-balanced-2, 5, 400, 10, 10, 329.16, 6.79843408, , 0, , 34.5, 34.9
balanced-2, 5, 400, 10, 10, 481.51, 9.40024704, 15, 0.133409999999998, 56291, 36.9, 33.9
base-balanced-2, 5, 400, 10, 10, 361.71, 6.84285106, , 0, , 35.4, 36.8
balanced-2, 5, 400, 10, 10, 538.51, 9.48188675, 19, 0.254080000000002, 71572, 35.9, 33.5
base-balanced-2, 5, 400, 10, 10, 330.19, 6.76833622, , 0, , 34.0, 35.9
balanced-2, 5, 400, 10, 10, 490.03, 9.43355026, 19, 0.132289, 71247, 35.4, 32.5
base-balanced-2, 5, 400, 10, 10, 328.06, 6.73420646, , 0, , 33.5, 34.4
balanced-2, 5, 400, 10, 10, 509.74, 9.48527502, 26, 0.107703999999998, 97272, 33.0, 32.5
base-balanced-2, 5, 400, 10, 10, 351.40, 6.84936566, , 0, , 35.0, 36.2
balanced-2, 5, 400, 10, 10, 465.84, 9.39629144, 17, 0.313320000000004, 63929, 35.4, 33.0
base-balanced-2, 5, 400, 10, 10, 310.68, 6.69297072, , 0, , 33.5, 35.9
balanced-2, 5, 400, 10, 10, 480.38, 9.41175364, 25, 0.0725639999999999, 93546, 65.4, 33.0
base-balanced-2, 5, 400, 10, 10, 322.72, 6.74184873, , 0, , 33.0, 33.9
