work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
gradient-descent-1, 10, 400, 10, 10, 317.71, 6.97053648, 23, 7.195289, 76415, 34.9, 32.034.8, 30.9
base-gradient-descent-1, 10, 400, 10, 10, 188.79, 4.16860538, , 0, , 32.5, 31.033.0, 30.1
gradient-descent-1, 10, 400, 10, 10, 354.07, 7.77477826, 17, 12.606358, 57070, 31.5, 30.534.5, 32.2
base-gradient-descent-1, 10, 400, 10, 10, 183.22, 4.14411728, , 0, , 33.8, 31.131.5, 30.1
gradient-descent-1, 10, 400, 10, 10, 351.80, 7.77639615, 21, 11.276926, 70019, 31.5, 30.133.0, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 190.68, 4.15579099, , 0, , 32.5, 30.532.5, 30.5
gradient-descent-1, 10, 400, 10, 10, 347.13, 7.70978770, 20, 17.6521, 66577, 31.5, 31.031.5, 29.6
base-gradient-descent-1, 10, 400, 10, 10, 180.80, 4.16427546, , 0, , 31.5, 30.638.6, 29.6
gradient-descent-1, 10, 400, 10, 10, 310.47, 7.00319506, 32, 4.78628900000001, 105364, 34.8, 30.134.0, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 187.99, 4.17461593, , 0, , 35.9, 32.034.2, 29.6
gradient-descent-1, 10, 400, 10, 10, 414.48, 7.91596331, 21, 17.832667, 69931, 32.0, 30.531.8, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 188.32, 4.14662528, , 0, , 30.9, 30.533.2, 30.5
gradient-descent-1, 10, 400, 10, 10, 352.23, 7.72446795, 18, 20.87601, 60049, 32.0, 30.528.6, 28.6
base-gradient-descent-1, 10, 400, 10, 10, 205.23, 4.30174465, , 0, , 28.6, 29.631.1, 34.4
gradient-descent-1, 10, 400, 10, 10, 392.70, 8.00711655, 27, 10.761902, 88493, 30.6, 33.430.1, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 218.97, 4.35487059, , 0, , 30.6, 31.531.0, 33.0
