work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 350.62, 4.56801299, , 0, , 1, 35.9, 34.4, 36.9, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 624.95, 8.36840114, 25, 11.465128, 81571, 1, 36.4, 34.9, 37.9, 35.1
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 325.54, 4.40749439, , 0, , 1, 38.4, 36.1, 36.4, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 606.54, 8.29400586, 35, 7.72825300000001, 113023, 1, 38.9, 35.9, 38.6, 35.6
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 328.12, 4.43396647, , 0, , 1, 36.4, 34.0, 41.5, 36.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 741.61, 8.96793632, 31, 8.41414300000001, 100632, 1, 40.4, 35.4, 38.9, 36.9
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 342.51, 4.50539757, , 0, , 1, 42.5, 35.4, 36.9, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 610.24, 8.25405470, 15, 21.223089, 49496, 1, 39.6, 37.0, 36.4, 34.5
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 426.37, 4.96022533, , 0, , 1, 36.4, 34.5, 41.8, 37.8
gamma-upgrade-4, 10, 400, 10, 10, 16, 771.39, 9.04406334, 29, 6.14470900000001, 93674, 1, 42.2, 36.9, 38.4, 36.4
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 385.26, 4.73944081, , 0, , 1, 43.8, 38.5, 43.6, 37.2
gamma-upgrade-4, 10, 400, 10, 10, 16, 857.87, 9.31215844, 18, 23.444015, 59358, 2, 36.9, 37.5, 51.2, 43.5
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 686.89, 6.16922222, , 0, , 2, 40.5, 40.6, 47.9, 45.0
gamma-upgrade-4, 10, 400, 10, 10, 16, 1067.40, 10.66461978, 18, 13.908302, 59760, 2, 44.8, 50.9, 49.9, 41.6
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 600.73, 6.03393861, , 0, , 1, 49.6, 48.5, 50.4, 41.6
gamma-upgrade-4, 10, 400, 10, 10, 16, 1092.68, 11.20602484, 51, 11.48963, 164677, 1, 45.6, 44.0, 46.6, 44.0
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 569.15, 5.90092907, , 0, , 1, 43.2, 41.5, 53.2, 44.5
gamma-upgrade-4, 10, 400, 10, 10, 16, 1083.38, 11.06074379, 47, 5.079457, 151720, 1, 49.0, 46.4, 48.6, 46.0
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 517.67, 5.57983638, , 0, , 1, 50.4, 43.8, 45.2, 43.0
gamma-upgrade-4, 10, 400, 10, 10, 16, 593.05, 8.22338589, 25, 11.766734, 80914, 1, 46.8, 44.5, 48.9, 45.9
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 415.08, 5.05592818, , 0, , 1, 39.4, 36.8, 48.4, 45.5
gamma-upgrade-4, 10, 400, 10, 10, 16, 570.59, 8.19059973, 41, 4.49472400000001, 132166, 1, 46.8, 44.0, 38.6, 35.1
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 388.16, 4.87572792, , 0, , 1, 36.4, 34.9, 44.5, 41.6
gamma-upgrade-4, 10, 400, 10, 10, 16, 641.23, 8.59967506, 19, 9.102456, 62195, 1, 44.6, 41.6, 52.1, 43.0
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 337.41, 4.55533333, , 0, , 1, 44.8, 37.8, 37.6, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 696.84, 8.92348963, 17, 18.980005, 56466, 1, 40.4, 37.0, 44.1, 42.1
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 306.76, 4.39871237, , 0, , 1, 47.1, 44.0, 43.0, 40.1
gamma-upgrade-4, 10, 400, 10, 10, 16, 577.71, 8.23057432, 54, 6.10167800000001, 173506, 1, 37.9, 37.2, 38.1, 35.4
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 339.05, 4.59208463, , 0, , 1, 35.9, 34.9, 47.1, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 16, 591.74, 8.30344989, 21, 16.733776, 69177, 1, 42.8, 34.9, 45.5, 35.4
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 334.24, 4.57722087, , 0, , 1, 42.0, 39.9, 37.4, 34.5
gamma-upgrade-4, 10, 400, 10, 10, 16, 549.69, 7.58864898, 14, 21.62124, 46832, 1, 37.4, 34.9, 36.9, 34.5
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 283.49, 4.29675199, , 0, , 1, 35.9, 34.9, 37.1, 34.0
gamma-upgrade-4, 10, 400, 10, 10, 16, 634.47, 8.50696719, 24, 15.305038, 78516, 1, 36.6, 34.6, 40.4, 37.8
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 304.85, 4.40160389, , 0, , 1, 43.2, 40.4, 38.9, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 16, 639.03, 8.58413701, 19, 13.03714, 62359, 1, 36.6, 35.4, 58.5, 38.8
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 355.52, 4.68229321, , 0, , 1, 68.2, 39.4, 38.9, 37.8
gamma-upgrade-4, 10, 400, 10, 10, 16, 674.28, 8.77202034, 18, 14.676929, 59087, 1, 53.9, 37.8, 37.1, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 358.72, 4.68882072, , 0, , 1, 37.9, 35.4, 39.1, 38.0
gamma-upgrade-4, 10, 400, 10, 10, 16, 624.70, 8.47974640, 16, 10.474419, 52614, 1, 54.5, 35.9, 36.9, 33.9
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 318.99, 4.49851957, , 0, , 1, 36.6, 34.6, 39.1, 36.9
gamma-upgrade-4, 10, 400, 10, 10, 16, 649.18, 8.54914653, 13, 12.992057, 43200, 1, 41.8, 37.2, 44.1, 43.2
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 314.06, 4.44148563, , 0, , 1, 44.8, 42.6, 38.9, 35.9
gamma-upgrade-4, 10, 400, 10, 10, 16, 647.93, 8.60274936, 29, 12.613264, 94415, 1, 41.2, 37.5, 36.9, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 16, 309.78, 4.40767666, , 0, , 1, 41.8, 39.9, 35.9, 33.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 318.04, 4.46912858, , 0, , 1, 36.4, 34.4, 48.0, 36.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 619.98, 8.43394203, 14, 11.543351, 46413, 1, 50.1, 36.9, 40.6, 36.1
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 348.49, 4.65284727, , 0, , 1, 35.6, 34.4, 43.2, 38.2
gamma-upgrade-4, 10, 400, 10, 10, 64, 563.96, 8.13410056, 24, 6.066484, 78638, 1, 44.1, 41.9, 36.9, 34.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 318.44, 4.45908233, , 0, , 1, 36.1, 34.0, 38.1, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 713.98, 8.99778168, 21, 8.528791, 68958, 1, 38.6, 36.1, 52.6, 41.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 370.90, 4.75584876, , 0, , 1, 43.0, 35.9, 37.9, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 748.01, 9.12699845, 37, 8.018815, 119150, 1, 40.4, 37.2, 46.8, 38.8
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 366.37, 4.68474778, , 0, , 1, 43.6, 40.6, 38.1, 35.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 554.53, 8.09802955, 17, 13.833345, 56166, 1, 37.4, 34.9, 37.4, 34.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 314.64, 4.42876876, , 0, , 1, 36.4, 34.4, 37.6, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 549.20, 8.09547370, 17, 14.323225, 56144, 1, 37.4, 34.9, 38.9, 36.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 387.96, 4.81446206, , 0, , 1, 36.4, 34.5, 40.1, 36.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 680.07, 8.61045590, 24, 6.048615, 78189, 2, 42.2, 42.6, 36.9, 36.1
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 397.75, 4.87695028, , 0, , 1, 39.6, 38.5, 40.1, 38.0
gamma-upgrade-4, 10, 400, 10, 10, 64, 670.96, 8.20403055, 22, 12.040711, 71821, 1, 40.8, 37.8, 50.8, 37.8
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 353.95, 4.57032232, , 0, , 1, 38.6, 36.9, 39.1, 35.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 737.74, 9.07154099, 21, 7.37135400000001, 68423, 1, 60.1, 37.5, 41.5, 36.8
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 372.41, 4.66138177, , 0, , 2, 39.8, 48.0, 40.8, 41.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 772.28, 9.20862603, 18, 10.877511, 59194, 1, 39.9, 37.8, 41.8, 36.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 401.08, 4.88941126, , 0, , 1, 39.4, 35.9, 54.2, 45.0
gamma-upgrade-4, 10, 400, 10, 10, 64, 658.71, 8.65443489, 21, 17.201006, 68311, 1, 53.9, 44.0, 36.9, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 304.81, 4.40313685, , 0, , 1, 38.6, 36.4, 50.6, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 616.02, 8.40652551, 14, 7.34477600000001, 46381, 1, 39.9, 37.8, 38.9, 36.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 311.41, 4.44472862, , 0, , 1, 36.1, 34.9, 35.9, 34.5
gamma-upgrade-4, 10, 400, 10, 10, 64, 598.75, 7.83471103, 39, 6.716448, 125754, 1, 39.8, 36.6, 45.2, 44.0
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 367.15, 4.63837940, , 0, , 1, 48.0, 46.0, 46.1, 44.5
gamma-upgrade-4, 10, 400, 10, 10, 64, 859.61, 9.38287890, 11, 14.757758, 37018, 1, 48.0, 45.4, 47.6, 41.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 341.58, 4.57684585, , 0, , 1, 39.4, 37.8, 45.6, 43.0
gamma-upgrade-4, 10, 400, 10, 10, 64, 836.66, 9.28829253, 24, 17.026664, 77950, 1, 47.6, 45.0, 41.2, 37.8
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 353.45, 4.57104100, , 0, , 1, 48.5, 36.6, 36.4, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 570.63, 7.65566373, 15, 15.536322, 49548, 1, 36.9, 34.4, 36.9, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 312.91, 4.42829424, , 0, , 1, 35.9, 34.9, 36.4, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 708.37, 8.97794325, 16, 13.784073, 53233, 1, 36.4, 35.4, 38.9, 36.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 375.65, 4.74262375, , 0, , 1, 37.9, 35.9, 37.9, 36.6
gamma-upgrade-4, 10, 400, 10, 10, 64, 752.75, 8.53317387, 18, 13.403783, 59565, 1, 38.4, 35.4, 42.8, 41.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 407.52, 4.90238805, , 0, , 1, 39.4, 37.8, 39.6, 35.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 564.22, 8.11869415, 17, 17.098414, 56124, 1, 43.2, 40.1, 36.4, 34.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 354.64, 4.69012675, , 0, , 1, 37.4, 34.9, 38.1, 35.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 588.90, 8.23697452, 20, 11.420584, 65211, 1, 38.1, 35.9, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 352.68, 4.59734005, , 0, , 1, 36.4, 34.9, 77.1, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 614.75, 7.73469789, 34, 7.96750200000001, 109902, 1, 77.6, 35.4, 36.1, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 340.79, 4.54024428, , 0, , 1, 36.4, 34.9, 37.6, 35.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 569.31, 8.16343241, 20, 18.482214, 65532, 1, 38.6, 36.1, 38.4, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 332.98, 4.54090153, , 0, , 1, 35.9, 34.4, 36.1, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 519.48, 7.38250733, 31, 11.894871, 100260, 1, 38.9, 35.4, 35.9, 34.0
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 294.00, 4.32115989, , 0, , 1, 36.4, 34.4, 35.4, 34.0
gamma-upgrade-4, 10, 400, 10, 10, 64, 556.16, 8.07972417, 27, 18.247078, 88197, 1, 36.4, 34.4, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 304.42, 4.36678756, , 0, , 1, 37.1, 35.1, 37.1, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 556.90, 8.08568680, 26, 5.07443500000001, 84217, 1, 35.9, 34.4, 38.6, 34.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 294.20, 4.30544383, , 0, , 1, 36.4, 34.4, 35.9, 33.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 503.02, 7.32147476, 14, 16.430069, 46197, 1, 35.9, 34.5, 36.1, 34.4
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 285.00, 4.28549784, , 0, , 1, 36.6, 34.4, 36.4, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 578.69, 8.22694839, 20, 11.710161, 65466, 1, 36.9, 34.6, 38.4, 36.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 294.74, 4.31008654, , 0, , 1, 39.8, 37.0, 36.4, 34.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 554.94, 8.06524213, 27, 17.583086, 87705, 1, 36.9, 35.1, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 415.91, 5.00449690, , 0, , 1, 36.4, 34.4, 55.5, 40.4
gamma-upgrade-4, 10, 400, 10, 10, 64, 669.19, 8.67111001, 16, 18.948739, 53091, 1, 39.1, 36.4, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 389.40, 4.86446598, , 0, , 1, 35.9, 34.5, 36.4, 34.9
gamma-upgrade-4, 10, 400, 10, 10, 64, 560.75, 7.63863848, 17, 7.63767, 56002, 1, 36.9, 35.4, 39.9, 38.0
base-gamma-upgrade-4, 10, 400, 10, 10, 64, 342.62, 4.60099179, , 0, , 1, 43.8, 41.6, 37.9, 35.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 348.43, 4.59961816, , 0, , 1, 37.4, 35.4, 39.9, 36.6
gamma-upgrade-4, 10, 400, 25, 10, 16, 625.93, 8.45056135, 34, 12.518533, 109634, 1, 38.9, 35.6, 36.4, 34.0
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 314.47, 4.41163936, , 0, , 1, 37.4, 35.9, 35.9, 35.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 649.21, 8.62241081, 41, 10.498227, 131422, 1, 35.9, 34.9, 36.4, 35.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 296.61, 4.32697600, , 0, , 1, 36.4, 35.4, 35.9, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 591.12, 8.30029155, 40, 13.535956, 128742, 1, 36.9, 34.9, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 297.71, 4.36254690, , 0, , 1, 36.4, 34.9, 36.9, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 604.08, 8.36740850, 48, 5.481021, 153898, 1, 40.6, 36.6, 76.6, 35.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 387.64, 4.62298908, , 0, , 1, 77.1, 35.9, 53.1, 47.1
gamma-upgrade-4, 10, 400, 25, 10, 16, 610.32, 8.35969886, 46, 11.275545, 148654, 1, 69.2, 41.1, 36.9, 34.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 421.04, 4.84837342, , 0, , 1, 36.4, 34.9, 73.2, 36.1
gamma-upgrade-4, 10, 400, 25, 10, 16, 658.87, 8.43666843, 30, 12.387147, 96752, 1, 73.8, 35.9, 36.9, 35.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 313.26, 4.39068683, , 0, , 1, 37.1, 35.6, 38.1, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 585.21, 8.24024732, 76, 6.36188300000001, 242932, 1, 41.2, 35.6, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 365.36, 4.64715698, , 0, , 1, 41.2, 39.2, 38.6, 35.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 593.49, 8.29820762, 38, 12.07037, 122953, 1, 36.9, 35.4, 40.2, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 315.99, 4.46530706, , 0, , 1, 38.4, 35.9, 36.9, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 570.30, 8.21859762, 54, 5.18379400000001, 174601, 1, 36.6, 34.4, 35.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 332.47, 4.57276700, , 0, , 1, 35.4, 34.9, 37.4, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 555.41, 8.07191169, 35, 12.836817, 112902, 1, 38.4, 36.5, 37.4, 34.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 350.89, 4.66605158, , 0, , 1, 36.4, 34.4, 45.5, 42.6
gamma-upgrade-4, 10, 400, 25, 10, 16, 586.15, 8.29140152, 38, 8.910098, 122646, 1, 39.8, 38.2, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 313.11, 4.43635562, , 0, , 1, 35.9, 34.9, 36.9, 34.5
gamma-upgrade-4, 10, 400, 25, 10, 16, 560.83, 8.13484267, 33, 7.28105600000001, 107345, 1, 35.9, 34.5, 37.4, 35.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 299.56, 4.38492614, , 0, , 1, 36.9, 35.4, 59.2, 36.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 614.70, 8.45708555, 33, 12.138293, 107088, 1, 49.0, 37.8, 35.9, 35.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 298.31, 4.35340257, , 0, , 1, 35.4, 34.4, 36.4, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 566.71, 8.16673768, 51, 11.922686, 164099, 1, 37.9, 34.0, 36.4, 34.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 390.14, 4.79671557, , 0, , 1, 36.4, 34.5, 38.1, 35.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 572.82, 8.15737138, 49, 7.372916, 157425, 1, 38.1, 35.4, 36.9, 35.1
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 366.43, 4.64624607, , 0, , 1, 35.9, 34.9, 46.6, 44.0
gamma-upgrade-4, 10, 400, 25, 10, 16, 633.89, 8.55539804, 41, 8.834418, 131800, 1, 46.6, 44.0, 46.6, 43.2
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 450.53, 4.96693767, , 0, , 1, 39.1, 37.2, 51.6, 35.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 694.23, 8.62429621, 76, 5.89411200000001, 243180, 1, 66.5, 35.9, 36.4, 35.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 314.77, 4.42805591, , 0, , 1, 36.1, 35.4, 37.1, 35.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 582.26, 8.22512132, 45, 14.055843, 145860, 1, 37.4, 34.9, 35.9, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 315.35, 4.43078333, , 0, , 1, 36.4, 34.9, 37.1, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 588.93, 8.28154200, 41, 10.701457, 132829, 1, 36.1, 34.4, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 304.12, 4.39683092, , 0, , 1, 36.4, 34.9, 38.6, 34.6
gamma-upgrade-4, 10, 400, 25, 10, 16, 587.33, 8.25090579, 51, 6.69986400000001, 163208, 1, 36.9, 34.4, 36.1, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 311.19, 4.42227628, , 0, , 1, 36.4, 35.4, 36.1, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 583.52, 8.27982487, 48, 9.36402600000001, 154617, 1, 43.8, 34.9, 36.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 316.61, 4.41097145, , 0, , 1, 37.4, 35.1, 37.9, 36.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 526.60, 7.41421999, 44, 11.337809, 140773, 1, 35.9, 35.4, 36.1, 34.4
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 315.42, 4.42402787, , 0, , 1, 36.1, 34.9, 36.4, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 584.23, 8.25916968, 28, 14.775007, 91397, 1, 36.4, 34.9, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 316.66, 4.44264500, , 0, , 1, 36.9, 35.4, 36.6, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 594.48, 8.33066598, 58, 11.941422, 187904, 1, 36.4, 34.9, 42.0, 39.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 304.53, 4.39736110, , 0, , 1, 37.9, 36.4, 37.4, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 579.09, 8.27285566, 60, 10.460127, 193435, 1, 37.1, 35.4, 36.6, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 312.04, 4.42118149, , 0, , 1, 36.1, 34.9, 37.9, 36.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 525.24, 7.42976146, 50, 5.506567, 160458, 1, 37.1, 35.9, 36.9, 34.5
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 407.92, 4.87192803, , 0, , 1, 36.9, 34.9, 37.4, 35.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 686.16, 8.57194574, 41, 9.24435, 132653, 1, 37.4, 35.9, 39.4, 36.1
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 310.15, 4.37884139, , 0, , 1, 47.0, 35.9, 39.4, 35.1
gamma-upgrade-4, 10, 400, 25, 10, 16, 653.58, 8.46466583, 42, 3.837951, 134384, 1, 37.4, 35.1, 37.1, 35.1
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 334.60, 4.43974480, , 0, , 1, 39.4, 35.9, 35.9, 34.4
gamma-upgrade-4, 10, 400, 25, 10, 16, 596.48, 8.28644033, 32, 10.324114, 103992, 1, 37.6, 36.9, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 299.08, 4.32941784, , 0, , 1, 37.1, 35.4, 38.9, 34.9
gamma-upgrade-4, 10, 400, 25, 10, 16, 512.54, 7.36435215, 76, 8.102626, 243193, 1, 38.4, 36.1, 37.6, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 16, 301.42, 4.35317583, , 0, , 1, 36.9, 36.6, 37.4, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 326.42, 4.45705852, , 0, , 1, 37.4, 34.9, 68.8, 37.8
gamma-upgrade-4, 10, 400, 25, 10, 64, 543.38, 7.47824384, 73, 8.336308, 234827, 1, 68.4, 38.8, 44.1, 41.1
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 303.47, 4.35600453, , 0, , 1, 39.8, 38.2, 45.8, 44.0
gamma-upgrade-4, 10, 400, 25, 10, 64, 577.56, 8.18135194, 35, 8.696843, 113131, 1, 38.1, 37.2, 37.1, 34.9
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 297.49, 4.32594999, , 0, , 1, 36.4, 34.9, 42.8, 40.1
gamma-upgrade-4, 10, 400, 25, 10, 64, 591.17, 8.25337518, 28, 9.82095200000001, 90494, 1, 36.9, 35.4, 35.0, 34.4
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 300.76, 4.52166651, , 0, , 1, 35.4, 34.9, 36.4, 33.4
gamma-upgrade-4, 10, 400, 25, 10, 64, 486.84, 8.23735688, 30, 9.889635, 97433, 1, 35.9, 33.9, 38.1, 37.0
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 286.47, 4.51269456, , 0, , 1, 36.1, 34.4, 38.4, 36.6
gamma-upgrade-4, 10, 400, 25, 10, 64, 472.24, 8.16762873, 70, 9.82342100000001, 225366, 1, 37.9, 36.1, 37.1, 33.0
base-gamma-upgrade-4, 10, 400, 25, 10, 64, 224.19, 4.30029964, , 0, , 1, 35.0, 33.4, 35.0, 32.5
