work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-gradient-descent-4, 10, 400, 10, 10, 16, 192.00, 4.16728334, , 0, , 1, 33.5, 30.5, 34.9, 31.2
gradient-descent-4, 10, 400, 10, 10, 16, 361.73, 7.77277536, 16, 10.354147, 53548, 1, 34.0, 31.0, 38.9, 35.4
base-gradient-descent-4, 10, 400, 10, 10, 16, 185.69, 4.19252571, , 0, , 1, 35.4, 32.5, 35.2, 30.5
gradient-descent-4, 10, 400, 10, 10, 16, 348.52, 7.71084043, 14, 19.000678, 46955, 1, 35.0, 31.0, 30.1, 29.1
base-gradient-descent-4, 10, 400, 10, 10, 16, 195.55, 4.19329301, , 0, , 1, 29.6, 29.1, 31.1, 30.1
gradient-descent-4, 10, 400, 10, 10, 16, 391.87, 7.23999827, 26, 13.454273, 86683, 1, 31.5, 31.0, 40.8, 35.1
base-gradient-descent-4, 10, 400, 10, 10, 16, 205.01, 4.21065047, , 0, , 1, 33.5, 31.5, 30.1, 30.1
gradient-descent-4, 10, 400, 10, 10, 16, 362.88, 7.72726801, 25, 14.976994, 82631, 1, 36.9, 35.1, 34.4, 31.8
base-gradient-descent-4, 10, 400, 10, 10, 16, 191.29, 4.21366914, , 0, , 1, 32.5, 31.5, 32.0, 30.5
gradient-descent-4, 10, 400, 10, 10, 16, 367.16, 7.77981936, 20, 15.73511, 66345, 1, 33.0, 30.5, 35.4, 30.9
base-gradient-descent-4, 10, 400, 10, 10, 16, 194.57, 4.15086177, , 0, , 1, 32.0, 30.5, 34.0, 31.0
gradient-descent-4, 10, 400, 10, 10, 16, 350.62, 7.73466419, 13, 18.154464, 43964, 1, 33.5, 31.0, 30.1, 29.6
base-gradient-descent-4, 10, 400, 10, 10, 16, 191.95, 4.15124371, , 0, , 1, 30.1, 29.6, 34.0, 30.6
gradient-descent-4, 10, 400, 10, 10, 16, 358.03, 7.73126548, 27, 11.279331, 88879, 1, 30.8, 29.6, 33.8, 31.5
base-gradient-descent-4, 10, 400, 10, 10, 16, 189.86, 4.17165393, , 0, , 1, 33.0, 31.0, 35.4, 30.1
gradient-descent-4, 10, 400, 10, 10, 16, 331.16, 7.01880711, 26, 9.75032800000001, 85687, 1, 35.4, 30.9, 64.0, 31.5
base-gradient-descent-4, 10, 400, 10, 10, 16, 193.86, 4.18395434, , 0, , 1, 64.0, 31.0, 43.0, 35.1
gradient-descent-4, 10, 400, 10, 10, 16, 319.17, 7.04295475, 18, 9.77153200000001, 59778, 1, 40.1, 37.0, 31.1, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 16, 192.73, 4.18835059, , 0, , 1, 31.1, 30.5, 36.9, 32.8
gradient-descent-4, 10, 400, 10, 10, 16, 353.74, 7.85204202, 15, 16.615159, 50473, 1, 36.4, 31.5, 33.0, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 16, 189.52, 4.18296369, , 0, , 1, 32.5, 30.1, 35.9, 33.5
gradient-descent-4, 10, 400, 10, 10, 16, 379.65, 7.88172550, 28, 11.308369, 92352, 1, 34.4, 31.2, 40.2, 34.4
base-gradient-descent-4, 10, 400, 10, 10, 16, 218.08, 4.23349776, , 0, , 1, 34.2, 30.5, 33.2, 30.1
gradient-descent-4, 10, 400, 10, 10, 16, 361.65, 7.81415845, 24, 11.158325, 79419, 1, 34.5, 32.5, 34.0, 29.9
base-gradient-descent-4, 10, 400, 10, 10, 16, 197.93, 4.21142273, , 0, , 1, 32.8, 31.0, 32.5, 31.0
gradient-descent-4, 10, 400, 10, 10, 16, 356.22, 7.76963274, 19, 10.057403, 63069, 1, 33.8, 31.5, 32.5, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 16, 197.08, 4.18589112, , 0, , 1, 32.0, 31.5, 39.4, 36.4
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.28, 4.16130793, , 0, , 1, 40.4, 38.8, 33.5, 31.0
gradient-descent-4, 10, 400, 10, 10, 64, 358.72, 7.81138536, 22, 11.889382, 73495, 1, 34.0, 31.8, 33.2, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 194.08, 4.17353910, , 0, , 1, 32.2, 31.5, 37.6, 31.2
gradient-descent-4, 10, 400, 10, 10, 64, 375.16, 7.80754406, 39, 5.787064, 127643, 1, 33.5, 31.5, 38.9, 35.4
base-gradient-descent-4, 10, 400, 10, 10, 64, 186.89, 4.18040724, , 0, , 1, 35.0, 32.5, 35.9, 31.2
gradient-descent-4, 10, 400, 10, 10, 64, 351.07, 7.75534327, 13, 11.659259, 43762, 1, 34.8, 31.0, 34.8, 30.9
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.90, 4.18122574, , 0, , 1, 34.0, 31.6, 34.9, 31.1
gradient-descent-4, 10, 400, 10, 10, 64, 358.15, 7.74222323, 14, 18.078033, 46919, 1, 33.5, 32.0, 30.8, 29.6
base-gradient-descent-4, 10, 400, 10, 10, 64, 191.93, 4.12793628, , 0, , 1, 31.5, 30.1, 30.6, 30.1
gradient-descent-4, 10, 400, 10, 10, 64, 325.13, 7.00332490, 30, 9.71622000000001, 99199, 1, 31.1, 30.5, 35.4, 31.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 210.95, 4.22698036, , 0, , 1, 33.5, 31.6, 35.8, 33.2
gradient-descent-4, 10, 400, 10, 10, 64, 392.21, 7.81062048, 25, 11.682305, 82513, 1, 34.5, 32.5, 33.0, 31.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 194.98, 4.18206409, , 0, , 1, 33.5, 31.1, 34.2, 31.5
gradient-descent-4, 10, 400, 10, 10, 64, 362.54, 7.72158771, 11, 17.560028, 36920, 1, 34.0, 32.0, 34.0, 31.8
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.00, 4.18194332, , 0, , 1, 32.5, 32.0, 41.8, 31.2
gradient-descent-4, 10, 400, 10, 10, 64, 357.09, 7.75667036, 31, 6.18767, 101438, 1, 33.5, 32.0, 33.5, 31.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 186.77, 4.16998632, , 0, , 1, 29.6, 29.1, 34.8, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 322.47, 6.95666834, 15, 16.323949, 50510, 1, 33.5, 31.0, 34.4, 31.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.04, 4.14163446, , 0, , 1, 33.8, 31.8, 32.8, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 357.35, 7.80388045, 24, 7.25900800000001, 79450, 1, 33.2, 31.0, 31.1, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 188.03, 4.17043213, , 0, , 1, 31.5, 30.1, 31.5, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 349.60, 7.76433188, 41, 10.071228, 134151, 1, 32.8, 30.5, 34.8, 32.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 186.03, 4.18695757, , 0, , 1, 34.2, 31.5, 37.1, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 353.55, 7.74062046, 18, 15.794053, 59994, 1, 34.0, 31.1, 33.2, 30.6
base-gradient-descent-4, 10, 400, 10, 10, 64, 194.28, 4.20142020, , 0, , 1, 33.0, 31.5, 37.4, 31.5
gradient-descent-4, 10, 400, 10, 10, 64, 324.00, 6.98090098, 23, 14.062527, 75884, 1, 34.4, 32.1, 35.4, 31.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 186.92, 4.15287516, , 0, , 1, 33.5, 32.0, 33.2, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 362.63, 7.70791593, 33, 10.935591, 108946, 1, 33.8, 31.0, 30.6, 29.6
base-gradient-descent-4, 10, 400, 10, 10, 64, 205.54, 4.26586836, , 0, , 2, 30.1, 30.1, 31.5, 33.0
gradient-descent-4, 10, 400, 10, 10, 64, 363.91, 7.76069169, 14, 8.77842600000001, 46825, 1, 33.0, 32.5, 33.5, 31.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 199.12, 4.22033393, , 0, , 1, 31.1, 30.1, 37.9, 36.1
gradient-descent-4, 10, 400, 10, 10, 64, 358.16, 7.86180498, 31, 12.461422, 101906, 1, 41.2, 39.6, 40.8, 35.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 191.23, 4.16594919, , 0, , 1, 35.4, 33.0, 31.5, 30.1
gradient-descent-4, 10, 400, 10, 10, 64, 361.78, 7.76144968, 19, 14.75623, 63579, 1, 31.8, 30.1, 30.6, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 187.49, 4.16732108, , 0, , 1, 32.0, 30.1, 30.6, 29.6
gradient-descent-4, 10, 400, 10, 10, 64, 361.00, 7.81990308, 13, 14.72211, 43801, 1, 31.5, 30.1, 35.8, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.18, 4.14109043, , 0, , 1, 32.5, 31.0, 30.6, 29.6
gradient-descent-4, 10, 400, 10, 10, 64, 345.84, 7.69965717, 17, 8.167444, 56479, 1, 31.1, 30.1, 35.4, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 188.16, 4.17339150, , 0, , 1, 33.0, 30.6, 34.0, 30.1
gradient-descent-4, 10, 400, 10, 10, 64, 388.72, 7.96928551, 20, 13.429864, 66324, 2, 33.5, 34.1, 31.8, 33.4
base-gradient-descent-4, 10, 400, 10, 10, 64, 206.48, 4.27236556, , 0, , 2, 31.8, 32.5, 32.2, 33.0
gradient-descent-4, 10, 400, 10, 10, 64, 362.17, 7.81236985, 11, 22.377359, 37121, 1, 34.0, 33.8, 32.5, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 187.17, 4.17510712, , 0, , 1, 32.5, 31.5, 36.1, 32.8
gradient-descent-4, 10, 400, 10, 10, 64, 362.44, 7.75528193, 16, 13.092186, 53694, 1, 40.4, 31.1, 34.2, 30.9
base-gradient-descent-4, 10, 400, 10, 10, 64, 191.50, 4.13518332, , 0, , 1, 33.0, 31.6, 33.0, 30.5
gradient-descent-4, 10, 400, 10, 10, 64, 371.26, 7.78860631, 23, 13.14629, 76419, 1, 32.8, 31.5, 42.2, 35.9
base-gradient-descent-4, 10, 400, 10, 10, 64, 220.50, 4.22968191, , 0, , 1, 36.9, 34.0, 38.1, 33.8
gradient-descent-4, 10, 400, 10, 10, 64, 331.52, 7.07099777, 34, 12.059736, 111748, 1, 35.8, 32.8, 35.4, 31.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 199.91, 4.21823510, , 0, , 1, 34.0, 31.5, 33.2, 31.0
gradient-descent-4, 10, 400, 10, 10, 64, 360.83, 7.77365265, 13, 11.336268, 43887, 1, 33.0, 31.5, 30.6, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 203.72, 4.19882242, , 0, , 1, 30.6, 30.1, 31.1, 29.6
gradient-descent-4, 10, 400, 10, 10, 64, 362.88, 7.72967142, 37, 11.293607, 121771, 1, 32.0, 30.5, 36.1, 33.0
base-gradient-descent-4, 10, 400, 10, 10, 64, 189.17, 4.18779325, , 0, , 1, 33.0, 31.0, 38.1, 32.8
gradient-descent-4, 10, 400, 10, 10, 64, 347.37, 7.76365011, 37, 14.140148, 121135, 1, 35.8, 31.6, 30.1, 29.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 188.54, 4.17340410, , 0, , 1, 30.1, 29.6, 30.1, 29.6
gradient-descent-4, 10, 400, 10, 10, 64, 360.28, 7.82296147, 23, 13.663512, 76561, 1, 31.8, 30.1, 32.5, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 187.84, 4.17072036, , 0, , 1, 31.5, 30.5, 37.4, 32.5
gradient-descent-4, 10, 400, 10, 10, 64, 359.34, 7.75614017, 21, 10.239175, 70045, 1, 34.0, 31.5, 31.5, 30.1
base-gradient-descent-4, 10, 400, 10, 10, 64, 189.21, 4.16578505, , 0, , 1, 31.5, 30.5, 32.8, 30.1
gradient-descent-4, 10, 400, 10, 10, 64, 353.93, 7.71099109, 21, 13.897514, 69824, 1, 34.2, 30.5, 33.5, 30.5
base-gradient-descent-4, 10, 400, 10, 10, 64, 192.69, 4.17096931, , 0, , 1, 33.0, 31.0, 36.9, 30.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 186.90, 4.19453093, , 0, , 1, 34.5, 30.6, 36.6, 30.9
gradient-descent-4, 10, 400, 25, 10, 16, 325.66, 7.07660832, 53, 9.60424400000001, 173425, 1, 34.5, 31.0, 35.9, 31.0
base-gradient-descent-4, 10, 400, 25, 10, 16, 187.49, 4.17176812, , 0, , 1, 34.0, 31.0, 35.2, 32.0
gradient-descent-4, 10, 400, 25, 10, 16, 346.01, 7.72244773, 60, 4.83023800000001, 195069, 1, 33.8, 31.0, 33.0, 30.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 191.90, 4.17039304, , 0, , 1, 33.2, 30.5, 34.2, 30.5
gradient-descent-4, 10, 400, 25, 10, 16, 319.42, 7.03356240, 51, 14.62673, 165751, 1, 34.5, 31.0, 34.2, 30.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 186.57, 4.15200250, , 0, , 1, 33.5, 31.1, 35.2, 31.0
gradient-descent-4, 10, 400, 25, 10, 16, 364.53, 7.75747578, 41, 10.363177, 135046, 1, 57.0, 32.0, 38.9, 34.1
base-gradient-descent-4, 10, 400, 25, 10, 16, 195.18, 4.18112907, , 0, , 1, 34.9, 31.5, 30.1, 29.6
gradient-descent-4, 10, 400, 25, 10, 16, 353.36, 7.85586552, 98, 4.33031200000001, 316604, 1, 31.5, 30.1, 33.2, 30.1
base-gradient-descent-4, 10, 400, 25, 10, 16, 190.66, 4.18508940, , 0, , 1, 33.0, 31.0, 38.1, 30.1
gradient-descent-4, 10, 400, 25, 10, 16, 361.92, 7.76666491, 63, 9.512781, 204430, 1, 32.5, 31.2, 30.6, 30.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 190.31, 4.15402656, , 0, , 1, 31.1, 30.5, 32.5, 30.5
gradient-descent-4, 10, 400, 25, 10, 16, 376.07, 7.15956114, 45, 8.66495, 146842, 1, 33.0, 31.0, 32.0, 30.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 186.29, 4.19798406, , 0, , 1, 32.0, 31.0, 35.8, 30.5
gradient-descent-4, 10, 400, 25, 10, 16, 365.23, 7.79128331, 39, 11.033251, 128307, 1, 34.5, 31.5, 35.4, 31.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 190.92, 4.19790551, , 0, , 1, 34.0, 32.0, 36.9, 31.0
gradient-descent-4, 10, 400, 25, 10, 16, 352.81, 7.76654332, 38, 8.29835800000001, 124350, 1, 35.2, 31.0, 34.8, 31.0
base-gradient-descent-4, 10, 400, 25, 10, 16, 196.90, 4.20460832, , 0, , 1, 33.2, 31.5, 32.0, 30.5
gradient-descent-4, 10, 400, 25, 10, 16, 386.84, 7.81569093, 48, 13.352321, 157620, 1, 32.2, 31.1, 32.8, 30.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 192.50, 4.18049798, , 0, , 1, 32.5, 31.0, 34.0, 31.2
gradient-descent-4, 10, 400, 25, 10, 16, 357.36, 7.82644043, 46, 8.66382, 150799, 1, 33.8, 31.5, 33.8, 31.2
base-gradient-descent-4, 10, 400, 25, 10, 16, 237.37, 4.26610011, , 0, , 1, 32.5, 31.5, 37.1, 32.5
gradient-descent-4, 10, 400, 25, 10, 16, 543.80, 8.05608100, 60, 9.32067600000001, 195045, 1, 40.2, 38.2, 34.4, 33.0
base-gradient-descent-4, 10, 400, 25, 10, 16, 293.51, 4.32128259, , 0, , 1, 34.2, 33.0, 34.8, 33.0
gradient-descent-4, 10, 400, 25, 10, 16, 552.92, 8.11716420, 56, 5.95777600000001, 181794, 1, 36.4, 33.5, 37.4, 34.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 286.48, 4.29909347, , 0, , 1, 37.9, 34.6, 38.9, 34.5
gradient-descent-4, 10, 400, 25, 10, 16, 559.01, 8.09298703, 47, 11.574857, 153119, 1, 36.4, 34.0, 35.8, 34.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 299.25, 4.35890907, , 0, , 1, 36.1, 35.1, 35.2, 33.9
gradient-descent-4, 10, 400, 25, 10, 16, 490.06, 7.22332989, 37, 10.911799, 120801, 1, 35.9, 34.1, 38.9, 34.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 284.02, 4.29012111, , 0, , 1, 35.4, 34.4, 34.9, 33.9
gradient-descent-4, 10, 400, 25, 10, 16, 539.01, 8.00658222, 48, 10.119878, 156099, 1, 34.4, 33.5, 39.4, 37.0
base-gradient-descent-4, 10, 400, 25, 10, 16, 281.34, 4.29717526, , 0, , 1, 33.5, 32.5, 39.6, 35.4
gradient-descent-4, 10, 400, 25, 10, 16, 537.90, 8.04536602, 90, 8.975031, 290898, 1, 36.4, 34.4, 38.9, 34.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 288.16, 4.31334166, , 0, , 1, 37.1, 35.4, 36.9, 34.9
gradient-descent-4, 10, 400, 25, 10, 16, 541.27, 8.02192044, 44, 7.524947, 143366, 1, 36.6, 33.9, 37.4, 34.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 293.63, 4.35951814, , 0, , 1, 35.9, 34.0, 37.9, 35.4
gradient-descent-4, 10, 400, 25, 10, 16, 540.11, 8.09262788, 60, 6.709962, 195587, 1, 40.1, 39.2, 38.4, 34.6
base-gradient-descent-4, 10, 400, 25, 10, 16, 296.79, 4.37019211, , 0, , 1, 37.4, 34.4, 38.6, 36.5
gradient-descent-4, 10, 400, 25, 10, 16, 540.71, 8.02432965, 43, 11.264504, 139796, 1, 36.9, 34.9, 37.1, 34.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 292.71, 4.33913062, , 0, , 1, 36.4, 34.6, 37.9, 34.4
gradient-descent-4, 10, 400, 25, 10, 16, 549.37, 8.14884291, 89, 3.68685400000001, 287341, 1, 36.9, 35.9, 39.4, 36.6
base-gradient-descent-4, 10, 400, 25, 10, 16, 282.44, 4.30255727, , 0, , 1, 36.6, 34.4, 40.4, 34.9
gradient-descent-4, 10, 400, 25, 10, 16, 536.20, 8.04601239, 28, 12.590852, 92428, 1, 37.4, 34.9, 37.4, 35.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 292.49, 4.32591961, , 0, , 1, 36.4, 35.1, 37.4, 34.4
gradient-descent-4, 10, 400, 25, 10, 16, 487.50, 7.28236414, 61, 6.30305300000001, 198589, 1, 37.4, 34.9, 40.4, 34.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 288.79, 4.30959792, , 0, , 1, 37.4, 34.4, 37.9, 35.4
gradient-descent-4, 10, 400, 25, 10, 16, 539.15, 8.03263668, 72, 8.963758, 234013, 1, 36.4, 34.5, 44.5, 41.4
base-gradient-descent-4, 10, 400, 25, 10, 16, 294.48, 4.38597293, , 0, , 1, 38.4, 36.9, 43.6, 40.4
gradient-descent-4, 10, 400, 25, 10, 16, 543.82, 8.08399514, 65, 6.727439, 210620, 1, 45.6, 41.6, 39.1, 35.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 290.23, 4.32282448, , 0, , 1, 36.4, 35.4, 37.9, 35.4
gradient-descent-4, 10, 400, 25, 10, 16, 541.85, 8.10275382, 116, 8.35908000000001, 374647, 1, 37.4, 35.1, 43.0, 37.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 297.18, 4.38056306, , 0, , 1, 38.4, 36.5, 39.8, 36.1
gradient-descent-4, 10, 400, 25, 10, 16, 557.16, 8.13673779, 56, 5.56589200000001, 182148, 1, 37.9, 35.6, 42.2, 40.1
base-gradient-descent-4, 10, 400, 25, 10, 16, 296.88, 4.34828785, , 0, , 1, 38.9, 36.9, 37.4, 34.9
gradient-descent-4, 10, 400, 25, 10, 16, 543.57, 8.03766859, 39, 9.16933900000001, 128098, 1, 37.1, 35.4, 41.8, 39.2
base-gradient-descent-4, 10, 400, 25, 10, 16, 281.58, 4.30170184, , 0, , 1, 37.4, 35.4, 39.4, 35.4
gradient-descent-4, 10, 400, 25, 10, 16, 544.96, 8.12616947, 80, 5.241849, 260638, 1, 37.9, 35.1, 36.9, 37.5
base-gradient-descent-4, 10, 400, 25, 10, 16, 287.76, 4.31602321, , 0, , 1, 36.6, 35.4, 40.8, 35.9
gradient-descent-4, 10, 400, 25, 10, 16, 553.95, 8.16169315, 92, 6.401617, 297434, 1, 36.9, 34.9, 39.6, 35.9
base-gradient-descent-4, 10, 400, 25, 10, 16, 292.29, 4.30636034, , 0, , 1, 37.4, 35.9, 37.9, 35.4
base-gradient-descent-4, 10, 400, 25, 10, 64, 282.11, 4.29337741, , 0, , 1, 39.8, 36.1, 39.9, 35.9
gradient-descent-4, 10, 400, 25, 10, 64, 496.73, 7.34235451, 62, 14.861126, 202777, 1, 37.9, 35.4, 40.4, 36.4
base-gradient-descent-4, 10, 400, 25, 10, 64, 288.81, 4.31646796, , 0, , 1, 37.4, 34.9, 37.9, 35.4
gradient-descent-4, 10, 400, 25, 10, 64, 546.50, 8.06845746, 34, 13.410286, 111552, 1, 46.1, 36.9, 39.8, 37.0
base-gradient-descent-4, 10, 400, 25, 10, 64, 309.72, 4.43034341, , 0, , 2, 36.9, 38.5, 42.8, 41.9
gradient-descent-4, 10, 400, 25, 10, 64, 553.10, 8.15285674, 50, 10.334957, 162311, 1, 46.8, 41.9, 38.9, 35.9
base-gradient-descent-4, 10, 400, 25, 10, 64, 296.41, 4.35548758, , 0, , 1, 36.6, 34.9, 45.2, 40.1
gradient-descent-4, 10, 400, 25, 10, 64, 485.91, 7.26468146, 54, 8.06689, 176604, 1, 43.5, 40.4, 38.4, 34.9
base-gradient-descent-4, 10, 400, 25, 10, 64, 291.87, 4.33672429, , 0, , 1, 37.9, 36.1, 44.6, 39.9
gradient-descent-4, 10, 400, 25, 10, 64, 541.24, 8.10339622, 38, 13.390902, 124385, 1, 43.5, 37.8, 44.5, 38.8
base-gradient-descent-4, 10, 400, 25, 10, 64, 290.71, 4.32323459, , 0, , 1, 39.4, 36.9, 41.8, 38.2
gradient-descent-4, 10, 400, 25, 10, 64, 553.29, 8.14437116, 40, 7.22483800000001, 131037, 1, 41.2, 36.1, 39.6, 38.0
base-gradient-descent-4, 10, 400, 25, 10, 64, 294.27, 4.33649388, , 0, , 1, 38.1, 36.6, 39.4, 35.6
gradient-descent-4, 10, 400, 25, 10, 64, 488.77, 7.28115741, 36, 14.720613, 117941, 1, 37.1, 34.9, 38.9, 35.9
base-gradient-descent-4, 10, 400, 25, 10, 64, 281.08, 4.29821117, , 0, , 1, 37.4, 35.4, 38.9, 34.5
gradient-descent-4, 10, 400, 25, 10, 64, 490.19, 7.27935680, 41, 7.35487400000001, 134759, 1, 40.2, 34.9, 43.5, 40.1
