work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
v1, 3, 400, 10, 10, 64, 360.67, 6.11862913, 17, 0.316511999999989, 20200, 1, 59.1, 43.5, 80.6, 40.6
base-v1, 3, 400, 10, 10, 64, 247.73, 4.04490645, , 0, , 1, 78.1, 40.6, 45.0, 40.6
v1, 3, 400, 10, 10, 64, 344.49, 6.02086890, 12, 0.439969000000019, 14577, 1, 45.1, 41.6, 66.4, 46.6
base-v1, 3, 400, 10, 10, 64, 227.82, 4.01197298, , 0, , 1, 73.2, 41.1, 61.4, 43.8
v1, 3, 400, 10, 10, 64, 355.37, 6.06671124, 16, 0.126080000000002, 19070, 1, 70.2, 41.1, 69.2, 41.1
base-v1, 3, 400, 10, 10, 64, 246.40, 4.10968279, , 0, , 1, 73.1, 41.9, 68.4, 41.1
v1, 3, 400, 10, 10, 64, 368.24, 6.10837527, 15, 0.56483099999997, 17869, 1, 71.8, 40.6, 71.2, 41.1
base-v1, 3, 400, 10, 10, 64, 239.79, 4.05896558, , 0, , 1, 70.2, 41.1, 71.8, 40.6
v1, 3, 400, 10, 10, 64, 367.20, 6.12342634, 18, 0.327994999999987, 21287, 1, 75.6, 41.1, 45.5, 40.6
base-v1, 3, 400, 10, 10, 64, 235.10, 4.00021308, , 0, , 1, 45.0, 41.6, 65.0, 59.5
v1, 3, 400, 10, 10, 64, 383.88, 6.07814861, 17, 0.444256999999993, 20317, 2, 48.6, 58.5, 42.2, 43.0
base-v1, 3, 400, 10, 10, 64, 253.32, 4.00059896, , 0, , 2, 42.8, 43.0, 42.5, 44.0
base-v1, 3, 400, 25, 10, 16, 261.29, 4.02637785, , 0, , 2, 41.8, 43.5, 44.1, 43.0
v1, 3, 400, 25, 10, 16, 362.76, 6.11351559, 32, 0.423156000000006, 36945, 1, 44.0, 42.5, 42.8, 40.6
base-v1, 3, 400, 25, 10, 16, 226.48, 3.96929951, , 0, , 1, 42.8, 40.6, 75.2, 42.8
v1, 3, 400, 25, 10, 16, 333.84, 5.97762865, 32, 0.37671499999999, 36925, 1, 73.2, 41.6, 52.2, 55.6
base-v1, 3, 400, 25, 10, 16, 232.91, 3.99770940, , 0, , 1, 71.2, 43.2, 46.1, 41.1
v1, 3, 400, 25, 10, 16, 355.19, 6.09874698, 33, 0.497123999999985, 38591, 1, 48.6, 41.1, 44.6, 40.1
base-v1, 3, 400, 25, 10, 16, 239.95, 4.07561798, , 0, , 1, 47.4, 41.6, 43.6, 40.6
v1, 3, 400, 25, 10, 16, 361.57, 6.09494046, 27, 0.237864000000002, 31332, 1, 43.6, 40.9, 69.4, 40.6
base-v1, 3, 400, 25, 10, 16, 241.08, 4.03946534, , 0, , 1, 70.8, 41.1, 77.6, 40.6
v1, 3, 400, 25, 10, 16, 359.88, 6.04490339, 35, 0.15384899999998, 40762, 1, 67.9, 40.6, 76.6, 41.1
base-v1, 3, 400, 25, 10, 16, 224.94, 3.98144325, , 0, , 1, 73.1, 41.6, 44.0, 40.1
v1, 3, 400, 25, 10, 16, 354.89, 5.93401972, 30, 0.323286999999993, 34880, 1, 43.5, 40.1, 69.4, 41.6
base-v1, 3, 400, 25, 10, 16, 228.42, 3.98388630, , 0, , 1, 76.6, 41.6, 60.6, 41.6
v1, 3, 400, 25, 10, 16, 345.90, 5.94712723, 34, 0.292415000000005, 39535, 1, 61.1, 41.1, 69.9, 43.0
base-v1, 3, 400, 25, 10, 16, 227.78, 3.99473414, , 0, , 1, 70.8, 42.5, 44.6, 41.1
v1, 3, 400, 25, 10, 16, 348.96, 6.01029800, 33, 0.165431000000012, 38652, 1, 44.1, 41.1, 46.4, 45.6
base-v1, 3, 400, 25, 10, 16, 241.89, 4.08606365, , 0, , 1, 62.4, 41.4, 44.1, 43.0
v1, 3, 400, 25, 10, 16, 373.54, 5.95297465, 29, 0.387493000000006, 33556, 2, 44.5, 50.2, 74.6, 43.5
base-v1, 3, 400, 25, 10, 16, 239.33, 4.00726899, , 0, , 1, 69.8, 43.0, 67.2, 42.1
v1, 3, 400, 25, 10, 16, 356.04, 6.11215456, 32, 0.357224999999971, 37060, 1, 62.1, 41.6, 55.8, 50.0
base-v1, 3, 400, 25, 10, 16, 234.73, 4.02354577, , 0, , 1, 58.8, 43.8, 75.2, 40.6
v1, 3, 400, 25, 10, 16, 349.60, 6.07044622, 30, 0.47887099999997, 34698, 1, 68.4, 41.6, 44.1, 41.1
base-v1, 3, 400, 25, 10, 16, 240.29, 4.03135494, , 0, , 1, 44.0, 41.1, 45.0, 40.6
v1, 3, 400, 25, 10, 16, 342.54, 5.99821655, 33, 0.104167000000018, 38044, 1, 45.5, 41.1, 43.2, 40.6
base-v1, 3, 400, 25, 10, 16, 240.81, 4.02028082, , 0, , 1, 43.6, 41.1, 70.8, 41.6
v1, 3, 400, 25, 10, 16, 339.85, 5.97823626, 33, 0.386738999999977, 38128, 1, 76.6, 41.6, 76.1, 41.6
base-v1, 3, 400, 25, 10, 16, 242.19, 4.00440754, , 0, , 1, 68.2, 43.8, 41.8, 40.1
v1, 3, 400, 25, 10, 16, 360.20, 6.05370961, 32, 0.315150000000017, 36952, 1, 42.2, 40.1, 70.2, 42.2
base-v1, 3, 400, 25, 10, 16, 242.55, 4.05101011, , 0, , 1, 73.1, 41.9, 75.2, 42.5
v1, 3, 400, 25, 10, 16, 366.72, 6.11921533, 30, 0.398515999999972, 34759, 1, 67.9, 42.1, 72.8, 41.1
base-v1, 3, 400, 25, 10, 16, 236.02, 4.03392951, , 0, , 1, 65.5, 41.6, 63.5, 48.0
v1, 3, 400, 25, 10, 16, 361.93, 6.10679020, 29, 0.325922999999989, 33704, 1, 74.1, 41.6, 41.8, 40.1
base-v1, 3, 400, 25, 10, 16, 246.10, 4.07351198, , 0, , 1, 42.2, 40.6, 45.0, 40.9
v1, 3, 400, 25, 10, 16, 339.60, 6.03471911, 32, 0.704185999999993, 37038, 1, 44.1, 41.1, 42.8, 40.1
base-v1, 3, 400, 25, 10, 16, 223.35, 3.97988901, , 0, , 1, 42.8, 40.6, 42.8, 40.1
v1, 3, 400, 25, 10, 16, 346.27, 5.97240634, 31, 0.311139999999966, 35925, 1, 49.1, 41.9, 43.0, 40.6
base-v1, 3, 400, 25, 10, 16, 252.60, 4.02205248, , 0, , 1, 42.8, 41.6, 43.4, 40.1
v1, 3, 400, 25, 10, 16, 354.42, 6.09284341, 28, 0.509343999999999, 32822, 1, 42.8, 40.6, 66.9, 47.1
base-v1, 3, 400, 25, 10, 16, 249.36, 3.98699389, , 0, , 2, 47.9, 63.4, 70.8, 43.5
v1, 3, 400, 25, 10, 16, 364.97, 6.06804342, 29, 0.236306000000013, 33569, 1, 72.2, 43.5, 74.1, 41.1
base-v1, 3, 400, 25, 10, 16, 241.83, 4.10712876, , 0, , 1, 72.2, 40.6, 68.2, 41.1
v1, 3, 400, 25, 10, 16, 361.32, 6.09354372, 30, 0.585178999999982, 34728, 1, 72.8, 41.1, 46.6, 41.5
base-v1, 3, 400, 25, 10, 16, 230.27, 3.98446118, , 0, , 1, 46.4, 41.9, 74.6, 40.6
v1, 3, 400, 25, 10, 16, 339.11, 5.97694667, 30, 0.478584000000012, 34941, 1, 72.2, 41.1, 71.2, 41.6
base-v1, 3, 400, 25, 10, 16, 226.81, 3.96526956, , 0, , 1, 67.8, 41.6, 42.2, 40.6
v1, 3, 400, 25, 10, 16, 356.09, 6.04730164, 33, 0.335045999999977, 38173, 1, 42.2, 40.1, 43.2, 40.6
base-v1, 3, 400, 25, 10, 16, 236.52, 4.03118926, , 0, , 1, 43.5, 41.1, 74.2, 40.6
v1, 3, 400, 25, 10, 16, 356.39, 6.07717371, 32, 0.768053000000009, 36966, 1, 50.6, 40.6, 52.4, 48.0
base-v1, 3, 400, 25, 10, 16, 252.59, 4.01447947, , 0, , 1, 58.0, 57.1, 43.2, 41.1
v1, 3, 400, 25, 10, 16, 347.38, 5.96540677, 31, 0.498831999999993, 35935, 1, 43.5, 41.1, 64.9, 41.1
base-v1, 3, 400, 25, 10, 16, 239.91, 4.06658011, , 0, , 1, 75.6, 41.6, 43.2, 40.1
v1, 3, 400, 25, 10, 16, 357.97, 6.10444850, 31, 0.454759999999965, 36035, 1, 43.4, 40.6, 51.5, 49.5
base-v1, 3, 400, 25, 10, 16, 255.81, 4.02386147, , 0, , 2, 45.0, 63.8, 73.2, 42.5
v1, 3, 400, 25, 10, 16, 357.43, 6.04204406, 29, 0.159733000000017, 33967, 1, 69.9, 43.2, 73.8, 41.6
base-v1, 3, 400, 25, 10, 16, 230.24, 4.00020137, , 0, , 1, 68.4, 42.1, 65.5, 63.4
v1, 3, 400, 25, 10, 16, 334.25, 5.99895014, 29, 0.901053999999988, 33774, 1, 60.6, 60.0, 72.8, 41.1
base-v1, 3, 400, 25, 10, 16, 223.27, 4.00535397, , 0, , 1, 74.1, 41.6, 41.5, 40.6
v1, 3, 400, 25, 10, 16, 345.72, 6.01248252, 30, 0.579372999999975, 34842, 1, 42.2, 40.6, 43.6, 40.6
base-v1, 3, 400, 25, 10, 16, 233.56, 4.00552159, , 0, , 1, 46.2, 41.1, 71.2, 41.1
v1, 3, 400, 25, 10, 16, 360.46, 6.14885423, 31, 0.473852999999963, 35904, 1, 70.8, 41.1, 43.2, 41.1
base-v1, 3, 400, 25, 10, 16, 238.64, 4.03423979, , 0, , 1, 42.8, 40.6, 49.0, 40.6
base-v1, 3, 400, 25, 10, 64, 243.16, 4.01916819, , 0, , 1, 45.8, 41.1, 50.1, 40.6
v1, 3, 400, 25, 10, 64, 360.61, 5.91299867, 32, 0.971161999999993, 37007, 1, 45.1, 41.1, 42.5, 40.6
base-v1, 3, 400, 25, 10, 64, 246.74, 4.03752167, , 0, , 1, 43.0, 41.1, 45.0, 41.1
v1, 3, 400, 25, 10, 64, 342.75, 5.98964628, 33, 0.349655999999982, 38431, 1, 44.5, 41.1, 44.0, 40.6
base-v1, 3, 400, 25, 10, 64, 233.34, 4.01201547, , 0, , 1, 45.0, 40.9, 77.1, 40.6
v1, 3, 400, 25, 10, 64, 337.53, 5.98570605, 29, 0.404345999999975, 34193, 1, 74.2, 41.6, 75.6, 41.1
base-v1, 3, 400, 25, 10, 64, 220.83, 3.98255086, , 0, , 1, 65.4, 41.6, 50.4, 48.9
v1, 3, 400, 25, 10, 64, 364.95, 6.20370812, 30, 0.227265999999986, 35252, 1, 73.6, 42.5, 67.2, 49.5
base-v1, 3, 400, 25, 10, 64, 234.04, 4.07188007, , 0, , 1, 67.8, 50.0, 67.8, 40.6
v1, 3, 400, 25, 10, 64, 355.25, 6.16199937, 29, 0.419388999999967, 33733, 1, 67.8, 41.1, 44.6, 41.1
base-v1, 3, 400, 25, 10, 64, 243.54, 4.08479205, , 0, , 1, 44.1, 41.6, 45.1, 41.1
v1, 3, 400, 25, 10, 64, 360.86, 6.02369480, 34, 0.248912000000018, 39415, 1, 44.6, 41.1, 49.0, 58.0
base-v1, 3, 400, 25, 10, 64, 248.91, 3.93971353, , 0, , 2, 43.6, 67.6, 74.1, 42.5
v1, 3, 400, 25, 10, 64, 366.74, 6.15021575, 33, 0.682975999999996, 38098, 1, 77.6, 42.1, 73.6, 41.1
base-v1, 3, 400, 25, 10, 64, 219.65, 4.04372250, , 0, , 1, 67.8, 41.6, 74.2, 41.1
v1, 3, 400, 25, 10, 64, 341.17, 6.06177061, 32, 0.315342999999984, 36951, 1, 59.6, 42.2, 77.6, 40.6
base-v1, 3, 400, 25, 10, 64, 232.15, 4.07276634, , 0, , 1, 75.6, 41.1, 43.6, 40.6
v1, 3, 400, 25, 10, 64, 344.44, 6.14987809, 31, 0.447953999999982, 35951, 1, 44.0, 41.1, 49.4, 40.6
base-v1, 3, 400, 25, 10, 64, 234.82, 4.07046511, , 0, , 1, 44.5, 41.1, 60.6, 41.6
v1, 3, 400, 25, 10, 64, 344.59, 6.08445112, 33, 0.784737000000007, 38147, 1, 67.8, 41.6, 55.5, 41.4
base-v1, 3, 400, 25, 10, 64, 245.54, 4.09024981, , 0, , 1, 68.8, 41.1, 44.1, 41.1
v1, 3, 400, 25, 10, 64, 357.90, 6.02289868, 32, 0.50487499999997, 37012, 1, 43.6, 41.1, 77.6, 40.1
base-v1, 3, 400, 25, 10, 64, 237.87, 4.01752313, , 0, , 1, 69.9, 40.1, 41.8, 39.6
v1, 3, 400, 25, 10, 64, 351.01, 6.07788547, 33, 0.0916110000000003, 38347, 1, 41.8, 40.6, 66.4, 44.0
base-v1, 3, 400, 25, 10, 64, 235.66, 4.02223292, , 0, , 1, 70.8, 45.5, 68.4, 40.1
v1, 3, 400, 25, 10, 64, 354.94, 6.10429659, 33, 0.736221999999998, 38218, 1, 72.2, 40.6, 57.0, 41.1
base-v1, 3, 400, 25, 10, 64, 227.12, 4.00922331, , 0, , 1, 70.2, 41.1, 76.6, 41.4
v1, 3, 400, 25, 10, 64, 358.65, 6.01143227, 31, 0.125629000000004, 35865, 1, 69.4, 41.1, 65.0, 41.6
base-v1, 3, 400, 25, 10, 64, 246.97, 4.02822350, , 0, , 1, 76.6, 41.1, 65.0, 42.6
v1, 3, 400, 25, 10, 64, 344.50, 5.99685791, 34, 0.327469000000008, 39284, 1, 51.2, 42.1, 46.9, 41.1
base-v1, 3, 400, 25, 10, 64, 237.28, 4.02476586, , 0, , 1, 46.4, 41.6, 68.2, 40.6
