work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
v4, 10, 400, 10, 10, 16, 562.20, 6.72110480, 99, 0.00705499999997983, 265075, 1, 41.5, 39.2, 45.1, 41.9
base-v4, 10, 400, 10, 10, 16, 186.68, 3.72162096, , 0, , 1, 43.2, 40.1, 39.8, 37.8
v4, 10, 400, 10, 10, 16, 288.12, 5.41714681, 89, 0.00341900000000805, 240015, 1, 41.0, 38.2, 42.8, 38.8
base-v4, 10, 400, 10, 10, 16, 186.15, 3.72047672, , 0, , 1, 41.5, 38.5, 40.6, 37.8
v4, 10, 400, 10, 10, 16, 301.61, 6.02708679, 111, 0.00281499999999824, 294612, 1, 40.6, 37.8, 40.2, 38.5
base-v4, 10, 400, 10, 10, 16, 181.09, 3.69244539, , 0, , 1, 40.2, 38.8, 46.4, 44.2
v4, 10, 400, 10, 10, 16, 319.27, 6.10440924, 129, 0.00157500000000255, 337398, 1, 43.2, 38.5, 46.8, 37.8
base-v4, 10, 400, 10, 10, 16, 199.53, 3.74536211, , 0, , 1, 43.2, 38.2, 45.6, 42.6
v4, 10, 400, 10, 10, 16, 527.90, 6.49995339, 81, 0.0116380000000049, 223756, 1, 48.6, 43.2, 46.9, 40.4
base-v4, 10, 400, 10, 10, 16, 258.35, 3.88551297, , 0, , 1, 51.6, 40.1, 50.4, 42.0
v4, 10, 400, 10, 10, 16, 519.82, 6.65357677, 106, 0.00607300000001487, 284122, 1, 46.1, 42.0, 44.2, 41.1
base-v4, 10, 400, 10, 10, 16, 264.83, 3.88358174, , 0, , 1, 44.0, 41.6, 45.1, 40.1
v4, 10, 400, 10, 10, 16, 292.25, 6.03647856, 135, 0.00423399999999674, 355737, 1, 42.5, 39.2, 40.6, 37.8
base-v4, 10, 400, 10, 10, 16, 213.00, 3.82225724, , 0, , 1, 49.6, 37.8, 50.1, 39.2
v4, 10, 400, 10, 10, 16, 292.08, 6.08984995, 115, 0.00429800000000569, 306152, 1, 42.5, 38.8, 41.5, 38.2
base-v4, 10, 400, 10, 10, 16, 165.50, 3.70136856, , 0, , 1, 40.2, 37.8, 42.5, 38.2
v4, 10, 400, 10, 10, 16, 290.19, 6.03791028, 77, 0.0221970000000056, 213987, 1, 41.8, 38.2, 40.8, 38.2
base-v4, 10, 400, 10, 10, 16, 201.37, 3.77502457, , 0, , 1, 40.8, 38.8, 41.8, 39.2
v4, 10, 400, 10, 10, 16, 351.21, 6.14612584, 104, 0.00333399999999529, 278057, 2, 41.2, 50.9, 39.4, 40.1
base-v4, 10, 400, 10, 10, 16, 168.79, 3.70798567, , 0, , 1, 39.8, 39.6, 39.8, 38.2
v4, 10, 400, 10, 10, 16, 269.28, 5.94659965, 105, 0.00287100000002738, 282097, 1, 40.2, 38.8, 41.8, 38.8
base-v4, 10, 400, 10, 10, 16, 185.88, 3.77952789, , 0, , 1, 41.2, 38.2, 41.8, 38.8
v4, 10, 400, 10, 10, 16, 274.73, 5.96936053, 52, 0.100942999999972, 152897, 1, 41.8, 38.8, 41.0, 38.8
base-v4, 10, 400, 10, 10, 16, 178.36, 3.71013223, , 0, , 1, 40.8, 39.2, 40.6, 38.8
v4, 10, 400, 10, 10, 16, 248.17, 5.34716975, 94, 0.00550500000002785, 258764, 1, 40.6, 38.8, 40.6, 38.5
base-v4, 10, 400, 10, 10, 16, 155.90, 3.64814489, , 0, , 1, 40.2, 38.2, 40.2, 38.2
v4, 10, 400, 10, 10, 16, 247.44, 5.30896277, 119, 0.00908900000001722, 316025, 1, 39.4, 38.2, 39.8, 38.8
base-v4, 10, 400, 10, 10, 16, 199.64, 3.80042429, , 0, , 1, 40.2, 38.8, 43.2, 39.6
v4, 10, 400, 10, 10, 16, 318.82, 6.05664746, 124, 0.0188239999999951, 326693, 1, 50.5, 39.9, 42.2, 39.2
base-v4, 10, 400, 10, 10, 16, 182.06, 3.70030849, , 0, , 1, 42.8, 39.6, 41.2, 39.2
v4, 10, 400, 10, 10, 16, 265.18, 5.93415735, 46, 0.0237470000000144, 137582, 1, 41.0, 39.2, 45.6, 39.0
base-v4, 10, 400, 10, 10, 16, 324.41, 4.00420279, , 0, , 1, 45.6, 39.4, 43.2, 41.9
base-v4, 10, 400, 10, 10, 64, 258.03, 3.89615035, , 0, , 1, 43.8, 41.9, 44.0, 39.2
v4, 10, 400, 10, 10, 64, 257.54, 5.32133493, 109, 0.00376299999999219, 289345, 1, 46.6, 40.1, 44.0, 38.8
base-v4, 10, 400, 10, 10, 64, 182.26, 3.71580845, , 0, , 1, 41.0, 39.2, 40.1, 48.5
v4, 10, 400, 10, 10, 64, 276.80, 5.99870940, 70, 0.0131079999999884, 198319, 1, 40.2, 39.2, 42.5, 38.8
base-v4, 10, 400, 10, 10, 64, 171.21, 3.68980573, , 0, , 1, 42.5, 38.8, 50.1, 51.9
v4, 10, 400, 10, 10, 64, 280.86, 6.00635151, 63, 0.0107849999999985, 181288, 1, 42.5, 39.1, 41.0, 38.8
base-v4, 10, 400, 10, 10, 64, 181.56, 3.67915725, , 0, , 1, 40.6, 38.8, 41.2, 38.8
v4, 10, 400, 10, 10, 64, 283.37, 5.97825770, 62, 0.0150520000000256, 178563, 1, 40.8, 38.8, 41.2, 39.2
base-v4, 10, 400, 10, 10, 64, 202.97, 3.77656823, , 0, , 1, 40.8, 39.6, 40.2, 38.8
v4, 10, 400, 10, 10, 64, 306.87, 6.05803858, 92, 0.00637100000000146, 249942, 1, 40.2, 38.8, 41.8, 39.2
base-v4, 10, 400, 10, 10, 64, 203.13, 3.79479725, , 0, , 1, 41.2, 39.2, 41.8, 38.2
v4, 10, 400, 10, 10, 64, 386.01, 6.29305600, 111, 0.00418600000000424, 294882, 1, 40.8, 38.8, 44.0, 40.6
base-v4, 10, 400, 10, 10, 64, 258.68, 3.86778569, , 0, , 1, 43.6, 42.8, 42.2, 39.6
v4, 10, 400, 10, 10, 64, 318.39, 6.12356798, 88, 0.0184209999999894, 240284, 1, 43.0, 39.6, 45.8, 55.6
base-v4, 10, 400, 10, 10, 64, 214.34, 3.80170735, , 0, , 1, 61.9, 48.0, 43.0, 39.2
v4, 10, 400, 10, 10, 64, 285.55, 6.01653906, 81, 0.00567000000000917, 222034, 1, 53.6, 39.9, 40.8, 39.0
base-v4, 10, 400, 10, 10, 64, 169.54, 3.67726705, , 0, , 1, 41.0, 38.8, 43.2, 39.8
v4, 10, 400, 10, 10, 64, 303.70, 6.09273213, 110, 0.000707999999974618, 292401, 1, 60.4, 39.8, 42.5, 38.8
base-v4, 10, 400, 10, 10, 64, 195.96, 3.75829983, , 0, , 1, 42.5, 40.4, 40.8, 39.2
v4, 10, 400, 10, 10, 64, 319.91, 6.07384565, 98, 0.00437099999999191, 261305, 1, 40.2, 39.2, 42.2, 38.8
base-v4, 10, 400, 10, 10, 64, 167.67, 3.71038450, , 0, , 1, 40.8, 38.8, 41.0, 38.2
v4, 10, 400, 10, 10, 64, 263.20, 5.94834719, 66, 0.0270370000000071, 187502, 1, 40.6, 38.2, 40.8, 38.2
base-v4, 10, 400, 10, 10, 64, 188.86, 3.73960898, , 0, , 1, 40.8, 38.2, 41.2, 40.1
v4, 10, 400, 10, 10, 64, 304.11, 6.07844651, 64, 0.0442239999999856, 184059, 1, 41.8, 39.6, 41.2, 38.2
base-v4, 10, 400, 10, 10, 64, 191.07, 3.73314987, , 0, , 1, 40.8, 38.2, 40.2, 39.2
v4, 10, 400, 10, 10, 64, 300.55, 6.18707925, 65, 0.0276160000000232, 185091, 1, 40.0, 39.6, 42.8, 39.2
base-v4, 10, 400, 10, 10, 64, 319.78, 4.09820710, , 0, , 1, 42.2, 39.4, 60.6, 46.6
v4, 10, 400, 10, 10, 64, 281.07, 5.41341457, 118, 0.00149399999997968, 312569, 1, 66.4, 42.5, 41.2, 39.2
base-v4, 10, 400, 10, 10, 64, 177.49, 3.74064626, , 0, , 1, 40.8, 39.2, 41.8, 38.8
v4, 10, 400, 10, 10, 64, 312.35, 6.09329688, 107, 0.00453800000002502, 285382, 1, 41.2, 38.8, 41.2, 39.2
base-v4, 10, 400, 10, 10, 64, 177.58, 3.77365797, , 0, , 1, 41.2, 38.8, 51.5, 38.8
v4, 10, 400, 10, 10, 64, 377.07, 5.63314825, 63, 0.00410900000002812, 182236, 1, 42.0, 39.2, 45.6, 41.6
base-v4, 10, 400, 10, 10, 64, 213.61, 3.78777531, , 0, , 1, 46.8, 41.6, 44.5, 39.6
v4, 10, 400, 10, 10, 64, 344.43, 6.22010933, 78, 0.0123520000000212, 217462, 1, 45.6, 40.1, 42.0, 39.6
base-v4, 10, 400, 10, 10, 64, 205.96, 3.88857682, , 0, , 2, 43.0, 50.0, 53.2, 48.0
v4, 10, 400, 10, 10, 64, 400.20, 5.64284785, 76, 0.0207130000000006, 212447, 1, 57.6, 42.6, 71.8, 41.6
base-v4, 10, 400, 10, 10, 64, 253.53, 3.85767234, , 0, , 1, 71.8, 41.4, 43.8, 41.6
v4, 10, 400, 10, 10, 64, 294.81, 5.98079897, 60, 0.0345009999999775, 172752, 1, 46.1, 42.2, 42.8, 39.2
base-v4, 10, 400, 10, 10, 64, 206.82, 3.81379494, , 0, , 1, 43.0, 39.2, 41.5, 39.6
v4, 10, 400, 10, 10, 64, 354.48, 6.14155825, 92, 0.00398100000001023, 251785, 1, 43.5, 39.6, 53.8, 43.5
base-v4, 10, 400, 10, 10, 64, 274.03, 3.97246730, , 0, , 2, 46.2, 48.5, 46.2, 50.9
v4, 10, 400, 10, 10, 64, 344.61, 6.18051805, 111, 0.000810999999998785, 295915, 1, 47.4, 44.6, 43.6, 39.2
base-v4, 10, 400, 10, 10, 64, 202.61, 3.83942071, , 0, , 1, 45.6, 39.4, 42.2, 39.2
v4, 10, 400, 10, 10, 64, 421.39, 6.37246785, 89, 0.00417900000002192, 244741, 1, 42.8, 39.9, 43.6, 39.6
base-v4, 10, 400, 10, 10, 64, 203.71, 3.73728173, , 0, , 1, 42.8, 39.6, 43.0, 39.6
v4, 10, 400, 10, 10, 64, 312.50, 6.13755246, 111, 0.00186899999999923, 296465, 1, 44.0, 39.6, 42.2, 39.2
base-v4, 10, 400, 10, 10, 64, 186.81, 3.74750804, , 0, , 1, 41.8, 39.2, 47.1, 39.2
v4, 10, 400, 10, 10, 64, 399.50, 6.20062011, 97, 0.00211000000001604, 259288, 1, 43.2, 39.6, 57.8, 49.5
base-v4, 10, 400, 10, 10, 64, 278.72, 3.97629041, , 0, , 1, 58.5, 50.9, 43.6, 40.6
v4, 10, 400, 10, 10, 64, 284.69, 6.02521292, 118, 0.00641000000001668, 313906, 1, 43.6, 39.6, 40.8, 38.8
base-v4, 10, 400, 10, 10, 64, 184.67, 3.70972731, , 0, , 1, 47.6, 39.6, 42.5, 39.2
v4, 10, 400, 10, 10, 64, 269.82, 5.96948134, 102, 0.0066229999999905, 273302, 1, 43.0, 39.2, 40.8, 38.8
base-v4, 10, 400, 10, 10, 64, 166.31, 3.70277058, , 0, , 1, 41.5, 39.2, 43.5, 43.0
v4, 10, 400, 10, 10, 64, 359.10, 6.33516879, 125, 0.00734599999998409, 328227, 2, 42.5, 45.0, 40.2, 48.0
base-v4, 10, 400, 10, 10, 64, 244.24, 3.95553880, , 0, , 2, 40.6, 46.6, 52.8, 47.5
v4, 10, 400, 10, 10, 64, 414.39, 6.32625761, 106, 0.00366100000002234, 282558, 2, 53.8, 55.6, 42.2, 41.6
base-v4, 10, 400, 10, 10, 64, 214.03, 3.81488074, , 0, , 2, 41.8, 48.5, 42.2, 41.1
v4, 10, 400, 10, 10, 64, 289.15, 6.03972039, 60, 0.0175140000000056, 173125, 1, 42.0, 40.6, 43.2, 38.8
base-v4, 10, 400, 10, 10, 64, 222.23, 3.81007497, , 0, , 1, 42.0, 39.2, 43.2, 39.6
v4, 10, 400, 10, 10, 64, 313.47, 6.10006628, 53, 0.0516440000000102, 154488, 2, 45.0, 51.8, 43.2, 42.1
base-v4, 10, 400, 10, 10, 64, 198.86, 3.77269438, , 0, , 2, 41.2, 41.6, 45.1, 41.6
base-v4, 10, 400, 25, 10, 16, 179.98, 3.73775798, , 0, , 1, 41.5, 41.1, 43.5, 38.8
v4, 10, 400, 25, 10, 16, 311.34, 6.07310443, 140, 0.0123580000000061, 364157, 1, 43.0, 39.2, 41.8, 39.6
base-v4, 10, 400, 25, 10, 16, 171.62, 3.69121470, , 0, , 1, 41.2, 39.2, 44.0, 39.2
v4, 10, 400, 25, 10, 16, 316.01, 6.05437858, 129, 0.00288899999998193, 338981, 1, 44.0, 39.2, 46.4, 39.2
base-v4, 10, 400, 25, 10, 16, 180.15, 3.71287284, , 0, , 1, 42.0, 39.6, 41.8, 41.4
v4, 10, 400, 25, 10, 16, 267.10, 5.40804180, 147, 0.00501100000002452, 379751, 1, 41.2, 40.1, 45.1, 39.9
base-v4, 10, 400, 25, 10, 16, 176.51, 3.73960087, , 0, , 1, 42.2, 39.6, 41.5, 38.8
v4, 10, 400, 25, 10, 16, 305.28, 6.16732318, 291, 0.00151399999998603, 710901, 1, 41.2, 38.8, 42.8, 39.2
base-v4, 10, 400, 25, 10, 16, 275.85, 3.95529776, , 0, , 1, 43.2, 39.6, 68.2, 47.5
v4, 10, 400, 25, 10, 16, 430.04, 6.43044599, 123, 0.00785200000001396, 322515, 1, 66.0, 47.6, 45.6, 55.4
base-v4, 10, 400, 25, 10, 16, 315.83, 4.03012372, , 0, , 1, 45.1, 41.1, 51.9, 44.2
v4, 10, 400, 25, 10, 16, 296.06, 6.04114132, 206, 0.00308200000000625, 516459, 1, 59.5, 44.2, 40.8, 39.2
base-v4, 10, 400, 25, 10, 16, 177.87, 3.71689657, , 0, , 1, 41.2, 40.1, 42.2, 39.6
v4, 10, 400, 25, 10, 16, 287.64, 5.45576829, 228, 0.000432999999986805, 564814, 1, 42.2, 39.6, 43.2, 39.6
base-v4, 10, 400, 25, 10, 16, 243.66, 3.89637011, , 0, , 1, 65.5, 39.6, 51.0, 44.9
v4, 10, 400, 25, 10, 16, 437.26, 6.40872307, 117, 0.0050380000000132, 309191, 2, 46.9, 57.6, 41.2, 41.1
base-v4, 10, 400, 25, 10, 16, 304.29, 4.00653860, , 0, , 2, 40.8, 41.1, 44.2, 44.6
v4, 10, 400, 25, 10, 16, 395.82, 6.33646053, 168, 0.00131800000002613, 428680, 2, 43.2, 46.1, 40.8, 42.1
base-v4, 10, 400, 25, 10, 16, 203.44, 3.88984077, , 0, , 2, 40.8, 42.1, 40.6, 43.0
v4, 10, 400, 25, 10, 16, 360.29, 5.68634478, 310, 0.000144999999974971, 757234, 2, 40.2, 43.2, 70.4, 49.9
base-v4, 10, 400, 25, 10, 16, 282.65, 4.03667063, , 0, , 1, 59.6, 46.9, 42.2, 39.6
v4, 10, 400, 25, 10, 16, 289.07, 6.02152514, 201, 0.000474999999994452, 506299, 1, 45.2, 40.1, 41.8, 39.2
base-v4, 10, 400, 25, 10, 16, 211.44, 3.83020262, , 0, , 1, 41.5, 39.2, 43.2, 40.1
v4, 10, 400, 25, 10, 16, 265.74, 5.42539486, 270, 0.000925999999992655, 667318, 1, 42.8, 40.1, 64.5, 40.1
base-v4, 10, 400, 25, 10, 16, 242.92, 3.91111979, , 0, , 1, 63.5, 40.1, 42.2, 40.6
v4, 10, 400, 25, 10, 16, 362.91, 6.22759557, 172, 0.00380100000000994, 437916, 1, 42.2, 40.6, 40.8, 38.8
base-v4, 10, 400, 25, 10, 16, 186.22, 3.76025542, , 0, , 1, 40.8, 39.2, 42.2, 39.2
v4, 10, 400, 25, 10, 16, 464.58, 6.53017670, 137, 0.00834800000001223, 356550, 1, 41.8, 39.6, 49.4, 44.6
base-v4, 10, 400, 25, 10, 16, 211.60, 3.78621353, , 0, , 1, 50.1, 44.2, 42.8, 40.1
v4, 10, 400, 25, 10, 16, 312.35, 6.11568713, 238, 0.00072299999999359, 592450, 1, 41.8, 39.6, 43.0, 39.4
base-v4, 10, 400, 25, 10, 16, 194.41, 3.73908461, , 0, , 1, 43.0, 40.1, 42.5, 40.1
v4, 10, 400, 25, 10, 16, 292.39, 6.08976693, 140, 0.00213700000000472, 360040, 1, 59.6, 40.1, 42.5, 38.8
base-v4, 10, 400, 25, 10, 16, 154.11, 3.69939171, , 0, , 1, 42.5, 39.6, 42.2, 39.6
v4, 10, 400, 25, 10, 16, 260.17, 5.98971853, 165, 0.00340599999998403, 422098, 1, 42.2, 39.6, 42.5, 38.8
base-v4, 10, 400, 25, 10, 16, 158.04, 3.68544608, , 0, , 1, 42.5, 39.2, 41.8, 39.2
v4, 10, 400, 25, 10, 16, 272.86, 5.95895528, 166, 0.000482999999974254, 423706, 1, 41.2, 38.8, 47.6, 39.2
base-v4, 10, 400, 25, 10, 16, 180.12, 3.72676577, , 0, , 1, 42.2, 38.8, 42.2, 40.1
v4, 10, 400, 25, 10, 16, 331.18, 6.21187812, 254, 0.00313699999998107, 623849, 1, 42.2, 40.1, 61.4, 55.2
base-v4, 10, 400, 25, 10, 16, 311.29, 4.02312237, , 0, , 1, 49.4, 46.1, 66.4, 40.1
v4, 10, 400, 25, 10, 16, 371.68, 6.28913043, 128, 0.00438000000002603, 334424, 1, 66.4, 40.6, 46.6, 41.4
base-v4, 10, 400, 25, 10, 16, 228.05, 3.78486752, , 0, , 1, 45.0, 41.1, 45.5, 42.8
v4, 10, 400, 25, 10, 16, 376.60, 6.29731454, 168, 0.000781000000017684, 425426, 1, 44.2, 42.2, 44.1, 40.6
base-v4, 10, 400, 25, 10, 16, 181.74, 3.77534690, , 0, , 1, 44.6, 41.9, 42.2, 39.2
v4, 10, 400, 25, 10, 16, 332.90, 6.24394584, 286, 0.0009600000000205, 700419, 1, 41.8, 38.8, 56.5, 42.5
base-v4, 10, 400, 25, 10, 16, 273.43, 3.89859609, , 0, , 1, 63.4, 44.2, 45.6, 40.1
v4, 10, 400, 25, 10, 16, 298.30, 5.49656813, 178, 0.00111500000002707, 449878, 1, 49.4, 40.6, 44.6, 40.1
base-v4, 10, 400, 25, 10, 16, 277.82, 3.93674583, , 0, , 1, 43.6, 40.1, 47.6, 42.5
v4, 10, 400, 25, 10, 16, 365.68, 6.23354355, 173, 0.000571999999976924, 437539, 1, 55.2, 49.2, 42.8, 40.1
base-v4, 10, 400, 25, 10, 16, 173.96, 3.70061924, , 0, , 1, 42.2, 40.6, 44.8, 40.6
v4, 10, 400, 25, 10, 16, 326.50, 6.16747905, 132, 0.00139300000000731, 343557, 1, 43.2, 40.9, 46.1, 40.1
base-v4, 10, 400, 25, 10, 16, 178.73, 3.73460427, , 0, , 1, 43.5, 40.6, 41.2, 39.6
v4, 10, 400, 25, 10, 16, 321.05, 6.18970405, 274, 0.000965000000007876, 669760, 1, 41.2, 39.6, 60.9, 44.0
base-v4, 10, 400, 25, 10, 16, 230.70, 3.83606914, , 0, , 1, 52.2, 43.0, 42.8, 39.6
v4, 10, 400, 25, 10, 16, 299.59, 5.49200326, 154, 0.0086170000000152, 396589, 1, 49.1, 40.1, 45.1, 41.9
base-v4, 10, 400, 25, 10, 16, 212.66, 3.78565162, , 0, , 1, 45.1, 40.6, 48.5, 42.8
v4, 10, 400, 25, 10, 16, 276.82, 6.00727737, 196, 0.000743999999997413, 493441, 1, 43.6, 41.6, 42.0, 39.6
base-v4, 10, 400, 25, 10, 16, 165.16, 3.68808038, , 0, , 1, 42.2, 39.6, 42.2, 40.1
v4, 10, 400, 25, 10, 16, 276.45, 5.98037943, 221, 0.00355100000001585, 550211, 1, 43.2, 40.6, 42.2, 39.6
base-v4, 10, 400, 25, 10, 16, 170.09, 3.70764045, , 0, , 1, 41.8, 39.6, 41.5, 39.2
v4, 10, 400, 25, 10, 16, 247.05, 5.31503475, 176, 0.00495499999999538, 448374, 1, 42.2, 40.1, 40.8, 38.8
base-v4, 10, 400, 25, 10, 16, 155.60, 3.66202495, , 0, , 1, 40.8, 38.8, 41.2, 38.8
base-v4, 10, 400, 25, 10, 64, 206.26, 3.75965459, , 0, , 1, 41.8, 39.2, 46.9, 41.4
v4, 10, 400, 25, 10, 64, 335.15, 6.14106080, 273, 0.000553000000024895, 671232, 1, 43.0, 41.1, 43.2, 41.6
base-v4, 10, 400, 25, 10, 64, 196.94, 3.74430791, , 0, , 1, 48.4, 41.1, 44.8, 39.6
v4, 10, 400, 25, 10, 64, 308.46, 6.08705356, 216, 0.000601000000017393, 537025, 1, 42.8, 39.6, 42.8, 39.6
base-v4, 10, 400, 25, 10, 64, 205.07, 3.73668075, , 0, , 1, 43.2, 40.1, 44.0, 40.6
v4, 10, 400, 25, 10, 64, 321.58, 6.17849381, 153, 0.000718000000006214, 393115, 1, 43.5, 40.6, 43.2, 49.1
base-v4, 10, 400, 25, 10, 64, 214.94, 3.81180134, , 0, , 1, 42.8, 41.1, 43.5, 39.6
v4, 10, 400, 25, 10, 64, 313.46, 6.12832922, 182, 0.000418000000024676, 458407, 1, 46.1, 43.0, 42.2, 39.6
base-v4, 10, 400, 25, 10, 64, 188.04, 3.72233715, , 0, , 1, 46.1, 39.6, 42.2, 39.8
v4, 10, 400, 25, 10, 64, 314.56, 6.14405234, 238, 0.000301999999976488, 593120, 1, 45.6, 40.6, 45.6, 39.2
base-v4, 10, 400, 25, 10, 64, 187.46, 3.71111128, , 0, , 1, 56.2, 39.6, 45.9, 41.1
v4, 10, 400, 25, 10, 64, 287.37, 6.10202052, 284, 0.000480999999979304, 693135, 1, 42.2, 40.1, 43.6, 48.5
base-v4, 10, 400, 25, 10, 64, 178.14, 3.71237836, , 0, , 1, 43.8, 39.6, 42.2, 40.1
v4, 10, 400, 25, 10, 64, 292.14, 6.07349299, 201, 0.00118900000001076, 503059, 1, 42.2, 39.6, 42.8, 39.2
base-v4, 10, 400, 25, 10, 64, 153.64, 3.66955204, , 0, , 1, 41.8, 38.8, 42.0, 38.8
v4, 10, 400, 25, 10, 64, 287.66, 6.06503380, 228, 0.000964000000010401, 567236, 1, 41.2, 38.8, 42.8, 40.1
base-v4, 10, 400, 25, 10, 64, 193.15, 3.80264274, , 0, , 2, 42.8, 42.8, 40.8, 40.6
v4, 10, 400, 25, 10, 64, 318.62, 6.10834846, 231, 0.000373000000024604, 574085, 1, 40.8, 40.6, 43.2, 40.1
base-v4, 10, 400, 25, 10, 64, 170.43, 3.71527260, , 0, , 1, 46.8, 40.6, 41.2, 38.8
v4, 10, 400, 25, 10, 64, 238.62, 5.30813461, 171, 0.00219700000002376, 434255, 1, 40.6, 39.2, 42.2, 39.2
base-v4, 10, 400, 25, 10, 64, 213.87, 3.86834344, , 0, , 2, 42.0, 52.8, 42.5, 42.1
v4, 10, 400, 25, 10, 64, 329.91, 6.14071808, 230, 0.000382000000001881, 569417, 1, 45.2, 43.2, 42.8, 40.4
base-v4, 10, 400, 25, 10, 64, 227.50, 3.84415758, , 0, , 1, 43.5, 40.1, 43.6, 51.9
v4, 10, 400, 25, 10, 64, 349.17, 6.20732932, 209, 0.00205599999998185, 519470, 1, 43.6, 41.1, 46.9, 42.2
base-v4, 10, 400, 25, 10, 64, 212.68, 3.81949543, , 0, , 1, 44.1, 41.4, 49.0, 40.1
v4, 10, 400, 25, 10, 64, 334.60, 6.11486419, 267, 0.00294500000001108, 655474, 1, 46.2, 41.1, 42.8, 40.1
base-v4, 10, 400, 25, 10, 64, 212.29, 3.79378656, , 0, , 1, 45.9, 40.1, 43.6, 40.1
v4, 10, 400, 25, 10, 64, 336.88, 6.22854973, 296, 0.00037800000001198, 728626, 1, 43.6, 40.1, 43.2, 40.4
base-v4, 10, 400, 25, 10, 64, 213.23, 3.82616744, , 0, , 1, 43.0, 40.1, 44.5, 39.6
v4, 10, 400, 25, 10, 64, 310.66, 6.05493778, 123, 0.00150500000000875, 320577, 1, 44.1, 39.9, 42.2, 40.1
