work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
taskset-1, 10, 400, 10, 10, 492.64, 9.44997613, 24, 3.505813, 89503, 32.5, 34.4
base-taskset-1, 10, 400, 10, 10, 379.19, 7.00132940, , 0, , 32.5, 33.0
taskset-1, 10, 400, 10, 10, 513.27, 9.51026962, 16, 5.475342, 59955, 31.8, 34.9
base-taskset-1, 10, 400, 10, 10, 368.52, 6.94829945, , 0, , 37.9, 34.6
taskset-1, 10, 400, 10, 10, 478.62, 9.38127425, 20, 2.736996, 74697, 33.2, 33.9
base-taskset-1, 10, 400, 10, 10, 340.93, 6.87624302, , 0, , 33.5, 34.9
taskset-1, 10, 400, 10, 10, 473.15, 9.36158021, 12, 7.12821700000001, 44959, 36.9, 37.0
base-taskset-1, 10, 400, 10, 10, 337.06, 6.81663389, , 0, , 32.8, 33.9
taskset-1, 10, 400, 10, 10, 469.24, 9.31082321, 19, 3.61474100000001, 71072, 33.0, 33.2
base-taskset-1, 10, 400, 10, 10, 357.10, 6.90717791, , 0, , 31.5, 32.5
taskset-1, 10, 400, 10, 10, 472.75, 9.37445864, 13, 5.43564600000001, 48802, 32.5, 32.5
base-taskset-1, 10, 400, 10, 10, 369.38, 6.93275681, , 0, , 33.0, 33.9
taskset-1, 10, 400, 10, 10, 534.45, 9.45118644, 12, 6.90939200000001, 45126, 32.8, 33.9
base-taskset-1, 10, 400, 10, 10, 401.76, 6.97682516, , 0, , 40.1, 36.1
taskset-1, 10, 400, 10, 10, 507.92, 9.39924458, 17, 8.17888000000001, 63650, 33.8, 34.9
base-taskset-1, 10, 400, 10, 10, 366.14, 6.97087260, , 0, , 33.0, 34.4
taskset-1, 10, 400, 10, 10, 497.02, 9.39637869, 28, 6.20067800000001, 103921, 35.9, 31.5
base-taskset-1, 10, 400, 10, 10, 342.58, 6.86845408, , 0, , 32.2, 34.4
taskset-1, 10, 400, 10, 10, 488.61, 9.46368949, 30, 5.69216200000001, 111431, 31.5, 31.5
base-taskset-1, 10, 400, 10, 10, 337.85, 6.88155972, , 0, , 31.5, 32.0
taskset-1, 10, 400, 10, 10, 523.55, 9.47220382, 26, 3.39261, 96953, 32.2, 34.4
base-taskset-1, 10, 400, 10, 10, 382.93, 6.96068178, , 0, , 46.9, 43.2
taskset-1, 10, 400, 10, 10, 513.17, 9.39461500, 16, 8.91142600000001, 59973, 33.5, 34.4
base-taskset-1, 10, 400, 10, 10, 396.22, 7.02962193, , 0, , 32.5, 33.0
taskset-1, 10, 400, 10, 10, 496.38, 9.42335161, 26, 7.429569, 96685, 33.5, 33.9
base-taskset-1, 10, 400, 10, 10, 412.54, 7.02327152, , 0, , 33.0, 33.0
taskset-1, 10, 400, 10, 10, 517.25, 9.40467787, 28, 4.953264, 104287, 40.6, 38.2
base-taskset-1, 10, 400, 10, 10, 381.91, 6.96969552, , 0, , 35.2, 37.5
taskset-1, 10, 400, 10, 10, 531.18, 9.46786692, 32, 4.83662200000001, 119071, 37.4, 35.6
base-taskset-1, 10, 400, 10, 10, 348.81, 6.86083950, , 0, , 32.8, 33.9
taskset-1, 10, 400, 10, 10, 493.10, 9.36999823, 24, 3.04430400000001, 89396, 31.5, 32.0
base-taskset-1, 10, 400, 10, 10, 352.49, 6.88657873, , 0, , 34.2, 34.6
taskset-1, 10, 400, 10, 10, 497.99, 9.39578916, 22, 5.376729, 82232, 32.5, 34.9
base-taskset-1, 10, 400, 10, 10, 392.04, 6.99420308, , 0, , 32.0, 31.5
base-taskset-1, 10, 400, 25, 10, 371.86, 6.95095103, , 0, , 34.0, 35.6
taskset-1, 10, 400, 25, 10, 541.62, 9.70067020, 54, 5.43755900000001, 199850, 38.1, 38.5
base-taskset-1, 10, 400, 25, 10, 356.67, 6.95134326, , 0, , 36.9, 42.2
taskset-1, 10, 400, 25, 10, 475.49, 9.39101321, 52, 5.38715400000001, 192899, 39.9, 38.2
base-taskset-1, 10, 400, 25, 10, 355.53, 6.87218498, , 0, , 34.0, 33.9
taskset-1, 10, 400, 25, 10, 516.49, 9.46711407, 60, 3.796058, 222049, 33.2, 34.4
base-taskset-1, 10, 400, 25, 10, 397.65, 7.01902997, , 0, , 35.9, 35.6
taskset-1, 10, 400, 25, 10, 487.51, 9.42361375, 46, 5.01991000000001, 170616, 32.5, 33.0
base-taskset-1, 10, 400, 25, 10, 361.28, 6.94420219, , 0, , 35.4, 34.6
taskset-1, 10, 400, 25, 10, 475.34, 9.36905364, 42, 4.59415700000001, 156055, 32.0, 32.5
base-taskset-1, 10, 400, 25, 10, 366.14, 6.92247915, , 0, , 37.9, 35.9
taskset-1, 10, 400, 25, 10, 492.81, 9.41441631, 34, 8.310665, 126237, 32.5, 32.0
base-taskset-1, 10, 400, 25, 10, 386.41, 7.01119213, , 0, , 33.0, 33.0
taskset-1, 10, 400, 25, 10, 506.55, 9.51670265, 47, 6.687228, 174379, 32.5, 33.0
base-taskset-1, 10, 400, 25, 10, 375.98, 6.99636073, , 0, , 33.5, 33.4
taskset-1, 10, 400, 25, 10, 653.01, 9.97002249, 60, 5.011748, 222504, 33.5, 34.4
base-taskset-1, 10, 400, 25, 10, 420.06, 7.14502764, , 0, , 43.2, 42.6
taskset-1, 10, 400, 25, 10, 484.73, 9.44036989, 27, 7.89257000000001, 100346, 38.4, 38.0
base-taskset-1, 10, 400, 25, 10, 399.68, 6.98690666, , 0, , 32.0, 31.5
taskset-1, 10, 400, 25, 10, 499.00, 9.49654300, 93, 5.289756, 344001, 33.8, 34.4
base-taskset-1, 10, 400, 25, 10, 375.33, 6.99492110, , 0, , 35.2, 37.0
taskset-1, 10, 400, 25, 10, 467.36, 9.34111098, 66, 7.120587, 244221, 34.4, 36.5
base-taskset-1, 10, 400, 25, 10, 344.42, 6.84978963, , 0, , 34.2, 33.8
taskset-1, 10, 400, 25, 10, 471.44, 9.32609669, 27, 7.563891, 100506, 39.4, 36.1
base-taskset-1, 10, 400, 25, 10, 344.13, 6.86662685, , 0, , 32.8, 33.9
taskset-1, 10, 400, 25, 10, 470.27, 9.34954041, 37, 5.08752100000001, 137273, 33.0, 34.4
base-taskset-1, 10, 400, 25, 10, 333.68, 6.90260104, , 0, , 32.0, 33.4
taskset-1, 10, 400, 25, 10, 443.36, 9.25196870, 31, 7.137676, 115302, 37.9, 39.0
base-taskset-1, 10, 400, 25, 10, 321.30, 6.83993003, , 0, , 31.5, 33.4
taskset-1, 10, 400, 25, 10, 449.14, 9.30049064, 73, 6.29609500000001, 270187, 31.5, 33.0
base-taskset-1, 10, 400, 25, 10, 356.27, 6.90457577, , 0, , 32.8, 35.4
taskset-1, 10, 400, 25, 10, 464.53, 9.33342825, 54, 3.413775, 200004, 37.4, 37.0
base-taskset-1, 10, 400, 25, 10, 340.34, 6.84055014, , 0, , 33.5, 33.8
taskset-1, 10, 400, 25, 10, 462.06, 9.30685498, 38, 7.72238200000001, 141289, 31.8, 33.4
base-taskset-1, 10, 400, 25, 10, 337.59, 6.83323531, , 0, , 31.5, 33.0
taskset-1, 10, 400, 25, 10, 471.57, 9.34073979, 55, 4.474587, 203820, 31.5, 32.5
base-taskset-1, 10, 400, 25, 10, 364.23, 6.89998333, , 0, , 33.2, 33.4
taskset-1, 10, 400, 25, 10, 501.77, 9.46216702, 34, 6.633691, 126489, 32.8, 35.4
base-taskset-1, 10, 400, 25, 10, 379.31, 7.01052734, , 0, , 32.5, 33.9
taskset-1, 10, 400, 25, 10, 512.19, 9.55437172, 28, 5.880286, 104064, 32.0, 33.0
base-taskset-1, 10, 400, 25, 10, 355.82, 6.90408430, , 0, , 38.4, 38.0
taskset-1, 10, 400, 25, 10, 493.27, 9.50250840, 28, 6.86807300000001, 104260, 39.4, 41.4
base-taskset-1, 10, 400, 25, 10, 369.61, 6.97960537, , 0, , 32.8, 38.0
taskset-1, 10, 400, 25, 10, 478.72, 9.45122625, 57, 6.139832, 211274, 45.1, 36.9
base-taskset-1, 10, 400, 25, 10, 382.31, 7.03627626, , 0, , 32.8, 33.9
taskset-1, 10, 400, 25, 10, 496.34, 9.42221239, 67, 4.044545, 248074, 36.4, 34.6
base-taskset-1, 10, 400, 25, 10, 386.67, 7.05723887, , 0, , 33.5, 33.4
taskset-1, 10, 400, 25, 10, 497.61, 9.44562815, 67, 2.90276200000001, 248280, 34.0, 33.9
base-taskset-1, 10, 400, 25, 10, 333.18, 6.84504884, , 0, , 32.0, 33.9
taskset-1, 10, 400, 25, 10, 462.23, 9.33392479, 37, 6.608017, 137244, 32.2, 33.9
base-taskset-1, 10, 400, 25, 10, 462.15, 7.12474920, , 0, , 34.0, 33.9
taskset-1, 10, 400, 25, 10, 568.13, 9.73356206, 39, 5.05244, 144823, 44.0, 46.0
base-taskset-1, 10, 400, 25, 10, 422.51, 7.21384811, , 0, , 42.8, 36.5
taskset-1, 10, 400, 25, 10, 536.12, 9.60883018, 75, 2.44663800000001, 277501, 33.0, 33.4
base-taskset-1, 10, 400, 25, 10, 338.38, 6.86506332, , 0, , 32.8, 33.0
taskset-1, 10, 400, 25, 10, 475.84, 9.41439245, 65, 3.975132, 240905, 32.5, 34.9
base-taskset-1, 10, 400, 25, 10, 373.33, 7.01580064, , 0, , 34.8, 34.1
taskset-1, 10, 400, 25, 10, 494.59, 9.42645012, 61, 4.182085, 226704, 34.5, 33.4
base-taskset-1, 10, 400, 25, 10, 347.70, 6.86052186, , 0, , 34.9, 34.4
taskset-1, 10, 400, 25, 10, 524.64, 9.42286515, 28, 5.414574, 104274, 38.4, 33.4
base-taskset-1, 10, 400, 25, 10, 340.02, 6.85781228, , 0, , 32.0, 33.0
base-taskset-1, 10, 200, 10, 10, 354.17, 6.87641641, , 0, , 34.5, 34.6
taskset-1, 10, 200, 10, 10, 576.08, 9.57471291, 17, 5.586107, 31910, 35.4, 35.6
base-taskset-1, 10, 200, 10, 10, 368.03, 6.93807251, , 0, , 32.5, 34.9
taskset-1, 10, 200, 10, 10, 560.47, 9.55000090, 25, 6.50301900000001, 46497, 36.9, 34.9
base-taskset-1, 10, 200, 10, 10, 371.48, 6.91060471, , 0, , 35.0, 35.4
taskset-1, 10, 200, 10, 10, 518.79, 9.45419791, 16, 4.463025, 29968, 37.9, 34.6
base-taskset-1, 10, 200, 10, 10, 423.36, 7.07802834, , 0, , 35.9, 36.1
taskset-1, 10, 200, 10, 10, 517.46, 9.46224695, 50, 7.31688800000001, 92736, 36.4, 35.6
base-taskset-1, 10, 200, 10, 10, 395.35, 7.00935642, , 0, , 33.2, 33.9
taskset-1, 10, 200, 10, 10, 501.35, 9.43995311, 29, 7.110719, 53871, 32.5, 33.4
base-taskset-1, 10, 200, 10, 10, 381.82, 6.99303697, , 0, , 32.5, 33.4
taskset-1, 10, 200, 10, 10, 479.77, 9.36236131, 19, 8.309218, 35442, 34.2, 35.9
base-taskset-1, 10, 200, 10, 10, 340.93, 6.83359711, , 0, , 33.2, 33.9
taskset-1, 10, 200, 10, 10, 485.83, 9.39182776, 19, 7.13772300000001, 35520, 33.0, 33.4
base-taskset-1, 10, 200, 10, 10, 400.94, 6.96452732, , 0, , 32.8, 35.9
taskset-1, 10, 200, 10, 10, 530.79, 9.52138495, 18, 5.92530600000001, 33643, 35.8, 35.6
base-taskset-1, 10, 200, 10, 10, 364.21, 6.91008783, , 0, , 33.2, 33.0
taskset-1, 10, 200, 10, 10, 481.36, 9.37957723, 46, 4.13602400000001, 85322, 37.4, 33.9
base-taskset-1, 10, 200, 10, 10, 336.61, 6.84366130, , 0, , 33.2, 34.4
taskset-1, 10, 200, 10, 10, 455.00, 9.25214741, 15, 12.449226, 28150, 32.0, 33.0
base-taskset-1, 10, 200, 10, 10, 336.53, 6.84207160, , 0, , 37.4, 36.4
taskset-1, 10, 200, 10, 10, 455.27, 9.27309759, 28, 7.434769, 52016, 32.8, 33.9
base-taskset-1, 10, 200, 10, 10, 347.54, 6.88419172, , 0, , 33.2, 34.4
taskset-1, 10, 200, 10, 10, 516.23, 9.44212107, 16, 7.31328600000001, 29947, 33.0, 34.9
base-taskset-1, 10, 200, 10, 10, 351.76, 6.88646605, , 0, , 32.2, 33.4
taskset-1, 10, 200, 10, 10, 564.54, 9.62045970, 13, 8.818321, 24376, 32.5, 35.4
base-taskset-1, 10, 200, 10, 10, 328.23, 6.83533236, , 0, , 35.4, 35.1
taskset-1, 10, 200, 10, 10, 444.18, 9.23815217, 15, 7.14323800000001, 28151, 33.0, 33.4
base-taskset-1, 10, 200, 10, 10, 328.80, 6.84522590, , 0, , 32.0, 33.4
taskset-1, 10, 200, 10, 10, 447.40, 9.26155593, 23, 8.72904200000001, 42925, 31.5, 33.4
base-taskset-1, 10, 200, 10, 10, 319.68, 6.80466412, , 0, , 32.0, 33.9
taskset-1, 10, 200, 10, 10, 445.40, 9.28370670, 20, 6.280816, 37265, 31.1, 32.5
base-taskset-1, 10, 200, 10, 10, 328.73, 6.83646901, , 0, , 34.0, 35.6
taskset-1, 10, 200, 10, 10, 444.16, 9.21141165, 25, 7.475666, 46584, 32.0, 33.4
base-taskset-1, 10, 200, 10, 10, 327.63, 6.83193172, , 0, , 33.0, 33.8
taskset-1, 10, 200, 10, 10, 635.98, 9.85821913, 18, 8.16931100000001, 33547, 34.9, 33.8
base-taskset-1, 10, 200, 10, 10, 446.57, 7.19372346, , 0, , 35.4, 35.4
taskset-1, 10, 200, 10, 10, 576.96, 9.66245150, 28, 6.68937200000001, 52131, 33.5, 35.4
base-taskset-1, 10, 200, 10, 10, 399.29, 7.06367104, , 0, , 37.1, 37.0
taskset-1, 10, 200, 10, 10, 687.94, 10.13810577, 15, 9.119197, 28259, 35.0, 35.9
base-taskset-1, 10, 200, 10, 10, 512.73, 7.46023346, , 0, , 33.0, 33.9
taskset-1, 10, 200, 10, 10, 730.56, 10.32964786, 15, 10.788152, 27999, 36.6, 37.2
base-taskset-1, 10, 200, 10, 10, 464.10, 7.37988882, , 0, , 34.2, 34.9
taskset-1, 10, 200, 10, 10, 692.54, 10.18034485, 40, 5.04046000000001, 74184, 33.0, 34.4
base-taskset-1, 10, 200, 10, 10, 427.15, 7.16211813, , 0, , 33.5, 35.4
taskset-1, 10, 200, 10, 10, 561.11, 9.63677324, 13, 8.84027300000001, 24426, 34.0, 35.9
base-taskset-1, 10, 200, 10, 10, 412.13, 7.15965540, , 0, , 32.5, 33.4
taskset-1, 10, 200, 10, 10, 506.69, 9.45861387, 17, 6.23864500000001, 31986, 37.6, 36.1
base-taskset-1, 10, 200, 10, 10, 501.47, 7.43668080, , 0, , 33.0, 34.9
taskset-1, 10, 200, 10, 10, 655.55, 10.00626935, 41, 6.101957, 76170, 42.5, 39.2
base-taskset-1, 10, 200, 10, 10, 338.54, 6.83188000, , 0, , 31.5, 33.0
taskset-1, 10, 200, 10, 10, 450.97, 9.30260240, 23, 5.842431, 42800, 32.5, 33.9
base-taskset-1, 10, 200, 10, 10, 328.48, 6.86687308, , 0, , 32.5, 34.9
taskset-1, 10, 200, 10, 10, 446.43, 9.32188048, 13, 9.480694, 24347, 32.5, 34.4
base-taskset-1, 10, 200, 10, 10, 326.67, 6.85543343, , 0, , 31.5, 33.4
taskset-1, 10, 200, 10, 10, 449.43, 9.26464537, 23, 3.91202700000001, 42800, 32.0, 33.4
base-taskset-1, 10, 200, 10, 10, 331.26, 6.85569382, , 0, , 32.5, 33.9
taskset-1, 10, 200, 10, 10, 442.96, 9.29948749, 28, 6.998701, 52076, 32.5, 34.4
base-taskset-1, 10, 200, 10, 10, 327.84, 6.82216345, , 0, , 33.0, 34.9
taskset-1, 10, 200, 10, 10, 444.32, 9.25414413, 22, 5.594048, 40922, 31.5, 33.0
base-taskset-1, 10, 200, 10, 10, 328.95, 6.86348470, , 0, , 32.0, 33.9
base-taskset-1, 10, 200, 25, 10, 333.27, 6.81376969, , 0, , 32.5, 33.9
taskset-1, 10, 200, 25, 10, 450.80, 9.31814492, 57, 5.053787, 105419, 32.0, 32.5
base-taskset-1, 10, 200, 25, 10, 327.64, 6.81309811, , 0, , 32.0, 32.5
taskset-1, 10, 200, 25, 10, 449.95, 9.27621275, 37, 7.889155, 68732, 31.1, 32.5
base-taskset-1, 10, 200, 25, 10, 335.97, 6.86837445, , 0, , 32.0, 33.9
taskset-1, 10, 200, 25, 10, 444.43, 9.23332655, 32, 5.82785800000001, 59380, 32.5, 33.9
base-taskset-1, 10, 200, 25, 10, 330.99, 6.82056683, , 0, , 31.5, 32.5
taskset-1, 10, 200, 25, 10, 441.34, 9.29507462, 50, 6.200552, 92775, 31.5, 33.0
base-taskset-1, 10, 200, 25, 10, 328.86, 6.83350628, , 0, , 32.0, 34.9
taskset-1, 10, 200, 25, 10, 441.17, 9.26400457, 39, 6.66630600000001, 72301, 32.0, 33.0
base-taskset-1, 10, 200, 25, 10, 330.36, 6.83022809, , 0, , 31.5, 33.4
taskset-1, 10, 200, 25, 10, 440.21, 9.27455564, 51, 4.226708, 94593, 31.5, 32.5
base-taskset-1, 10, 200, 25, 10, 326.65, 6.83071470, , 0, , 32.0, 34.4
taskset-1, 10, 200, 25, 10, 433.25, 9.26119857, 36, 7.891227, 66805, 31.5, 33.0
base-taskset-1, 10, 200, 25, 10, 324.30, 6.83202652, , 0, , 31.5, 33.4
taskset-1, 10, 200, 25, 10, 445.51, 9.24671045, 44, 8.862449, 81519, 31.5, 32.5
base-taskset-1, 10, 200, 25, 10, 329.04, 6.85450783, , 0, , 32.5, 33.4
taskset-1, 10, 200, 25, 10, 440.82, 9.29775020, 70, 4.73506900000001, 129527, 31.5, 33.4
base-taskset-1, 10, 200, 25, 10, 326.52, 6.80499952, , 0, , 31.8, 34.4
taskset-1, 10, 200, 25, 10, 446.59, 9.29423109, 45, 5.660422, 83539, 31.5, 32.5
base-taskset-1, 10, 200, 25, 10, 327.30, 6.81991918, , 0, , 31.1, 34.9
taskset-1, 10, 200, 25, 10, 437.78, 9.26732183, 38, 4.84356700000001, 70305, 31.1, 32.0
base-taskset-1, 10, 200, 25, 10, 327.07, 6.83315930, , 0, , 32.0, 33.4
taskset-1, 10, 200, 25, 10, 447.42, 9.30815826, 33, 6.864914, 61274, 31.1, 33.0
base-taskset-1, 10, 200, 25, 10, 321.37, 6.80713660, , 0, , 31.1, 32.0
taskset-1, 10, 200, 25, 10, 440.76, 9.23818338, 40, 7.697525, 73969, 31.1, 31.5
base-taskset-1, 10, 200, 25, 10, 327.64, 6.85499185, , 0, , 31.2, 33.0
taskset-1, 10, 200, 25, 10, 434.76, 9.27703799, 29, 8.726788, 53946, 31.5, 33.4
base-taskset-1, 10, 200, 25, 10, 324.37, 6.86949382, , 0, , 32.0, 33.4
taskset-1, 10, 200, 25, 10, 440.35, 9.28545923, 36, 1.69779700000001, 66719, 31.5, 33.4
base-taskset-1, 10, 200, 25, 10, 323.42, 6.81541891, , 0, , 32.0, 33.9
taskset-1, 10, 200, 25, 10, 442.92, 9.24070862, 65, 4.8447, 120359, 31.5, 32.0
base-taskset-1, 10, 200, 25, 10, 329.10, 6.81841758, , 0, , 31.5, 33.0
taskset-1, 10, 200, 25, 10, 443.91, 9.21382055, 35, 4.7193, 64966, 57.2, 36.2
base-taskset-1, 10, 200, 25, 10, 322.68, 6.80179757, , 0, , 31.5, 32.5
taskset-1, 10, 200, 25, 10, 451.02, 9.30633864, 63, 4.95903800000001, 116490, 31.2, 34.9
base-taskset-1, 10, 200, 25, 10, 326.68, 6.84356814, , 0, , 31.1, 32.5
taskset-1, 10, 200, 25, 10, 443.18, 9.22780839, 59, 5.627258, 109126, 31.1, 33.0
base-taskset-1, 10, 200, 25, 10, 316.41, 6.79351988, , 0, , 31.1, 31.5
taskset-1, 10, 200, 25, 10, 437.56, 9.29095231, 63, 4.72649800000001, 116549, 31.5, 33.9
base-taskset-1, 10, 200, 25, 10, 333.13, 6.83590422, , 0, , 37.9, 34.4
taskset-1, 10, 200, 25, 10, 448.63, 9.31207576, 32, 6.221181, 59367, 31.5, 32.5
base-taskset-1, 10, 200, 25, 10, 330.89, 6.83638185, , 0, , 31.1, 32.0
taskset-1, 10, 200, 25, 10, 443.77, 9.22884563, 55, 6.22533300000001, 101747, 31.5, 32.5
base-taskset-1, 10, 200, 25, 10, 325.34, 6.81167817, , 0, , 32.0, 32.5
taskset-1, 10, 200, 25, 10, 438.12, 9.25053118, 83, 5.21210500000001, 153449, 31.1, 32.0
base-taskset-1, 10, 200, 25, 10, 326.01, 6.83823270, , 0, , 31.5, 33.4
taskset-1, 10, 200, 25, 10, 446.62, 9.26833263, 55, 4.80328300000001, 101802, 31.5, 32.0
base-taskset-1, 10, 200, 25, 10, 323.87, 6.82145385, , 0, , 32.0, 33.4
taskset-1, 10, 200, 25, 10, 444.61, 9.28904657, 54, 3.72306, 100276, 31.1, 32.5
base-taskset-1, 10, 200, 25, 10, 329.60, 6.80510733, , 0, , 31.5, 33.9
taskset-1, 10, 200, 25, 10, 443.63, 9.28895999, 47, 5.207189, 86937, 30.6, 31.5
base-taskset-1, 10, 200, 25, 10, 329.63, 6.80560898, , 0, , 32.0, 34.4
taskset-1, 10, 200, 25, 10, 446.90, 9.28431121, 64, 3.66350800000001, 118369, 31.5, 32.0
base-taskset-1, 10, 200, 25, 10, 328.78, 6.85670526, , 0, , 31.5, 33.9
taskset-1, 10, 200, 25, 10, 440.13, 9.28189782, 49, 5.73616700000001, 90857, 31.5, 33.4
base-taskset-1, 10, 200, 25, 10, 328.05, 6.81048000, , 0, , 31.5, 34.4
taskset-1, 10, 200, 25, 10, 446.80, 9.30479352, 31, 7.732124, 57604, 31.1, 32.0
base-taskset-1, 10, 200, 25, 10, 327.17, 6.82058358, , 0, , 32.0, 34.9
taskset-1, 10, 200, 25, 10, 440.10, 9.27879159, 38, 6.58989200000001, 70420, 31.5, 32.0
base-taskset-1, 10, 200, 25, 10, 328.64, 6.81074448, , 0, , 31.1, 33.4
base-taskset-1, 5, 400, 10, 10, 331.35, 6.81949448, , 0, , 31.5, 32.5
taskset-1, 5, 400, 10, 10, 430.51, 9.22928074, 18, 0.106589, 67451, 31.1, 32.5
base-taskset-1, 5, 400, 10, 10, 325.50, 6.82742040, , 0, , 31.5, 32.5
taskset-1, 5, 400, 10, 10, 443.54, 9.28965589, 35, 0.252229999999997, 130412, 31.5, 33.0
base-taskset-1, 5, 400, 10, 10, 323.85, 6.86544263, , 0, , 31.5, 33.4
taskset-1, 5, 400, 10, 10, 438.30, 9.29889065, 29, 0.100633999999999, 108113, 31.1, 33.4
base-taskset-1, 5, 400, 10, 10, 326.28, 6.86482854, , 0, , 31.5, 34.4
taskset-1, 5, 400, 10, 10, 443.97, 9.28215287, 19, 0.106226000000007, 70900, 31.5, 33.4
base-taskset-1, 5, 400, 10, 10, 328.85, 6.85676373, , 0, , 31.5, 33.9
taskset-1, 5, 400, 10, 10, 439.55, 9.26034947, 20, 0.21032000000001, 74810, 31.5, 33.0
base-taskset-1, 5, 400, 10, 10, 319.22, 6.80728266, , 0, , 31.5, 33.0
taskset-1, 5, 400, 10, 10, 444.17, 9.30824799, 13, 0.117863, 49051, 30.6, 32.5
base-taskset-1, 5, 400, 10, 10, 326.06, 6.82735962, , 0, , 31.1, 32.0
taskset-1, 5, 400, 10, 10, 450.05, 9.32352468, 32, 0.121274999999997, 119279, 30.6, 33.0
base-taskset-1, 5, 400, 10, 10, 328.34, 6.84456295, , 0, , 31.1, 32.0
taskset-1, 5, 400, 10, 10, 444.17, 9.29803392, 16, 0.0982100000000088, 60338, 31.1, 50.4
base-taskset-1, 5, 400, 10, 10, 314.40, 6.79413830, , 0, , 31.5, 33.9
taskset-1, 5, 400, 10, 10, 446.93, 9.30765280, 20, 0.25395300000001, 74843, 31.5, 33.9
base-taskset-1, 5, 400, 10, 10, 326.20, 6.85363224, , 0, , 31.1, 32.5
taskset-1, 5, 400, 10, 10, 437.20, 9.26903027, 20, 0.265546000000001, 74924, 31.5, 33.0
base-taskset-1, 5, 400, 10, 10, 329.73, 6.85201340, , 0, , 31.5, 33.4
taskset-1, 5, 400, 10, 10, 442.20, 9.26852505, 17, 0.0658480000000026, 63640, 31.5, 33.0
base-taskset-1, 5, 400, 10, 10, 327.89, 6.82971672, , 0, , 31.5, 33.4
taskset-1, 5, 400, 10, 10, 442.16, 9.23074859, 16, 0.359304000000009, 59903, 30.1, 31.0
base-taskset-1, 5, 400, 10, 10, 320.93, 6.79216349, , 0, , 31.1, 32.5
taskset-1, 5, 400, 10, 10, 439.73, 9.30687343, 14, 0.175625000000011, 52586, 31.5, 34.4
base-taskset-1, 5, 400, 10, 10, 324.63, 6.83172062, , 0, , 31.1, 31.5
taskset-1, 5, 400, 10, 10, 448.61, 9.26680364, 14, 0.379206000000011, 52740, 31.1, 32.0
base-taskset-1, 5, 400, 10, 10, 324.40, 6.78818630, , 0, , 31.5, 33.4
