work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
base-unbalanced-3, 10, 400, 10, 10, 343.81, 6.68818239, , 0, , 32.8, 31.5
unbalanced-3, 10, 400, 10, 10, 488.50, 9.13949570, 19, 4.474671, 71000, 34.5, 31.5
base-unbalanced-3, 10, 400, 10, 10, 401.16, 6.92682894, , 0, , 33.5, 31.5
base-unbalanced-3, 10, 400, 25, 10, 352.26, 6.73876752, , 0, , 34.0, 32.0
unbalanced-3, 10, 400, 25, 10, 479.21, 9.16097093, 46, 5.81311100000001, 170829, 34.0, 31.5
base-unbalanced-3, 10, 400, 25, 10, 378.11, 6.82872812, , 0, , 34.5, 32.5
unbalanced-3, 10, 400, 25, 10, 594.07, 9.72066699, 51, 2.858205, 189147, 31.1, 31.0
base-unbalanced-3, 10, 400, 25, 10, 401.33, 7.02868374, , 0, , 33.0, 31.5
unbalanced-3, 10, 400, 25, 10, 746.02, 10.19790910, 37, 5.77384000000001, 137290, 72.8, 35.9
base-unbalanced-3, 10, 400, 25, 10, 484.10, 7.29436532, , 0, , 36.4, 31.5
unbalanced-3, 10, 400, 25, 10, 522.37, 9.43041563, 97, 3.342124, 359074, 67.9, 37.2
base-unbalanced-3, 10, 400, 25, 10, 366.54, 6.83829995, , 0, , 36.9, 33.2
unbalanced-3, 10, 400, 25, 10, 464.16, 9.15110024, 46, 3.77696900000001, 170648, 34.0, 32.0
base-unbalanced-3, 10, 400, 25, 10, 355.33, 6.79092999, , 0, , 34.0, 32.0
unbalanced-3, 10, 400, 25, 10, 476.63, 9.20709414, 55, 3.43925800000001, 203431, 34.5, 31.5
base-unbalanced-3, 10, 400, 25, 10, 338.52, 6.74691898, , 0, , 33.0, 31.0
unbalanced-3, 10, 400, 25, 10, 491.34, 9.25612281, 69, 4.48530600000001, 255502, 33.5, 31.0
base-unbalanced-3, 10, 400, 25, 10, 359.50, 6.80032488, , 0, , 34.5, 31.5
unbalanced-3, 10, 400, 25, 10, 536.26, 9.39135276, 42, 6.394006, 155752, 37.1, 32.0
base-unbalanced-3, 10, 400, 25, 10, 385.65, 6.87160395, , 0, , 36.6, 33.5
unbalanced-3, 10, 400, 25, 10, 478.36, 9.27633321, 35, 4.856161, 129996, 35.8, 31.5
base-unbalanced-3, 10, 400, 25, 10, 363.84, 6.80796665, , 0, , 35.9, 31.0
unbalanced-3, 10, 400, 25, 10, 514.58, 9.33151220, 52, 5.412419, 192949, 34.2, 32.0
base-unbalanced-3, 10, 400, 25, 10, 348.50, 6.73706899, , 0, , 33.2, 31.0
unbalanced-3, 10, 400, 25, 10, 503.44, 9.33901080, 61, 6.167258, 225984, 34.0, 32.0
base-unbalanced-3, 10, 400, 25, 10, 336.83, 6.71128456, , 0, , 32.5, 31.0
unbalanced-3, 10, 400, 25, 10, 515.63, 9.34543310, 57, 5.684589, 211006, 33.0, 31.0
base-unbalanced-3, 10, 400, 25, 10, 337.28, 6.78059655, , 0, , 32.2, 31.0
unbalanced-3, 10, 400, 25, 10, 541.58, 9.50491477, 32, 3.86838400000001, 119090, 35.4, 31.0
base-unbalanced-3, 10, 400, 25, 10, 372.01, 6.83384755, , 0, , 43.5, 41.1
unbalanced-3, 10, 400, 25, 10, 486.13, 9.25461413, 37, 4.63701300000001, 137463, 35.0, 33.0
base-unbalanced-3, 10, 400, 25, 10, 421.95, 7.04551524, , 0, , 35.9, 31.5
unbalanced-3, 10, 400, 25, 10, 596.82, 9.71305603, 78, 4.528278, 288906, 65.9, 33.0
base-unbalanced-3, 10, 400, 25, 10, 367.76, 6.91768305, , 0, , 33.0, 31.5
unbalanced-3, 10, 400, 25, 10, 451.87, 9.23284380, 57, 4.32445700000001, 210970, 35.9, 32.0
base-unbalanced-3, 10, 400, 25, 10, 320.40, 6.73137671, , 0, , 33.5, 31.5
unbalanced-3, 10, 400, 25, 10, 450.84, 9.26055238, 49, 3.933898, 181717, 32.5, 30.5
base-unbalanced-3, 10, 400, 25, 10, 352.19, 6.86823536, , 0, , 35.2, 32.5
unbalanced-3, 10, 400, 25, 10, 495.73, 9.43294770, 33, 5.40266700000001, 122715, 33.2, 32.0
base-unbalanced-3, 10, 400, 25, 10, 413.21, 7.09786784, , 0, , 36.6, 32.5
unbalanced-3, 10, 400, 25, 10, 557.27, 9.64331233, 44, 4.84235700000001, 163527, 38.4, 34.1
base-unbalanced-3, 10, 400, 25, 10, 393.51, 7.02687582, , 0, , 33.8, 32.5
unbalanced-3, 10, 400, 25, 10, 484.18, 9.27555675, 82, 5.983919, 303411, 34.5, 31.5
base-unbalanced-3, 10, 400, 25, 10, 370.77, 6.87764285, , 0, , 34.5, 32.0
unbalanced-3, 10, 400, 25, 10, 472.27, 9.28763506, 36, 6.118262, 133735, 55.0, 34.4
base-unbalanced-3, 10, 400, 25, 10, 329.66, 6.74280923, , 0, , 35.2, 32.0
unbalanced-3, 10, 400, 25, 10, 470.85, 9.21444405, 111, 2.37866600000001, 410104, 33.5, 31.0
base-unbalanced-3, 10, 400, 25, 10, 391.90, 7.05300692, , 0, , 32.5, 31.5
unbalanced-3, 10, 400, 25, 10, 476.40, 9.20426158, 29, 5.455224, 107668, 34.0, 32.0
base-unbalanced-3, 10, 400, 25, 10, 364.76, 6.85084601, , 0, , 35.9, 32.5
unbalanced-3, 10, 400, 25, 10, 474.19, 9.21185894, 33, 4.380493, 122827, 36.4, 33.9
base-unbalanced-3, 10, 400, 25, 10, 364.24, 6.81075731, , 0, , 34.8, 32.0
unbalanced-3, 10, 400, 25, 10, 483.38, 9.29262015, 35, 3.49945000000001, 130141, 33.5, 31.0
base-unbalanced-3, 10, 400, 25, 10, 365.60, 6.82546083, , 0, , 35.0, 32.5
unbalanced-3, 10, 400, 25, 10, 498.40, 9.32329270, 78, 4.019756, 288742, 37.1, 32.0
base-unbalanced-3, 10, 400, 25, 10, 366.87, 6.88877698, , 0, , 33.5, 31.5
unbalanced-3, 10, 400, 25, 10, 526.94, 9.42406955, 62, 4.56834400000001, 229936, 34.8, 32.0
base-unbalanced-3, 10, 400, 25, 10, 329.62, 6.70880260, , 0, , 34.2, 32.5
unbalanced-3, 10, 400, 25, 10, 456.80, 9.15218053, 31, 7.80776, 115266, 33.2, 31.5
base-unbalanced-3, 10, 400, 25, 10, 358.30, 6.81750096, , 0, , 36.9, 31.0
unbalanced-3, 10, 400, 25, 10, 479.84, 9.21582790, 43, 5.611536, 159768, 34.0, 32.0
base-unbalanced-3, 10, 400, 25, 10, 399.85, 6.92727318, , 0, , 35.9, 33.0
unbalanced-3, 10, 400, 25, 10, 522.07, 9.38227633, 30, 5.27105300000001, 111736, 34.5, 33.0
base-unbalanced-3, 10, 400, 25, 10, 356.76, 6.78999235, , 0, , 35.8, 32.0
base-unbalanced-3, 10, 200, 10, 10, 353.11, 6.78054551, , 0, , 36.6, 33.0
unbalanced-3, 10, 200, 10, 10, 486.04, 9.25061812, 20, 8.85800400000001, 37310, 34.0, 32.0
base-unbalanced-3, 10, 200, 10, 10, 352.64, 6.76394890, , 0, , 35.0, 32.0
unbalanced-3, 10, 200, 10, 10, 505.54, 9.25955249, 21, 6.355496, 39108, 38.1, 32.5
base-unbalanced-3, 10, 200, 10, 10, 383.34, 6.86140052, , 0, , 34.2, 32.0
unbalanced-3, 10, 200, 10, 10, 477.01, 9.17946142, 21, 5.567801, 39036, 36.9, 33.2
base-unbalanced-3, 10, 200, 10, 10, 374.53, 6.82876602, , 0, , 34.9, 32.0
unbalanced-3, 10, 200, 10, 10, 519.87, 9.35605287, 24, 9.249628, 44707, 34.4, 32.5
base-unbalanced-3, 10, 200, 10, 10, 368.40, 6.81253402, , 0, , 34.0, 32.5
unbalanced-3, 10, 200, 10, 10, 483.90, 9.28684473, 16, 4.81549800000001, 29911, 35.8, 32.5
base-unbalanced-3, 10, 200, 10, 10, 352.41, 6.79956468, , 0, , 37.1, 33.0
unbalanced-3, 10, 200, 10, 10, 480.97, 9.23787319, 15, 7.35441400000001, 28196, 36.6, 32.0
base-unbalanced-3, 10, 200, 10, 10, 337.12, 6.79355655, , 0, , 34.2, 32.0
unbalanced-3, 10, 200, 10, 10, 505.79, 9.33984769, 41, 1.885749, 76057, 32.2, 31.0
base-unbalanced-3, 10, 200, 10, 10, 364.33, 6.88702990, , 0, , 34.0, 32.0
unbalanced-3, 10, 200, 10, 10, 491.83, 9.31838680, 26, 7.80458300000001, 48366, 35.9, 32.0
base-unbalanced-3, 10, 200, 10, 10, 358.76, 6.83898658, , 0, , 33.5, 32.5
unbalanced-3, 10, 200, 10, 10, 480.75, 9.27072794, 28, 4.794286, 52116, 33.5, 31.5
base-unbalanced-3, 10, 200, 10, 10, 368.94, 6.84475556, , 0, , 35.0, 33.0
unbalanced-3, 10, 200, 10, 10, 505.03, 9.28990680, 21, 8.257847, 39164, 35.0, 32.0
base-unbalanced-3, 10, 200, 10, 10, 371.39, 6.81801881, , 0, , 34.5, 32.5
unbalanced-3, 10, 200, 10, 10, 473.68, 9.19755756, 15, 2.006737, 27998, 34.5, 32.5
base-unbalanced-3, 10, 200, 10, 10, 365.32, 6.82563827, , 0, , 37.1, 33.0
unbalanced-3, 10, 200, 10, 10, 485.28, 9.26251964, 31, 3.75975700000001, 57612, 34.5, 33.4
base-unbalanced-3, 10, 200, 10, 10, 360.74, 6.81132052, , 0, , 34.0, 32.0
unbalanced-3, 10, 200, 10, 10, 491.51, 9.30273930, 21, 8.260892, 39026, 35.0, 32.5
base-unbalanced-3, 10, 200, 10, 10, 337.76, 6.75480637, , 0, , 35.2, 32.5
unbalanced-3, 10, 200, 10, 10, 440.88, 9.11095474, 23, 6.60463, 42817, 34.5, 31.5
base-unbalanced-3, 10, 200, 10, 10, 353.82, 6.78290181, , 0, , 33.5, 31.5
unbalanced-3, 10, 200, 10, 10, 499.99, 9.31080935, 17, 10.016256, 31792, 35.4, 32.5
base-unbalanced-3, 10, 200, 10, 10, 365.52, 6.85471795, , 0, , 33.5, 32.0
unbalanced-3, 10, 200, 10, 10, 505.93, 9.34802253, 16, 10.041217, 29943, 34.8, 33.0
base-unbalanced-3, 10, 200, 10, 10, 325.69, 6.68971604, , 0, , 33.8, 32.0
unbalanced-3, 10, 200, 10, 10, 449.26, 9.13921238, 24, 7.355582, 44690, 35.0, 32.5
base-unbalanced-3, 10, 200, 10, 10, 321.00, 6.71873199, , 0, , 33.5, 32.0
unbalanced-3, 10, 200, 10, 10, 431.48, 9.15950321, 17, 8.66030000000001, 31839, 33.0, 31.0
base-unbalanced-3, 10, 200, 10, 10, 326.85, 6.71787572, , 0, , 34.0, 31.0
unbalanced-3, 10, 200, 10, 10, 460.57, 9.19501660, 28, 7.058634, 52057, 34.2, 32.5
base-unbalanced-3, 10, 200, 10, 10, 332.27, 6.72720728, , 0, , 37.9, 32.0
unbalanced-3, 10, 200, 10, 10, 476.79, 9.28847836, 25, 7.383785, 46641, 33.0, 32.0
base-unbalanced-3, 10, 200, 10, 10, 380.47, 6.86092891, , 0, , 38.1, 32.0
unbalanced-3, 10, 200, 10, 10, 464.58, 9.19445170, 17, 7.37897000000001, 31780, 34.5, 32.0
base-unbalanced-3, 10, 200, 10, 10, 393.32, 6.92105156, , 0, , 36.6, 33.0
unbalanced-3, 10, 200, 10, 10, 513.16, 9.35198771, 13, 8.22257400000001, 24365, 34.5, 33.0
base-unbalanced-3, 10, 200, 10, 10, 377.25, 6.84913435, , 0, , 35.0, 32.5
unbalanced-3, 10, 200, 10, 10, 504.54, 9.29039547, 14, 10.952792, 26262, 33.5, 32.0
base-unbalanced-3, 10, 200, 10, 10, 355.18, 6.78910649, , 0, , 36.1, 32.5
unbalanced-3, 10, 200, 10, 10, 506.06, 9.32089411, 36, 9.36284500000001, 66850, 35.4, 32.5
base-unbalanced-3, 10, 200, 10, 10, 369.00, 6.83738644, , 0, , 35.2, 33.0
unbalanced-3, 10, 200, 10, 10, 518.32, 9.33721050, 25, 5.242176, 46478, 34.4, 32.5
base-unbalanced-3, 10, 200, 10, 10, 356.19, 6.81920824, , 0, , 34.0, 32.5
unbalanced-3, 10, 200, 10, 10, 464.73, 9.19302016, 24, 6.09491200000001, 44711, 34.0, 31.5
base-unbalanced-3, 10, 200, 10, 10, 426.67, 7.07606854, , 0, , 35.0, 33.0
unbalanced-3, 10, 200, 10, 10, 498.96, 9.32431179, 21, 3.605861, 39052, 36.1, 33.9
base-unbalanced-3, 10, 200, 10, 10, 343.81, 6.76827416, , 0, , 33.5, 31.5
unbalanced-3, 10, 200, 10, 10, 511.30, 9.38521407, 18, 9.47356500000001, 33704, 34.5, 32.0
base-unbalanced-3, 10, 200, 10, 10, 339.69, 6.75396310, , 0, , 35.2, 32.5
unbalanced-3, 10, 200, 10, 10, 507.07, 9.31699967, 26, 7.962244, 48514, 37.4, 33.4
base-unbalanced-3, 10, 200, 10, 10, 376.61, 6.84139211, , 0, , 34.5, 32.0
unbalanced-3, 10, 200, 10, 10, 539.97, 9.39799974, 15, 8.44531600000001, 28133, 35.4, 33.9
base-unbalanced-3, 10, 200, 10, 10, 375.99, 6.86974252, , 0, , 35.9, 33.0
base-unbalanced-3, 10, 200, 25, 10, 381.93, 6.87774969, , 0, , 35.4, 33.0
unbalanced-3, 10, 200, 25, 10, 528.95, 9.40947258, 38, 6.467596, 70465, 36.4, 33.4
base-unbalanced-3, 10, 200, 25, 10, 364.67, 6.80518153, , 0, , 34.0, 32.5
unbalanced-3, 10, 200, 25, 10, 448.08, 9.19275303, 58, 6.36170800000001, 107590, 36.4, 31.5
base-unbalanced-3, 10, 200, 25, 10, 342.57, 6.82114473, , 0, , 35.8, 32.5
unbalanced-3, 10, 200, 25, 10, 569.29, 9.58085336, 71, 5.47069400000001, 131147, 34.8, 32.5
base-unbalanced-3, 10, 200, 25, 10, 371.36, 6.88566152, , 0, , 34.9, 32.0
unbalanced-3, 10, 200, 25, 10, 453.06, 9.17960427, 39, 6.586499, 72333, 35.4, 32.0
base-unbalanced-3, 10, 200, 25, 10, 340.45, 6.71761821, , 0, , 37.4, 33.0
unbalanced-3, 10, 200, 25, 10, 459.32, 9.15525565, 41, 4.602525, 76031, 33.8, 32.0
base-unbalanced-3, 10, 200, 25, 10, 359.71, 6.84189554, , 0, , 35.0, 32.0
unbalanced-3, 10, 200, 25, 10, 506.52, 9.31282005, 58, 6.403451, 107332, 35.8, 33.0
base-unbalanced-3, 10, 200, 25, 10, 342.48, 6.78255064, , 0, , 34.2, 32.5
unbalanced-3, 10, 200, 25, 10, 497.64, 9.31146048, 30, 9.815731, 55671, 35.2, 32.5
base-unbalanced-3, 10, 200, 25, 10, 374.91, 6.86275047, , 0, , 36.6, 33.4
unbalanced-3, 10, 200, 25, 10, 510.41, 9.36333553, 68, 5.701532, 125907, 34.5, 32.0
base-unbalanced-3, 10, 200, 25, 10, 353.23, 6.75670061, , 0, , 37.6, 33.4
unbalanced-3, 10, 200, 25, 10, 473.94, 9.23065810, 42, 8.19777000000001, 77794, 34.0, 32.5
base-unbalanced-3, 10, 200, 25, 10, 380.05, 6.85134976, , 0, , 34.0, 33.0
unbalanced-3, 10, 200, 25, 10, 533.52, 9.43741690, 92, 6.331863, 169973, 34.5, 32.0
base-unbalanced-3, 10, 200, 25, 10, 479.75, 7.26007741, , 0, , 34.8, 33.4
unbalanced-3, 10, 200, 25, 10, 698.89, 9.60932068, 51, 6.387946, 94466, 35.0, 32.0
base-unbalanced-3, 10, 200, 25, 10, 397.32, 6.94055048, , 0, , 37.9, 35.9
unbalanced-3, 10, 200, 25, 10, 673.95, 10.09023848, 31, 5.92124600000001, 57789, 35.0, 32.5
base-unbalanced-3, 10, 200, 25, 10, 452.71, 7.13046759, , 0, , 36.6, 34.4
unbalanced-3, 10, 200, 25, 10, 493.14, 9.33199416, 56, 7.10220600000001, 103684, 34.0, 32.5
base-unbalanced-3, 10, 200, 25, 10, 353.97, 6.76243603, , 0, , 34.8, 32.5
unbalanced-3, 10, 200, 25, 10, 483.90, 9.22692454, 36, 9.14334100000001, 66820, 35.0, 33.4
base-unbalanced-3, 10, 200, 25, 10, 361.34, 6.87744990, , 0, , 33.5, 35.1
unbalanced-3, 10, 200, 25, 10, 490.81, 9.33614674, 87, 5.20107800000001, 160898, 33.0, 35.4
base-unbalanced-3, 10, 200, 25, 10, 351.41, 6.80408230, , 0, , 32.8, 34.4
unbalanced-3, 10, 200, 25, 10, 643.12, 9.86899749, 39, 4.548401, 72107, 32.5, 33.4
base-unbalanced-3, 10, 200, 25, 10, 500.49, 7.36805374, , 0, , 45.6, 36.2
unbalanced-3, 10, 200, 25, 10, 754.54, 10.62052676, 36, 8.52160600000001, 66761, 39.1, 36.8
base-unbalanced-3, 10, 200, 25, 10, 600.12, 8.03286653, , 0, , 37.9, 35.4
unbalanced-3, 10, 200, 25, 10, 557.48, 9.62028488, 46, 7.68860600000001, 85261, 39.1, 35.4
base-unbalanced-3, 10, 200, 25, 10, 312.77, 6.68565588, , 0, , 34.0, 32.0
unbalanced-3, 10, 200, 25, 10, 469.30, 9.24093582, 32, 9.707458, 59440, 33.0, 32.0
base-unbalanced-3, 10, 200, 25, 10, 388.56, 6.91687922, , 0, , 34.2, 32.0
unbalanced-3, 10, 200, 25, 10, 484.50, 9.25689365, 49, 5.23881200000001, 90829, 35.2, 33.4
base-unbalanced-3, 10, 200, 25, 10, 361.78, 6.81405693, , 0, , 32.8, 31.5
unbalanced-3, 10, 200, 25, 10, 503.19, 9.34363097, 35, 7.673581, 64998, 40.8, 38.2
base-unbalanced-3, 10, 200, 25, 10, 358.97, 6.83028710, , 0, , 32.0, 31.5
unbalanced-3, 10, 200, 25, 10, 537.41, 9.49783154, 73, 6.61837200000001, 135214, 36.1, 33.0
base-unbalanced-3, 10, 200, 25, 10, 375.39, 6.87781020, , 0, , 44.6, 40.6
unbalanced-3, 10, 200, 25, 10, 444.27, 9.13083077, 44, 4.084497, 81539, 37.4, 32.2
base-unbalanced-3, 10, 200, 25, 10, 347.78, 6.83736222, , 0, , 32.5, 32.5
unbalanced-3, 10, 200, 25, 10, 498.68, 9.40296485, 53, 6.829554, 98448, 33.2, 34.4
base-unbalanced-3, 10, 200, 25, 10, 328.51, 6.68045041, , 0, , 34.4, 33.4
unbalanced-3, 10, 200, 25, 10, 425.95, 9.09152193, 36, 6.759122, 66803, 32.8, 31.5
base-unbalanced-3, 10, 200, 25, 10, 372.72, 6.83572399, , 0, , 35.9, 32.5
unbalanced-3, 10, 200, 25, 10, 451.64, 9.12135795, 72, 6.410358, 132922, 61.0, 32.0
base-unbalanced-3, 10, 200, 25, 10, 324.63, 6.67438730, , 0, , 37.6, 35.4
unbalanced-3, 10, 200, 25, 10, 449.71, 9.10660042, 31, 6.744061, 57605, 35.4, 33.0
base-unbalanced-3, 10, 200, 25, 10, 318.05, 6.70111379, , 0, , 34.4, 31.5
unbalanced-3, 10, 200, 25, 10, 474.35, 9.26812148, 118, 4.647856, 217881, 32.0, 31.5
base-unbalanced-3, 10, 200, 25, 10, 324.37, 6.69966555, , 0, , 32.8, 31.0
unbalanced-3, 10, 200, 25, 10, 442.28, 9.09270454, 37, 5.14211, 68535, 36.4, 32.5
base-unbalanced-3, 10, 200, 25, 10, 311.59, 6.69019157, , 0, , 42.8, 39.8
unbalanced-3, 10, 200, 25, 10, 441.82, 9.10744608, 81, 5.184219, 149701, 36.4, 32.0
base-unbalanced-3, 10, 200, 25, 10, 316.90, 6.68303105, , 0, , 35.4, 31.8
base-unbalanced-3, 5, 400, 10, 10, 310.41, 6.64593177, , 0, , 36.6, 32.0
unbalanced-3, 5, 400, 10, 10, 524.88, 9.37269070, 16, 0.177131000000003, 60170, 34.2, 32.0
base-unbalanced-3, 5, 400, 10, 10, 322.53, 6.72442050, , 0, , 35.8, 32.5
unbalanced-3, 5, 400, 10, 10, 431.32, 9.11499371, 23, 0.114105000000009, 85860, 36.1, 32.5
base-unbalanced-3, 5, 400, 10, 10, 319.69, 6.70045720, , 0, , 34.2, 31.5
unbalanced-3, 5, 400, 10, 10, 484.03, 9.21073840, 14, 0.237234999999998, 52649, 45.6, 39.0
base-unbalanced-3, 5, 400, 10, 10, 455.07, 7.10136376, , 0, , 36.4, 34.9
unbalanced-3, 5, 400, 10, 10, 446.16, 9.12809052, 21, 0.176093000000009, 78604, 37.1, 33.0
base-unbalanced-3, 5, 400, 10, 10, 325.36, 6.64276107, , 0, , 35.2, 33.2
unbalanced-3, 5, 400, 10, 10, 452.13, 9.17599243, 18, 0.151646, 67271, 41.2, 38.0
base-unbalanced-3, 5, 400, 10, 10, 324.00, 6.68745556, , 0, , 42.8, 37.5
unbalanced-3, 5, 400, 10, 10, 442.68, 9.05435058, 37, 0.226852000000008, 138008, 35.4, 32.0
base-unbalanced-3, 5, 400, 10, 10, 388.25, 6.91925701, , 0, , 44.0, 41.4
unbalanced-3, 5, 400, 10, 10, 573.47, 9.60224976, 27, 0.206072000000006, 100682, 36.1, 33.9
base-unbalanced-3, 5, 400, 10, 10, 424.66, 6.87929870, , 0, , 63.5, 33.9
unbalanced-3, 5, 400, 10, 10, 478.21, 9.21710711, 27, 0.233393000000007, 100856, 36.4, 32.5
base-unbalanced-3, 5, 400, 10, 10, 365.30, 6.84999702, , 0, , 40.4, 38.8
unbalanced-3, 5, 400, 10, 10, 510.88, 9.32886225, 20, 0.13296600000001, 74843, 33.5, 32.0
base-unbalanced-3, 5, 400, 10, 10, 491.32, 7.23223524, , 0, , 37.9, 35.9
