work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
taskset-2, 10, 400, 10, 10, 533.93, 9.51597962, 27, 5.53053300000001, 100631, 33.0, 34.4
base-taskset-2, 10, 400, 10, 10, 349.35, 6.87530231, , 0, , 32.0, 33.4
taskset-2, 10, 400, 10, 10, 749.80, 9.81631632, 19, 7.725413, 70925, 36.1, 35.9
base-taskset-2, 10, 400, 10, 10, 504.45, 7.19336570, , 0, , 36.4, 36.8
taskset-2, 10, 400, 10, 10, 485.31, 9.34464284, 24, 6.996269, 89399, 33.5, 36.2
base-taskset-2, 10, 400, 10, 10, 348.95, 6.85916346, , 0, , 34.0, 34.4
taskset-2, 10, 400, 10, 10, 516.91, 9.38533925, 17, 7.154218, 63542, 33.5, 34.9
base-taskset-2, 10, 400, 10, 10, 355.37, 6.90223424, , 0, , 33.5, 35.4
taskset-2, 10, 400, 10, 10, 530.72, 9.51188001, 15, 7.384997, 56245, 33.0, 35.4
base-taskset-2, 10, 400, 10, 10, 340.79, 6.84629944, , 0, , 31.5, 33.4
taskset-2, 10, 400, 10, 10, 808.21, 10.35127697, 14, 6.351635, 52514, 35.4, 34.9
base-taskset-2, 10, 400, 10, 10, 557.51, 7.40775551, , 0, , 42.8, 35.4
taskset-2, 10, 400, 10, 10, 879.75, 10.43000387, 25, 6.739733, 93011, 47.6, 37.2
base-taskset-2, 10, 400, 10, 10, 582.68, 7.34206163, , 0, , 48.4, 42.8
taskset-2, 10, 400, 10, 10, 749.41, 9.77236497, 41, 5.822018, 152309, 46.4, 37.5
base-taskset-2, 10, 400, 10, 10, 569.04, 7.28936186, , 0, , 36.6, 37.2
taskset-2, 10, 400, 10, 10, 668.98, 9.79342002, 14, 5.72483, 52495, 42.8, 39.9
base-taskset-2, 10, 400, 10, 10, 579.42, 7.30755167, , 0, , 37.9, 36.8
taskset-2, 10, 400, 10, 10, 787.27, 9.97639248, 12, 9.766435, 45201, 40.6, 37.8
base-taskset-2, 10, 400, 10, 10, 548.17, 7.22582199, , 0, , 41.8, 41.4
taskset-2, 10, 400, 10, 10, 768.20, 9.91840412, 18, 5.454729, 67258, 37.9, 36.2
base-taskset-2, 10, 400, 10, 10, 548.18, 7.23756302, , 0, , 46.2, 37.2
taskset-2, 10, 400, 10, 10, 575.51, 9.63826504, 16, 5.91486300000001, 59834, 36.6, 37.2
base-taskset-2, 10, 400, 10, 10, 338.36, 6.84259380, , 0, , 32.5, 32.5
taskset-2, 10, 400, 10, 10, 488.24, 9.35776601, 20, 7.627099, 74736, 33.5, 34.9
base-taskset-2, 10, 400, 10, 10, 522.79, 7.14134510, , 0, , 35.9, 36.8
taskset-2, 10, 400, 10, 10, 725.13, 9.76192742, 18, 4.199674, 67359, 36.9, 36.6
base-taskset-2, 10, 400, 10, 10, 494.08, 7.17338153, , 0, , 39.4, 37.5
taskset-2, 10, 400, 10, 10, 484.25, 9.32890364, 19, 5.555892, 70939, 33.0, 35.4
base-taskset-2, 10, 400, 10, 10, 367.53, 6.90506381, , 0, , 33.5, 34.4
taskset-2, 10, 400, 10, 10, 487.34, 9.36826737, 24, 8.357608, 89467, 33.5, 33.4
base-taskset-2, 10, 400, 10, 10, 376.01, 6.91275448, , 0, , 32.5, 32.5
taskset-2, 10, 400, 10, 10, 496.81, 9.45408449, 14, 6.25353, 52588, 32.5, 33.0
base-taskset-2, 10, 400, 10, 10, 371.98, 6.92372856, , 0, , 41.2, 32.0
taskset-2, 10, 400, 10, 10, 494.70, 9.38812713, 14, 5.41848, 52463, 33.0, 33.9
base-taskset-2, 10, 400, 10, 10, 374.39, 6.94075053, , 0, , 33.5, 35.4
taskset-2, 10, 400, 10, 10, 532.83, 9.54873305, 13, 8.39501700000001, 48851, 32.5, 33.0
base-taskset-2, 10, 400, 10, 10, 327.98, 6.83833733, , 0, , 31.5, 32.0
taskset-2, 10, 400, 10, 10, 586.18, 9.80617396, 18, 6.547184, 67272, 32.5, 33.4
base-taskset-2, 10, 400, 10, 10, 533.54, 7.31297536, , 0, , 35.9, 34.4
base-taskset-2, 10, 400, 25, 10, 551.38, 7.50742037, , 0, , 35.4, 35.9
taskset-2, 10, 400, 25, 10, 836.44, 10.54405369, 36, 7.01328600000001, 133509, 46.8, 37.8
base-taskset-2, 10, 400, 25, 10, 431.27, 7.08090044, , 0, , 34.5, 35.4
taskset-2, 10, 400, 25, 10, 661.20, 9.69030631, 46, 7.95487200000001, 170549, 36.6, 36.9
base-taskset-2, 10, 400, 25, 10, 333.99, 6.84958247, , 0, , 33.0, 35.4
taskset-2, 10, 400, 25, 10, 459.28, 9.32957473, 44, 4.17034700000001, 163303, 32.5, 33.9
base-taskset-2, 10, 400, 25, 10, 334.72, 6.87493894, , 0, , 33.0, 33.9
taskset-2, 10, 400, 25, 10, 448.50, 9.29537676, 51, 4.83375100000001, 189107, 32.5, 33.9
base-taskset-2, 10, 400, 25, 10, 335.97, 6.83158792, , 0, , 32.5, 34.9
taskset-2, 10, 400, 25, 10, 461.82, 9.38897887, 52, 3.80745900000001, 192838, 32.5, 33.0
base-taskset-2, 10, 400, 25, 10, 340.16, 6.91576757, , 0, , 32.5, 34.9
taskset-2, 10, 400, 25, 10, 449.19, 9.32421845, 55, 4.24463, 204093, 32.5, 33.4
base-taskset-2, 10, 400, 25, 10, 334.87, 6.86499146, , 0, , 32.0, 33.0
taskset-2, 10, 400, 25, 10, 454.63, 9.33834148, 33, 8.767651, 122421, 31.1, 31.5
base-taskset-2, 10, 400, 25, 10, 334.08, 6.83591132, , 0, , 32.0, 33.0
taskset-2, 10, 400, 25, 10, 452.20, 9.36073503, 60, 5.04391800000001, 222263, 32.0, 33.4
base-taskset-2, 10, 400, 25, 10, 329.41, 6.86505820, , 0, , 32.0, 33.9
taskset-2, 10, 400, 25, 10, 452.97, 9.28809383, 52, 7.624723, 192620, 32.5, 34.4
base-taskset-2, 10, 400, 25, 10, 330.27, 6.82360114, , 0, , 31.5, 33.9
taskset-2, 10, 400, 25, 10, 468.91, 9.37808682, 36, 6.76359500000001, 133846, 32.0, 32.5
base-taskset-2, 10, 400, 25, 10, 335.78, 6.85727005, , 0, , 32.0, 33.9
taskset-2, 10, 400, 25, 10, 450.82, 9.31514260, 55, 4.679896, 203692, 32.5, 33.4
base-taskset-2, 10, 400, 25, 10, 332.52, 6.81327532, , 0, , 31.5, 32.0
taskset-2, 10, 400, 25, 10, 452.83, 9.29401320, 43, 3.988135, 159830, 32.0, 32.5
base-taskset-2, 10, 400, 25, 10, 328.60, 6.79841590, , 0, , 32.5, 33.9
taskset-2, 10, 400, 25, 10, 447.72, 9.28016731, 47, 4.37841400000001, 174309, 32.0, 34.9
base-taskset-2, 10, 400, 25, 10, 330.91, 6.84580138, , 0, , 32.5, 33.9
taskset-2, 10, 400, 25, 10, 459.43, 9.31525440, 33, 4.65691100000001, 122509, 32.5, 33.4
base-taskset-2, 10, 400, 25, 10, 333.43, 6.86092456, , 0, , 31.1, 32.5
taskset-2, 10, 400, 25, 10, 457.90, 9.33205800, 61, 6.386927, 225950, 32.5, 33.9
base-taskset-2, 10, 400, 25, 10, 328.38, 6.83768972, , 0, , 32.0, 33.0
taskset-2, 10, 400, 25, 10, 455.16, 9.28556123, 32, 6.521979, 119171, 31.5, 33.0
base-taskset-2, 10, 400, 25, 10, 327.49, 6.85642226, , 0, , 32.5, 34.4
taskset-2, 10, 400, 25, 10, 452.07, 9.32094699, 32, 5.546306, 119134, 31.5, 33.4
base-taskset-2, 10, 400, 25, 10, 337.08, 6.82646145, , 0, , 31.5, 32.5
taskset-2, 10, 400, 25, 10, 462.23, 9.30776276, 49, 5.901447, 181802, 31.5, 32.5
base-taskset-2, 10, 400, 25, 10, 333.21, 6.82084936, , 0, , 32.5, 33.0
taskset-2, 10, 400, 25, 10, 466.81, 9.33600972, 34, 5.413993, 126328, 31.1, 32.5
base-taskset-2, 10, 400, 25, 10, 349.20, 6.90422322, , 0, , 32.0, 33.4
taskset-2, 10, 400, 25, 10, 453.31, 9.28064603, 40, 5.200806, 148522, 31.1, 32.0
base-taskset-2, 10, 400, 25, 10, 334.63, 6.81904413, , 0, , 36.9, 34.4
taskset-2, 10, 400, 25, 10, 459.31, 9.32917592, 31, 4.65397400000001, 115622, 32.0, 33.0
base-taskset-2, 10, 400, 25, 10, 333.03, 6.84644787, , 0, , 31.1, 32.5
taskset-2, 10, 400, 25, 10, 454.85, 9.32853855, 72, 4.729899, 266738, 31.5, 33.0
base-taskset-2, 10, 400, 25, 10, 340.79, 6.85665759, , 0, , 33.0, 33.4
taskset-2, 10, 400, 25, 10, 463.00, 9.36370881, 30, 3.937062, 111538, 32.0, 33.4
base-taskset-2, 10, 400, 25, 10, 334.38, 6.86364681, , 0, , 31.5, 33.4
taskset-2, 10, 400, 25, 10, 449.56, 9.27477439, 42, 4.949636, 155952, 31.5, 33.4
base-taskset-2, 10, 400, 25, 10, 329.83, 6.87556058, , 0, , 32.0, 33.9
taskset-2, 10, 400, 25, 10, 454.47, 9.37461435, 102, 5.87589100000001, 377349, 31.5, 33.4
base-taskset-2, 10, 400, 25, 10, 329.22, 6.82653983, , 0, , 31.1, 31.5
taskset-2, 10, 400, 25, 10, 467.37, 9.34606604, 41, 5.36241600000001, 152114, 30.6, 30.5
base-taskset-2, 10, 400, 25, 10, 336.39, 6.90191807, , 0, , 32.0, 32.5
taskset-2, 10, 400, 25, 10, 455.41, 9.33479777, 56, 6.430256, 207145, 31.5, 34.9
base-taskset-2, 10, 400, 25, 10, 335.39, 6.83966870, , 0, , 31.5, 33.0
taskset-2, 10, 400, 25, 10, 452.39, 9.27593736, 34, 3.86042, 126440, 31.5, 33.0
base-taskset-2, 10, 400, 25, 10, 334.50, 6.86228988, , 0, , 32.0, 33.9
taskset-2, 10, 400, 25, 10, 460.42, 9.38298731, 48, 3.989971, 177895, 32.0, 33.9
base-taskset-2, 10, 400, 25, 10, 335.35, 6.89405886, , 0, , 31.1, 35.6
taskset-2, 10, 400, 25, 10, 446.06, 9.28215768, 33, 6.463267, 122775, 31.5, 34.4
base-taskset-2, 10, 400, 25, 10, 333.14, 6.86229688, , 0, , 31.1, 30.5
base-taskset-2, 10, 200, 10, 10, 333.99, 6.86147254, , 0, , 31.5, 33.4
taskset-2, 10, 200, 10, 10, 450.07, 9.29776077, 21, 8.457154, 39162, 31.5, 33.0
base-taskset-2, 10, 200, 10, 10, 345.16, 6.94001650, , 0, , 32.0, 34.4
taskset-2, 10, 200, 10, 10, 463.80, 9.33050072, 24, 5.90448500000001, 44635, 31.5, 30.5
base-taskset-2, 10, 200, 10, 10, 337.93, 6.87811071, , 0, , 31.5, 32.5
taskset-2, 10, 200, 10, 10, 453.86, 9.32858765, 19, 7.916658, 35386, 31.1, 31.5
base-taskset-2, 10, 200, 10, 10, 334.12, 6.84090094, , 0, , 31.5, 32.5
taskset-2, 10, 200, 10, 10, 457.13, 9.29594671, 22, 8.331489, 40981, 31.2, 31.5
base-taskset-2, 10, 200, 10, 10, 334.51, 6.84348704, , 0, , 32.0, 34.4
taskset-2, 10, 200, 10, 10, 450.07, 9.27477627, 22, 6.05380100000001, 41048, 32.0, 33.0
base-taskset-2, 10, 200, 10, 10, 337.75, 6.86308271, , 0, , 32.5, 33.9
taskset-2, 10, 200, 10, 10, 451.60, 9.24882840, 16, 6.84388100000001, 29977, 60.4, 32.0
base-taskset-2, 10, 200, 10, 10, 334.04, 6.84740895, , 0, , 31.5, 33.0
taskset-2, 10, 200, 10, 10, 457.85, 9.29774404, 18, 7.72792700000001, 33687, 31.1, 31.5
base-taskset-2, 10, 200, 10, 10, 378.09, 6.95620722, , 0, , 32.0, 34.4
taskset-2, 10, 200, 10, 10, 442.84, 9.30206193, 12, 9.08898600000001, 22667, 31.5, 33.9
base-taskset-2, 10, 200, 10, 10, 337.75, 6.85139662, , 0, , 33.2, 35.6
taskset-2, 10, 200, 10, 10, 459.65, 9.30155905, 24, 4.187027, 44587, 32.0, 33.4
base-taskset-2, 10, 200, 10, 10, 342.84, 6.88030065, , 0, , 32.5, 32.5
taskset-2, 10, 200, 10, 10, 450.64, 9.30385856, 28, 7.038675, 52109, 31.5, 33.9
base-taskset-2, 10, 200, 10, 10, 333.23, 6.84031109, , 0, , 31.5, 33.0
taskset-2, 10, 200, 10, 10, 456.33, 9.27141847, 18, 8.54332700000001, 33598, 31.1, 32.5
base-taskset-2, 10, 200, 10, 10, 333.12, 6.86178673, , 0, , 31.5, 33.9
taskset-2, 10, 200, 10, 10, 453.28, 9.27511944, 17, 6.388249, 31725, 31.5, 33.9
base-taskset-2, 10, 200, 10, 10, 327.15, 6.79229105, , 0, , 31.5, 33.4
taskset-2, 10, 200, 10, 10, 462.06, 9.33432599, 25, 7.936074, 46487, 31.5, 34.4
base-taskset-2, 10, 200, 10, 10, 339.19, 6.88272222, , 0, , 31.5, 32.5
taskset-2, 10, 200, 10, 10, 448.65, 9.29120092, 22, 7.45726400000001, 40968, 32.5, 34.4
base-taskset-2, 10, 200, 10, 10, 332.23, 6.85297960, , 0, , 31.5, 33.9
taskset-2, 10, 200, 10, 10, 464.23, 9.35720481, 32, 9.21140100000001, 59403, 31.5, 33.4
base-taskset-2, 10, 200, 10, 10, 328.22, 6.83853400, , 0, , 32.0, 33.4
taskset-2, 10, 200, 10, 10, 446.16, 9.30294952, 20, 9.10981600000001, 37406, 31.1, 33.4
base-taskset-2, 10, 200, 10, 10, 340.80, 6.87787899, , 0, , 31.8, 34.4
taskset-2, 10, 200, 10, 10, 461.40, 9.32786025, 13, 10.46261, 24479, 32.0, 34.4
base-taskset-2, 10, 200, 10, 10, 329.44, 6.84658182, , 0, , 31.1, 33.0
taskset-2, 10, 200, 10, 10, 448.79, 9.23494645, 16, 9.114108, 29899, 31.5, 32.5
base-taskset-2, 10, 200, 10, 10, 335.37, 6.87696117, , 0, , 33.0, 33.0
taskset-2, 10, 200, 10, 10, 493.58, 9.43319968, 13, 4.08327300000001, 24430, 32.5, 33.9
base-taskset-2, 10, 200, 10, 10, 332.49, 6.83357839, , 0, , 33.0, 33.8
taskset-2, 10, 200, 10, 10, 453.68, 9.29506118, 22, 7.30775300000001, 41075, 34.4, 32.5
base-taskset-2, 10, 200, 10, 10, 344.49, 6.91566307, , 0, , 32.0, 34.4
taskset-2, 10, 200, 10, 10, 456.11, 9.30733946, 32, 5.871623, 59314, 31.5, 32.5
base-taskset-2, 10, 200, 10, 10, 330.73, 6.81889479, , 0, , 31.5, 32.0
taskset-2, 10, 200, 10, 10, 462.78, 9.33741616, 19, 4.216176, 35502, 31.1, 32.0
base-taskset-2, 10, 200, 10, 10, 338.43, 6.89078230, , 0, , 32.5, 33.4
taskset-2, 10, 200, 10, 10, 448.59, 9.30352546, 22, 6.570758, 41090, 32.5, 34.4
base-taskset-2, 10, 200, 10, 10, 337.50, 6.84311069, , 0, , 32.0, 34.4
taskset-2, 10, 200, 10, 10, 460.55, 9.32051829, 19, 7.04384, 35452, 32.0, 33.0
base-taskset-2, 10, 200, 10, 10, 333.34, 6.82850044, , 0, , 31.5, 32.5
taskset-2, 10, 200, 10, 10, 463.88, 9.34405465, 34, 5.002633, 63154, 32.0, 32.0
base-taskset-2, 10, 200, 10, 10, 333.93, 6.88280479, , 0, , 32.0, 33.4
taskset-2, 10, 200, 10, 10, 454.14, 9.32562151, 21, 5.860878, 39264, 31.5, 33.9
base-taskset-2, 10, 200, 10, 10, 325.33, 6.80317077, , 0, , 31.1, 32.5
taskset-2, 10, 200, 10, 10, 460.74, 9.33829894, 16, 5.06251900000001, 29882, 32.0, 34.4
base-taskset-2, 10, 200, 10, 10, 337.40, 6.90021123, , 0, , 31.1, 32.5
taskset-2, 10, 200, 10, 10, 445.92, 9.25979965, 26, 6.36407200000001, 48328, 31.5, 34.4
base-taskset-2, 10, 200, 10, 10, 334.09, 6.83494828, , 0, , 31.5, 33.0
taskset-2, 10, 200, 10, 10, 462.71, 9.36540677, 30, 6.89841, 55785, 31.1, 33.0
base-taskset-2, 10, 200, 10, 10, 329.46, 6.87121913, , 0, , 32.0, 33.9
taskset-2, 10, 200, 10, 10, 453.37, 9.30903022, 19, 7.313321, 35433, 32.0, 33.9
base-taskset-2, 10, 200, 10, 10, 334.13, 6.84108065, , 0, , 31.1, 32.5
base-taskset-2, 10, 200, 25, 10, 352.16, 6.90586990, , 0, , 34.2, 32.5
taskset-2, 10, 200, 25, 10, 455.62, 9.25103996, 28, 5.43426600000001, 52140, 31.0, 32.5
base-taskset-2, 10, 200, 25, 10, 333.21, 6.81902932, , 0, , 31.5, 33.0
taskset-2, 10, 200, 25, 10, 458.53, 9.33401305, 38, 7.14182700000001, 70429, 31.1, 32.5
base-taskset-2, 10, 200, 25, 10, 340.96, 6.88883527, , 0, , 31.5, 32.5
taskset-2, 10, 200, 25, 10, 440.17, 9.28409504, 44, 7.94328, 81373, 31.5, 34.4
base-taskset-2, 10, 200, 25, 10, 333.67, 6.87989665, , 0, , 31.5, 33.9
taskset-2, 10, 200, 25, 10, 449.40, 9.25107304, 40, 5.24592800000001, 74153, 31.5, 34.4
base-taskset-2, 10, 200, 25, 10, 332.99, 6.90026003, , 0, , 32.0, 33.4
taskset-2, 10, 200, 25, 10, 453.76, 9.32779153, 31, 8.271585, 57611, 39.8, 39.9
base-taskset-2, 10, 200, 25, 10, 332.01, 6.81872724, , 0, , 31.1, 32.5
taskset-2, 10, 200, 25, 10, 449.14, 9.28386712, 34, 7.277618, 62971, 31.1, 32.5
base-taskset-2, 10, 200, 25, 10, 330.77, 6.87012569, , 0, , 32.0, 33.9
taskset-2, 10, 200, 25, 10, 450.20, 9.30801676, 36, 4.885272, 66872, 32.5, 33.9
base-taskset-2, 10, 200, 25, 10, 336.78, 6.87675019, , 0, , 31.1, 33.0
taskset-2, 10, 200, 25, 10, 460.28, 9.30530846, 30, 6.285331, 55709, 31.5, 34.4
base-taskset-2, 10, 200, 25, 10, 326.30, 6.79674426, , 0, , 31.1, 32.0
taskset-2, 10, 200, 25, 10, 462.93, 9.35665082, 29, 6.76852000000001, 53765, 32.0, 34.4
base-taskset-2, 10, 200, 25, 10, 334.85, 6.84459535, , 0, , 32.0, 33.4
taskset-2, 10, 200, 25, 10, 451.05, 9.29197822, 50, 3.434365, 92580, 32.0, 33.9
base-taskset-2, 10, 200, 25, 10, 334.41, 6.83462566, , 0, , 31.5, 34.4
taskset-2, 10, 200, 25, 10, 451.32, 9.31677820, 36, 10.120612, 66797, 31.5, 33.4
base-taskset-2, 10, 200, 25, 10, 333.02, 6.84689121, , 0, , 30.6, 31.5
taskset-2, 10, 200, 25, 10, 442.49, 9.25684990, 33, 2.64685800000001, 61272, 32.0, 33.9
base-taskset-2, 10, 200, 25, 10, 338.40, 6.85622969, , 0, , 31.2, 33.0
taskset-2, 10, 200, 25, 10, 451.03, 9.29564068, 35, 8.06250300000001, 64858, 31.5, 33.4
base-taskset-2, 10, 200, 25, 10, 330.38, 6.87103137, , 0, , 32.0, 34.4
taskset-2, 10, 200, 25, 10, 449.85, 9.24789795, 85, 5.307123, 156959, 32.0, 33.9
base-taskset-2, 10, 200, 25, 10, 334.14, 6.81273028, , 0, , 31.5, 33.0
taskset-2, 10, 200, 25, 10, 453.07, 9.26564285, 43, 3.64063200000001, 79569, 30.6, 32.0
base-taskset-2, 10, 200, 25, 10, 329.49, 6.82841807, , 0, , 31.5, 33.4
taskset-2, 10, 200, 25, 10, 449.97, 9.25734892, 47, 3.62150600000001, 87189, 30.6, 32.0
base-taskset-2, 10, 200, 25, 10, 331.39, 6.83155038, , 0, , 31.5, 33.0
taskset-2, 10, 200, 25, 10, 447.66, 9.27110535, 31, 7.235179, 57683, 31.4, 32.5
base-taskset-2, 10, 200, 25, 10, 333.94, 6.83822468, , 0, , 31.5, 33.4
taskset-2, 10, 200, 25, 10, 448.71, 9.35865984, 99, 6.878929, 183092, 32.0, 32.5
base-taskset-2, 10, 200, 25, 10, 334.59, 6.84773034, , 0, , 31.5, 33.9
taskset-2, 10, 200, 25, 10, 464.88, 9.31510262, 43, 6.34241, 79823, 32.0, 33.4
base-taskset-2, 10, 200, 25, 10, 340.02, 6.85045602, , 0, , 31.1, 31.5
taskset-2, 10, 200, 25, 10, 450.04, 9.25767630, 82, 4.74132800000001, 151569, 31.5, 33.0
base-taskset-2, 10, 200, 25, 10, 328.97, 6.86049927, , 0, , 32.0, 33.4
taskset-2, 10, 200, 25, 10, 447.93, 9.28709341, 50, 8.24073200000001, 92691, 31.5, 33.4
base-taskset-2, 10, 200, 25, 10, 333.24, 6.82637347, , 0, , 31.5, 33.9
taskset-2, 10, 200, 25, 10, 456.69, 9.32457522, 53, 3.685755, 98202, 31.5, 32.5
base-taskset-2, 10, 200, 25, 10, 331.19, 6.83373402, , 0, , 31.1, 32.5
taskset-2, 10, 200, 25, 10, 448.06, 9.28523425, 39, 2.29583700000001, 72488, 31.1, 33.0
base-taskset-2, 10, 200, 25, 10, 348.14, 6.88014432, , 0, , 32.0, 33.9
taskset-2, 10, 200, 25, 10, 451.17, 9.30337912, 76, 5.591194, 140627, 31.5, 33.9
base-taskset-2, 10, 200, 25, 10, 332.34, 6.83783004, , 0, , 31.5, 34.9
taskset-2, 10, 200, 25, 10, 455.78, 9.27929833, 56, 3.654453, 103703, 31.1, 32.5
base-taskset-2, 10, 200, 25, 10, 336.98, 6.84133252, , 0, , 32.0, 33.9
taskset-2, 10, 200, 25, 10, 483.65, 9.27617751, 58, 6.023059, 107413, 30.6, 32.5
base-taskset-2, 10, 200, 25, 10, 358.51, 6.89155142, , 0, , 61.0, 34.4
taskset-2, 10, 200, 25, 10, 448.58, 9.30369625, 55, 5.976489, 101759, 31.5, 33.9
base-taskset-2, 10, 200, 25, 10, 334.53, 6.83763555, , 0, , 32.0, 35.1
taskset-2, 10, 200, 25, 10, 463.59, 9.37116664, 40, 7.773622, 74414, 32.0, 33.4
base-taskset-2, 10, 200, 25, 10, 332.36, 6.82387675, , 0, , 31.5, 33.9
taskset-2, 10, 200, 25, 10, 471.99, 9.33731176, 46, 6.239237, 85538, 61.4, 33.0
base-taskset-2, 10, 200, 25, 10, 332.97, 6.86392438, , 0, , 32.0, 33.0
taskset-2, 10, 200, 25, 10, 459.17, 9.32462351, 29, 7.032346, 53898, 32.5, 33.4
base-taskset-2, 10, 200, 25, 10, 338.88, 6.87045500, , 0, , 31.5, 32.5
base-taskset-2, 5, 400, 10, 10, 335.75, 6.83073587, , 0, , 31.5, 33.9
taskset-2, 5, 400, 10, 10, 448.16, 9.29124470, 34, 0.0987999999999971, 126802, 31.5, 33.0
base-taskset-2, 5, 400, 10, 10, 326.53, 6.82449134, , 0, , 42.5, 34.9
taskset-2, 5, 400, 10, 10, 450.99, 9.27345979, 22, 0.131854000000004, 82260, 31.5, 32.0
base-taskset-2, 5, 400, 10, 10, 329.20, 6.82177991, , 0, , 31.5, 33.4
taskset-2, 5, 400, 10, 10, 465.11, 9.36658737, 22, 0.175466, 82350, 31.1, 32.0
base-taskset-2, 5, 400, 10, 10, 329.01, 6.81544976, , 0, , 32.0, 33.4
taskset-2, 5, 400, 10, 10, 452.16, 9.29025085, 40, 0.0392330000000101, 149086, 30.6, 32.0
base-taskset-2, 5, 400, 10, 10, 330.13, 6.81686093, , 0, , 32.0, 34.4
taskset-2, 5, 400, 10, 10, 450.23, 9.29118217, 46, 0.125793000000002, 171253, 31.5, 32.5
base-taskset-2, 5, 400, 10, 10, 337.28, 6.82574727, , 0, , 32.0, 34.4
taskset-2, 5, 400, 10, 10, 453.33, 9.26031144, 27, 0.15707900000001, 100721, 31.1, 32.0
base-taskset-2, 5, 400, 10, 10, 350.14, 6.91427698, , 0, , 32.0, 33.4
taskset-2, 5, 400, 10, 10, 450.97, 9.27380379, 23, 0.131797000000006, 86111, 30.6, 31.5
base-taskset-2, 5, 400, 10, 10, 333.17, 6.83318298, , 0, , 32.0, 33.9
taskset-2, 5, 400, 10, 10, 458.06, 9.33937273, 24, 0.321831000000003, 89851, 31.5, 33.0
base-taskset-2, 5, 400, 10, 10, 337.09, 6.87356076, , 0, , 31.5, 33.0
taskset-2, 5, 400, 10, 10, 449.04, 9.27924057, 34, 0.0933430000000044, 126709, 31.5, 33.9
base-taskset-2, 5, 400, 10, 10, 326.01, 6.79835029, , 0, , 32.0, 33.9
taskset-2, 5, 400, 10, 10, 449.21, 9.27442566, 27, 0.177374, 100534, 32.0, 33.9
base-taskset-2, 5, 400, 10, 10, 331.77, 6.82488231, , 0, , 31.5, 33.9
taskset-2, 5, 400, 10, 10, 448.11, 9.29110931, 14, 0.313552000000001, 52687, 31.5, 32.5
base-taskset-2, 5, 400, 10, 10, 332.37, 6.83207544, , 0, , 32.0, 33.9
taskset-2, 5, 400, 10, 10, 453.52, 9.29303764, 22, 0.0918419999999998, 82361, 31.5, 33.0
base-taskset-2, 5, 400, 10, 10, 328.58, 6.85320075, , 0, , 31.5, 34.4
taskset-2, 5, 400, 10, 10, 460.94, 9.32836998, 24, 0.159652000000008, 89920, 32.0, 33.4
base-taskset-2, 5, 400, 10, 10, 330.96, 6.83523532, , 0, , 31.5, 32.5
taskset-2, 5, 400, 10, 10, 451.80, 9.27471797, 18, 0.173062999999999, 67533, 32.0, 33.0
base-taskset-2, 5, 400, 10, 10, 334.39, 6.83377886, , 0, , 31.5, 33.4
taskset-2, 5, 400, 10, 10, 467.28, 9.33123892, 24, 0.117142000000001, 89756, 31.1, 33.0
