work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
taskset-3, 10, 400, 10, 10, 582.52, 9.94261148, 26, 4.157588, 96664, 41.8, 38.8
base-taskset-3, 10, 400, 10, 10, 354.29, 7.00281861, , 0, , 38.6, 35.6
taskset-3, 10, 400, 10, 10, 465.92, 9.45404939, 28, 6.708866, 104209, 37.9, 35.1
base-taskset-3, 10, 400, 10, 10, 363.99, 7.04826526, , 0, , 35.4, 33.9
taskset-3, 10, 400, 10, 10, 515.12, 9.51598176, 20, 3.07304, 74737, 38.4, 34.1
base-taskset-3, 10, 400, 10, 10, 359.14, 7.06938371, , 0, , 39.9, 36.4
taskset-3, 10, 400, 10, 10, 459.71, 9.40754452, 21, 5.644725, 78308, 37.1, 34.1
base-taskset-3, 10, 400, 10, 10, 384.75, 7.13274329, , 0, , 34.2, 32.2
taskset-3, 10, 400, 10, 10, 483.05, 9.51824150, 12, 8.137847, 45211, 35.4, 32.8
base-taskset-3, 10, 400, 10, 10, 373.88, 7.12607310, , 0, , 34.0, 32.0
taskset-3, 10, 400, 10, 10, 495.43, 9.62033039, 35, 6.423201, 129976, 34.2, 33.0
base-taskset-3, 10, 400, 10, 10, 397.09, 7.08474490, , 0, , 37.9, 35.6
taskset-3, 10, 400, 10, 10, 479.94, 9.50676511, 33, 4.632829, 122514, 55.2, 32.8
base-taskset-3, 10, 400, 10, 10, 386.15, 7.14675532, , 0, , 37.4, 32.5
taskset-3, 10, 400, 10, 10, 484.14, 9.56666529, 15, 7.845086, 56145, 37.6, 33.9
base-taskset-3, 10, 400, 10, 10, 322.27, 6.90839176, , 0, , 41.5, 35.6
taskset-3, 10, 400, 10, 10, 486.83, 9.56658775, 28, 4.937431, 104291, 35.0, 32.5
base-taskset-3, 10, 400, 10, 10, 349.04, 6.98665624, , 0, , 35.9, 33.5
taskset-3, 10, 400, 10, 10, 488.83, 9.51626685, 12, 7.911391, 45102, 40.8, 35.1
base-taskset-3, 10, 400, 10, 10, 371.77, 7.16770343, , 0, , 44.0, 41.6
taskset-3, 10, 400, 10, 10, 437.64, 9.39716005, 13, 4.522912, 48876, 37.6, 33.9
base-taskset-3, 10, 400, 10, 10, 349.63, 7.06384289, , 0, , 40.6, 34.9
taskset-3, 10, 400, 10, 10, 444.98, 9.38306552, 17, 4.355527, 63478, 35.4, 32.5
base-taskset-3, 10, 400, 10, 10, 336.66, 6.98932280, , 0, , 41.0, 36.4
taskset-3, 10, 400, 10, 10, 463.10, 9.41485913, 14, 6.637849, 52618, 35.9, 33.5
base-taskset-3, 10, 400, 10, 10, 331.27, 6.93363971, , 0, , 38.4, 35.9
taskset-3, 10, 400, 10, 10, 617.44, 9.92352466, 12, 5.639591, 45293, 46.4, 39.4
base-taskset-3, 10, 400, 10, 10, 365.93, 7.04067424, , 0, , 45.1, 33.4
taskset-3, 10, 400, 10, 10, 434.72, 9.35864420, 22, 7.438536, 82025, 35.8, 33.5
base-taskset-3, 10, 400, 10, 10, 306.13, 6.92309526, , 0, , 36.1, 32.8
taskset-3, 10, 400, 10, 10, 442.91, 9.37396447, 13, 7.049041, 48888, 36.9, 33.2
base-taskset-3, 10, 400, 10, 10, 302.09, 6.90119773, , 0, , 40.2, 35.6
taskset-3, 10, 400, 10, 10, 417.80, 9.24375211, 18, 5.493892, 67162, 39.1, 31.6
base-taskset-3, 10, 400, 10, 10, 346.02, 7.02744312, , 0, , 35.4, 31.5
taskset-3, 10, 400, 10, 10, 453.06, 9.35751918, 14, 6.100362, 52497, 33.2, 31.8
base-taskset-3, 10, 400, 10, 10, 358.42, 7.08305162, , 0, , 35.4, 33.0
base-taskset-3, 10, 400, 25, 10, 350.64, 7.03520627, , 0, , 39.4, 36.1
taskset-3, 10, 400, 25, 10, 441.43, 9.38355484, 47, 3.620132, 174128, 33.8, 31.0
base-taskset-3, 10, 400, 25, 10, 319.99, 6.94078181, , 0, , 40.8, 36.1
taskset-3, 10, 400, 25, 10, 450.64, 9.43249338, 28, 6.063198, 103949, 34.2, 32.0
base-taskset-3, 10, 400, 25, 10, 341.44, 6.96766627, , 0, , 35.9, 32.1
taskset-3, 10, 400, 25, 10, 485.84, 9.46281307, 32, 5.242936, 119156, 39.4, 36.4
base-taskset-3, 10, 400, 25, 10, 344.40, 6.99353811, , 0, , 37.4, 33.5
taskset-3, 10, 400, 25, 10, 457.25, 9.43463176, 62, 4.315361, 229797, 38.4, 33.0
base-taskset-3, 10, 400, 25, 10, 349.80, 7.02424605, , 0, , 39.6, 38.5
taskset-3, 10, 400, 25, 10, 484.06, 9.46110301, 37, 4.817598, 137204, 39.4, 36.6
base-taskset-3, 10, 400, 25, 10, 489.25, 7.41505100, , 0, , 34.8, 31.5
taskset-3, 10, 400, 25, 10, 629.92, 10.24663487, 73, 4.291314, 270215, 41.8, 37.0
base-taskset-3, 10, 400, 25, 10, 525.34, 7.67754333, , 0, , 58.1, 39.2
taskset-3, 10, 400, 25, 10, 617.76, 10.10414675, 42, 4.881669, 155859, 37.9, 36.4
base-taskset-3, 10, 400, 25, 10, 462.14, 7.44352630, , 0, , 38.1, 32.0
taskset-3, 10, 400, 25, 10, 479.86, 9.54212858, 60, 5.219255, 222221, 37.4, 33.4
base-taskset-3, 10, 400, 25, 10, 314.53, 6.84808122, , 0, , 32.5, 31.0
taskset-3, 10, 400, 25, 10, 430.30, 9.30005222, 37, 6.04237699999999, 137710, 33.5, 32.0
base-taskset-3, 10, 400, 25, 10, 346.63, 7.00092972, , 0, , 35.0, 32.5
taskset-3, 10, 400, 25, 10, 487.42, 9.54780198, 34, 6.619844, 126098, 34.8, 31.5
base-taskset-3, 10, 400, 25, 10, 354.93, 7.00212387, , 0, , 43.6, 52.8
taskset-3, 10, 400, 25, 10, 495.29, 9.59943766, 46, 2.635737, 170415, 34.5, 31.5
base-taskset-3, 10, 400, 25, 10, 331.02, 6.99165891, , 0, , 35.2, 31.5
taskset-3, 10, 400, 25, 10, 462.66, 9.48389810, 57, 5.813437, 211065, 35.0, 32.0
base-taskset-3, 10, 400, 25, 10, 358.18, 7.06601122, , 0, , 36.6, 33.4
taskset-3, 10, 400, 25, 10, 460.79, 9.45999332, 62, 2.789531, 229484, 34.0, 31.5
base-taskset-3, 10, 400, 25, 10, 330.79, 6.99076185, , 0, , 33.5, 31.5
taskset-3, 10, 400, 25, 10, 468.55, 9.41260858, 53, 6.684294, 196157, 34.5, 32.0
base-taskset-3, 10, 400, 25, 10, 357.33, 6.99839083, , 0, , 32.5, 32.0
taskset-3, 10, 400, 25, 10, 444.20, 9.36149945, 41, 6.493566, 152036, 36.6, 32.5
base-taskset-3, 10, 400, 25, 10, 361.45, 7.06702698, , 0, , 33.0, 31.5
taskset-3, 10, 400, 25, 10, 452.59, 9.44131717, 97, 4.658531, 358371, 34.2, 32.0
base-taskset-3, 10, 400, 25, 10, 330.54, 6.97094879, , 0, , 32.8, 31.0
taskset-3, 10, 400, 25, 10, 481.62, 9.46606312, 33, 4.977207, 122509, 35.4, 32.0
base-taskset-3, 10, 400, 25, 10, 361.85, 7.09794768, , 0, , 34.2, 31.0
taskset-3, 10, 400, 25, 10, 443.32, 9.34341563, 29, 3.741843, 108071, 60.1, 32.0
base-taskset-3, 10, 400, 25, 10, 341.88, 6.97908084, , 0, , 34.9, 31.5
taskset-3, 10, 400, 25, 10, 469.89, 9.47518568, 47, 5.504875, 174050, 35.0, 32.0
base-taskset-3, 10, 400, 25, 10, 362.35, 7.01808109, , 0, , 35.8, 32.5
taskset-3, 10, 400, 25, 10, 443.93, 9.36354248, 31, 3.904032, 115211, 40.4, 31.0
base-taskset-3, 10, 400, 25, 10, 397.65, 7.20498307, , 0, , 33.0, 31.5
taskset-3, 10, 400, 25, 10, 514.30, 9.63094024, 55, 2.476014, 203917, 35.4, 32.5
base-taskset-3, 10, 400, 25, 10, 343.89, 6.97395887, , 0, , 33.0, 31.0
taskset-3, 10, 400, 25, 10, 504.70, 9.56423687, 39, 2.458065, 144695, 34.5, 31.5
base-taskset-3, 10, 400, 25, 10, 377.66, 7.08161890, , 0, , 35.4, 33.0
taskset-3, 10, 400, 25, 10, 477.62, 9.47567364, 49, 6.944142, 181533, 33.8, 31.5
base-taskset-3, 10, 400, 25, 10, 332.18, 6.96785487, , 0, , 34.2, 31.5
taskset-3, 10, 400, 25, 10, 454.05, 9.41337298, 78, 4.34998, 288294, 33.5, 31.5
base-taskset-3, 10, 400, 25, 10, 365.10, 7.01340360, , 0, , 33.5, 32.0
taskset-3, 10, 400, 25, 10, 495.58, 9.59461277, 49, 5.675522, 181621, 33.5, 31.5
base-taskset-3, 10, 400, 25, 10, 319.17, 6.88984753, , 0, , 35.8, 31.0
taskset-3, 10, 400, 25, 10, 463.70, 9.45252211, 49, 4.705866, 181978, 34.0, 31.0
base-taskset-3, 10, 400, 25, 10, 372.15, 7.09184073, , 0, , 34.8, 32.0
taskset-3, 10, 400, 25, 10, 515.80, 9.65888078, 33, 4.765212, 122692, 34.5, 31.5
base-taskset-3, 10, 400, 25, 10, 509.33, 7.58981970, , 0, , 47.6, 34.6
taskset-3, 10, 400, 25, 10, 783.23, 10.70307731, 50, 7.049166, 184948, 37.1, 33.9
base-taskset-3, 10, 400, 25, 10, 523.40, 7.71678720, , 0, , 36.1, 33.0
taskset-3, 10, 400, 25, 10, 523.03, 9.72053018, 70, 4.300809, 259093, 34.0, 32.0
base-taskset-3, 10, 400, 25, 10, 424.87, 7.33896914, , 0, , 35.4, 33.9
taskset-3, 10, 400, 25, 10, 646.55, 10.19418318, 47, 5.38692899999999, 174177, 39.4, 36.4
base-taskset-3, 10, 400, 25, 10, 457.66, 7.28314810, , 0, , 38.9, 35.4
base-taskset-3, 10, 200, 10, 10, 346.95, 7.02462428, , 0, , 35.0, 32.5
taskset-3, 10, 200, 10, 10, 498.25, 9.48243814, 28, 5.91102, 52088, 33.0, 32.0
base-taskset-3, 10, 200, 10, 10, 400.77, 7.24366132, , 0, , 35.0, 32.5
taskset-3, 10, 200, 10, 10, 489.40, 9.46572268, 25, 5.735484, 46506, 35.9, 39.9
base-taskset-3, 10, 200, 10, 10, 371.76, 7.10809474, , 0, , 35.0, 32.5
taskset-3, 10, 200, 10, 10, 478.00, 9.55833734, 39, 6.450744, 72265, 54.2, 31.8
base-taskset-3, 10, 200, 10, 10, 347.91, 6.92978382, , 0, , 34.5, 32.0
taskset-3, 10, 200, 10, 10, 545.56, 9.71352880, 45, 4.959734, 83388, 34.2, 31.5
base-taskset-3, 10, 200, 10, 10, 348.23, 7.04734541, , 0, , 32.8, 31.0
taskset-3, 10, 200, 10, 10, 530.09, 9.69612462, 18, 6.493595, 33630, 34.0, 31.5
base-taskset-3, 10, 200, 10, 10, 382.82, 7.15595927, , 0, , 38.6, 34.5
taskset-3, 10, 200, 10, 10, 504.93, 9.52966686, 21, 5.438928, 39110, 34.5, 32.5
base-taskset-3, 10, 200, 10, 10, 345.32, 6.95261723, , 0, , 34.2, 31.5
taskset-3, 10, 200, 10, 10, 506.34, 9.56842752, 17, 8.632103, 31831, 33.5, 31.5
base-taskset-3, 10, 200, 10, 10, 319.97, 6.88439691, , 0, , 34.8, 33.0
taskset-3, 10, 200, 10, 10, 432.52, 9.32413805, 30, 7.498198, 55758, 34.2, 31.0
base-taskset-3, 10, 200, 10, 10, 338.73, 6.97392737, , 0, , 34.0, 32.0
taskset-3, 10, 200, 10, 10, 562.07, 9.77007550, 13, 3.701054, 24565, 35.2, 32.0
base-taskset-3, 10, 200, 10, 10, 411.39, 7.29008978, , 0, , 34.5, 32.5
taskset-3, 10, 200, 10, 10, 600.89, 10.10986799, 30, 6.032196, 55662, 35.4, 32.5
base-taskset-3, 10, 200, 10, 10, 433.60, 7.47755725, , 0, , 33.0, 31.5
taskset-3, 10, 200, 10, 10, 498.49, 9.52385526, 12, 7.932766, 22569, 34.8, 32.5
base-taskset-3, 10, 200, 10, 10, 318.29, 6.91448844, , 0, , 33.0, 32.0
taskset-3, 10, 200, 10, 10, 443.59, 9.40665088, 25, 8.16379, 46695, 33.2, 32.0
base-taskset-3, 10, 200, 10, 10, 416.05, 7.24905517, , 0, , 36.9, 34.1
taskset-3, 10, 200, 10, 10, 639.97, 10.19767824, 33, 4.39941, 61240, 34.0, 32.0
base-taskset-3, 10, 200, 10, 10, 346.39, 7.01186324, , 0, , 45.5, 37.2
taskset-3, 10, 200, 10, 10, 427.10, 9.30257872, 37, 5.331007, 68734, 33.5, 31.5
base-taskset-3, 10, 200, 10, 10, 328.65, 6.91850707, , 0, , 60.9, 32.0
taskset-3, 10, 200, 10, 10, 528.15, 9.66672724, 21, 8.166484, 39212, 33.5, 31.5
base-taskset-3, 10, 200, 10, 10, 361.38, 7.08277095, , 0, , 34.2, 31.0
taskset-3, 10, 200, 10, 10, 542.73, 9.62749644, 13, 5.671674, 24352, 36.4, 33.0
base-taskset-3, 10, 200, 10, 10, 364.32, 6.97435785, , 0, , 33.5, 32.0
taskset-3, 10, 200, 10, 10, 520.96, 9.66391551, 26, 5.90792, 48313, 35.0, 32.0
base-taskset-3, 10, 200, 10, 10, 324.08, 6.95921220, , 0, , 34.8, 32.5
taskset-3, 10, 200, 10, 10, 519.24, 9.55807663, 21, 7.178428, 39090, 34.0, 32.0
base-taskset-3, 10, 200, 10, 10, 367.49, 7.09973933, , 0, , 34.5, 32.5
taskset-3, 10, 200, 10, 10, 514.78, 9.62158262, 38, 6.916111, 70414, 35.9, 32.5
base-taskset-3, 10, 200, 10, 10, 347.19, 6.99592265, , 0, , 34.0, 32.0
taskset-3, 10, 200, 10, 10, 560.24, 9.73179771, 14, 11.627927, 26226, 66.4, 33.0
base-taskset-3, 10, 200, 10, 10, 384.01, 7.17285609, , 0, , 38.4, 32.5
taskset-3, 10, 200, 10, 10, 435.23, 9.33589578, 23, 5.687537, 42656, 33.5, 31.0
base-taskset-3, 10, 200, 10, 10, 329.52, 6.95780127, , 0, , 33.5, 31.5
taskset-3, 10, 200, 10, 10, 507.22, 9.62724801, 22, 3.296982, 40904, 34.2, 31.0
base-taskset-3, 10, 200, 10, 10, 347.38, 6.98952688, , 0, , 33.2, 31.5
taskset-3, 10, 200, 10, 10, 519.06, 9.57992570, 19, 3.986918, 35398, 35.8, 32.0
base-taskset-3, 10, 200, 10, 10, 368.79, 7.08746112, , 0, , 37.9, 34.4
taskset-3, 10, 200, 10, 10, 525.59, 9.63008360, 19, 3.079655, 35416, 35.2, 31.5
base-taskset-3, 10, 200, 10, 10, 342.13, 6.95116964, , 0, , 54.5, 32.0
taskset-3, 10, 200, 10, 10, 575.04, 9.77471382, 17, 7.628197, 31788, 34.8, 31.5
base-taskset-3, 10, 200, 10, 10, 405.16, 7.21250259, , 0, , 35.4, 33.4
taskset-3, 10, 200, 10, 10, 464.93, 9.49315995, 19, 4.516579, 35420, 35.0, 33.4
base-taskset-3, 10, 200, 10, 10, 338.49, 6.98093606, , 0, , 62.9, 32.0
taskset-3, 10, 200, 10, 10, 566.93, 9.73110425, 26, 8.078375, 48523, 34.2, 31.0
base-taskset-3, 10, 200, 10, 10, 347.88, 7.01564838, , 0, , 34.0, 32.5
taskset-3, 10, 200, 10, 10, 500.06, 9.49860311, 31, 7.190902, 57756, 33.0, 31.0
base-taskset-3, 10, 200, 10, 10, 384.11, 7.06611694, , 0, , 38.4, 33.0
taskset-3, 10, 200, 10, 10, 539.64, 9.59890394, 17, 2.328617, 31866, 38.1, 32.5
base-taskset-3, 10, 200, 10, 10, 382.25, 7.11562211, , 0, , 36.4, 33.0
taskset-3, 10, 200, 10, 10, 476.20, 9.43969776, 25, 4.783401, 46538, 41.0, 32.5
base-taskset-3, 10, 200, 10, 10, 346.87, 6.96800579, , 0, , 33.5, 32.0
base-taskset-3, 10, 200, 25, 10, 426.51, 7.26972604, , 0, , 37.9, 38.0
taskset-3, 10, 200, 25, 10, 440.20, 9.38435792, 50, 5.865643, 92487, 34.5, 32.5
base-taskset-3, 10, 200, 25, 10, 372.68, 7.02181845, , 0, , 33.5, 32.0
taskset-3, 10, 200, 25, 10, 462.27, 9.38093122, 56, 3.979158, 103666, 33.5, 32.0
base-taskset-3, 10, 200, 25, 10, 392.29, 7.10214150, , 0, , 34.8, 31.5
taskset-3, 10, 200, 25, 10, 505.19, 9.57790443, 50, 6.876901, 92488, 34.5, 32.0
base-taskset-3, 10, 200, 25, 10, 373.15, 7.13033459, , 0, , 34.8, 32.0
taskset-3, 10, 200, 25, 10, 592.03, 9.90883510, 34, 4.138712, 63212, 37.9, 34.9
base-taskset-3, 10, 200, 25, 10, 509.65, 7.52913589, , 0, , 34.5, 33.0
taskset-3, 10, 200, 25, 10, 529.32, 9.67232751, 49, 3.829394, 90667, 40.2, 37.5
base-taskset-3, 10, 200, 25, 10, 528.91, 7.70126891, , 0, , 34.5, 32.0
taskset-3, 10, 200, 25, 10, 584.33, 9.84563848, 46, 4.821847, 85301, 37.9, 35.9
base-taskset-3, 10, 200, 25, 10, 413.88, 7.25337581, , 0, , 34.5, 32.5
taskset-3, 10, 200, 25, 10, 550.42, 9.65316546, 63, 6.414267, 116498, 36.4, 32.0
base-taskset-3, 10, 200, 25, 10, 306.53, 6.91968263, , 0, , 35.0, 33.4
taskset-3, 10, 200, 25, 10, 424.25, 9.21781759, 33, 5.308189, 61326, 32.5, 30.5
base-taskset-3, 10, 200, 25, 10, 424.80, 7.30692754, , 0, , 33.2, 31.5
taskset-3, 10, 200, 25, 10, 741.20, 10.44978776, 35, 4.647751, 64935, 38.1, 34.9
base-taskset-3, 10, 200, 25, 10, 442.18, 7.37114789, , 0, , 35.0, 33.0
taskset-3, 10, 200, 25, 10, 536.80, 9.77930400, 66, 7.462351, 121809, 43.2, 40.6
base-taskset-3, 10, 200, 25, 10, 369.25, 7.08383735, , 0, , 35.0, 32.0
taskset-3, 10, 200, 25, 10, 485.40, 9.49641099, 69, 3.453781, 127720, 42.8, 34.1
base-taskset-3, 10, 200, 25, 10, 362.76, 7.02054913, , 0, , 38.4, 34.9
taskset-3, 10, 200, 25, 10, 500.72, 9.54222144, 29, 7.092439, 53976, 33.5, 31.5
base-taskset-3, 10, 200, 25, 10, 344.22, 7.00807980, , 0, , 34.2, 32.0
taskset-3, 10, 200, 25, 10, 496.17, 9.51684981, 53, 3.127351, 98166, 33.0, 31.5
base-taskset-3, 10, 200, 25, 10, 371.60, 7.06774296, , 0, , 34.0, 32.5
taskset-3, 10, 200, 25, 10, 502.83, 9.61018116, 72, 6.310282, 133374, 34.5, 32.5
base-taskset-3, 10, 200, 25, 10, 350.38, 6.98842918, , 0, , 32.5, 31.0
taskset-3, 10, 200, 25, 10, 468.54, 9.40618008, 37, 8.177984, 68539, 35.2, 32.5
base-taskset-3, 10, 200, 25, 10, 349.11, 7.00122560, , 0, , 35.4, 32.5
taskset-3, 10, 200, 25, 10, 483.15, 9.53564796, 38, 3.98775, 70286, 41.2, 33.5
base-taskset-3, 10, 200, 25, 10, 395.97, 7.17950027, , 0, , 33.8, 31.5
taskset-3, 10, 200, 25, 10, 512.83, 9.59959856, 51, 5.839826, 94262, 35.0, 32.5
base-taskset-3, 10, 200, 25, 10, 393.05, 7.25270993, , 0, , 34.8, 31.5
taskset-3, 10, 200, 25, 10, 532.46, 9.65939476, 37, 7.720671, 68558, 34.5, 33.0
base-taskset-3, 10, 200, 25, 10, 314.12, 6.88059061, , 0, , 35.4, 33.0
taskset-3, 10, 200, 25, 10, 526.91, 9.68073498, 73, 7.163471, 135178, 33.8, 31.0
base-taskset-3, 10, 200, 25, 10, 480.73, 7.42548689, , 0, , 35.4, 33.4
taskset-3, 10, 200, 25, 10, 517.80, 9.61397865, 115, 4.59637499999999, 212383, 36.1, 33.9
base-taskset-3, 10, 200, 25, 10, 377.22, 7.09592520, , 0, , 32.5, 31.0
taskset-3, 10, 200, 25, 10, 532.99, 9.70543084, 36, 5.197749, 66773, 35.0, 32.0
base-taskset-3, 10, 200, 25, 10, 413.84, 7.31237456, , 0, , 36.1, 32.5
taskset-3, 10, 200, 25, 10, 430.11, 9.37483748, 49, 5.49967, 90685, 33.2, 30.5
base-taskset-3, 10, 200, 25, 10, 348.08, 6.99708116, , 0, , 36.4, 34.4
taskset-3, 10, 200, 25, 10, 529.83, 9.75757685, 49, 4.031082, 90643, 35.2, 31.0
base-taskset-3, 10, 200, 25, 10, 373.14, 7.08853080, , 0, , 34.0, 31.5
taskset-3, 10, 200, 25, 10, 436.81, 9.29592433, 56, 5.6245, 103706, 36.1, 32.8
base-taskset-3, 10, 200, 25, 10, 358.12, 7.07637971, , 0, , 34.5, 32.0
taskset-3, 10, 200, 25, 10, 435.33, 9.35134572, 68, 5.935964, 125628, 35.0, 32.0
base-taskset-3, 10, 200, 25, 10, 422.45, 7.18405047, , 0, , 33.5, 32.0
taskset-3, 10, 200, 25, 10, 656.80, 10.13022689, 33, 8.142404, 61277, 35.0, 32.0
base-taskset-3, 10, 200, 25, 10, 417.68, 7.20318056, , 0, , 61.4, 35.9
taskset-3, 10, 200, 25, 10, 467.93, 9.37918694, 35, 3.295825, 64756, 35.8, 32.0
base-taskset-3, 10, 200, 25, 10, 355.75, 7.00751400, , 0, , 35.0, 32.0
taskset-3, 10, 200, 25, 10, 470.94, 9.43040141, 89, 2.768376, 164368, 41.0, 32.0
base-taskset-3, 10, 200, 25, 10, 332.49, 6.97422313, , 0, , 34.5, 32.5
taskset-3, 10, 200, 25, 10, 607.37, 9.95517818, 44, 5.392864, 81521, 34.5, 32.5
base-taskset-3, 10, 200, 25, 10, 544.36, 7.86792200, , 0, , 36.6, 33.9
taskset-3, 10, 200, 25, 10, 629.51, 10.01645014, 64, 5.738686, 118347, 36.1, 33.9
base-taskset-3, 10, 200, 25, 10, 339.22, 6.98506398, , 0, , 35.4, 32.5
base-taskset-3, 5, 400, 10, 10, 372.25, 7.02721007, , 0, , 35.0, 32.5
taskset-3, 5, 400, 10, 10, 491.58, 9.49810949, 21, 0.0594569999999948, 78472, 35.0, 33.0
base-taskset-3, 5, 400, 10, 10, 342.79, 6.97889446, , 0, , 35.0, 32.0
taskset-3, 5, 400, 10, 10, 492.72, 9.48847291, 19, 0.0508579999999981, 70898, 35.4, 32.5
base-taskset-3, 5, 400, 10, 10, 324.40, 6.93152911, , 0, , 36.1, 32.0
taskset-3, 5, 400, 10, 10, 512.24, 9.63467777, 15, 0.238673999999996, 56355, 34.0, 32.0
base-taskset-3, 5, 400, 10, 10, 357.49, 7.03764638, , 0, , 33.0, 31.0
taskset-3, 5, 400, 10, 10, 511.99, 9.69834759, 13, 0.053453999999995, 48910, 33.0, 32.0
base-taskset-3, 5, 400, 10, 10, 321.08, 6.95688290, , 0, , 36.1, 33.9
taskset-3, 5, 400, 10, 10, 444.36, 9.38368319, 17, 0.210021999999995, 63862, 33.0, 31.0
base-taskset-3, 5, 400, 10, 10, 383.03, 7.15364804, , 0, , 55.0, 32.5
taskset-3, 5, 400, 10, 10, 470.23, 9.48615229, 41, 0.116521999999996, 152687, 35.0, 32.5
base-taskset-3, 5, 400, 10, 10, 384.10, 7.15407018, , 0, , 40.8, 32.0
taskset-3, 5, 400, 10, 10, 544.75, 9.71264648, 19, 0.00811099999999954, 71206, 33.5, 32.0
base-taskset-3, 5, 400, 10, 10, 382.05, 7.03956049, , 0, , 34.0, 32.5
taskset-3, 5, 400, 10, 10, 436.81, 9.34037227, 15, 0.253088999999996, 56359, 33.5, 31.5
base-taskset-3, 5, 400, 10, 10, 360.46, 7.08744838, , 0, , 33.0, 30.5
taskset-3, 5, 400, 10, 10, 439.17, 9.31231768, 24, 0.306801, 89722, 35.0, 32.5
base-taskset-3, 5, 400, 10, 10, 535.23, 7.95684536, , 0, , 32.8, 30.5
taskset-3, 5, 400, 10, 10, 526.56, 9.67657615, 16, 0.223096999999996, 60141, 39.4, 37.0
base-taskset-3, 5, 400, 10, 10, 336.93, 6.94425807, , 0, , 34.0, 31.0
taskset-3, 5, 400, 10, 10, 605.85, 10.08731867, 37, 0.0278689999999955, 137977, 33.5, 31.5
base-taskset-3, 5, 400, 10, 10, 462.56, 7.39509622, , 0, , 38.6, 35.4
taskset-3, 5, 400, 10, 10, 697.44, 10.41187964, 12, 0.0626049999999978, 45335, 35.4, 33.0
base-taskset-3, 5, 400, 10, 10, 401.47, 7.20131436, , 0, , 60.1, 34.9
taskset-3, 5, 400, 10, 10, 545.29, 9.60982846, 17, 0.185069999999996, 63566, 35.4, 32.0
base-taskset-3, 5, 400, 10, 10, 387.16, 7.08649252, , 0, , 34.8, 33.0
taskset-3, 5, 400, 10, 10, 526.41, 9.62182680, 23, 0.231397999999999, 85953, 35.9, 31.5
base-taskset-3, 5, 400, 10, 10, 418.48, 7.25319013, , 0, , 34.8, 33.0
taskset-3, 5, 400, 10, 10, 600.69, 10.00179659, 26, 0.24539, 96787, 35.4, 33.0
base-taskset-3, 5, 400, 10, 10, 416.42, 7.13761668, , 0, , 50.5, 33.4
taskset-3, 5, 400, 10, 10, 601.71, 10.06253090, 15, 0.286211000000002, 56456, 34.8, 32.0
