work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
taskset-1, 10, 400, 10, 10, 649.93, 9.51213110, 13, 8.292682, 48798, 37.4, 34.9
base-taskset-1, 10, 400, 10, 10, 477.61, 7.04790942, , 0, , 40.2, 38.0
base-taskset-1, 10, 400, 25, 10, 480.27, 7.07069728, , 0, , 37.4, 35.9
taskset-1, 10, 400, 25, 10, 650.68, 9.55736376, 40, 7.103119, 148385, 39.4, 35.4
base-taskset-1, 10, 400, 25, 10, 483.36, 7.06522947, , 0, , 40.6, 37.2
taskset-1, 10, 400, 25, 10, 652.35, 9.56731548, 35, 7.798483, 129883, 39.4, 36.5
base-taskset-1, 10, 400, 25, 10, 487.77, 7.12325429, , 0, , 38.9, 35.9
taskset-1, 10, 400, 25, 10, 653.67, 9.60139882, 79, 5.210343, 292225, 43.6, 41.1
base-taskset-1, 10, 400, 25, 10, 488.57, 7.11339521, , 0, , 43.8, 40.4
taskset-1, 10, 400, 25, 10, 650.93, 9.55659061, 31, 5.865403, 115469, 39.4, 38.2
base-taskset-1, 10, 400, 25, 10, 477.77, 7.06917529, , 0, , 35.9, 34.4
taskset-1, 10, 400, 25, 10, 661.10, 9.63695611, 30, 4.911058, 111647, 39.4, 35.4
base-taskset-1, 10, 400, 25, 10, 490.47, 7.15932990, , 0, , 45.6, 42.8
taskset-1, 10, 400, 25, 10, 664.68, 9.62504660, 49, 5.319101, 181673, 43.6, 41.1
base-taskset-1, 10, 400, 25, 10, 479.98, 7.08582681, , 0, , 40.8, 38.5
taskset-1, 10, 400, 25, 10, 776.01, 10.24348098, 50, 5.085876, 185320, 36.6, 34.9
base-taskset-1, 10, 400, 25, 10, 657.29, 7.81208670, , 0, , 52.9, 44.9
taskset-1, 10, 400, 25, 10, 1068.99, 11.55371031, 48, 6.505075, 178095, 39.4, 36.9
base-taskset-1, 10, 400, 25, 10, 633.45, 7.67894099, , 0, , 41.8, 39.2
taskset-1, 10, 400, 25, 10, 1098.56, 11.55132406, 57, 4.769716, 210906, 43.2, 40.9
base-taskset-1, 10, 400, 25, 10, 859.18, 8.60832792, , 0, , 43.2, 39.9
taskset-1, 10, 400, 25, 10, 740.58, 10.00828100, 55, 6.141327, 203423, 45.2, 45.6
base-taskset-1, 10, 400, 25, 10, 521.75, 7.28354120, , 0, , 38.9, 37.5
taskset-1, 10, 400, 25, 10, 799.89, 10.32083606, 75, 5.793429, 277243, 39.4, 35.4
base-taskset-1, 10, 400, 25, 10, 805.49, 8.37699090, , 0, , 41.5, 37.8
taskset-1, 10, 400, 25, 10, 989.89, 11.19756076, 40, 6.588916, 148396, 48.0, 45.4
base-taskset-1, 10, 400, 25, 10, 531.59, 7.31328655, , 0, , 42.8, 39.2
taskset-1, 10, 400, 25, 10, 742.87, 10.03183334, 56, 5.123853, 207520, 43.6, 40.9
base-taskset-1, 10, 400, 25, 10, 633.01, 7.87881860, , 0, , 47.6, 45.0
taskset-1, 10, 400, 25, 10, 871.75, 10.70422892, 48, 4.760662, 177824, 45.2, 53.8
base-taskset-1, 10, 400, 25, 10, 596.46, 7.71037193, , 0, , 46.6, 42.2
taskset-1, 10, 400, 25, 10, 765.79, 10.16106435, 77, 6.296809, 284828, 50.1, 46.0
base-taskset-1, 10, 400, 25, 10, 626.38, 7.72743167, , 0, , 43.2, 40.6
taskset-1, 10, 400, 25, 10, 844.56, 10.55286614, 27, 6.761882, 100389, 40.1, 37.2
base-taskset-1, 10, 400, 25, 10, 599.31, 7.69150631, , 0, , 45.5, 42.8
taskset-1, 10, 400, 25, 10, 755.68, 10.08511888, 63, 5.260722, 233144, 46.6, 41.1
base-taskset-1, 10, 400, 25, 10, 632.91, 7.84255161, , 0, , 39.9, 38.0
taskset-1, 10, 400, 25, 10, 851.33, 10.56523484, 38, 3.9847, 140880, 47.1, 49.2
base-taskset-1, 10, 400, 25, 10, 672.47, 7.86756044, , 0, , 55.2, 46.4
taskset-1, 10, 400, 25, 10, 837.93, 10.48536178, 33, 4.733007, 122466, 46.1, 42.6
base-taskset-1, 10, 400, 25, 10, 541.14, 7.40579832, , 0, , 48.9, 43.5
taskset-1, 10, 400, 25, 10, 684.94, 9.75546374, 69, 2.341612, 255082, 38.9, 36.4
base-taskset-1, 10, 400, 25, 10, 509.19, 7.22966388, , 0, , 37.4, 35.9
taskset-1, 10, 400, 25, 10, 672.24, 9.67610702, 42, 6.489998, 155883, 39.4, 36.6
base-taskset-1, 10, 400, 25, 10, 593.00, 7.54361461, , 0, , 38.4, 35.4
taskset-1, 10, 400, 25, 10, 706.58, 9.84209442, 58, 6.939633, 214790, 46.6, 44.0
base-taskset-1, 10, 400, 25, 10, 556.08, 7.34251143, , 0, , 35.9, 35.9
taskset-1, 10, 400, 25, 10, 757.61, 10.17644437, 54, 5.032665, 199945, 39.4, 37.2
base-taskset-1, 10, 400, 25, 10, 499.51, 7.14730129, , 0, , 46.1, 41.6
taskset-1, 10, 400, 25, 10, 663.83, 9.62160374, 33, 5.699951, 122479, 40.1, 36.1
base-taskset-1, 10, 400, 25, 10, 591.17, 7.67661109, , 0, , 40.6, 36.1
taskset-1, 10, 400, 25, 10, 714.40, 9.89388138, 31, 5.96579, 115140, 45.1, 45.5
base-taskset-1, 10, 400, 25, 10, 490.38, 7.10934688, , 0, , 37.4, 35.4
taskset-1, 10, 400, 25, 10, 843.26, 10.55471340, 61, 2.888601, 225502, 42.8, 40.6
base-taskset-1, 10, 400, 25, 10, 501.71, 7.17522399, , 0, , 37.9, 36.4
taskset-1, 10, 400, 25, 10, 665.56, 9.62931759, 44, 3.219691, 163353, 36.9, 35.4
base-taskset-1, 10, 400, 25, 10, 489.28, 7.13494794, , 0, , 42.0, 39.8
taskset-1, 10, 400, 25, 10, 651.63, 9.58942596, 64, 4.296815, 236850, 36.9, 35.4
base-taskset-1, 10, 400, 25, 10, 480.96, 7.07542654, , 0, , 44.2, 40.1
taskset-1, 10, 400, 25, 10, 655.57, 9.58331641, 46, 5.458813, 170664, 42.8, 41.4
base-taskset-1, 10, 400, 25, 10, 485.98, 7.10516582, , 0, , 39.8, 35.9
taskset-1, 10, 400, 25, 10, 661.88, 9.62843527, 60, 4.84885, 222090, 37.9, 35.4
base-taskset-1, 10, 400, 25, 10, 480.05, 7.07997320, , 0, , 37.9, 34.9
base-taskset-1, 10, 200, 10, 10, 485.14, 7.10357440, , 0, , 40.1, 36.4
taskset-1, 10, 200, 10, 10, 767.97, 10.10485727, 18, 9.74393, 33694, 48.4, 35.4
base-taskset-1, 10, 200, 10, 10, 514.85, 7.21408319, , 0, , 42.2, 37.8
taskset-1, 10, 200, 10, 10, 673.32, 9.66214343, 40, 3.075788, 74043, 37.9, 35.4
base-taskset-1, 10, 200, 10, 10, 483.11, 7.08082840, , 0, , 38.4, 35.9
taskset-1, 10, 200, 10, 10, 708.31, 9.82117142, 27, 5.901633, 50265, 38.9, 37.5
base-taskset-1, 10, 200, 10, 10, 481.25, 7.09786777, , 0, , 37.9, 36.4
taskset-1, 10, 200, 10, 10, 654.36, 9.55955776, 28, 8.242345, 51808, 35.9, 35.4
base-taskset-1, 10, 200, 10, 10, 490.38, 7.12294951, , 0, , 42.2, 39.2
taskset-1, 10, 200, 10, 10, 650.97, 9.56967177, 31, 6.006045, 57632, 36.4, 34.9
base-taskset-1, 10, 200, 10, 10, 528.91, 7.28918956, , 0, , 39.6, 36.1
taskset-1, 10, 200, 10, 10, 653.36, 9.53675575, 14, 7.261971, 26200, 36.4, 35.9
base-taskset-1, 10, 200, 10, 10, 477.78, 7.08514364, , 0, , 36.4, 34.9
taskset-1, 10, 200, 10, 10, 675.05, 9.69330121, 20, 7.985635, 37276, 39.4, 35.4
base-taskset-1, 10, 200, 10, 10, 482.76, 7.10379331, , 0, , 36.1, 34.4
taskset-1, 10, 200, 10, 10, 650.35, 9.54776410, 15, 11.034316, 28089, 40.1, 34.4
base-taskset-1, 10, 200, 10, 10, 481.03, 7.09264671, , 0, , 37.9, 36.9
taskset-1, 10, 200, 10, 10, 655.49, 9.57655633, 18, 8.616752, 33503, 47.9, 36.4
base-taskset-1, 10, 200, 10, 10, 482.03, 7.09378781, , 0, , 38.6, 35.6
taskset-1, 10, 200, 10, 10, 652.30, 9.55010363, 18, 7.553119, 33572, 44.1, 41.6
base-taskset-1, 10, 200, 10, 10, 477.86, 7.08485408, , 0, , 43.2, 40.6
taskset-1, 10, 200, 10, 10, 647.10, 9.55737903, 30, 7.541524, 55740, 39.4, 36.1
base-taskset-1, 10, 200, 10, 10, 479.98, 7.07459899, , 0, , 39.4, 36.9
taskset-1, 10, 200, 10, 10, 651.47, 9.54986876, 20, 5.702953, 37297, 38.9, 36.4
base-taskset-1, 10, 200, 10, 10, 480.70, 7.07783532, , 0, , 40.4, 36.4
taskset-1, 10, 200, 10, 10, 649.10, 9.60318229, 15, 5.970253, 27977, 38.9, 35.1
base-taskset-1, 10, 200, 10, 10, 490.58, 7.11995970, , 0, , 44.0, 38.5
taskset-1, 10, 200, 10, 10, 648.47, 9.54466022, 23, 5.835576, 42791, 40.2, 37.8
base-taskset-1, 10, 200, 10, 10, 477.50, 7.05606273, , 0, , 39.9, 37.8
taskset-1, 10, 200, 10, 10, 647.42, 9.56456501, 14, 8.433705, 26139, 37.9, 36.9
base-taskset-1, 10, 200, 10, 10, 477.15, 7.06408211, , 0, , 38.4, 36.4
taskset-1, 10, 200, 10, 10, 651.01, 9.58222854, 35, 6.333029, 65090, 38.9, 36.4
base-taskset-1, 10, 200, 10, 10, 479.35, 7.08865918, , 0, , 38.9, 35.9
taskset-1, 10, 200, 10, 10, 676.83, 9.68690120, 17, 5.485888, 31798, 38.6, 35.4
base-taskset-1, 10, 200, 10, 10, 483.21, 7.09852566, , 0, , 39.4, 36.9
taskset-1, 10, 200, 10, 10, 652.22, 9.59412007, 20, 9.456596, 37306, 43.2, 43.2
base-taskset-1, 10, 200, 10, 10, 476.97, 7.07475384, , 0, , 39.8, 35.4
taskset-1, 10, 200, 10, 10, 651.24, 9.59350217, 41, 4.998639, 75905, 41.8, 36.9
base-taskset-1, 10, 200, 10, 10, 479.49, 7.07277328, , 0, , 39.8, 36.9
taskset-1, 10, 200, 10, 10, 647.01, 9.54425504, 17, 7.423494, 31762, 39.8, 37.5
base-taskset-1, 10, 200, 10, 10, 477.24, 7.06808060, , 0, , 37.9, 35.9
taskset-1, 10, 200, 10, 10, 713.52, 9.78905540, 21, 9.029322, 39167, 38.4, 35.9
base-taskset-1, 10, 200, 10, 10, 528.44, 7.28417537, , 0, , 45.9, 39.4
taskset-1, 10, 200, 10, 10, 893.31, 10.73759695, 16, 8.975783, 29932, 66.4, 40.1
base-taskset-1, 10, 200, 10, 10, 706.54, 8.18463311, , 0, , 49.1, 47.1
taskset-1, 10, 200, 10, 10, 769.80, 10.13213245, 22, 9.707252, 40921, 46.1, 42.8
base-taskset-1, 10, 200, 10, 10, 646.64, 8.00329528, , 0, , 37.4, 36.4
taskset-1, 10, 200, 10, 10, 731.75, 9.99961188, 18, 6.395692, 33527, 47.1, 44.5
base-taskset-1, 10, 200, 10, 10, 583.75, 7.49802148, , 0, , 44.5, 41.1
taskset-1, 10, 200, 10, 10, 824.00, 10.47486127, 34, 6.42236, 63127, 38.6, 35.4
base-taskset-1, 10, 200, 10, 10, 610.44, 7.73067806, , 0, , 38.1, 35.9
taskset-1, 10, 200, 10, 10, 779.84, 10.16953828, 34, 7.711016, 63182, 45.5, 42.2
base-taskset-1, 10, 200, 10, 10, 588.54, 7.58076937, , 0, , 55.2, 41.9
taskset-1, 10, 200, 10, 10, 677.20, 9.69356805, 23, 6.537057, 42806, 38.4, 35.4
base-taskset-1, 10, 200, 10, 10, 579.06, 7.48284043, , 0, , 38.1, 34.9
taskset-1, 10, 200, 10, 10, 792.59, 10.18491394, 19, 7.795753, 35566, 39.4, 37.2
base-taskset-1, 10, 200, 10, 10, 514.30, 7.21159217, , 0, , 39.4, 35.1
taskset-1, 10, 200, 10, 10, 688.10, 9.71661165, 17, 6.190301, 31815, 36.9, 35.9
base-taskset-1, 10, 200, 10, 10, 497.27, 7.14518051, , 0, , 37.9, 35.4
taskset-1, 10, 200, 10, 10, 678.25, 9.67529365, 13, 5.251624, 24432, 37.6, 35.9
base-taskset-1, 10, 200, 10, 10, 501.16, 7.17082784, , 0, , 38.9, 35.4
base-taskset-1, 10, 200, 25, 10, 604.40, 7.63284576, , 0, , 37.4, 35.4
taskset-1, 10, 200, 25, 10, 873.68, 10.69931961, 57, 6.591751, 105566, 39.6, 36.4
base-taskset-1, 10, 200, 25, 10, 810.73, 8.70453736, , 0, , 42.2, 38.2
taskset-1, 10, 200, 25, 10, 1215.85, 12.53431238, 30, 8.399742, 55733, 42.0, 36.4
base-taskset-1, 10, 200, 25, 10, 794.92, 8.56085821, , 0, , 47.9, 41.1
taskset-1, 10, 200, 25, 10, 994.86, 11.44899515, 29, 8.250746, 53734, 40.2, 38.8
base-taskset-1, 10, 200, 25, 10, 853.86, 8.99063024, , 0, , 50.1, 41.1
taskset-1, 10, 200, 25, 10, 1256.94, 12.76620148, 72, 6.717571, 132992, 46.8, 44.0
base-taskset-1, 10, 200, 25, 10, 911.34, 9.13959093, , 0, , 60.4, 42.0
taskset-1, 10, 200, 25, 10, 726.79, 9.95504610, 45, 7.941445, 83506, 39.4, 37.8
base-taskset-1, 10, 200, 25, 10, 496.93, 7.13963948, , 0, , 43.6, 38.5
taskset-1, 10, 200, 25, 10, 707.99, 9.87748655, 47, 9.033997, 87131, 38.6, 36.1
base-taskset-1, 10, 200, 25, 10, 587.97, 7.67045739, , 0, , 40.4, 37.0
taskset-1, 10, 200, 25, 10, 710.63, 9.90589809, 28, 7.804911, 52064, 38.4, 36.2
base-taskset-1, 10, 200, 25, 10, 513.50, 7.24778512, , 0, , 41.5, 36.9
taskset-1, 10, 200, 25, 10, 687.32, 9.75576752, 64, 3.998037, 118304, 37.1, 35.4
base-taskset-1, 10, 200, 25, 10, 514.12, 7.25892213, , 0, , 37.9, 35.9
taskset-1, 10, 200, 25, 10, 724.47, 9.93668355, 36, 6.603553, 66876, 38.1, 35.9
base-taskset-1, 10, 200, 25, 10, 530.85, 7.32770258, , 0, , 38.6, 36.9
taskset-1, 10, 200, 25, 10, 655.54, 9.59785047, 79, 5.458748, 146079, 37.1, 35.4
base-taskset-1, 10, 200, 25, 10, 597.24, 7.65219692, , 0, , 36.1, 35.9
taskset-1, 10, 200, 25, 10, 774.41, 10.16649231, 49, 6.833093, 90706, 49.9, 39.6
base-taskset-1, 10, 200, 25, 10, 518.85, 7.30325071, , 0, , 36.9, 35.4
taskset-1, 10, 200, 25, 10, 712.41, 9.87385822, 48, 6.040161, 88922, 36.9, 35.4
base-taskset-1, 10, 200, 25, 10, 581.11, 7.53759366, , 0, , 36.9, 34.9
taskset-1, 10, 200, 25, 10, 774.97, 10.16068434, 48, 5.243026, 88977, 45.6, 41.1
base-taskset-1, 10, 200, 25, 10, 535.62, 7.37505007, , 0, , 36.9, 34.9
taskset-1, 10, 200, 25, 10, 671.63, 9.62652207, 34, 6.358933, 63122, 39.9, 35.4
base-taskset-1, 10, 200, 25, 10, 507.61, 7.19480689, , 0, , 36.9, 34.9
taskset-1, 10, 200, 25, 10, 712.70, 9.83451134, 37, 6.352524, 68567, 37.9, 35.4
base-taskset-1, 10, 200, 25, 10, 502.36, 7.17422831, , 0, , 39.8, 37.8
taskset-1, 10, 200, 25, 10, 772.97, 10.19043129, 57, 4.657887, 105423, 38.4, 35.4
base-taskset-1, 10, 200, 25, 10, 594.84, 7.68145955, , 0, , 42.2, 37.8
taskset-1, 10, 200, 25, 10, 863.43, 10.63568293, 61, 7.15442, 113057, 37.9, 35.4
base-taskset-1, 10, 200, 25, 10, 560.70, 7.46190003, , 0, , 38.4, 35.4
taskset-1, 10, 200, 25, 10, 858.71, 10.69052614, 76, 0.562826000000001, 140487, 46.1, 43.0
base-taskset-1, 10, 200, 25, 10, 559.72, 7.36056840, , 0, , 48.1, 46.9
taskset-1, 10, 200, 25, 10, 746.99, 10.03274509, 35, 8.225395, 64797, 37.4, 34.9
base-taskset-1, 10, 200, 25, 10, 617.80, 7.72950416, , 0, , 37.9, 35.4
taskset-1, 10, 200, 25, 10, 834.66, 10.38189096, 34, 9.727353, 63194, 71.2, 36.8
base-taskset-1, 10, 200, 25, 10, 657.66, 7.88343935, , 0, , 39.8, 36.4
taskset-1, 10, 200, 25, 10, 708.96, 9.80595180, 37, 6.223351, 68429, 38.9, 35.9
base-taskset-1, 10, 200, 25, 10, 529.11, 7.20348814, , 0, , 47.9, 43.5
taskset-1, 10, 200, 25, 10, 701.24, 9.74252038, 38, 5.732094, 70249, 38.9, 35.9
base-taskset-1, 10, 200, 25, 10, 528.31, 7.24730921, , 0, , 38.9, 36.8
taskset-1, 10, 200, 25, 10, 861.90, 10.54356851, 30, 4.910309, 55836, 37.9, 35.9
base-taskset-1, 10, 200, 25, 10, 540.78, 7.30914375, , 0, , 49.6, 40.4
taskset-1, 10, 200, 25, 10, 715.38, 9.83566707, 64, 3.828663, 118406, 37.6, 35.4
base-taskset-1, 10, 200, 25, 10, 491.86, 7.09385871, , 0, , 38.9, 36.6
taskset-1, 10, 200, 25, 10, 697.06, 9.76988993, 41, 9.583728, 75895, 41.5, 36.9
base-taskset-1, 10, 200, 25, 10, 505.96, 7.18831488, , 0, , 37.9, 34.9
taskset-1, 10, 200, 25, 10, 667.50, 9.62042831, 60, 5.432594, 111076, 39.8, 35.4
base-taskset-1, 10, 200, 25, 10, 508.28, 7.18264346, , 0, , 36.9, 35.4
taskset-1, 10, 200, 25, 10, 740.77, 9.95348073, 52, 4.579905, 96123, 36.9, 34.9
base-taskset-1, 10, 200, 25, 10, 585.43, 7.49924270, , 0, , 37.1, 35.4
taskset-1, 10, 200, 25, 10, 1046.45, 11.61653457, 96, 4.80467, 177349, 45.0, 40.6
base-taskset-1, 10, 200, 25, 10, 922.62, 9.22903564, , 0, , 47.9, 43.0
taskset-1, 10, 200, 25, 10, 769.28, 10.16226496, 42, 4.949746, 77787, 43.2, 38.8
base-taskset-1, 10, 200, 25, 10, 504.62, 7.20283353, , 0, , 37.4, 35.4
taskset-1, 10, 200, 25, 10, 675.06, 9.69058293, 48, 7.88922, 88817, 38.4, 35.4
base-taskset-1, 10, 200, 25, 10, 537.04, 7.33523961, , 0, , 38.4, 35.4
base-taskset-1, 5, 400, 10, 10, 502.47, 7.16209288, , 0, , 38.4, 35.9
taskset-1, 5, 400, 10, 10, 704.25, 9.81214077, 34, 0.0858419999999995, 126648, 37.4, 35.4
base-taskset-1, 5, 400, 10, 10, 497.79, 7.16601395, , 0, , 39.4, 37.2
taskset-1, 5, 400, 10, 10, 810.29, 10.32056928, 20, 0.326864, 74903, 37.1, 34.9
base-taskset-1, 5, 400, 10, 10, 840.57, 8.75540987, , 0, , 56.8, 41.6
taskset-1, 5, 400, 10, 10, 1251.49, 12.66680278, 32, 0.0335619999999963, 119364, 44.8, 41.9
base-taskset-1, 5, 400, 10, 10, 839.44, 8.72081116, , 0, , 39.8, 37.5
taskset-1, 5, 400, 10, 10, 681.30, 9.69580483, 15, 0.138844999999996, 56373, 39.9, 37.2
base-taskset-1, 5, 400, 10, 10, 572.99, 7.48706689, , 0, , 37.9, 35.4
taskset-1, 5, 400, 10, 10, 698.43, 9.81145902, 38, 0.0774589999999975, 141313, 40.2, 36.9
base-taskset-1, 5, 400, 10, 10, 530.47, 7.33724398, , 0, , 39.4, 37.2
taskset-1, 5, 400, 10, 10, 727.86, 9.99033114, 20, 0.224333999999999, 74660, 37.9, 35.9
base-taskset-1, 5, 400, 10, 10, 548.82, 7.43118165, , 0, , 38.6, 35.9
taskset-1, 5, 400, 10, 10, 692.86, 9.77286659, 40, 0.184131000000001, 148863, 38.1, 35.9
base-taskset-1, 5, 400, 10, 10, 533.53, 7.30622175, , 0, , 37.9, 35.4
taskset-1, 5, 400, 10, 10, 696.85, 9.73230892, 16, 0.266039999999997, 59947, 39.4, 35.4
base-taskset-1, 5, 400, 10, 10, 518.36, 7.22591087, , 0, , 37.4, 35.4
taskset-1, 5, 400, 10, 10, 983.59, 11.32390580, 22, 0.247762999999999, 82407, 37.4, 35.4
base-taskset-1, 5, 400, 10, 10, 620.13, 7.64648992, , 0, , 38.9, 36.4
taskset-1, 5, 400, 10, 10, 1252.89, 12.79973142, 20, 0.203601999999997, 74895, 39.2, 36.4
base-taskset-1, 5, 400, 10, 10, 957.69, 9.44770681, , 0, , 53.9, 42.1
taskset-1, 5, 400, 10, 10, 1084.33, 11.80368652, 13, 0.131367999999995, 48879, 47.6, 44.5
base-taskset-1, 5, 400, 10, 10, 490.26, 7.11046043, , 0, , 40.1, 35.4
taskset-1, 5, 400, 10, 10, 653.73, 9.60503529, 37, 0.0812329999999974, 137293, 39.8, 36.4
base-taskset-1, 5, 400, 10, 10, 501.71, 7.16774017, , 0, , 38.9, 35.9
taskset-1, 5, 400, 10, 10, 804.33, 10.37759396, 27, 0.278300000000002, 100766, 38.4, 36.2
base-taskset-1, 5, 400, 10, 10, 490.32, 7.14148100, , 0, , 38.9, 35.9
taskset-1, 5, 400, 10, 10, 659.32, 9.64060845, 15, 0.144289000000001, 56268, 39.6, 35.6
base-taskset-1, 5, 400, 10, 10, 483.96, 7.10055613, , 0, , 37.1, 35.4
taskset-1, 5, 400, 10, 10, 653.45, 9.59765208, 26, 0.202092999999998, 97044, 38.1, 34.9
base-taskset-1, 5, 400, 10, 10, 487.68, 7.11440073, , 0, , 39.8, 34.9
taskset-1, 5, 400, 10, 10, 663.44, 9.61544885, 16, 0.0900899999999965, 60089, 36.9, 35.4
