work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
balanced-1, 10, 400, 10, 10, 591.33, 9.79725452, 23, 4.925302, 86015, 40.2, 42.2
base-balanced-1, 10, 400, 10, 10, 449.24, 7.20040359, , 0, , 46.6, 39.8
balanced-1, 10, 400, 10, 10, 581.17, 9.77009796, 18, 7.36505200000001, 67375, 39.4, 41.9
base-balanced-1, 10, 400, 10, 10, 446.65, 7.23644814, , 0, , 43.2, 42.8
balanced-1, 10, 400, 10, 10, 458.60, 9.35829636, 25, 6.802913, 93018, 46.2, 40.1
base-balanced-1, 10, 400, 10, 10, 337.47, 6.88976166, , 0, , 39.1, 38.8
balanced-1, 10, 400, 10, 10, 407.15, 9.04149954, 15, 1.76380900000001, 56122, 39.4, 40.4
base-balanced-1, 10, 400, 10, 10, 375.32, 6.98588287, , 0, , 40.2, 37.8
balanced-1, 10, 400, 10, 10, 504.29, 9.32000844, 22, 4.567814, 81888, 43.2, 43.2
base-balanced-1, 10, 400, 10, 10, 365.13, 6.93520183, , 0, , 40.6, 37.5
balanced-1, 10, 400, 10, 10, 460.46, 9.34114264, 14, 5.036484, 52550, 39.4, 39.0
base-balanced-1, 10, 400, 10, 10, 329.31, 6.86285168, , 0, , 40.8, 39.0
balanced-1, 10, 400, 10, 10, 415.08, 9.10002959, 22, 6.922977, 82126, 38.9, 39.9
base-balanced-1, 10, 400, 10, 10, 333.45, 6.88445173, , 0, , 41.2, 38.0
balanced-1, 10, 400, 10, 10, 410.31, 9.06234617, 23, 6.78983700000001, 85828, 39.4, 39.9
base-balanced-1, 10, 400, 10, 10, 333.36, 6.86937721, , 0, , 40.8, 37.0
balanced-1, 10, 400, 10, 10, 415.32, 9.09748001, 19, 8.53093200000001, 71020, 39.4, 39.9
base-balanced-1, 10, 400, 10, 10, 331.66, 6.87496875, , 0, , 41.2, 38.0
balanced-1, 10, 400, 10, 10, 451.04, 9.37794164, 22, 4.50345300000001, 81945, 39.9, 39.4
base-balanced-1, 10, 400, 10, 10, 313.38, 6.72147929, , 0, , 38.9, 39.0
balanced-1, 10, 400, 10, 10, 479.09, 9.41046441, 21, 5.42759000000001, 78385, 42.2, 39.8
base-balanced-1, 10, 400, 10, 10, 376.76, 7.00371517, , 0, , 38.9, 38.0
balanced-1, 10, 400, 10, 10, 477.96, 9.27874013, 28, 7.418198, 104111, 40.6, 41.9
base-balanced-1, 10, 400, 10, 10, 371.98, 6.98240917, , 0, , 42.8, 39.9
balanced-1, 10, 400, 10, 10, 459.48, 9.23128188, 20, 8.23420900000001, 74696, 40.1, 41.9
base-balanced-1, 10, 400, 10, 10, 363.43, 6.92970404, , 0, , 42.2, 40.1
base-balanced-1, 10, 400, 25, 10, 346.55, 6.92682489, , 0, , 38.9, 38.5
balanced-1, 10, 400, 25, 10, 550.18, 9.62891951, 37, 2.934904, 137694, 42.2, 41.4
base-balanced-1, 10, 400, 25, 10, 329.72, 6.84166606, , 0, , 38.6, 38.5
balanced-1, 10, 400, 25, 10, 460.42, 9.27629861, 45, 5.14455100000001, 166754, 38.6, 39.0
base-balanced-1, 10, 400, 25, 10, 379.88, 7.04848693, , 0, , 41.0, 37.8
balanced-1, 10, 400, 25, 10, 485.42, 9.45812015, 40, 6.522341, 148443, 47.1, 37.5
base-balanced-1, 10, 400, 25, 10, 367.64, 6.89528315, , 0, , 38.9, 39.9
balanced-1, 10, 400, 25, 10, 495.83, 9.49631195, 50, 5.584452, 185642, 43.2, 38.5
base-balanced-1, 10, 400, 25, 10, 319.51, 6.73924681, , 0, , 41.8, 41.9
balanced-1, 10, 400, 25, 10, 490.01, 9.45779206, 34, 3.50881, 126279, 39.6, 36.9
base-balanced-1, 10, 400, 25, 10, 295.93, 6.67596180, , 0, , 39.1, 39.4
balanced-1, 10, 400, 25, 10, 495.13, 9.48325020, 60, 4.61842300000001, 221970, 41.8, 38.2
base-balanced-1, 10, 400, 25, 10, 306.73, 6.65751190, , 0, , 40.8, 42.8
balanced-1, 10, 400, 25, 10, 532.25, 9.65218663, 100, 4.493154, 370275, 39.9, 37.5
base-balanced-1, 10, 400, 25, 10, 428.05, 7.13492339, , 0, , 39.8, 39.0
balanced-1, 10, 400, 25, 10, 464.54, 9.25921113, 38, 3.630201, 141150, 38.9, 39.0
base-balanced-1, 10, 400, 25, 10, 342.04, 6.89707460, , 0, , 40.2, 37.8
balanced-1, 10, 400, 25, 10, 465.61, 9.20965320, 31, 6.06235700000001, 115271, 39.8, 41.1
base-balanced-1, 10, 400, 25, 10, 356.62, 6.89973838, , 0, , 40.2, 39.0
balanced-1, 10, 400, 25, 10, 421.26, 9.18183451, 60, 3.369747, 222412, 39.1, 40.4
base-balanced-1, 10, 400, 25, 10, 367.68, 6.99407792, , 0, , 48.6, 40.6
balanced-1, 10, 400, 25, 10, 477.86, 9.23803102, 41, 4.968754, 152421, 40.8, 42.2
base-balanced-1, 10, 400, 25, 10, 368.38, 6.96971892, , 0, , 40.1, 37.0
balanced-1, 10, 400, 25, 10, 497.97, 9.49845280, 64, 5.491709, 237368, 39.6, 40.4
base-balanced-1, 10, 400, 25, 10, 406.55, 7.07312021, , 0, , 44.5, 38.5
balanced-1, 10, 400, 25, 10, 537.74, 9.66916518, 31, 2.809742, 115247, 42.8, 41.9
base-balanced-1, 10, 400, 25, 10, 508.10, 7.58110647, , 0, , 41.2, 41.9
balanced-1, 10, 400, 25, 10, 579.47, 9.84895363, 66, 6.151027, 244274, 45.1, 41.4
base-balanced-1, 10, 400, 25, 10, 452.27, 7.30565759, , 0, , 42.8, 40.6
balanced-1, 10, 400, 25, 10, 530.46, 9.67062202, 40, 3.44162800000001, 148425, 38.6, 38.2
base-balanced-1, 10, 400, 25, 10, 300.32, 6.71632114, , 0, , 39.4, 39.9
balanced-1, 10, 400, 25, 10, 457.93, 9.39615705, 38, 6.516119, 141053, 40.8, 37.5
base-balanced-1, 10, 400, 25, 10, 317.45, 6.80188290, , 0, , 34.9, 35.9
balanced-1, 10, 400, 25, 10, 589.37, 9.83710120, 68, 4.740723, 251588, 38.4, 35.4
base-balanced-1, 10, 400, 25, 10, 458.89, 7.30384963, , 0, , 33.5, 34.4
balanced-1, 10, 400, 25, 10, 547.34, 9.54809649, 58, 4.792913, 214647, 36.9, 34.4
base-balanced-1, 10, 400, 25, 10, 569.21, 7.71366626, , 0, , 34.0, 35.9
balanced-1, 10, 400, 25, 10, 591.93, 9.84948708, 43, 3.510468, 159260, 35.4, 33.4
base-balanced-1, 10, 400, 25, 10, 546.52, 7.53296368, , 0, , 33.8, 34.4
balanced-1, 10, 400, 25, 10, 750.17, 10.18202668, 56, 3.59758100000001, 207629, 46.2, 35.6
base-balanced-1, 10, 400, 25, 10, 515.26, 7.46518685, , 0, , 37.4, 38.8
balanced-1, 10, 400, 25, 10, 723.21, 10.18139367, 107, 2.176281, 396067, 43.2, 41.6
base-balanced-1, 10, 400, 25, 10, 498.06, 7.36688006, , 0, , 45.1, 42.8
balanced-1, 10, 400, 25, 10, 602.74, 9.79884342, 48, 1.4333, 177782, 38.6, 36.8
base-balanced-1, 10, 400, 25, 10, 306.02, 6.70412134, , 0, , 40.1, 41.9
balanced-1, 10, 400, 25, 10, 605.37, 9.82200193, 55, 4.128816, 203592, 34.0, 32.5
base-balanced-1, 10, 400, 25, 10, 430.25, 7.17716390, , 0, , 34.5, 34.4
balanced-1, 10, 400, 25, 10, 741.34, 10.20582995, 35, 5.514261, 130177, 45.1, 43.2
base-balanced-1, 10, 400, 25, 10, 469.95, 7.23891240, , 0, , 42.5, 43.2
balanced-1, 10, 400, 25, 10, 647.37, 9.81646978, 49, 4.596987, 181538, 39.8, 35.9
base-balanced-1, 10, 400, 25, 10, 602.59, 7.81792865, , 0, , 35.4, 35.9
balanced-1, 10, 400, 25, 10, 748.19, 10.17596413, 57, 5.17475900000001, 211380, 43.6, 40.6
base-balanced-1, 10, 400, 25, 10, 502.07, 7.30605684, , 0, , 38.4, 38.2
balanced-1, 10, 400, 25, 10, 635.84, 9.93439131, 45, 4.30082200000001, 166993, 44.8, 43.2
base-balanced-1, 10, 400, 25, 10, 433.05, 7.16842650, , 0, , 34.0, 33.9
balanced-1, 10, 400, 25, 10, 549.36, 9.65732568, 29, 3.960871, 107871, 43.8, 41.4
base-balanced-1, 10, 400, 25, 10, 421.12, 7.13509123, , 0, , 43.2, 41.4
balanced-1, 10, 400, 25, 10, 806.20, 10.54415583, 44, 4.88222300000001, 163303, 38.1, 37.2
base-balanced-1, 10, 400, 25, 10, 362.56, 6.93649662, , 0, , 44.0, 43.8
balanced-1, 10, 400, 25, 10, 459.56, 9.37178499, 31, 3.628157, 115383, 40.2, 39.9
base-balanced-1, 10, 400, 25, 10, 338.63, 6.81598851, , 0, , 40.2, 40.4
base-balanced-1, 10, 200, 10, 10, 403.40, 7.09557307, , 0, , 41.5, 38.8
balanced-1, 10, 200, 10, 10, 627.22, 9.96435836, 20, 8.400096, 37287, 39.8, 41.9
base-balanced-1, 10, 200, 10, 10, 427.15, 7.13030402, , 0, , 44.5, 39.9
balanced-1, 10, 200, 10, 10, 489.94, 9.34655188, 13, 10.09591, 24461, 39.4, 39.9
base-balanced-1, 10, 200, 10, 10, 349.64, 6.95492892, , 0, , 43.2, 39.8
balanced-1, 10, 200, 10, 10, 464.93, 9.41123027, 29, 5.356376, 53998, 34.0, 33.4
base-balanced-1, 10, 200, 10, 10, 333.90, 6.88073689, , 0, , 33.0, 32.5
balanced-1, 10, 200, 10, 10, 445.65, 9.25187782, 25, 5.683227, 46628, 39.4, 40.9
base-balanced-1, 10, 200, 10, 10, 393.27, 7.03461429, , 0, , 43.2, 39.2
balanced-1, 10, 200, 10, 10, 457.58, 9.26900881, 17, 8.740876, 31756, 38.9, 39.2
base-balanced-1, 10, 200, 10, 10, 329.19, 6.86765083, , 0, , 41.2, 38.5
balanced-1, 10, 200, 10, 10, 494.25, 9.33568626, 29, 7.60574, 53955, 39.6, 40.4
base-balanced-1, 10, 200, 10, 10, 393.78, 7.04065413, , 0, , 35.0, 34.4
balanced-1, 10, 200, 10, 10, 700.50, 10.25226821, 23, 4.85542500000001, 42937, 39.1, 40.4
base-balanced-1, 10, 200, 10, 10, 542.36, 7.42392935, , 0, , 49.5, 43.0
balanced-1, 10, 200, 10, 10, 728.14, 10.01472342, 25, 7.122822, 46679, 44.2, 42.2
base-balanced-1, 10, 200, 10, 10, 469.56, 7.12248988, , 0, , 43.2, 42.6
balanced-1, 10, 200, 10, 10, 639.81, 9.88080116, 23, 6.329724, 42677, 42.2, 41.1
base-balanced-1, 10, 200, 10, 10, 448.24, 7.28543286, , 0, , 39.9, 40.4
balanced-1, 10, 200, 10, 10, 626.60, 9.87383186, 18, 6.742963, 33483, 45.6, 42.2
base-balanced-1, 10, 200, 10, 10, 304.33, 6.69230654, , 0, , 40.2, 40.9
balanced-1, 10, 200, 10, 10, 658.61, 9.95891464, 14, 8.324707, 26334, 34.0, 33.9
base-balanced-1, 10, 200, 10, 10, 404.14, 7.11941381, , 0, , 46.6, 44.5
balanced-1, 10, 200, 10, 10, 479.50, 9.42011519, 15, 9.508683, 27993, 39.1, 38.0
base-balanced-1, 10, 200, 10, 10, 483.38, 7.18055293, , 0, , 47.5, 44.5
balanced-1, 10, 200, 10, 10, 733.53, 10.11359720, 22, 7.77498700000001, 41061, 43.2, 42.2
base-balanced-1, 10, 200, 10, 10, 548.89, 7.44109236, , 0, , 45.8, 43.8
balanced-1, 10, 200, 10, 10, 478.17, 9.33841128, 13, 9.68609500000001, 24484, 42.2, 42.2
base-balanced-1, 10, 200, 10, 10, 368.42, 6.95000759, , 0, , 42.2, 39.0
balanced-1, 10, 200, 10, 10, 532.30, 9.63775571, 29, 6.508436, 53821, 40.6, 39.9
base-balanced-1, 10, 200, 10, 10, 372.52, 7.02354207, , 0, , 44.5, 42.2
balanced-1, 10, 200, 10, 10, 622.94, 9.89213430, 17, 7.88455400000001, 31763, 40.6, 40.4
base-balanced-1, 10, 200, 10, 10, 430.30, 7.19624223, , 0, , 42.2, 42.2
balanced-1, 10, 200, 10, 10, 945.02, 10.96307872, 39, 5.486649, 72496, 47.6, 46.0
base-balanced-1, 10, 200, 10, 10, 612.34, 7.35197766, , 0, , 54.5, 36.2
balanced-1, 10, 200, 10, 10, 750.80, 10.11954464, 24, 6.186285, 44690, 49.1, 46.4
base-balanced-1, 10, 200, 10, 10, 612.47, 7.58577669, , 0, , 44.1, 42.8
balanced-1, 10, 200, 10, 10, 650.63, 9.68126675, 21, 7.810851, 39253, 46.6, 43.0
base-balanced-1, 10, 200, 10, 10, 544.26, 7.26534698, , 0, , 39.8, 38.5
balanced-1, 10, 200, 10, 10, 647.02, 9.62541405, 23, 8.27316500000001, 42908, 43.6, 42.8
base-balanced-1, 10, 200, 10, 10, 442.95, 7.02969251, , 0, , 43.6, 41.4
balanced-1, 10, 200, 10, 10, 443.30, 9.23487620, 19, 5.81103800000001, 35477, 42.8, 43.2
base-balanced-1, 10, 200, 10, 10, 353.99, 6.94329421, , 0, , 43.2, 39.2
balanced-1, 10, 200, 10, 10, 464.54, 9.37108682, 15, 6.06066800000001, 28022, 34.0, 33.9
base-balanced-1, 10, 200, 10, 10, 314.32, 6.75542661, , 0, , 40.4, 40.9
balanced-1, 10, 200, 10, 10, 484.02, 9.48507426, 24, 8.22140900000001, 44577, 46.1, 39.9
base-balanced-1, 10, 200, 10, 10, 305.69, 6.70535933, , 0, , 34.5, 34.9
balanced-1, 10, 200, 10, 10, 414.77, 9.10383279, 25, 6.482839, 46450, 32.5, 32.5
base-balanced-1, 10, 200, 10, 10, 411.10, 7.19700954, , 0, , 41.2, 38.8
balanced-1, 10, 200, 10, 10, 513.73, 9.53062244, 19, 3.346135, 35528, 42.5, 40.4
base-balanced-1, 10, 200, 10, 10, 434.31, 7.26569920, , 0, , 41.2, 40.9
balanced-1, 10, 200, 10, 10, 456.48, 9.26415785, 17, 7.85594900000001, 31810, 40.8, 41.4
base-balanced-1, 10, 200, 10, 10, 330.32, 6.88782496, , 0, , 42.8, 38.8
balanced-1, 10, 200, 10, 10, 403.69, 9.10310015, 20, 6.61976, 37342, 40.1, 40.9
base-balanced-1, 10, 200, 10, 10, 333.49, 6.89527992, , 0, , 42.5, 37.8
balanced-1, 10, 200, 10, 10, 400.52, 9.07828487, 39, 7.40833500000001, 72221, 39.6, 40.9
base-balanced-1, 10, 200, 10, 10, 325.86, 6.87634172, , 0, , 43.2, 37.5
balanced-1, 10, 200, 10, 10, 418.41, 9.10834292, 17, 5.882785, 31778, 39.8, 40.9
base-balanced-1, 10, 200, 10, 10, 328.30, 6.85721988, , 0, , 39.6, 38.0
balanced-1, 10, 200, 10, 10, 440.86, 9.11735445, 21, 6.14382000000001, 39210, 38.9, 40.4
base-balanced-1, 10, 200, 10, 10, 337.54, 6.86414888, , 0, , 40.2, 38.2
base-balanced-1, 10, 200, 25, 10, 312.10, 6.72376275, , 0, , 38.9, 39.9
balanced-1, 10, 200, 25, 10, 501.23, 9.52967511, 57, 8.689333, 105477, 39.8, 38.0
base-balanced-1, 10, 200, 25, 10, 326.94, 6.76623791, , 0, , 39.4, 39.4
balanced-1, 10, 200, 25, 10, 464.70, 9.39404416, 65, 6.930931, 120203, 49.0, 39.8
base-balanced-1, 10, 200, 25, 10, 306.27, 6.67928900, , 0, , 39.4, 40.4
balanced-1, 10, 200, 25, 10, 458.21, 9.36872422, 54, 3.86048100000001, 99914, 41.8, 38.0
base-balanced-1, 10, 200, 25, 10, 310.28, 6.75496062, , 0, , 38.9, 39.9
balanced-1, 10, 200, 25, 10, 456.18, 9.38389833, 59, 4.83619300000001, 109405, 41.2, 39.2
base-balanced-1, 10, 200, 25, 10, 306.61, 6.68984654, , 0, , 39.6, 40.4
balanced-1, 10, 200, 25, 10, 487.28, 9.43202634, 70, 7.487728, 129456, 41.8, 37.2
base-balanced-1, 10, 200, 25, 10, 334.08, 6.85185650, , 0, , 39.6, 39.0
balanced-1, 10, 200, 25, 10, 452.47, 9.31083107, 44, 6.827264, 81512, 38.9, 39.4
base-balanced-1, 10, 200, 25, 10, 337.44, 6.89970953, , 0, , 44.2, 39.2
balanced-1, 10, 200, 25, 10, 410.40, 9.05998706, 39, 9.29409100000001, 72224, 39.8, 40.9
base-balanced-1, 10, 200, 25, 10, 332.17, 6.88924249, , 0, , 40.4, 38.0
balanced-1, 10, 200, 25, 10, 406.32, 9.10746271, 50, 9.22721, 92645, 38.6, 39.4
base-balanced-1, 10, 200, 25, 10, 335.22, 6.88841643, , 0, , 39.8, 37.0
balanced-1, 10, 200, 25, 10, 457.33, 9.35713438, 38, 5.127184, 70508, 39.8, 39.4
base-balanced-1, 10, 200, 25, 10, 333.93, 6.84144514, , 0, , 38.4, 38.0
balanced-1, 10, 200, 25, 10, 465.14, 9.40478314, 52, 5.58890700000001, 96296, 38.9, 38.5
base-balanced-1, 10, 200, 25, 10, 323.92, 6.74301977, , 0, , 36.9, 41.9
balanced-1, 10, 200, 25, 10, 480.07, 9.35257206, 33, 7.59775900000001, 61317, 47.6, 39.8
base-balanced-1, 10, 200, 25, 10, 316.67, 6.73940754, , 0, , 39.9, 39.9
balanced-1, 10, 200, 25, 10, 483.43, 9.45604583, 70, 5.661637, 129680, 39.8, 37.5
base-balanced-1, 10, 200, 25, 10, 295.85, 6.67445440, , 0, , 38.9, 39.0
balanced-1, 10, 200, 25, 10, 440.89, 9.29283445, 63, 2.034779, 116559, 42.2, 37.0
base-balanced-1, 10, 200, 25, 10, 300.62, 6.72142913, , 0, , 38.9, 39.9
balanced-1, 10, 200, 25, 10, 455.88, 9.36774295, 62, 7.03155000000001, 114883, 40.1, 37.0
base-balanced-1, 10, 200, 25, 10, 297.39, 6.67567142, , 0, , 39.4, 39.9
balanced-1, 10, 200, 25, 10, 453.47, 9.32772004, 42, 2.62123600000001, 77942, 41.5, 37.0
base-balanced-1, 10, 200, 25, 10, 294.36, 6.67086103, , 0, , 37.4, 38.5
balanced-1, 10, 200, 25, 10, 457.07, 9.36429246, 67, 7.216989, 124270, 41.0, 37.5
base-balanced-1, 10, 200, 25, 10, 343.46, 6.88314729, , 0, , 40.2, 38.5
balanced-1, 10, 200, 25, 10, 447.23, 9.33054071, 54, 7.615055, 100252, 41.8, 39.4
base-balanced-1, 10, 200, 25, 10, 353.78, 6.94778532, , 0, , 38.4, 37.2
balanced-1, 10, 200, 25, 10, 399.48, 9.06052976, 34, 6.5108, 63109, 38.4, 38.5
base-balanced-1, 10, 200, 25, 10, 324.65, 6.86938423, , 0, , 41.5, 37.5
balanced-1, 10, 200, 25, 10, 455.96, 9.31517043, 31, 7.16221400000001, 57489, 34.5, 34.4
base-balanced-1, 10, 200, 25, 10, 305.21, 6.67831121, , 0, , 33.5, 33.9
balanced-1, 10, 200, 25, 10, 447.70, 9.31999540, 41, 5.234021, 76210, 40.8, 38.2
base-balanced-1, 10, 200, 25, 10, 329.53, 6.82106883, , 0, , 35.4, 35.1
balanced-1, 10, 200, 25, 10, 404.00, 9.05742931, 29, 7.77666400000001, 53992, 31.5, 32.0
base-balanced-1, 10, 200, 25, 10, 333.44, 6.85167820, , 0, , 41.0, 36.5
balanced-1, 10, 200, 25, 10, 440.48, 9.20280007, 58, 8.92987500000001, 107077, 31.5, 32.0
base-balanced-1, 10, 200, 25, 10, 331.16, 6.84565472, , 0, , 42.0, 37.0
balanced-1, 10, 200, 25, 10, 477.48, 9.41862612, 59, 4.862538, 109261, 34.5, 34.4
base-balanced-1, 10, 200, 25, 10, 295.03, 6.67850826, , 0, , 38.4, 38.5
balanced-1, 10, 200, 25, 10, 447.35, 9.33823595, 38, 5.732499, 70389, 40.2, 37.2
base-balanced-1, 10, 200, 25, 10, 294.87, 6.64738928, , 0, , 38.4, 39.4
balanced-1, 10, 200, 25, 10, 448.30, 9.37433785, 43, 7.04530100000001, 79876, 40.6, 36.9
base-balanced-1, 10, 200, 25, 10, 292.98, 6.63415238, , 0, , 39.8, 39.9
balanced-1, 10, 200, 25, 10, 450.76, 9.36922644, 44, 4.029679, 81472, 41.0, 36.1
base-balanced-1, 10, 200, 25, 10, 306.52, 6.63226913, , 0, , 39.1, 39.9
balanced-1, 10, 200, 25, 10, 447.89, 9.36483327, 61, 1.84147900000001, 113018, 36.4, 34.5
base-balanced-1, 10, 200, 25, 10, 326.34, 6.77611288, , 0, , 38.9, 39.4
balanced-1, 10, 200, 25, 10, 455.71, 9.40846003, 40, 2.21599000000001, 74074, 41.8, 38.8
base-balanced-1, 10, 200, 25, 10, 334.11, 6.76663043, , 0, , 31.1, 32.0
balanced-1, 10, 200, 25, 10, 446.94, 9.31757465, 34, 6.056168, 63254, 32.5, 31.0
base-balanced-1, 10, 200, 25, 10, 334.13, 6.88400215, , 0, , 38.9, 38.0
balanced-1, 10, 200, 25, 10, 404.21, 9.08314935, 64, 5.28115100000001, 118509, 39.1, 40.4
base-balanced-1, 10, 200, 25, 10, 338.13, 6.91255814, , 0, , 32.5, 32.0
base-balanced-1, 5, 400, 10, 10, 293.39, 6.69372285, , 0, , 33.0, 33.0
balanced-1, 5, 400, 10, 10, 455.54, 9.34674165, 14, 0.168588999999997, 52757, 41.5, 37.0
base-balanced-1, 5, 400, 10, 10, 326.98, 6.85515836, , 0, , 38.4, 37.5
balanced-1, 5, 400, 10, 10, 441.76, 9.29028608, 24, 0.0617480000000086, 89568, 37.9, 37.5
base-balanced-1, 5, 400, 10, 10, 306.22, 6.70762948, , 0, , 40.4, 41.1
balanced-1, 5, 400, 10, 10, 467.05, 9.33304416, 19, 0.16158200000001, 71339, 41.8, 38.8
base-balanced-1, 5, 400, 10, 10, 359.88, 6.93973434, , 0, , 45.5, 37.5
balanced-1, 5, 400, 10, 10, 451.88, 9.31528499, 24, 0.214889999999997, 89779, 31.1, 31.0
base-balanced-1, 5, 400, 10, 10, 330.39, 6.86939415, , 0, , 33.5, 32.5
balanced-1, 5, 400, 10, 10, 451.54, 9.34156072, 33, 0.210407000000004, 123160, 39.6, 39.4
base-balanced-1, 5, 400, 10, 10, 297.87, 6.66686996, , 0, , 38.4, 39.0
balanced-1, 5, 400, 10, 10, 450.02, 9.31815655, 13, 0.331938000000008, 49107, 42.2, 39.0
base-balanced-1, 5, 400, 10, 10, 335.15, 6.85174596, , 0, , 38.4, 38.0
balanced-1, 5, 400, 10, 10, 464.25, 9.40149826, 24, 0.107775000000004, 89772, 39.6, 39.4
base-balanced-1, 5, 400, 10, 10, 302.26, 6.67738732, , 0, , 38.9, 40.4
balanced-1, 5, 400, 10, 10, 450.95, 9.31213296, 15, 0.128838000000002, 56471, 40.8, 38.0
base-balanced-1, 5, 400, 10, 10, 350.24, 6.92344812, , 0, , 33.5, 33.0
balanced-1, 5, 400, 10, 10, 476.67, 9.44147717, 17, 0.172559000000007, 63682, 40.4, 39.9
base-balanced-1, 5, 400, 10, 10, 329.31, 6.85784215, , 0, , 34.5, 34.4
balanced-1, 5, 400, 10, 10, 450.40, 9.37569015, 18, 0.14310900000001, 67352, 43.0, 37.5
base-balanced-1, 5, 400, 10, 10, 331.46, 6.87984459, , 0, , 34.5, 33.4
balanced-1, 5, 400, 10, 10, 411.01, 9.14638632, 12, 0.218499000000008, 45336, 38.9, 39.4
base-balanced-1, 5, 400, 10, 10, 326.78, 6.84762119, , 0, , 34.0, 32.5
balanced-1, 5, 400, 10, 10, 409.03, 9.08321694, 57, 0.1036, 212125, 32.5, 33.0
base-balanced-1, 5, 400, 10, 10, 333.66, 6.86969456, , 0, , 40.4, 38.0
balanced-1, 5, 400, 10, 10, 413.47, 9.07162311, 31, 0.108522000000008, 115650, 33.0, 33.4
base-balanced-1, 5, 400, 10, 10, 328.68, 6.88638918, , 0, , 43.6, 38.0
balanced-1, 5, 400, 10, 10, 484.30, 9.39007936, 33, 0.212569000000002, 123241, 33.5, 33.4
base-balanced-1, 5, 400, 10, 10, 338.14, 6.78371656, , 0, , 38.9, 40.4
balanced-1, 5, 400, 10, 10, 455.21, 9.35982015, 15, 0.280702000000005, 56384, 33.5, 31.5
