work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-mixed-v1, 10, 400, 10, 10, 362.94, 8.30002149, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 440.07, 9.72487992, 14, 6.668426, 52292
base-cec-mixed-v1, 10, 400, 10, 10, 327.24, 7.02296315, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 481.14, 9.84339646, 25, 7.07717600000001, 92840
base-cec-mixed-v1, 10, 400, 10, 10, 429.19, 7.46821974, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 634.05, 10.42750833, 12, 9.626963, 45220
base-cec-mixed-v1, 10, 400, 10, 10, 327.48, 7.06042894, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 497.06, 9.94352678, 17, 5.90970900000001, 63718
base-cec-mixed-v1, 10, 400, 10, 10, 404.87, 7.40855581, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 832.15, 11.39548108, 25, 7.227147, 93126
base-cec-mixed-v1, 10, 400, 10, 10, 538.97, 7.77029459, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 632.46, 10.28754974, 23, 3.185605, 85685
base-cec-mixed-v1, 10, 400, 10, 10, 359.56, 7.17629858, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 483.38, 9.84028842, 30, 4.770211, 111227
base-cec-mixed-v1, 10, 400, 10, 10, 337.67, 7.10405191, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 540.62, 10.05470934, 13, 9.419569, 48703
base-cec-mixed-v1, 10, 400, 10, 10, 425.38, 7.55409061, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 592.83, 10.40704358, 17, 3.60538, 63586
base-cec-mixed-v1, 10, 400, 10, 10, 373.36, 7.28549653, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 643.44, 10.52680390, 19, 2.441727, 70913
base-cec-mixed-v1, 10, 400, 10, 10, 461.79, 7.65657037, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 687.42, 10.80401218, 21, 6.179799, 78464
base-cec-mixed-v1, 10, 400, 10, 10, 399.96, 7.38607637, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 552.90, 10.20115931, 19, 5.593977, 71104
base-cec-mixed-v1, 10, 400, 10, 10, 469.86, 7.66230318, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 620.73, 10.47708766, 12, 7.848073, 45143
base-cec-mixed-v1, 10, 400, 10, 10, 407.05, 7.40147203, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 532.81, 10.14843614, 16, 5.199574, 59768
base-cec-mixed-v1, 10, 400, 10, 10, 352.50, 7.21111943, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 442.32, 9.76263872, 16, 5.531267, 59916
base-cec-mixed-v1, 10, 400, 10, 10, 320.30, 7.05508968, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 455.27, 9.87649929, 41, 2.943647, 152011
base-cec-mixed-v1, 10, 400, 10, 10, 418.62, 7.43280974, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 584.13, 10.32210911, 24, 3.55020500000001, 89203
base-cec-mixed-v1, 10, 400, 10, 10, 362.45, 7.23826556, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 541.58, 10.16511359, 22, 6.64863, 81975
base-cec-mixed-v1, 10, 400, 10, 10, 342.09, 7.18918492, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 455.68, 9.81413834, 25, 9.686555, 92863
base-cec-mixed-v1, 10, 400, 10, 10, 314.76, 7.06261132, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 442.98, 9.77279174, 25, 4.75578400000001, 93236
base-cec-mixed-v1, 10, 400, 10, 10, 316.02, 7.06781160, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 430.75, 9.79347540, 28, 3.926095, 104234
base-cec-mixed-v1, 10, 400, 10, 10, 318.48, 7.08410063, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 443.89, 9.75384266, 14, 5.633591, 52481
base-cec-mixed-v1, 10, 400, 10, 10, 349.27, 7.20431641, , 0, 
cec-mixed-v1, 10, 400, 10, 10, 597.32, 10.25386993, 15, 6.888583, 56244
