work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
taskset-3, 10, 400, 10, 10, 486.83, 9.41921295, 24, 6.13315800000001, 89567, 34.5, 35.4
base-taskset-3, 10, 400, 10, 10, 327.51, 6.87938646, , 0, , 35.0, 35.4
taskset-3, 10, 400, 10, 10, 482.28, 9.54194739, 32, 6.82665800000001, 118858, 33.5, 34.9
base-taskset-3, 10, 400, 10, 10, 483.47, 7.36380493, , 0, , 34.0, 34.9
taskset-3, 10, 400, 10, 10, 546.44, 9.62640395, 17, 6.429973, 63519, 35.2, 36.2
base-taskset-3, 10, 400, 10, 10, 406.12, 7.12899647, , 0, , 41.2, 35.4
taskset-3, 10, 400, 10, 10, 677.01, 9.92275087, 14, 5.862038, 52574, 40.6, 36.8
base-taskset-3, 10, 400, 10, 10, 499.97, 7.30298672, , 0, , 37.4, 35.4
taskset-3, 10, 400, 10, 10, 673.92, 9.85294631, 22, 7.519352, 82175, 37.1, 38.0
base-taskset-3, 10, 400, 10, 10, 496.51, 7.24551967, , 0, , 36.6, 36.2
taskset-3, 10, 400, 10, 10, 764.76, 10.24258306, 22, 5.27742000000001, 81937, 41.8, 39.8
base-taskset-3, 10, 400, 10, 10, 564.82, 7.53690816, , 0, , 43.2, 51.2
taskset-3, 10, 400, 10, 10, 747.90, 10.18097646, 15, 4.739802, 56153, 51.9, 55.6
base-taskset-3, 10, 400, 10, 10, 580.46, 7.55928854, , 0, , 39.1, 38.8
taskset-3, 10, 400, 10, 10, 616.21, 9.76862003, 20, 5.32234600000001, 74829, 48.1, 38.2
base-taskset-3, 10, 400, 10, 10, 371.66, 7.01515691, , 0, , 37.9, 37.2
taskset-3, 10, 400, 10, 10, 556.81, 9.71056835, 12, 6.44531400000001, 45051, 33.5, 34.4
base-taskset-3, 10, 400, 10, 10, 370.09, 6.99951502, , 0, , 33.5, 33.9
taskset-3, 10, 400, 10, 10, 491.61, 9.40712454, 15, 8.447717, 56290, 34.0, 35.4
base-taskset-3, 10, 400, 10, 10, 495.01, 7.30703777, , 0, , 34.0, 34.4
taskset-3, 10, 400, 10, 10, 779.80, 10.18805140, 18, 8.668768, 67314, 39.9, 37.8
base-taskset-3, 10, 400, 10, 10, 460.45, 7.22257934, , 0, , 39.6, 38.8
taskset-3, 10, 400, 10, 10, 609.34, 9.75032372, 21, 8.88860100000001, 78474, 36.4, 36.2
base-taskset-3, 10, 400, 10, 10, 427.69, 7.11083629, , 0, , 41.0, 38.8
taskset-3, 10, 400, 10, 10, 484.08, 9.42979915, 39, 7.59709700000001, 144565, 42.8, 37.0
base-taskset-3, 10, 400, 10, 10, 406.88, 7.13166996, , 0, , 33.5, 34.4
taskset-3, 10, 400, 10, 10, 571.18, 9.61707582, 34, 3.14121800000001, 126507, 45.2, 36.2
base-taskset-3, 10, 400, 10, 10, 416.21, 7.14380983, , 0, , 39.4, 35.9
taskset-3, 10, 400, 10, 10, 700.90, 10.12925867, 16, 5.647639, 60009, 33.5, 34.4
base-taskset-3, 10, 400, 10, 10, 384.76, 7.05376364, , 0, , 37.9, 37.2
taskset-3, 10, 400, 10, 10, 736.56, 10.10133115, 26, 9.15231200000001, 96829, 40.2, 39.9
base-taskset-3, 10, 400, 10, 10, 397.27, 7.00240849, , 0, , 60.4, 37.8
base-taskset-3, 10, 400, 25, 10, 364.26, 6.95185680, , 0, , 34.5, 36.2
taskset-3, 10, 400, 25, 10, 472.99, 9.39741781, 38, 3.0176, 141225, 47.1, 35.9
base-taskset-3, 10, 400, 25, 10, 338.18, 6.88329752, , 0, , 33.5, 35.4
taskset-3, 10, 400, 25, 10, 447.65, 9.31989440, 33, 3.77745, 122784, 33.5, 35.4
base-taskset-3, 10, 400, 25, 10, 432.49, 7.03249597, , 0, , 37.4, 35.4
taskset-3, 10, 400, 25, 10, 472.82, 9.38786171, 64, 3.421604, 236773, 33.0, 33.9
base-taskset-3, 10, 400, 25, 10, 351.58, 6.90762032, , 0, , 33.5, 35.9
taskset-3, 10, 400, 25, 10, 513.00, 9.45735844, 62, 5.295789, 229666, 33.0, 33.9
base-taskset-3, 10, 400, 25, 10, 370.47, 6.90759389, , 0, , 34.0, 34.9
taskset-3, 10, 400, 25, 10, 667.84, 9.93625632, 53, 6.80579400000001, 196737, 33.0, 33.4
base-taskset-3, 10, 400, 25, 10, 459.74, 7.30591534, , 0, , 49.4, 37.2
taskset-3, 10, 400, 25, 10, 469.45, 9.37457509, 55, 5.578959, 203694, 35.0, 36.2
base-taskset-3, 10, 400, 25, 10, 376.96, 6.96074850, , 0, , 34.0, 35.9
taskset-3, 10, 400, 25, 10, 489.31, 9.40645905, 56, 5.636274, 207486, 35.0, 35.4
base-taskset-3, 10, 400, 25, 10, 357.32, 6.90867557, , 0, , 33.5, 33.9
taskset-3, 10, 400, 25, 10, 467.56, 9.41054930, 34, 2.831721, 126311, 36.9, 33.6
base-taskset-3, 10, 400, 25, 10, 353.77, 6.95141013, , 0, , 33.0, 34.4
taskset-3, 10, 400, 25, 10, 502.17, 9.48822898, 120, 3.27456100000001, 443590, 36.6, 37.0
base-taskset-3, 10, 400, 25, 10, 417.92, 6.99734238, , 0, , 33.5, 36.2
taskset-3, 10, 400, 25, 10, 531.03, 9.43543634, 52, 5.210629, 193097, 34.5, 36.2
base-taskset-3, 10, 400, 25, 10, 394.45, 6.95451007, , 0, , 35.0, 35.4
taskset-3, 10, 400, 25, 10, 477.34, 9.37886849, 61, 5.627323, 225909, 33.5, 34.4
base-taskset-3, 10, 400, 25, 10, 391.91, 6.91317395, , 0, , 33.2, 35.4
taskset-3, 10, 400, 25, 10, 505.77, 9.41782918, 33, 6.47155000000001, 122640, 36.1, 35.9
base-taskset-3, 10, 400, 25, 10, 380.98, 6.96909739, , 0, , 34.0, 34.4
taskset-3, 10, 400, 25, 10, 494.58, 9.48087565, 52, 4.17745600000001, 192941, 34.5, 35.4
base-taskset-3, 10, 400, 25, 10, 376.95, 6.92955087, , 0, , 34.0, 35.9
taskset-3, 10, 400, 25, 10, 526.15, 9.47984919, 73, 5.51813900000001, 270043, 38.4, 35.9
base-taskset-3, 10, 400, 25, 10, 368.50, 6.95810261, , 0, , 34.0, 35.4
taskset-3, 10, 400, 25, 10, 644.25, 10.00329577, 60, 7.82344900000001, 222098, 33.0, 34.4
base-taskset-3, 10, 400, 25, 10, 400.58, 7.00504486, , 0, , 35.2, 37.2
taskset-3, 10, 400, 25, 10, 590.70, 9.60236035, 58, 3.45130400000001, 215118, 34.5, 34.4
base-taskset-3, 10, 400, 25, 10, 536.24, 7.60069292, , 0, , 35.4, 36.8
taskset-3, 10, 400, 25, 10, 814.85, 10.71695069, 40, 4.350323, 148554, 37.9, 38.5
base-taskset-3, 10, 400, 25, 10, 427.68, 7.13548254, , 0, , 45.0, 37.8
taskset-3, 10, 400, 25, 10, 531.93, 9.60379284, 59, 4.90194700000001, 218366, 34.5, 34.9
base-taskset-3, 10, 400, 25, 10, 518.34, 7.44379398, , 0, , 44.1, 42.8
taskset-3, 10, 400, 25, 10, 738.86, 10.46928801, 57, 6.318544, 211581, 36.6, 36.2
base-taskset-3, 10, 400, 25, 10, 559.56, 7.73235000, , 0, , 38.9, 40.1
taskset-3, 10, 400, 25, 10, 745.66, 10.41655134, 71, 3.761201, 262680, 39.1, 37.5
base-taskset-3, 10, 400, 25, 10, 358.81, 6.92160972, , 0, , 39.1, 38.8
taskset-3, 10, 400, 25, 10, 487.99, 9.43320268, 53, 4.62557600000001, 196201, 34.8, 35.4
base-taskset-3, 10, 400, 25, 10, 392.07, 6.97024575, , 0, , 35.0, 34.9
taskset-3, 10, 400, 25, 10, 668.12, 10.10367241, 30, 4.379041, 111458, 34.5, 35.9
base-taskset-3, 10, 400, 25, 10, 459.17, 7.31203162, , 0, , 35.9, 37.8
taskset-3, 10, 400, 25, 10, 598.54, 9.75713776, 60, 4.75932, 222277, 36.4, 35.9
base-taskset-3, 10, 400, 25, 10, 338.06, 6.91692024, , 0, , 34.0, 34.9
taskset-3, 10, 400, 25, 10, 548.01, 9.60343933, 69, 2.00665100000001, 255406, 33.0, 34.9
base-taskset-3, 10, 400, 25, 10, 364.63, 6.93602300, , 0, , 40.8, 39.0
taskset-3, 10, 400, 25, 10, 530.95, 9.54158145, 46, 3.80401500000001, 170400, 35.0, 34.9
base-taskset-3, 10, 400, 25, 10, 371.35, 6.90927098, , 0, , 35.0, 34.4
taskset-3, 10, 400, 25, 10, 530.95, 9.52059880, 47, 4.05086700000001, 174424, 39.4, 34.4
base-taskset-3, 10, 400, 25, 10, 332.73, 6.87075457, , 0, , 34.0, 34.4
taskset-3, 10, 400, 25, 10, 506.30, 9.40630753, 34, 7.549965, 126201, 34.2, 34.4
base-taskset-3, 10, 400, 25, 10, 393.37, 6.97616915, , 0, , 35.8, 34.4
taskset-3, 10, 400, 25, 10, 484.05, 9.38770858, 56, 5.863916, 207402, 33.5, 35.4
base-taskset-3, 10, 400, 25, 10, 352.23, 6.88192159, , 0, , 34.0, 35.9
taskset-3, 10, 400, 25, 10, 644.51, 9.96120692, 58, 6.190848, 214912, 33.5, 35.4
base-taskset-3, 10, 400, 25, 10, 518.18, 7.50727750, , 0, , 48.4, 36.8
taskset-3, 10, 400, 25, 10, 824.74, 10.78361128, 40, 6.55667100000001, 148588, 39.4, 36.8
base-taskset-3, 10, 400, 25, 10, 580.36, 7.64244963, , 0, , 49.1, 39.4
base-taskset-3, 10, 200, 10, 10, 426.57, 7.19106211, , 0, , 42.2, 41.4
taskset-3, 10, 200, 10, 10, 507.38, 9.51234262, 21, 6.150999, 39261, 34.2, 35.4
base-taskset-3, 10, 200, 10, 10, 378.29, 6.92337004, , 0, , 34.5, 41.9
taskset-3, 10, 200, 10, 10, 537.36, 9.48902697, 20, 8.81402, 37335, 35.4, 35.9
base-taskset-3, 10, 200, 10, 10, 347.25, 6.90085648, , 0, , 33.5, 35.9
taskset-3, 10, 200, 10, 10, 492.44, 9.40721165, 17, 8.549893, 31638, 34.0, 36.2
base-taskset-3, 10, 200, 10, 10, 376.23, 6.93193353, , 0, , 34.0, 33.9
taskset-3, 10, 200, 10, 10, 540.24, 9.48681913, 18, 8.42902000000001, 33712, 34.0, 34.4
base-taskset-3, 10, 200, 10, 10, 360.42, 6.93686862, , 0, , 34.5, 36.2
taskset-3, 10, 200, 10, 10, 460.61, 9.34542098, 14, 5.215101, 26200, 32.5, 34.4
base-taskset-3, 10, 200, 10, 10, 334.50, 6.86201500, , 0, , 33.2, 34.9
taskset-3, 10, 200, 10, 10, 470.88, 9.35394762, 40, 2.783192, 74199, 33.0, 34.4
base-taskset-3, 10, 200, 10, 10, 454.06, 7.27737140, , 0, , 33.5, 34.4
taskset-3, 10, 200, 10, 10, 903.75, 10.92557589, 29, 4.531453, 54091, 35.8, 36.2
base-taskset-3, 10, 200, 10, 10, 583.75, 7.66173199, , 0, , 40.2, 38.2
taskset-3, 10, 200, 10, 10, 822.59, 10.75791242, 21, 6.642725, 39098, 52.6, 37.8
base-taskset-3, 10, 200, 10, 10, 592.99, 7.72791370, , 0, , 38.4, 38.2
taskset-3, 10, 200, 10, 10, 577.67, 9.65483566, 19, 4.61495600000001, 35347, 36.4, 36.2
base-taskset-3, 10, 200, 10, 10, 430.52, 7.12902934, , 0, , 35.0, 35.4
taskset-3, 10, 200, 10, 10, 496.03, 9.47482169, 15, 8.225234, 28060, 36.4, 36.2
base-taskset-3, 10, 200, 10, 10, 376.97, 6.96075042, , 0, , 35.0, 36.2
taskset-3, 10, 200, 10, 10, 531.67, 9.51085753, 14, 7.00532100000001, 26264, 34.0, 35.9
base-taskset-3, 10, 200, 10, 10, 412.30, 7.08748129, , 0, , 33.5, 34.9
taskset-3, 10, 200, 10, 10, 529.08, 9.53253403, 27, 4.86896300000001, 50135, 34.5, 35.9
base-taskset-3, 10, 200, 10, 10, 365.24, 6.95807304, , 0, , 34.8, 36.5
taskset-3, 10, 200, 10, 10, 508.36, 9.50499403, 25, 4.06379600000001, 46361, 34.0, 35.4
base-taskset-3, 10, 200, 10, 10, 396.86, 7.05481603, , 0, , 35.0, 36.8
taskset-3, 10, 200, 10, 10, 497.79, 9.42124055, 15, 10.398546, 28049, 34.5, 34.9
base-taskset-3, 10, 200, 10, 10, 369.49, 6.98147636, , 0, , 33.0, 33.4
taskset-3, 10, 200, 10, 10, 529.43, 9.52439541, 15, 9.439452, 28160, 40.8, 40.4
base-taskset-3, 10, 200, 10, 10, 352.55, 6.91482900, , 0, , 34.5, 34.9
taskset-3, 10, 200, 10, 10, 611.40, 9.80848002, 22, 9.736569, 41072, 35.0, 35.4
base-taskset-3, 10, 200, 10, 10, 429.14, 7.21063561, , 0, , 48.5, 37.5
taskset-3, 10, 200, 10, 10, 502.45, 9.54171350, 18, 6.42073500000001, 33766, 33.5, 33.9
base-taskset-3, 10, 200, 10, 10, 409.11, 7.06617229, , 0, , 34.9, 33.9
taskset-3, 10, 200, 10, 10, 694.19, 10.12900770, 19, 6.083347, 35563, 40.6, 38.2
base-taskset-3, 10, 200, 10, 10, 356.40, 6.95051501, , 0, , 37.9, 35.9
taskset-3, 10, 200, 10, 10, 457.90, 9.40903170, 15, 6.984662, 28162, 33.5, 34.9
base-taskset-3, 10, 200, 10, 10, 393.83, 7.15044608, , 0, , 33.0, 33.4
taskset-3, 10, 200, 10, 10, 712.77, 10.07433917, 13, 5.21723, 24463, 40.8, 38.5
base-taskset-3, 10, 200, 10, 10, 476.90, 7.33946993, , 0, , 36.4, 37.2
taskset-3, 10, 200, 10, 10, 605.51, 9.85375793, 18, 8.537172, 33646, 35.0, 35.4
base-taskset-3, 10, 200, 10, 10, 373.39, 7.05311673, , 0, , 34.5, 35.4
taskset-3, 10, 200, 10, 10, 588.70, 9.74855706, 23, 10.020741, 42886, 34.9, 35.4
base-taskset-3, 10, 200, 10, 10, 429.01, 7.11192299, , 0, , 36.4, 36.8
taskset-3, 10, 200, 10, 10, 596.21, 9.70015106, 26, 6.96329300000001, 48307, 34.5, 34.4
base-taskset-3, 10, 200, 10, 10, 405.25, 7.07609303, , 0, , 37.6, 36.5
taskset-3, 10, 200, 10, 10, 524.87, 9.52099343, 24, 7.26299400000001, 44588, 34.0, 35.4
base-taskset-3, 10, 200, 10, 10, 409.15, 7.11468224, , 0, , 34.5, 35.4
taskset-3, 10, 200, 10, 10, 505.30, 9.47461853, 17, 10.127134, 31712, 33.5, 34.9
base-taskset-3, 10, 200, 10, 10, 423.86, 7.12664220, , 0, , 34.5, 35.4
taskset-3, 10, 200, 10, 10, 520.59, 9.50267965, 28, 4.364389, 52156, 35.0, 35.4
base-taskset-3, 10, 200, 10, 10, 375.67, 7.02901433, , 0, , 34.5, 36.8
taskset-3, 10, 200, 10, 10, 503.34, 9.48296472, 24, 5.593174, 44715, 33.5, 33.9
base-taskset-3, 10, 200, 10, 10, 545.82, 7.69609757, , 0, , 39.8, 38.5
taskset-3, 10, 200, 10, 10, 638.14, 9.88773428, 24, 7.04231900000001, 44734, 37.9, 38.2
base-taskset-3, 10, 200, 10, 10, 588.17, 7.70728253, , 0, , 38.9, 38.2
taskset-3, 10, 200, 10, 10, 689.16, 10.20667350, 15, 5.482676, 28043, 37.4, 38.2
base-taskset-3, 10, 200, 10, 10, 444.95, 7.31920855, , 0, , 36.6, 38.2
taskset-3, 10, 200, 10, 10, 449.48, 9.32635173, 14, 6.198457, 26272, 34.0, 34.4
base-taskset-3, 10, 200, 10, 10, 431.10, 7.17674106, , 0, , 47.9, 39.2
base-taskset-3, 10, 200, 25, 10, 395.56, 7.08309380, , 0, , 34.5, 36.8
taskset-3, 10, 200, 25, 10, 683.76, 10.19645806, 45, 4.593959, 83223, 47.1, 36.8
base-taskset-3, 10, 200, 25, 10, 366.56, 6.98200746, , 0, , 35.0, 36.2
taskset-3, 10, 200, 25, 10, 525.12, 9.64204145, 80, 1.700053, 147899, 34.0, 35.9
base-taskset-3, 10, 200, 25, 10, 385.62, 7.04809437, , 0, , 35.0, 35.4
taskset-3, 10, 200, 25, 10, 607.07, 9.83872746, 83, 4.19165700000001, 153299, 33.5, 34.9
base-taskset-3, 10, 200, 25, 10, 426.32, 7.18720375, , 0, , 36.6, 37.2
taskset-3, 10, 200, 25, 10, 500.74, 9.49081700, 61, 3.68310700000001, 112846, 33.8, 35.9
base-taskset-3, 10, 200, 25, 10, 429.56, 7.15255029, , 0, , 34.5, 36.2
taskset-3, 10, 200, 25, 10, 509.84, 9.47753596, 71, 5.55878100000001, 131600, 38.4, 36.8
base-taskset-3, 10, 200, 25, 10, 431.11, 7.15242534, , 0, , 34.5, 35.9
taskset-3, 10, 200, 25, 10, 511.33, 9.52484747, 38, 5.149535, 70511, 37.4, 37.2
base-taskset-3, 10, 200, 25, 10, 371.41, 7.01653389, , 0, , 34.5, 34.9
taskset-3, 10, 200, 25, 10, 534.36, 9.58439831, 31, 6.87111, 57440, 34.4, 33.9
base-taskset-3, 10, 200, 25, 10, 425.24, 6.96946097, , 0, , 35.8, 35.9
taskset-3, 10, 200, 25, 10, 521.86, 9.49642940, 38, 3.208697, 70555, 35.9, 35.9
base-taskset-3, 10, 200, 25, 10, 374.38, 6.94552868, , 0, , 34.8, 35.9
taskset-3, 10, 200, 25, 10, 547.04, 9.65654136, 45, 4.38375400000001, 83359, 35.0, 35.4
base-taskset-3, 10, 200, 25, 10, 400.37, 7.04482477, , 0, , 38.4, 36.2
taskset-3, 10, 200, 25, 10, 540.21, 9.55339359, 28, 8.372263, 52043, 33.5, 34.4
base-taskset-3, 10, 200, 25, 10, 354.85, 6.91238711, , 0, , 34.0, 34.9
taskset-3, 10, 200, 25, 10, 546.66, 9.60261364, 53, 6.458766, 97964, 34.5, 34.4
base-taskset-3, 10, 200, 25, 10, 521.37, 7.51984811, , 0, , 34.5, 36.8
taskset-3, 10, 200, 25, 10, 556.64, 9.65057982, 37, 7.51197900000001, 68580, 34.5, 34.4
base-taskset-3, 10, 200, 25, 10, 451.87, 7.29999473, , 0, , 35.0, 35.4
taskset-3, 10, 200, 25, 10, 556.51, 9.69422972, 33, 6.627741, 61301, 34.2, 36.9
base-taskset-3, 10, 200, 25, 10, 339.12, 6.89449051, , 0, , 35.0, 36.2
taskset-3, 10, 200, 25, 10, 513.67, 9.60021604, 79, 4.63570900000001, 146394, 34.5, 35.9
base-taskset-3, 10, 200, 25, 10, 460.21, 7.31782447, , 0, , 35.0, 36.2
taskset-3, 10, 200, 25, 10, 496.93, 9.39888498, 41, 6.24438000000001, 76077, 71.2, 36.2
base-taskset-3, 10, 200, 25, 10, 366.58, 6.96766584, , 0, , 33.5, 36.2
taskset-3, 10, 200, 25, 10, 489.77, 9.43715378, 43, 6.615049, 79752, 34.5, 35.4
base-taskset-3, 10, 200, 25, 10, 386.69, 7.02060336, , 0, , 33.5, 34.9
taskset-3, 10, 200, 25, 10, 569.36, 9.51392404, 39, 2.408585, 72215, 35.4, 35.9
base-taskset-3, 10, 200, 25, 10, 422.77, 7.02869326, , 0, , 34.0, 34.4
taskset-3, 10, 200, 25, 10, 600.16, 9.79222565, 51, 8.034413, 94422, 46.4, 37.8
base-taskset-3, 10, 200, 25, 10, 397.85, 7.08813067, , 0, , 33.5, 36.2
taskset-3, 10, 200, 25, 10, 508.34, 9.49809920, 52, 4.370006, 96360, 36.4, 36.8
base-taskset-3, 10, 200, 25, 10, 338.43, 6.86887962, , 0, , 35.0, 36.2
taskset-3, 10, 200, 25, 10, 460.80, 9.38365140, 34, 5.96663600000001, 63269, 34.5, 35.9
base-taskset-3, 10, 200, 25, 10, 337.21, 6.88053440, , 0, , 34.2, 36.2
taskset-3, 10, 200, 25, 10, 468.36, 9.38085169, 49, 5.56968500000001, 90791, 34.5, 35.9
base-taskset-3, 10, 200, 25, 10, 344.25, 6.90850101, , 0, , 34.0, 35.9
taskset-3, 10, 200, 25, 10, 460.08, 9.34078975, 69, 7.113012, 127582, 33.0, 33.4
base-taskset-3, 10, 200, 25, 10, 338.95, 6.88921054, , 0, , 34.0, 34.4
taskset-3, 10, 200, 25, 10, 459.09, 9.33645139, 53, 7.05182400000001, 98296, 34.0, 34.9
base-taskset-3, 10, 200, 25, 10, 335.88, 6.84444886, , 0, , 34.0, 33.9
taskset-3, 10, 200, 25, 10, 458.00, 9.32255713, 36, 2.70173800000001, 67022, 34.0, 33.9
base-taskset-3, 10, 200, 25, 10, 334.20, 6.83868900, , 0, , 33.0, 34.4
taskset-3, 10, 200, 25, 10, 458.85, 9.34371792, 39, 5.38630500000001, 72091, 33.5, 34.4
base-taskset-3, 10, 200, 25, 10, 329.69, 6.87765527, , 0, , 33.5, 34.4
taskset-3, 10, 200, 25, 10, 454.13, 9.34729098, 82, 3.467692, 151543, 35.2, 35.4
base-taskset-3, 10, 200, 25, 10, 331.60, 6.82616201, , 0, , 33.5, 33.9
taskset-3, 10, 200, 25, 10, 454.56, 9.32290208, 58, 6.12525600000001, 107379, 33.0, 33.9
base-taskset-3, 10, 200, 25, 10, 425.26, 7.01496186, , 0, , 33.0, 33.9
taskset-3, 10, 200, 25, 10, 462.97, 9.35153835, 54, 4.935248, 100213, 33.0, 33.4
base-taskset-3, 10, 200, 25, 10, 337.56, 6.85215658, , 0, , 34.0, 34.9
taskset-3, 10, 200, 25, 10, 450.31, 9.33768346, 47, 5.17922200000001, 87292, 33.5, 34.4
base-taskset-3, 10, 200, 25, 10, 334.63, 6.90067238, , 0, , 33.0, 33.9
taskset-3, 10, 200, 25, 10, 453.72, 9.32702000, 46, 5.30985700000001, 85220, 33.5, 34.9
base-taskset-3, 10, 200, 25, 10, 335.80, 6.88822024, , 0, , 33.5, 33.9
base-taskset-3, 5, 400, 10, 10, 334.56, 6.87635789, , 0, , 33.5, 34.6
taskset-3, 5, 400, 10, 10, 458.39, 9.34671673, 24, 0.192343000000008, 89866, 34.0, 34.9
base-taskset-3, 5, 400, 10, 10, 335.94, 6.86439572, , 0, , 34.0, 33.9
taskset-3, 5, 400, 10, 10, 450.77, 9.27925220, 17, 0.184635999999998, 63974, 34.0, 34.4
base-taskset-3, 5, 400, 10, 10, 330.64, 6.84248380, , 0, , 33.5, 34.9
taskset-3, 5, 400, 10, 10, 455.74, 9.33939232, 13, 0.0743640000000028, 48874, 33.0, 33.9
base-taskset-3, 5, 400, 10, 10, 335.97, 6.89575623, , 0, , 33.5, 34.9
taskset-3, 5, 400, 10, 10, 458.82, 9.34137961, 22, 0.195284000000001, 82130, 33.5, 34.9
base-taskset-3, 5, 400, 10, 10, 448.82, 7.05957456, , 0, , 34.0, 34.4
taskset-3, 5, 400, 10, 10, 476.09, 9.35487717, 22, 0.207638000000003, 82378, 38.9, 35.4
base-taskset-3, 5, 400, 10, 10, 351.99, 6.91693666, , 0, , 33.5, 34.4
taskset-3, 5, 400, 10, 10, 448.90, 9.28795057, 31, 0.110171000000008, 115709, 33.5, 33.9
base-taskset-3, 5, 400, 10, 10, 332.65, 6.86725154, , 0, , 34.0, 35.4
taskset-3, 5, 400, 10, 10, 466.48, 9.38494400, 23, 0.0580580000000026, 86084, 33.5, 34.9
base-taskset-3, 5, 400, 10, 10, 336.57, 6.88922221, , 0, , 45.9, 35.4
taskset-3, 5, 400, 10, 10, 544.80, 9.45538686, 18, 0.240857000000005, 67336, 33.5, 34.9
base-taskset-3, 5, 400, 10, 10, 349.06, 6.92089650, , 0, , 34.5, 34.9
taskset-3, 5, 400, 10, 10, 464.41, 9.39008645, 28, 0.0786620000000084, 104940, 33.5, 33.9
base-taskset-3, 5, 400, 10, 10, 337.53, 6.89689449, , 0, , 33.5, 34.9
taskset-3, 5, 400, 10, 10, 457.03, 9.33389287, 24, 0.13217800000001, 89853, 33.5, 34.9
base-taskset-3, 5, 400, 10, 10, 339.06, 6.90428561, , 0, , 33.0, 33.4
taskset-3, 5, 400, 10, 10, 453.27, 9.36397875, 29, 0.149357000000009, 108146, 33.5, 33.9
base-taskset-3, 5, 400, 10, 10, 331.72, 6.85963285, , 0, , 33.5, 34.9
taskset-3, 5, 400, 10, 10, 453.67, 9.32106112, 16, 0.388653000000005, 59978, 33.5, 34.4
base-taskset-3, 5, 400, 10, 10, 334.26, 6.86504730, , 0, , 32.5, 33.0
taskset-3, 5, 400, 10, 10, 448.69, 9.33032636, 17, 0.201532, 63904, 33.5, 33.9
base-taskset-3, 5, 400, 10, 10, 330.16, 6.89424591, , 0, , 33.0, 33.9
taskset-3, 5, 400, 10, 10, 452.56, 9.34007527, 17, 0.231463000000005, 63882, 33.5, 34.9
base-taskset-3, 5, 400, 10, 10, 331.23, 6.88493626, , 0, , 33.0, 33.4
taskset-3, 5, 400, 10, 10, 448.08, 9.28914162, 25, 0.0763880000000086, 93551, 33.5, 34.9
