work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-v1, 3, 400, 10, 10, 16, 214.18, 3.83743436, , 0, , 1, 44.0, 41.6, 44.5, 38.8
v1, 3, 400, 10, 10, 16, 257.87, 5.57830938, 17, 0.317822999999976, 20788, 1, 58.5, 38.8, 39.8, 37.8
base-v1, 3, 400, 10, 10, 16, 175.91, 3.78865348, , 0, , 1, 39.1, 38.2, 42.5, 37.8
v1, 3, 400, 10, 10, 16, 259.13, 5.56754729, 14, 0.85214400000001, 17056, 1, 41.0, 38.2, 40.2, 38.8
base-v1, 3, 400, 10, 10, 16, 171.91, 3.75045364, , 0, , 1, 39.4, 38.2, 39.4, 37.8
v1, 3, 400, 10, 10, 16, 263.02, 5.58956468, 15, 0.645877999999982, 17890, 1, 38.9, 38.2, 60.6, 39.6
base-v1, 3, 400, 10, 10, 16, 238.70, 3.87746855, , 0, , 1, 61.5, 39.6, 55.2, 38.8
v1, 3, 400, 10, 10, 16, 313.45, 5.70696495, 18, 0.217399999999998, 21255, 1, 58.1, 39.0, 40.4, 38.2
base-v1, 3, 400, 10, 10, 16, 183.89, 3.76892264, , 0, , 1, 40.6, 38.8, 42.2, 38.2
v1, 3, 400, 10, 10, 16, 335.76, 5.66937329, 17, 0.332795999999973, 20171, 1, 41.2, 39.5, 41.0, 38.8
base-v1, 3, 400, 10, 10, 16, 189.55, 3.79998683, , 0, , 1, 47.6, 42.2, 42.5, 39.0
v1, 3, 400, 10, 10, 16, 266.12, 5.59790804, 14, 0.322808000000009, 16784, 1, 42.0, 39.0, 48.1, 38.2
base-v1, 3, 400, 10, 10, 16, 167.62, 3.74244660, , 0, , 1, 41.8, 38.2, 39.4, 38.2
v1, 3, 400, 10, 10, 16, 246.99, 5.55141233, 18, 0.35737499999999, 21624, 1, 39.8, 38.2, 40.8, 37.8
base-v1, 3, 400, 10, 10, 16, 174.86, 3.79689295, , 0, , 1, 40.8, 38.2, 42.0, 37.5
v1, 3, 400, 10, 10, 16, 266.26, 5.62785933, 21, 0.277606999999989, 24749, 2, 40.8, 67.1, 38.9, 37.8
base-v1, 3, 400, 10, 10, 16, 170.85, 3.76630494, , 0, , 1, 39.8, 38.2, 40.2, 38.2
v1, 3, 400, 10, 10, 16, 250.22, 5.53268070, 16, 0.594224999999994, 19048, 1, 40.8, 38.2, 39.8, 37.8
base-v1, 3, 400, 10, 10, 16, 186.41, 3.84068605, , 0, , 1, 40.6, 38.2, 40.8, 38.8
v1, 3, 400, 10, 10, 16, 289.02, 5.65840915, 18, 0.497826999999972, 21280, 1, 40.2, 38.8, 40.2, 38.2
base-v1, 3, 400, 10, 10, 16, 204.51, 3.85400627, , 0, , 1, 40.2, 38.2, 41.5, 38.2
v1, 3, 400, 10, 10, 16, 369.23, 5.87155238, 18, 0.158743000000015, 21318, 1, 41.2, 38.2, 78.1, 40.6
base-v1, 3, 400, 10, 10, 16, 300.45, 4.19849144, , 0, , 1, 78.6, 41.1, 76.1, 40.1
v1, 3, 400, 10, 10, 16, 331.64, 5.86887862, 17, 0.291972999999984, 20240, 1, 74.2, 39.6, 41.0, 38.2
base-v1, 3, 400, 10, 10, 16, 177.88, 3.78007499, , 0, , 1, 40.2, 37.8, 42.0, 38.0
v1, 3, 400, 10, 10, 16, 258.15, 5.58733568, 18, 0.335441000000003, 21335, 1, 42.2, 38.8, 41.5, 38.2
base-v1, 3, 400, 10, 10, 16, 179.33, 3.79455025, , 0, , 1, 42.0, 38.8, 40.8, 38.8
v1, 3, 400, 10, 10, 16, 258.88, 5.57343077, 15, 0.315395999999964, 18034, 1, 45.6, 38.8, 52.1, 42.6
base-v1, 3, 400, 10, 10, 16, 171.38, 3.79646284, , 0, , 1, 62.4, 40.1, 42.0, 38.2
v1, 3, 400, 10, 10, 16, 246.39, 5.56490805, 16, 0.586814000000004, 19143, 1, 40.8, 38.2, 41.5, 38.2
base-v1, 3, 400, 10, 10, 16, 168.93, 3.73344948, , 0, , 1, 41.0, 37.8, 39.8, 37.8
v1, 3, 400, 10, 10, 16, 249.36, 5.57486740, 16, 0.492751999999996, 18933, 1, 39.8, 38.2, 40.8, 38.2
base-v1, 3, 400, 10, 10, 16, 172.29, 3.77228392, , 0, , 1, 40.2, 38.2, 39.9, 37.2
v1, 3, 400, 10, 10, 16, 253.07, 5.57118182, 17, 0.328337999999974, 20299, 1, 40.1, 38.2, 41.8, 37.8
base-v1, 3, 400, 10, 10, 16, 171.17, 3.77372846, , 0, , 1, 40.8, 37.8, 40.2, 37.2
v1, 3, 400, 10, 10, 16, 250.54, 5.65576674, 17, 0.657667000000004, 20244, 1, 43.0, 37.8, 40.1, 37.8
base-v1, 3, 400, 10, 10, 16, 170.41, 3.75268975, , 0, , 1, 40.1, 37.8, 40.8, 37.2
v1, 3, 400, 10, 10, 16, 253.47, 5.62782136, 14, 0.321936999999991, 16810, 1, 40.2, 38.2, 39.8, 37.8
base-v1, 3, 400, 10, 10, 16, 172.26, 3.77519985, , 0, , 1, 39.4, 37.8, 40.8, 38.2
v1, 3, 400, 10, 10, 16, 252.65, 5.56905915, 15, 0.23897999999997, 17921, 1, 40.2, 37.8, 40.8, 38.8
base-v1, 3, 400, 10, 10, 16, 181.06, 3.80523916, , 0, , 1, 40.2, 38.8, 58.5, 37.2
v1, 3, 400, 10, 10, 16, 258.29, 5.63778705, 16, 0.365755999999976, 18972, 1, 61.4, 37.8, 39.4, 37.2
base-v1, 3, 400, 10, 10, 16, 170.07, 3.77256550, , 0, , 1, 39.8, 37.8, 41.5, 37.8
base-v1, 3, 400, 10, 10, 64, 178.23, 3.79211936, , 0, , 1, 42.0, 38.2, 40.8, 38.2
v1, 3, 400, 10, 10, 64, 273.12, 5.67123454, 12, 0.386728000000005, 14609, 1, 40.6, 38.8, 40.2, 38.2
base-v1, 3, 400, 10, 10, 64, 182.58, 3.80455635, , 0, , 1, 39.8, 37.8, 39.1, 37.2
v1, 3, 400, 10, 10, 64, 281.00, 5.64660163, 16, 0.585313999999983, 19100, 1, 39.4, 38.2, 40.2, 38.8
base-v1, 3, 400, 10, 10, 64, 172.33, 3.77981261, , 0, , 1, 40.2, 38.2, 40.2, 38.2
v1, 3, 400, 10, 10, 64, 245.99, 5.55675994, 17, 0.784784999999999, 20343, 1, 39.8, 38.2, 40.6, 38.2
base-v1, 3, 400, 10, 10, 64, 169.15, 3.76358155, , 0, , 1, 40.6, 37.8, 40.2, 37.8
v1, 3, 400, 10, 10, 64, 252.95, 5.57790407, 16, 0.481744999999989, 18966, 1, 40.2, 37.8, 41.2, 38.2
base-v1, 3, 400, 10, 10, 64, 172.61, 3.75375746, , 0, , 1, 50.6, 38.2, 40.2, 38.2
v1, 3, 400, 10, 10, 64, 253.30, 5.59075459, 15, 0.770447999999988, 18032, 1, 39.8, 37.8, 41.0, 38.2
base-v1, 3, 400, 10, 10, 64, 181.20, 3.80408386, , 0, , 1, 40.6, 37.8, 60.0, 38.2
v1, 3, 400, 10, 10, 64, 257.02, 5.63113122, 13, 0.529195000000016, 15756, 1, 61.4, 38.2, 39.4, 37.2
base-v1, 3, 400, 10, 10, 64, 168.87, 3.74721600, , 0, , 1, 39.8, 37.8, 40.6, 38.2
v1, 3, 400, 10, 10, 64, 246.87, 5.54230168, 17, 0.463436999999999, 20131, 1, 42.0, 38.8, 39.4, 37.8
base-v1, 3, 400, 10, 10, 64, 170.16, 3.78365832, , 0, , 1, 41.5, 37.8, 40.2, 37.8
v1, 3, 400, 10, 10, 64, 262.26, 5.67354030, 18, 1.09983999999997, 21359, 1, 40.2, 38.8, 40.6, 38.8
base-v1, 3, 400, 10, 10, 64, 168.08, 3.76032879, , 0, , 1, 42.0, 38.8, 40.2, 37.2
v1, 3, 400, 10, 10, 64, 245.50, 5.59785877, 18, 0.591616999999985, 21491, 1, 40.2, 37.8, 43.0, 37.8
base-v1, 3, 400, 10, 10, 64, 168.32, 3.76672178, , 0, , 1, 41.5, 38.2, 41.0, 38.2
v1, 3, 400, 10, 10, 64, 245.15, 5.53725487, 19, 0.254626999999971, 22594, 1, 40.6, 37.8, 39.8, 37.2
base-v1, 3, 400, 10, 10, 64, 169.66, 3.78817907, , 0, , 1, 39.4, 37.8, 42.0, 38.2
v1, 3, 400, 10, 10, 64, 260.91, 5.63327200, 17, 0.489308999999992, 20427, 1, 41.0, 37.8, 40.1, 37.8
base-v1, 3, 400, 10, 10, 64, 220.19, 3.91773332, , 0, , 1, 41.2, 37.8, 40.8, 38.8
v1, 3, 400, 10, 10, 64, 308.72, 5.73318064, 16, 0.346367999999984, 19058, 1, 41.8, 39.6, 46.1, 40.4
base-v1, 3, 400, 10, 10, 64, 245.92, 3.94471692, , 0, , 1, 51.9, 40.9, 41.8, 39.2
v1, 3, 400, 10, 10, 64, 309.31, 5.71102680, 16, 0.436602999999991, 19941, 1, 42.5, 39.2, 42.0, 39.2
base-v1, 3, 400, 10, 10, 64, 189.19, 3.80150479, , 0, , 1, 41.8, 39.2, 42.8, 38.2
v1, 3, 400, 10, 10, 64, 296.02, 5.73886697, 16, 0.46773300000001, 19155, 1, 42.0, 38.2, 40.2, 38.8
base-v1, 3, 400, 10, 10, 64, 192.26, 3.80834363, , 0, , 1, 40.2, 38.8, 41.8, 38.2
v1, 3, 400, 10, 10, 64, 275.31, 5.65465040, 17, 0.195814999999982, 20259, 1, 40.8, 38.8, 40.2, 38.2
base-v1, 3, 400, 10, 10, 64, 192.45, 3.79928741, , 0, , 1, 40.2, 38.2, 42.8, 38.2
v1, 3, 400, 10, 10, 64, 278.40, 5.69393178, 15, 0.821323000000007, 17788, 1, 41.5, 38.2, 44.5, 38.8
base-v1, 3, 400, 10, 10, 64, 207.29, 3.83907158, , 0, , 1, 43.6, 39.2, 45.9, 38.8
v1, 3, 400, 10, 10, 64, 282.01, 5.64269859, 16, 0.171648000000005, 18978, 1, 40.6, 38.8, 51.1, 39.2
base-v1, 3, 400, 10, 10, 64, 191.80, 3.80407171, , 0, , 1, 41.5, 38.8, 40.2, 38.8
v1, 3, 400, 10, 10, 64, 308.08, 5.79091374, 13, 0.400086999999985, 15529, 1, 43.2, 38.8, 42.5, 39.4
base-v1, 3, 400, 10, 10, 64, 209.64, 3.83667879, , 0, , 1, 42.8, 39.6, 41.2, 46.6
v1, 3, 400, 10, 10, 64, 316.74, 5.73629210, 14, 0.198262999999997, 16762, 1, 41.2, 39.8, 40.2, 39.5
base-v1, 3, 400, 10, 10, 64, 217.34, 3.81268495, , 0, , 1, 40.2, 39.2, 41.2, 41.9
v1, 3, 400, 10, 10, 64, 321.63, 5.77045275, 17, 0.350602999999978, 20136, 1, 41.2, 40.1, 40.8, 39.6
base-v1, 3, 400, 10, 10, 64, 220.28, 3.85860422, , 0, , 1, 40.8, 39.6, 73.2, 39.6
v1, 3, 400, 10, 10, 64, 327.46, 5.90419221, 17, 0.380292999999995, 20920, 1, 65.5, 39.2, 41.2, 40.1
base-v1, 3, 400, 10, 10, 64, 226.78, 3.90740374, , 0, , 1, 41.2, 40.1, 42.5, 39.2
v1, 3, 400, 10, 10, 64, 285.83, 5.66742322, 17, 0.502747999999997, 20090, 1, 42.0, 39.2, 42.0, 39.6
base-v1, 3, 400, 10, 10, 64, 186.80, 3.80937657, , 0, , 1, 41.2, 39.8, 39.9, 38.8
v1, 3, 400, 10, 10, 64, 289.16, 5.70399677, 15, 0.627499999999998, 18220, 1, 44.2, 38.8, 40.2, 38.8
base-v1, 3, 400, 10, 10, 64, 189.37, 3.79677004, , 0, , 1, 40.6, 38.8, 42.2, 39.2
v1, 3, 400, 10, 10, 64, 273.57, 5.61592778, 15, 0.340375999999992, 17848, 1, 42.2, 39.2, 40.2, 38.8
base-v1, 3, 400, 10, 10, 64, 203.10, 3.87738942, , 0, , 1, 40.2, 38.2, 44.6, 38.8
v1, 3, 400, 10, 10, 64, 285.38, 5.66170912, 19, 0.127460999999983, 22851, 1, 57.8, 39.2, 41.2, 39.2
base-v1, 3, 400, 10, 10, 64, 184.63, 3.79352876, , 0, , 1, 41.2, 38.8, 41.2, 39.2
v1, 3, 400, 10, 10, 64, 276.37, 5.58048076, 17, 0.308672999999999, 20167, 1, 41.5, 39.6, 41.8, 39.2
base-v1, 3, 400, 10, 10, 64, 196.55, 3.81902122, , 0, , 1, 41.0, 39.2, 40.6, 39.2
v1, 3, 400, 10, 10, 64, 268.50, 5.61366356, 18, 0.409365999999977, 21132, 1, 40.6, 39.2, 40.4, 38.2
base-v1, 3, 400, 10, 10, 64, 199.93, 3.82454623, , 0, , 1, 40.2, 38.8, 41.2, 49.5
v1, 3, 400, 10, 10, 64, 286.10, 5.65465941, 18, 0.486556000000007, 21522, 1, 43.8, 40.9, 42.5, 39.8
base-v1, 3, 400, 10, 10, 64, 188.39, 3.74734936, , 0, , 1, 41.2, 40.1, 41.2, 38.8
v1, 3, 400, 10, 10, 64, 292.41, 5.64897195, 14, 0.476947999999993, 17053, 1, 40.8, 39.2, 41.8, 39.6
base-v1, 3, 400, 10, 10, 64, 181.06, 3.77403057, , 0, , 1, 41.2, 40.1, 41.2, 39.2
v1, 3, 400, 10, 10, 64, 280.97, 5.60702669, 18, 0.410571000000004, 21206, 1, 41.2, 39.2, 41.5, 38.8
base-v1, 3, 400, 10, 10, 64, 191.53, 3.79127045, , 0, , 1, 41.5, 38.2, 42.2, 39.2
base-v1, 3, 400, 25, 10, 16, 190.96, 3.80863841, , 0, , 1, 41.2, 39.6, 40.8, 38.8
v1, 3, 400, 25, 10, 16, 292.80, 5.69236287, 31, 0.242998, 36020, 1, 40.4, 39.2, 43.0, 38.8
base-v1, 3, 400, 25, 10, 16, 166.02, 3.76748074, , 0, , 1, 40.8, 39.9, 40.8, 38.8
v1, 3, 400, 25, 10, 16, 268.55, 5.63139354, 30, 0.283410000000003, 34723, 1, 39.8, 38.8, 39.4, 37.8
base-v1, 3, 400, 25, 10, 16, 175.00, 3.75051308, , 0, , 1, 39.4, 37.8, 40.8, 39.2
v1, 3, 400, 25, 10, 16, 287.17, 5.76725036, 36, 0.460768999999971, 41758, 1, 41.0, 39.2, 41.5, 39.2
base-v1, 3, 400, 25, 10, 16, 179.48, 3.76983322, , 0, , 1, 40.8, 38.8, 66.4, 39.2
v1, 3, 400, 25, 10, 16, 293.25, 5.75001617, 30, 0.380627000000004, 34680, 1, 64.0, 38.8, 41.8, 38.8
base-v1, 3, 400, 25, 10, 16, 192.60, 3.78253889, , 0, , 1, 41.5, 39.2, 46.4, 39.2
v1, 3, 400, 25, 10, 16, 280.05, 5.69005433, 30, 0.527948999999978, 34725, 1, 40.8, 38.8, 43.6, 38.8
base-v1, 3, 400, 25, 10, 16, 184.00, 3.79715174, , 0, , 1, 43.2, 39.2, 43.0, 38.8
v1, 3, 400, 25, 10, 16, 294.51, 5.76045156, 34, 0.294476999999972, 39951, 1, 41.8, 39.2, 42.2, 40.4
base-v1, 3, 400, 25, 10, 16, 186.03, 3.78627687, , 0, , 1, 40.8, 39.6, 40.8, 39.2
v1, 3, 400, 25, 10, 16, 259.14, 5.61948251, 30, 0.423430999999994, 34738, 1, 40.6, 39.2, 39.8, 38.2
base-v1, 3, 400, 25, 10, 16, 173.03, 3.77146722, , 0, , 2, 38.9, 39.2, 40.5, 38.2
v1, 3, 400, 25, 10, 16, 256.59, 5.58070033, 31, 0.529888999999969, 36051, 1, 39.8, 38.8, 40.8, 38.8
base-v1, 3, 400, 25, 10, 16, 234.64, 3.89106450, , 0, , 1, 40.2, 38.2, 44.6, 41.1
v1, 3, 400, 25, 10, 16, 325.92, 5.80674916, 32, 0.39424600000001, 36909, 1, 45.0, 41.4, 41.2, 40.4
base-v1, 3, 400, 25, 10, 16, 202.09, 3.84997574, , 0, , 1, 41.2, 39.8, 41.2, 40.1
v1, 3, 400, 25, 10, 16, 291.90, 5.70689209, 34, 0.345810999999969, 39308, 1, 41.2, 40.1, 40.8, 38.2
base-v1, 3, 400, 25, 10, 16, 205.54, 3.80531782, , 0, , 1, 41.2, 39.2, 41.0, 39.2
v1, 3, 400, 25, 10, 16, 292.08, 5.73463704, 33, 0.437949000000003, 38414, 1, 41.5, 39.2, 40.8, 39.6
base-v1, 3, 400, 25, 10, 16, 202.85, 3.80715458, , 0, , 1, 40.8, 39.2, 40.2, 39.2
v1, 3, 400, 25, 10, 16, 289.55, 5.67877891, 26, 1.00279799999998, 30267, 1, 40.2, 39.2, 61.4, 39.6
base-v1, 3, 400, 25, 10, 16, 188.55, 3.78326940, , 0, , 1, 64.9, 39.6, 43.6, 39.0
v1, 3, 400, 25, 10, 16, 283.17, 5.66760519, 30, 0.672219999999982, 34616, 1, 43.2, 39.2, 42.5, 38.8
base-v1, 3, 400, 25, 10, 16, 193.16, 3.81774466, , 0, , 1, 40.8, 39.2, 40.2, 39.2
v1, 3, 400, 25, 10, 16, 307.75, 5.80375242, 31, 0.392930999999976, 35985, 1, 40.2, 39.2, 41.0, 39.2
base-v1, 3, 400, 25, 10, 16, 215.28, 3.87898888, , 0, , 1, 40.6, 38.8, 43.6, 39.4
v1, 3, 400, 25, 10, 16, 292.30, 5.77354392, 30, 0.420727999999997, 35045, 1, 42.5, 40.1, 41.8, 39.2
base-v1, 3, 400, 25, 10, 16, 203.21, 3.80294036, , 0, , 1, 40.8, 38.8, 40.8, 38.8
v1, 3, 400, 25, 10, 16, 345.79, 5.88873281, 33, 0.481252999999981, 38184, 1, 42.0, 39.2, 58.8, 41.9
base-v1, 3, 400, 25, 10, 16, 328.08, 4.24927064, , 0, , 1, 69.2, 41.1, 42.0, 40.1
v1, 3, 400, 25, 10, 16, 357.48, 5.88479796, 31, 0.239347000000009, 35957, 1, 55.2, 40.9, 42.8, 40.6
base-v1, 3, 400, 25, 10, 16, 238.21, 3.90650638, , 0, , 1, 43.0, 41.1, 61.4, 47.5
v1, 3, 400, 25, 10, 16, 344.21, 5.81429639, 28, 0.298576999999966, 32645, 1, 44.0, 40.6, 41.2, 40.9
base-v1, 3, 400, 25, 10, 16, 226.68, 3.85846939, , 0, , 1, 41.2, 40.6, 43.8, 39.2
v1, 3, 400, 25, 10, 16, 327.34, 5.85063909, 31, 0.233425000000011, 35968, 1, 45.1, 40.1, 41.8, 39.2
base-v1, 3, 400, 25, 10, 16, 210.63, 3.83900391, , 0, , 1, 41.2, 39.2, 42.2, 40.1
v1, 3, 400, 25, 10, 16, 299.67, 5.75101995, 34, 0.396474000000012, 39149, 1, 41.2, 39.6, 41.0, 39.2
base-v1, 3, 400, 25, 10, 16, 194.31, 3.84760983, , 0, , 1, 41.2, 39.0, 40.2, 38.8
v1, 3, 400, 25, 10, 16, 280.25, 5.69654567, 33, 0.327730999999972, 38113, 1, 40.8, 38.2, 43.6, 39.2
base-v1, 3, 400, 25, 10, 16, 200.42, 3.82651036, , 0, , 1, 44.6, 39.4, 41.8, 39.6
v1, 3, 400, 25, 10, 16, 291.58, 5.78882530, 31, 0.388780999999994, 36033, 2, 40.6, 41.9, 43.2, 40.1
base-v1, 3, 400, 25, 10, 16, 198.23, 3.83923508, , 0, , 1, 42.8, 39.6, 41.8, 39.6
v1, 3, 400, 25, 10, 16, 300.78, 5.74779631, 28, 1.046244, 32700, 1, 42.8, 40.1, 66.4, 44.2
base-v1, 3, 400, 25, 10, 16, 213.27, 3.87652254, , 0, , 1, 49.6, 42.1, 48.6, 40.6
v1, 3, 400, 25, 10, 16, 294.68, 5.76506671, 30, 0.234825999999998, 35115, 1, 43.0, 39.6, 42.2, 39.8
base-v1, 3, 400, 25, 10, 16, 210.09, 3.84436464, , 0, , 1, 42.2, 40.6, 42.2, 39.2
v1, 3, 400, 25, 10, 16, 271.86, 5.65138224, 32, 0.383386999999971, 36986, 1, 61.4, 39.6, 70.8, 39.6
base-v1, 3, 400, 25, 10, 16, 218.35, 3.93181470, , 0, , 1, 71.2, 39.8, 43.8, 39.2
v1, 3, 400, 25, 10, 16, 341.83, 5.90129844, 31, 0.183206999999982, 36474, 1, 43.2, 39.6, 43.0, 39.4
base-v1, 3, 400, 25, 10, 16, 226.81, 3.87353579, , 0, , 1, 42.8, 39.9, 43.5, 41.9
v1, 3, 400, 25, 10, 16, 309.75, 5.75286453, 32, 0.31269199999997, 37170, 1, 43.2, 40.1, 41.2, 40.1
base-v1, 3, 400, 25, 10, 16, 197.33, 3.81635146, , 0, , 1, 55.8, 39.6, 40.1, 38.2
v1, 3, 400, 25, 10, 16, 370.62, 5.87290171, 28, 0.118537000000003, 32693, 1, 40.6, 38.8, 64.0, 40.1
base-v1, 3, 400, 25, 10, 16, 203.36, 3.82280195, , 0, , 1, 65.0, 39.6, 41.2, 39.2
v1, 3, 400, 25, 10, 16, 293.85, 5.67935539, 33, 0.817775999999981, 38240, 1, 42.2, 39.2, 42.2, 40.1
base-v1, 3, 400, 25, 10, 16, 189.43, 3.80357432, , 0, , 1, 41.2, 40.6, 39.8, 38.8
v1, 3, 400, 25, 10, 16, 283.39, 5.73717059, 31, 0.372237999999982, 35929, 1, 39.8, 38.8, 40.8, 38.8
base-v1, 3, 400, 25, 10, 16, 216.40, 3.88586997, , 0, , 1, 42.0, 39.6, 40.8, 39.4
base-v1, 3, 400, 25, 10, 64, 179.14, 3.80789976, , 0, , 1, 41.5, 39.6, 39.8, 38.2
v1, 3, 400, 25, 10, 64, 243.51, 5.54069405, 28, 0.830895999999996, 32475, 1, 40.6, 38.2, 39.4, 38.2
base-v1, 3, 400, 25, 10, 64, 164.99, 3.71787663, , 0, , 1, 39.8, 37.8, 39.4, 38.2
v1, 3, 400, 25, 10, 64, 241.12, 5.55633982, 34, 0.748537999999996, 39653, 2, 39.8, 48.5, 39.8, 38.2
base-v1, 3, 400, 25, 10, 64, 174.32, 3.80224965, , 0, , 1, 40.2, 38.8, 42.2, 38.2
v1, 3, 400, 25, 10, 64, 251.46, 5.56991128, 29, 0.638521999999966, 33620, 1, 41.8, 38.8, 40.2, 38.8
base-v1, 3, 400, 25, 10, 64, 167.79, 3.75280735, , 0, , 1, 39.8, 38.2, 39.8, 38.2
v1, 3, 400, 25, 10, 64, 242.51, 5.57512840, 32, 0.555498, 37117, 1, 39.8, 38.2, 41.0, 38.5
base-v1, 3, 400, 25, 10, 64, 170.07, 3.74393909, , 0, , 1, 40.8, 38.2, 39.8, 38.8
v1, 3, 400, 25, 10, 64, 285.97, 5.67416157, 29, 0.425864999999988, 33789, 1, 39.4, 38.8, 42.8, 40.6
base-v1, 3, 400, 25, 10, 64, 192.21, 3.79760658, , 0, , 1, 42.2, 41.6, 43.2, 38.2
v1, 3, 400, 25, 10, 64, 306.48, 5.75477052, 31, 0.752844999999979, 35821, 1, 41.8, 38.8, 43.2, 39.8
base-v1, 3, 400, 25, 10, 64, 186.62, 3.79195440, , 0, , 1, 42.2, 39.6, 40.8, 38.8
v1, 3, 400, 25, 10, 64, 301.38, 5.69459877, 31, 0.02972299999999, 35803, 1, 42.0, 39.4, 46.6, 40.1
base-v1, 3, 400, 25, 10, 64, 212.93, 3.86108343, , 0, , 1, 42.0, 39.6, 43.2, 39.2
v1, 3, 400, 25, 10, 64, 361.91, 5.87499334, 33, 0.289551000000017, 38216, 1, 43.2, 39.0, 43.2, 39.2
base-v1, 3, 400, 25, 10, 64, 187.03, 3.78937497, , 0, , 1, 42.2, 39.2, 41.5, 39.2
v1, 3, 400, 25, 10, 64, 280.29, 5.65038340, 30, 0.216549999999984, 34799, 1, 40.8, 39.2, 62.4, 39.2
base-v1, 3, 400, 25, 10, 64, 194.87, 3.81108839, , 0, , 1, 62.4, 39.2, 39.8, 39.2
v1, 3, 400, 25, 10, 64, 266.94, 5.59402305, 32, 0.219018000000005, 36910, 1, 40.2, 39.2, 41.2, 38.2
base-v1, 3, 400, 25, 10, 64, 171.58, 3.77558600, , 0, , 1, 40.2, 38.2, 40.2, 39.2
v1, 3, 400, 25, 10, 64, 296.54, 5.76325345, 29, 0.495505999999978, 33608, 1, 40.2, 39.2, 42.2, 39.2
base-v1, 3, 400, 25, 10, 64, 187.65, 3.80044800, , 0, , 1, 41.8, 39.6, 41.8, 39.6
v1, 3, 400, 25, 10, 64, 277.89, 5.62678370, 31, 0.124981999999989, 35967, 1, 47.1, 41.1, 40.2, 39.2
base-v1, 3, 400, 25, 10, 64, 186.93, 3.78481609, , 0, , 1, 41.2, 38.8, 41.2, 41.4
v1, 3, 400, 25, 10, 64, 264.06, 5.62228818, 37, 0.0390919999999824, 42697, 1, 42.5, 41.4, 39.8, 38.2
base-v1, 3, 400, 25, 10, 64, 170.74, 3.74338263, , 0, , 1, 40.2, 38.2, 40.2, 38.2
v1, 3, 400, 25, 10, 64, 249.06, 5.56159779, 30, 0.132232999999985, 35581, 1, 39.8, 38.2, 40.8, 38.8
base-v1, 3, 400, 25, 10, 64, 182.42, 3.76032203, , 0, , 1, 40.2, 39.2, 40.2, 38.8
v1, 3, 400, 25, 10, 64, 312.27, 5.76122551, 26, 0.558615999999972, 30200, 1, 39.8, 38.8, 43.2, 39.6
base-v1, 3, 400, 25, 10, 64, 175.11, 3.77165989, , 0, , 1, 41.2, 39.8, 41.8, 38.8
v1, 3, 400, 25, 10, 64, 261.46, 5.58828765, 31, 0.371406999999977, 36380, 1, 41.8, 39.2, 41.2, 39.2
