work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-v2, 3, 400, 10, 10, 16, 166.52, 3.81607561, , 0, , 1, 40.8, 38.8, 41.2, 38.2
v2, 3, 400, 10, 10, 16, 246.78, 5.61328873, 16, 0.379000000000019, 19284, 1, 41.2, 38.2, 42.5, 38.2
base-v2, 3, 400, 10, 10, 16, 167.83, 3.76921251, , 0, , 1, 42.0, 39.2, 41.0, 38.8
v2, 3, 400, 10, 10, 16, 244.78, 5.64213601, 20, 0.180735999999968, 23585, 1, 41.0, 38.2, 40.8, 38.2
base-v2, 3, 400, 10, 10, 16, 161.53, 3.78699100, , 0, , 1, 42.0, 37.8, 42.5, 39.2
v2, 3, 400, 10, 10, 16, 242.57, 5.59921099, 18, 0.669973999999968, 21263, 1, 41.8, 38.8, 42.2, 39.2
base-v2, 3, 400, 10, 10, 16, 170.49, 3.76703740, , 0, , 1, 42.0, 38.8, 48.4, 41.9
v2, 3, 400, 10, 10, 16, 251.03, 5.57875474, 15, 0.123810999999989, 18229, 1, 42.0, 40.6, 41.8, 39.6
base-v2, 3, 400, 10, 10, 16, 169.28, 3.79127818, , 0, , 1, 41.8, 39.6, 41.8, 39.2
v2, 3, 400, 10, 10, 16, 281.65, 5.78645685, 15, 0.219998999999973, 17995, 2, 43.6, 50.4, 39.8, 41.6
base-v2, 3, 400, 10, 10, 16, 201.47, 3.91088546, , 0, , 2, 39.8, 41.1, 39.8, 39.6
v2, 3, 400, 10, 10, 16, 249.68, 5.60231866, 16, 0.628390999999965, 19269, 1, 40.2, 40.1, 41.8, 40.4
base-v2, 3, 400, 10, 10, 16, 165.74, 3.78553033, , 0, , 1, 41.5, 39.2, 41.8, 39.6
v2, 3, 400, 10, 10, 16, 241.51, 5.60169889, 16, 0.503426999999988, 19071, 1, 41.2, 39.2, 42.0, 39.6
base-v2, 3, 400, 10, 10, 16, 167.00, 3.80275959, , 0, , 1, 41.8, 39.2, 43.2, 38.8
v2, 3, 400, 10, 10, 16, 249.45, 5.59296329, 19, 0.159347999999966, 22630, 1, 43.2, 38.8, 42.2, 39.4
base-v2, 3, 400, 10, 10, 16, 190.99, 3.87811866, , 0, , 2, 41.2, 41.9, 40.2, 41.1
v2, 3, 400, 10, 10, 16, 290.90, 5.77982597, 17, 0.276960999999972, 20144, 2, 40.2, 40.6, 40.2, 41.6
base-v2, 3, 400, 10, 10, 16, 196.06, 3.93168557, , 0, , 2, 40.2, 41.1, 40.2, 40.6
v2, 3, 400, 10, 10, 16, 250.16, 5.62153095, 15, 0.666005999999982, 17874, 1, 41.8, 41.1, 40.8, 38.2
base-v2, 3, 400, 10, 10, 16, 172.14, 3.76966655, , 0, , 1, 40.8, 38.8, 41.8, 39.2
v2, 3, 400, 10, 10, 16, 247.32, 5.59886299, 16, 0.611986999999999, 19482, 1, 41.5, 39.2, 41.8, 38.5
base-v2, 3, 400, 10, 10, 16, 162.15, 3.79019936, , 0, , 1, 42.5, 39.2, 43.0, 39.2
v2, 3, 400, 10, 10, 16, 245.06, 5.65362970, 18, 0.172383999999965, 21292, 1, 41.8, 39.2, 41.2, 38.2
base-v2, 3, 400, 10, 10, 16, 164.88, 3.79780179, , 0, , 1, 41.2, 38.8, 43.0, 38.8
v2, 3, 400, 10, 10, 16, 249.49, 5.57563519, 17, 0.39182599999998, 20202, 1, 46.6, 39.9, 42.2, 39.2
base-v2, 3, 400, 10, 10, 16, 163.69, 3.78365061, , 0, , 1, 43.5, 39.2, 42.8, 39.6
v2, 3, 400, 10, 10, 16, 240.25, 5.59527159, 15, 0.331119999999999, 18281, 1, 41.8, 39.6, 43.0, 39.2
base-v2, 3, 400, 10, 10, 16, 165.87, 3.78344014, , 0, , 1, 41.8, 39.6, 43.6, 38.8
v2, 3, 400, 10, 10, 16, 247.38, 5.59724306, 17, 0.521816999999999, 20101, 1, 42.2, 39.2, 42.8, 39.6
base-v2, 3, 400, 10, 10, 16, 165.35, 3.75713639, , 0, , 1, 41.2, 39.2, 40.8, 39.2
v2, 3, 400, 10, 10, 16, 293.28, 5.75488359, 15, 0.379459999999995, 18178, 2, 42.0, 50.0, 40.2, 41.6
base-v2, 3, 400, 10, 10, 16, 191.18, 3.90070155, , 0, , 2, 40.2, 41.6, 40.8, 42.1
base-v2, 3, 400, 10, 10, 64, 168.00, 3.79142126, , 0, , 1, 41.5, 41.1, 43.8, 39.2
v2, 3, 400, 10, 10, 64, 251.27, 5.66927583, 13, 0.46184999999997, 15655, 1, 41.8, 39.2, 42.8, 39.6
base-v2, 3, 400, 10, 10, 64, 182.14, 3.81149112, , 0, , 1, 42.2, 39.2, 42.0, 40.1
v2, 3, 400, 10, 10, 64, 254.05, 5.67742967, 16, 0.174593000000016, 19105, 1, 41.8, 39.6, 41.8, 38.8
base-v2, 3, 400, 10, 10, 64, 175.02, 3.77435771, , 0, , 1, 41.8, 38.8, 42.5, 47.5
v2, 3, 400, 10, 10, 64, 266.40, 5.71092361, 18, 0.728154000000018, 21187, 1, 42.8, 39.6, 41.2, 39.6
base-v2, 3, 400, 10, 10, 64, 176.59, 3.81318156, , 0, , 1, 40.8, 39.6, 39.8, 38.8
v2, 3, 400, 10, 10, 64, 258.99, 5.61625391, 16, 0.625899000000004, 19237, 1, 40.8, 39.2, 41.2, 38.8
base-v2, 3, 400, 10, 10, 64, 171.16, 3.76596331, , 0, , 1, 41.2, 39.2, 41.2, 38.8
v2, 3, 400, 10, 10, 64, 248.94, 5.64870117, 15, 0.292400999999984, 18108, 1, 40.8, 38.8, 41.8, 38.8
base-v2, 3, 400, 10, 10, 64, 164.71, 3.78569246, , 0, , 1, 41.8, 39.2, 42.2, 38.8
v2, 3, 400, 10, 10, 64, 248.75, 5.65800658, 18, 0.230368999999996, 21228, 1, 41.8, 38.8, 41.2, 38.2
base-v2, 3, 400, 10, 10, 64, 168.23, 3.78175011, , 0, , 1, 41.2, 38.8, 42.0, 39.2
v2, 3, 400, 10, 10, 64, 253.75, 5.62085076, 13, 0.0607669999999985, 15637, 1, 41.8, 39.2, 43.8, 41.4
base-v2, 3, 400, 10, 10, 64, 169.59, 3.77750859, , 0, , 1, 45.0, 42.2, 42.2, 39.2
v2, 3, 400, 10, 10, 64, 248.27, 5.58810120, 15, 0.366762999999992, 17991, 1, 41.2, 39.2, 42.8, 39.2
base-v2, 3, 400, 10, 10, 64, 166.09, 3.79767460, , 0, , 1, 43.6, 39.0, 42.8, 38.8
v2, 3, 400, 10, 10, 64, 247.39, 5.62832064, 17, 0.524958999999967, 20131, 1, 41.8, 39.2, 41.0, 38.8
base-v2, 3, 400, 10, 10, 64, 188.94, 3.90027540, , 0, , 2, 42.2, 43.8, 40.1, 42.1
v2, 3, 400, 10, 10, 64, 290.77, 5.79829366, 17, 0.235856000000013, 20609, 2, 40.6, 41.1, 41.2, 42.5
base-v2, 3, 400, 10, 10, 64, 199.04, 3.97269602, , 0, , 2, 40.8, 41.6, 40.8, 41.1
v2, 3, 400, 10, 10, 64, 291.63, 5.73950652, 16, 0.229967999999985, 19075, 2, 40.8, 42.2, 40.2, 40.6
base-v2, 3, 400, 10, 10, 64, 164.87, 3.78206271, , 0, , 1, 40.8, 40.6, 42.2, 38.8
v2, 3, 400, 10, 10, 64, 258.08, 5.63344566, 16, 0.61994199999998, 19390, 1, 40.8, 38.8, 41.2, 38.8
base-v2, 3, 400, 10, 10, 64, 164.91, 3.78327783, , 0, , 1, 40.8, 39.2, 42.8, 39.2
v2, 3, 400, 10, 10, 64, 245.25, 5.63176821, 16, 0.960432999999966, 19091, 1, 43.0, 39.2, 41.2, 38.8
base-v2, 3, 400, 10, 10, 64, 165.34, 3.77001533, , 0, , 1, 42.2, 39.2, 41.8, 39.2
v2, 3, 400, 10, 10, 64, 245.51, 5.63169203, 15, 0.537834999999973, 17775, 1, 41.2, 38.8, 41.8, 38.8
base-v2, 3, 400, 10, 10, 64, 176.04, 3.80560056, , 0, , 1, 41.2, 39.2, 42.2, 39.4
v2, 3, 400, 10, 10, 64, 252.41, 5.59152083, 13, 0.499324000000001, 15681, 1, 42.5, 39.6, 42.5, 38.8
base-v2, 3, 400, 10, 10, 64, 169.01, 3.81103657, , 0, , 1, 42.5, 38.8, 41.5, 38.2
v2, 3, 400, 10, 10, 64, 245.73, 5.65838583, 18, 0.369406999999967, 21196, 1, 41.2, 38.5, 41.2, 38.8
base-v2, 3, 400, 10, 10, 64, 170.07, 3.80767733, , 0, , 1, 41.2, 38.8, 76.6, 39.2
v2, 3, 400, 10, 10, 64, 248.51, 5.61996794, 16, 1.51018599999998, 19271, 1, 77.1, 39.2, 41.5, 39.2
base-v2, 3, 400, 10, 10, 64, 165.11, 3.79463843, , 0, , 1, 41.0, 39.2, 43.2, 38.8
v2, 3, 400, 10, 10, 64, 246.04, 5.63025753, 14, 0.666262000000017, 16966, 1, 42.5, 38.8, 41.2, 38.8
base-v2, 3, 400, 10, 10, 64, 169.67, 3.81393856, , 0, , 1, 40.8, 38.8, 41.5, 38.2
v2, 3, 400, 10, 10, 64, 245.32, 5.63630119, 16, 0.668813999999998, 19159, 1, 41.2, 38.8, 41.2, 38.2
base-v2, 3, 400, 10, 10, 64, 166.74, 3.75683648, , 0, , 1, 40.8, 39.2, 42.0, 38.8
v2, 3, 400, 10, 10, 64, 243.02, 5.59385991, 11, 0.554040999999984, 13443, 1, 41.2, 38.8, 41.8, 39.2
base-v2, 3, 400, 10, 10, 64, 167.38, 3.77603450, , 0, , 1, 41.8, 38.8, 44.2, 38.8
v2, 3, 400, 10, 10, 64, 251.77, 5.63528752, 13, 0.346096999999986, 15619, 1, 41.2, 40.4, 41.0, 39.2
base-v2, 3, 400, 10, 10, 64, 169.13, 3.80559702, , 0, , 1, 40.6, 38.8, 40.8, 38.8
v2, 3, 400, 10, 10, 64, 247.85, 5.60089622, 17, 0.552545000000009, 20061, 1, 41.2, 39.2, 42.8, 39.6
base-v2, 3, 400, 10, 10, 64, 164.04, 3.79714234, , 0, , 1, 42.2, 39.2, 42.2, 38.5
v2, 3, 400, 10, 10, 64, 245.87, 5.64978045, 12, 0.147628999999995, 14860, 1, 42.5, 39.2, 41.8, 38.8
base-v2, 3, 400, 10, 10, 64, 166.42, 3.78309129, , 0, , 1, 41.8, 39.2, 43.2, 39.2
v2, 3, 400, 10, 10, 64, 253.46, 5.68204366, 19, 0.313474999999983, 22714, 1, 41.8, 39.6, 43.0, 41.6
base-v2, 3, 400, 10, 10, 64, 167.60, 3.75380771, , 0, , 1, 42.0, 39.2, 43.2, 38.8
v2, 3, 400, 10, 10, 64, 243.67, 5.63998559, 17, 0.774965000000009, 20321, 1, 41.2, 39.2, 50.6, 39.2
base-v2, 3, 400, 10, 10, 64, 168.01, 3.78955684, , 0, , 1, 42.8, 39.6, 42.2, 39.2
v2, 3, 400, 10, 10, 64, 248.60, 5.59362560, 13, 0.388215000000002, 15782, 1, 41.5, 39.2, 42.8, 40.1
base-v2, 3, 400, 10, 10, 64, 164.39, 3.77247199, , 0, , 1, 41.2, 38.8, 41.8, 39.2
v2, 3, 400, 10, 10, 64, 248.06, 5.66677644, 15, 1.04940899999997, 17967, 1, 41.8, 38.8, 41.8, 39.2
base-v2, 3, 400, 10, 10, 64, 167.81, 3.77373881, , 0, , 1, 41.5, 39.6, 43.0, 39.6
v2, 3, 400, 10, 10, 64, 272.00, 5.69881238, 16, 0.132206999999994, 18997, 1, 41.2, 39.2, 44.6, 39.2
base-v2, 3, 400, 10, 10, 64, 171.52, 3.79320193, , 0, , 1, 43.5, 39.2, 43.5, 38.8
v2, 3, 400, 10, 10, 64, 247.50, 5.64917959, 22, 0.358187999999984, 25847, 1, 43.6, 39.2, 41.8, 39.2
base-v2, 3, 400, 10, 10, 64, 168.41, 3.77444211, , 0, , 1, 41.2, 39.6, 42.0, 39.6
v2, 3, 400, 10, 10, 64, 252.98, 5.63980734, 17, 0.28073599999999, 20065, 1, 41.0, 39.6, 45.0, 40.1
base-v2, 3, 400, 10, 10, 64, 165.07, 3.78750612, , 0, , 1, 41.2, 39.6, 42.5, 39.2
base-v2, 3, 400, 25, 10, 16, 165.22, 3.78503266, , 0, , 1, 41.2, 39.2, 42.2, 39.6
v2, 3, 400, 25, 10, 16, 244.95, 5.60139994, 30, 0.316887000000008, 34736, 1, 42.5, 39.2, 42.2, 39.9
base-v2, 3, 400, 25, 10, 16, 166.38, 3.77450361, , 0, , 1, 41.5, 39.6, 41.8, 39.2
v2, 3, 400, 25, 10, 16, 248.98, 5.63650570, 33, 0.310494000000006, 38278, 1, 41.2, 38.8, 42.0, 38.2
base-v2, 3, 400, 25, 10, 16, 167.19, 3.79356446, , 0, , 1, 40.8, 38.8, 43.2, 39.6
v2, 3, 400, 25, 10, 16, 251.58, 5.67963032, 35, 0.375716000000011, 40378, 1, 44.5, 39.6, 41.8, 39.6
base-v2, 3, 400, 25, 10, 16, 169.31, 3.77362461, , 0, , 1, 41.2, 39.2, 41.8, 39.6
v2, 3, 400, 25, 10, 16, 247.44, 5.65072401, 33, 0.176111999999989, 38323, 1, 40.8, 39.6, 42.0, 39.2
base-v2, 3, 400, 25, 10, 16, 163.50, 3.79227034, , 0, , 1, 41.2, 39.2, 43.5, 39.2
v2, 3, 400, 25, 10, 16, 248.83, 5.60114895, 32, 0.36057599999998, 37521, 1, 41.5, 39.2, 42.8, 39.6
base-v2, 3, 400, 25, 10, 16, 165.65, 3.76843889, , 0, , 1, 42.2, 40.1, 42.2, 38.8
v2, 3, 400, 25, 10, 16, 249.32, 5.65076507, 33, 0.183535000000006, 38483, 1, 41.8, 39.6, 41.8, 38.8
base-v2, 3, 400, 25, 10, 16, 171.64, 3.79214611, , 0, , 1, 41.2, 39.2, 43.2, 40.1
v2, 3, 400, 25, 10, 16, 257.01, 5.62744761, 31, 0.356152000000009, 35878, 1, 43.2, 40.1, 44.5, 39.6
base-v2, 3, 400, 25, 10, 16, 171.53, 3.81171979, , 0, , 1, 41.5, 39.2, 40.8, 39.2
v2, 3, 400, 25, 10, 16, 248.91, 5.67938828, 31, 0.288034999999979, 35906, 1, 49.9, 39.6, 41.8, 39.2
base-v2, 3, 400, 25, 10, 16, 169.05, 3.77432586, , 0, , 1, 41.8, 40.1, 41.2, 39.2
v2, 3, 400, 25, 10, 16, 247.46, 5.63937482, 31, 0.317943000000014, 36153, 1, 41.8, 39.6, 41.2, 39.2
base-v2, 3, 400, 25, 10, 16, 173.02, 3.76651183, , 0, , 1, 41.2, 39.2, 41.2, 39.6
v2, 3, 400, 25, 10, 16, 249.32, 5.60573963, 33, 0.229345999999964, 38100, 1, 41.2, 39.2, 40.2, 38.8
base-v2, 3, 400, 25, 10, 16, 168.03, 3.78062120, , 0, , 1, 40.6, 39.2, 41.8, 39.2
v2, 3, 400, 25, 10, 16, 250.80, 5.66165886, 31, 0.312329999999974, 35908, 1, 41.2, 39.2, 41.2, 38.8
base-v2, 3, 400, 25, 10, 16, 166.22, 3.78171002, , 0, , 1, 41.2, 39.6, 42.8, 39.2
v2, 3, 400, 25, 10, 16, 244.96, 5.67078107, 29, 0.784885999999972, 33637, 1, 42.0, 39.2, 41.8, 39.2
base-v2, 3, 400, 25, 10, 16, 167.21, 3.77577436, , 0, , 1, 41.2, 39.2, 41.8, 39.2
v2, 3, 400, 25, 10, 16, 247.93, 5.62746084, 31, 0.679489999999987, 36187, 1, 41.2, 38.8, 40.8, 39.6
base-v2, 3, 400, 25, 10, 16, 166.22, 3.78163469, , 0, , 1, 42.8, 39.6, 42.2, 39.2
v2, 3, 400, 25, 10, 16, 259.86, 5.61641213, 29, 0.467584999999985, 33723, 1, 43.2, 39.2, 41.0, 38.8
base-v2, 3, 400, 25, 10, 16, 167.60, 3.78396032, , 0, , 1, 42.0, 39.2, 41.2, 38.8
v2, 3, 400, 25, 10, 16, 245.64, 5.62835158, 34, 0.283691999999974, 39245, 1, 41.5, 38.8, 66.4, 64.2
base-v2, 3, 400, 25, 10, 16, 167.75, 3.78476200, , 0, , 1, 67.2, 40.6, 41.2, 38.8
v2, 3, 400, 25, 10, 16, 246.64, 5.66242111, 30, 0.609088999999983, 34684, 1, 41.2, 38.8, 41.2, 38.8
base-v2, 3, 400, 25, 10, 16, 165.96, 3.76824379, , 0, , 1, 41.5, 38.8, 41.8, 39.2
v2, 3, 400, 25, 10, 16, 252.05, 5.64643539, 30, 0.298558000000014, 35065, 1, 41.2, 39.0, 40.8, 39.6
base-v2, 3, 400, 25, 10, 16, 164.27, 3.78792587, , 0, , 1, 40.8, 39.2, 43.2, 39.2
v2, 3, 400, 25, 10, 16, 256.81, 5.67028028, 32, 0.676331000000005, 37107, 1, 49.4, 39.2, 41.8, 39.6
base-v2, 3, 400, 25, 10, 16, 169.45, 3.76895428, , 0, , 1, 41.2, 39.6, 42.5, 39.6
v2, 3, 400, 25, 10, 16, 248.95, 5.63748385, 35, 0.437090000000012, 40438, 1, 43.0, 40.1, 40.8, 39.2
base-v2, 3, 400, 25, 10, 16, 168.59, 3.76662557, , 0, , 1, 41.0, 39.2, 41.2, 39.6
v2, 3, 400, 25, 10, 16, 245.43, 5.67197547, 30, 0.684784999999977, 34799, 1, 40.8, 39.6, 42.5, 39.2
base-v2, 3, 400, 25, 10, 16, 172.93, 3.79921621, , 0, , 1, 42.0, 38.8, 43.5, 38.8
v2, 3, 400, 25, 10, 16, 240.92, 5.59213502, 30, 0.668278999999984, 34758, 1, 42.5, 39.2, 42.5, 39.2
base-v2, 3, 400, 25, 10, 16, 165.09, 3.77704441, , 0, , 1, 41.8, 39.6, 41.8, 38.2
v2, 3, 400, 25, 10, 16, 246.46, 5.69229859, 29, 0.69042300000001, 33625, 1, 41.8, 39.2, 42.8, 38.8
base-v2, 3, 400, 25, 10, 16, 163.76, 3.79332394, , 0, , 1, 44.6, 38.8, 43.0, 39.2
v2, 3, 400, 25, 10, 16, 249.12, 5.65704802, 31, 0.130720999999994, 36256, 1, 41.8, 39.6, 41.2, 39.2
base-v2, 3, 400, 25, 10, 16, 166.56, 3.76995959, , 0, , 1, 40.8, 39.2, 41.0, 39.2
v2, 3, 400, 25, 10, 16, 248.13, 5.61692582, 31, 0.65276799999998, 35813, 1, 40.8, 39.6, 40.8, 39.2
base-v2, 3, 400, 25, 10, 16, 165.64, 3.77397049, , 0, , 1, 41.0, 38.8, 42.2, 38.2
v2, 3, 400, 25, 10, 16, 248.01, 5.65295497, 31, 0.320847000000015, 36101, 1, 42.5, 38.8, 41.8, 39.6
base-v2, 3, 400, 25, 10, 16, 163.60, 3.77260710, , 0, , 1, 41.8, 39.2, 42.2, 39.2
v2, 3, 400, 25, 10, 16, 247.14, 5.63913111, 29, 0.75880699999999, 33685, 1, 41.8, 38.8, 43.8, 39.2
base-v2, 3, 400, 25, 10, 16, 164.29, 3.77948532, , 0, , 1, 41.2, 39.6, 42.8, 39.2
v2, 3, 400, 25, 10, 16, 242.68, 5.66110696, 30, 0.246019999999987, 34841, 1, 42.5, 39.2, 41.5, 39.2
base-v2, 3, 400, 25, 10, 16, 162.02, 3.77236508, , 0, , 1, 41.8, 38.8, 41.8, 38.8
v2, 3, 400, 25, 10, 16, 250.22, 5.60548770, 30, 1.03432900000001, 34797, 1, 41.8, 39.2, 40.8, 39.6
base-v2, 3, 400, 25, 10, 16, 197.44, 3.91428471, , 0, , 2, 41.2, 42.1, 44.2, 47.5
v2, 3, 400, 25, 10, 16, 286.56, 5.87947941, 31, 0.287044999999978, 35861, 2, 40.8, 43.8, 40.1, 43.8
base-v2, 3, 400, 25, 10, 16, 194.43, 3.97501547, , 0, , 2, 40.8, 42.1, 40.8, 42.1
v2, 3, 400, 25, 10, 16, 247.20, 5.64803694, 31, 0.301887999999963, 36417, 1, 41.2, 41.1, 43.8, 39.2
base-v2, 3, 400, 25, 10, 16, 168.28, 3.81354935, , 0, , 1, 41.8, 39.2, 41.2, 39.2
base-v2, 3, 400, 25, 10, 64, 175.62, 3.80592191, , 0, , 1, 40.8, 39.2, 41.2, 38.8
v2, 3, 400, 25, 10, 64, 252.28, 5.71950260, 30, 0.325783999999999, 34869, 1, 41.2, 39.2, 41.0, 38.8
base-v2, 3, 400, 25, 10, 64, 166.20, 3.76385400, , 0, , 1, 41.2, 38.8, 42.2, 39.2
v2, 3, 400, 25, 10, 64, 250.02, 5.64033518, 34, 0.610449000000017, 39481, 1, 41.8, 39.2, 41.2, 39.2
base-v2, 3, 400, 25, 10, 64, 166.55, 3.78489441, , 0, , 1, 41.5, 39.2, 42.2, 39.2
v2, 3, 400, 25, 10, 64, 245.86, 5.63828325, 31, 0.0817279999999982, 35944, 1, 41.8, 39.2, 41.2, 39.2
base-v2, 3, 400, 25, 10, 64, 167.99, 3.79859960, , 0, , 1, 41.2, 40.1, 42.8, 38.8
v2, 3, 400, 25, 10, 64, 246.93, 5.69030073, 29, 0.362584999999967, 33565, 1, 41.2, 38.8, 46.6, 39.2
base-v2, 3, 400, 25, 10, 64, 170.26, 3.78545643, , 0, , 1, 41.8, 39.2, 43.0, 39.6
v2, 3, 400, 25, 10, 64, 247.07, 5.69395198, 33, 0.152560999999992, 38795, 1, 43.0, 40.1, 43.2, 39.2
base-v2, 3, 400, 25, 10, 64, 169.54, 3.78896633, , 0, , 1, 42.2, 38.8, 42.2, 39.6
v2, 3, 400, 25, 10, 64, 253.21, 5.66293636, 28, 0.264792999999997, 32634, 1, 41.8, 39.6, 42.2, 40.6
base-v2, 3, 400, 25, 10, 64, 193.57, 3.88154548, , 0, , 2, 41.2, 43.0, 41.0, 41.1
v2, 3, 400, 25, 10, 64, 259.55, 5.71667165, 30, 0.284486000000015, 34971, 1, 40.8, 40.6, 42.0, 40.1
base-v2, 3, 400, 25, 10, 64, 166.99, 3.79835771, , 0, , 1, 45.5, 39.6, 42.5, 40.1
v2, 3, 400, 25, 10, 64, 251.71, 5.72087029, 32, 0.244134999999972, 36952, 1, 42.2, 39.2, 41.2, 39.2
base-v2, 3, 400, 25, 10, 64, 173.98, 3.80978944, , 0, , 1, 41.2, 39.2, 41.2, 39.2
v2, 3, 400, 25, 10, 64, 250.45, 5.64414913, 31, 0.156525999999985, 35995, 1, 40.8, 39.6, 42.0, 43.5
base-v2, 3, 400, 25, 10, 64, 166.51, 3.78867936, , 0, , 1, 41.2, 39.8, 42.2, 39.2
v2, 3, 400, 25, 10, 64, 250.24, 5.67047151, 35, 0.915264999999977, 40590, 1, 41.2, 39.2, 43.5, 39.2
base-v2, 3, 400, 25, 10, 64, 165.43, 3.77424789, , 0, , 1, 43.0, 39.6, 41.8, 39.2
v2, 3, 400, 25, 10, 64, 245.32, 5.66214714, 33, 0.363517999999999, 38185, 1, 43.8, 39.2, 42.2, 39.2
base-v2, 3, 400, 25, 10, 64, 168.97, 3.79254410, , 0, , 1, 42.2, 39.6, 42.8, 39.6
v2, 3, 400, 25, 10, 64, 247.17, 5.62097655, 30, 0.342314999999985, 34682, 1, 42.0, 39.6, 41.2, 39.2
base-v2, 3, 400, 25, 10, 64, 168.43, 3.77561311, , 0, , 1, 41.0, 39.2, 41.5, 40.1
v2, 3, 400, 25, 10, 64, 248.31, 5.68379021, 33, 0.703988999999979, 38177, 1, 42.5, 40.1, 43.0, 39.6
base-v2, 3, 400, 25, 10, 64, 163.54, 3.79881263, , 0, , 1, 42.2, 39.2, 43.0, 38.8
v2, 3, 400, 25, 10, 64, 241.02, 5.59920053, 31, 0.611970999999983, 35936, 1, 41.5, 39.2, 43.2, 39.6
base-v2, 3, 400, 25, 10, 64, 164.83, 3.79532577, , 0, , 1, 42.2, 39.6, 43.0, 39.6
v2, 3, 400, 25, 10, 64, 245.01, 5.65310803, 33, 0.461674000000016, 38271, 1, 43.0, 39.6, 43.0, 39.2
base-v2, 3, 400, 25, 10, 64, 168.39, 3.75017145, , 0, , 1, 41.8, 39.2, 41.2, 38.8
