work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
hc-64-1, 10, 400, 10, 10, 628.54, 8.00309857, 19, 12.436948, 234254, 51.5, 49.0
base-hc-64-1, 10, 400, 10, 10, 389.05, 4.82526081, , 0, , 51.0, 41.1
hc-64-1, 10, 400, 10, 10, 723.01, 8.32594760, 21, 10.853116, 255418, 46.8, 47.6
base-hc-64-1, 10, 400, 10, 10, 389.25, 4.87579143, , 0, , 48.1, 47.1
hc-64-1, 10, 400, 10, 10, 817.15, 8.81541457, 47, 6.845872, 569443, 47.1, 45.6
base-hc-64-1, 10, 400, 10, 10, 361.42, 4.69677920, , 0, , 51.1, 47.1
hc-64-1, 10, 400, 10, 10, 844.12, 8.94288995, 16, 14.702903, 193655, 52.4, 46.9
base-hc-64-1, 10, 400, 10, 10, 440.09, 4.97554126, , 0, , 60.1, 56.6
hc-64-1, 10, 400, 10, 10, 707.18, 8.37391527, 18, 8.49361300000001, 221520, 52.9, 45.1
base-hc-64-1, 10, 400, 10, 10, 423.82, 4.90636515, , 0, , 48.5, 44.5
hc-64-1, 10, 400, 10, 10, 789.26, 8.66165136, 19, 13.484721, 229675, 54.0, 45.6
base-hc-64-1, 10, 400, 10, 10, 356.08, 4.56600452, , 0, , 45.2, 49.6
hc-64-1, 10, 400, 10, 10, 548.70, 7.59904270, 18, 6.79827400000001, 217146, 50.0, 43.0
base-hc-64-1, 10, 400, 10, 10, 333.76, 4.56541174, , 0, , 44.0, 40.6
hc-64-1, 10, 400, 10, 10, 569.69, 7.63644524, 30, 11.027794, 364688, 48.6, 44.6
base-hc-64-1, 10, 400, 10, 10, 332.11, 4.50856477, , 0, , 48.5, 44.2
hc-64-1, 10, 400, 10, 10, 545.32, 7.55763913, 14, 10.098208, 171567, 51.1, 40.6
base-hc-64-1, 10, 400, 10, 10, 326.17, 4.48206455, , 0, , 44.0, 47.5
hc-64-1, 10, 400, 10, 10, 549.77, 7.55488829, 30, 10.642417, 360772, 50.0, 43.8
base-hc-64-1, 10, 400, 10, 10, 322.39, 4.50061020, , 0, , 47.6, 40.6
hc-64-1, 10, 400, 10, 10, 545.56, 7.58538543, 28, 11.177219, 336121, 52.2, 45.6
base-hc-64-1, 10, 400, 10, 10, 332.37, 4.51711554, , 0, , 46.2, 44.2
hc-64-1, 10, 400, 10, 10, 551.07, 7.58560842, 21, 13.150414, 252892, 50.6, 46.0
base-hc-64-1, 10, 400, 10, 10, 314.46, 4.46656682, , 0, , 52.4, 41.6
hc-64-1, 10, 400, 10, 10, 546.31, 7.57808261, 21, 8.219177, 251167, 46.9, 42.1
base-hc-64-1, 10, 400, 10, 10, 329.29, 4.51382061, , 0, , 48.6, 45.1
hc-64-1, 10, 400, 10, 10, 539.49, 7.54396970, 12, 11.312367, 147564, 42.8, 40.1
base-hc-64-1, 10, 400, 10, 10, 447.73, 5.12089104, , 0, , 50.0, 46.1
hc-64-1, 10, 400, 10, 10, 799.77, 8.96726073, 18, 12.759037, 218402, 47.1, 45.5
base-hc-64-1, 10, 400, 10, 10, 459.27, 5.11683284, , 0, , 53.2, 46.0
base-hc-64-1, 10, 400, 25, 10, 544.23, 5.50524512, , 0, , 48.5, 45.0
hc-64-1, 10, 400, 25, 10, 694.71, 8.27826372, 43, 5.630931, 523315, 44.0, 42.2
base-hc-64-1, 10, 400, 25, 10, 485.09, 5.28553585, , 0, , 46.4, 43.2
hc-64-1, 10, 400, 25, 10, 688.99, 8.29641121, 34, 11.707063, 413181, 48.0, 43.5
base-hc-64-1, 10, 400, 25, 10, 472.82, 5.22851711, , 0, , 48.6, 46.4
hc-64-1, 10, 400, 25, 10, 798.28, 8.65467513, 53, 4.88797600000001, 631648, 53.4, 55.2
base-hc-64-1, 10, 400, 25, 10, 468.02, 5.21241536, , 0, , 48.9, 45.1
hc-64-1, 10, 400, 25, 10, 748.49, 8.51615972, 32, 7.449174, 386854, 50.0, 46.9
base-hc-64-1, 10, 400, 25, 10, 496.49, 5.24540532, , 0, , 58.5, 45.0
hc-64-1, 10, 400, 25, 10, 684.23, 8.17397221, 31, 11.04763, 378914, 52.4, 48.9
base-hc-64-1, 10, 400, 25, 10, 398.68, 4.89574728, , 0, , 48.5, 45.5
hc-64-1, 10, 400, 25, 10, 576.75, 8.05836051, 87, 4.82508200000001, 1047506, 48.6, 44.5
base-hc-64-1, 10, 400, 25, 10, 431.46, 5.00895251, , 0, , 50.1, 47.4
hc-64-1, 10, 400, 25, 10, 666.30, 8.43872677, 45, 7.889464, 545737, 73.2, 37.8
base-hc-64-1, 10, 400, 25, 10, 313.70, 4.70591339, , 0, , 47.1, 42.6
hc-64-1, 10, 400, 25, 10, 564.72, 8.08224925, 29, 7.75298600000001, 350231, 39.8, 36.2
base-hc-64-1, 10, 400, 25, 10, 229.17, 4.34546866, , 0, , 42.5, 35.4
hc-64-1, 10, 400, 25, 10, 385.67, 7.28902582, 43, 10.769959, 520909, 37.9, 34.4
base-hc-64-1, 10, 400, 25, 10, 273.56, 4.46808649, , 0, , 38.9, 40.4
hc-64-1, 10, 400, 25, 10, 633.04, 8.02374228, 42, 11.724158, 505251, 48.0, 38.8
base-hc-64-1, 10, 400, 25, 10, 387.04, 4.78746985, , 0, , 41.8, 39.8
hc-64-1, 10, 400, 25, 10, 659.03, 8.07357369, 66, 7.43487300000001, 791667, 43.6, 41.1
base-hc-64-1, 10, 400, 25, 10, 404.19, 4.81222102, , 0, , 45.6, 44.2
hc-64-1, 10, 400, 25, 10, 661.76, 8.04765633, 49, 5.68429900000001, 589872, 40.2, 37.8
base-hc-64-1, 10, 400, 25, 10, 410.97, 4.96764725, , 0, , 45.6, 43.0
hc-64-1, 10, 400, 25, 10, 713.61, 8.37855823, 98, 8.16041800000001, 1172761, 48.5, 45.5
base-hc-64-1, 10, 400, 25, 10, 479.47, 5.37852067, , 0, , 43.6, 41.4
hc-64-1, 10, 400, 25, 10, 412.09, 7.46739327, 71, 7.569576, 853779, 68.4, 36.2
base-hc-64-1, 10, 400, 25, 10, 285.76, 4.60968491, , 0, , 39.1, 35.4
hc-64-1, 10, 400, 25, 10, 716.78, 8.47363147, 45, 5.375714, 541569, 57.6, 35.4
base-hc-64-1, 10, 400, 25, 10, 256.25, 4.44235523, , 0, , 39.4, 37.2
hc-64-1, 10, 400, 25, 10, 372.33, 7.30521293, 72, 4.976033, 870543, 38.4, 34.9
base-hc-64-1, 10, 400, 25, 10, 244.26, 4.39099230, , 0, , 42.8, 34.9
hc-64-1, 10, 400, 25, 10, 584.92, 8.24013773, 74, 8.47269700000001, 885625, 40.2, 36.8
base-hc-64-1, 10, 400, 25, 10, 255.59, 4.45124032, , 0, , 40.6, 35.9
hc-64-1, 10, 400, 25, 10, 564.40, 7.82838658, 46, 12.912022, 556431, 39.4, 34.9
base-hc-64-1, 10, 400, 25, 10, 350.41, 4.60593285, , 0, , 44.6, 40.1
hc-64-1, 10, 400, 25, 10, 612.24, 7.89309895, 119, 4.083878, 1422474, 42.8, 40.1
base-hc-64-1, 10, 400, 25, 10, 364.03, 4.68039464, , 0, , 45.2, 41.9
hc-64-1, 10, 400, 25, 10, 467.69, 7.55422284, 44, 12.734196, 528926, 40.4, 38.8
base-hc-64-1, 10, 400, 25, 10, 265.74, 4.42830441, , 0, , 37.4, 35.4
hc-64-1, 10, 400, 25, 10, 476.48, 7.57007600, 39, 10.539643, 472224, 37.4, 36.2
base-hc-64-1, 10, 400, 25, 10, 416.20, 5.11203017, , 0, , 47.1, 44.6
hc-64-1, 10, 400, 25, 10, 534.93, 7.76289483, 30, 9.888583, 361663, 37.4, 35.9
base-hc-64-1, 10, 400, 25, 10, 237.03, 4.29278012, , 0, , 38.9, 37.2
hc-64-1, 10, 400, 25, 10, 431.38, 7.35403671, 34, 10.704306, 410760, 38.6, 35.9
base-hc-64-1, 10, 400, 25, 10, 243.19, 4.31188738, , 0, , 37.6, 35.4
hc-64-1, 10, 400, 25, 10, 518.22, 7.54248948, 44, 2.98385400000001, 534734, 35.9, 34.4
base-hc-64-1, 10, 400, 25, 10, 272.01, 4.36025067, , 0, , 40.1, 37.8
hc-64-1, 10, 400, 25, 10, 409.20, 7.55873425, 65, 5.86425200000001, 786051, 36.4, 34.9
base-hc-64-1, 10, 400, 25, 10, 204.12, 4.24033275, , 0, , 35.4, 33.9
hc-64-1, 10, 400, 25, 10, 545.59, 7.70589529, 29, 10.045266, 349390, 35.9, 33.9
base-hc-64-1, 10, 400, 25, 10, 379.10, 4.87077413, , 0, , 40.1, 36.8
hc-64-1, 10, 400, 25, 10, 420.57, 7.47204942, 64, 10.849498, 769942, 38.9, 35.4
base-hc-64-1, 10, 400, 25, 10, 320.37, 4.72427523, , 0, , 38.1, 35.4
hc-64-1, 10, 400, 25, 10, 694.18, 8.38288543, 61, 6.662183, 736288, 51.5, 44.0
base-hc-64-1, 10, 400, 25, 10, 392.59, 4.80125158, , 0, , 61.5, 41.4
hc-64-1, 10, 400, 25, 10, 638.08, 8.04602294, 56, 5.562572, 673985, 43.2, 37.8
base-hc-64-1, 10, 400, 25, 10, 341.48, 4.59560137, , 0, , 40.8, 38.2
hc-64-1, 10, 400, 25, 10, 709.99, 8.32506513, 49, 9.44334400000001, 591014, 39.9, 36.9
base-hc-64-1, 10, 400, 25, 10, 352.63, 4.64957314, , 0, , 56.6, 40.6
base-hc-64-1, 10, 200, 10, 10, 426.07, 4.92467334, , 0, , 46.1, 42.6
hc-64-1, 10, 200, 10, 10, 571.39, 7.69452584, 25, 16.377161, 149832, 51.5, 44.0
base-hc-64-1, 10, 200, 10, 10, 435.26, 5.01031778, , 0, , 40.8, 37.8
hc-64-1, 10, 200, 10, 10, 662.99, 8.15375681, 27, 7.894238, 163456, 40.8, 38.8
base-hc-64-1, 10, 200, 10, 10, 345.43, 4.57907558, , 0, , 55.0, 43.5
hc-64-1, 10, 200, 10, 10, 699.27, 8.30740199, 28, 11.935164, 170589, 40.8, 38.8
base-hc-64-1, 10, 200, 10, 10, 225.37, 4.30057359, , 0, , 52.9, 49.1
hc-64-1, 10, 200, 10, 10, 371.24, 7.25379514, 27, 12.161278, 162046, 39.1, 34.9
base-hc-64-1, 10, 200, 10, 10, 209.14, 4.22522217, , 0, , 36.9, 34.9
hc-64-1, 10, 200, 10, 10, 444.45, 7.50091708, 22, 14.634527, 133877, 36.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 416.19, 4.96025250, , 0, , 37.4, 35.4
hc-64-1, 10, 200, 10, 10, 528.77, 7.66694509, 16, 19.161461, 97561, 57.5, 42.5
base-hc-64-1, 10, 200, 10, 10, 220.74, 4.32790512, , 0, , 45.0, 34.4
hc-64-1, 10, 200, 10, 10, 331.11, 7.05196633, 29, 13.268294, 174196, 36.6, 34.9
base-hc-64-1, 10, 200, 10, 10, 235.06, 4.36444817, , 0, , 37.6, 34.4
hc-64-1, 10, 200, 10, 10, 363.30, 7.20599046, 22, 16.381744, 132341, 36.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 219.11, 4.26856792, , 0, , 35.9, 34.4
hc-64-1, 10, 200, 10, 10, 353.78, 7.18496849, 17, 20.807974, 101627, 37.1, 34.9
base-hc-64-1, 10, 200, 10, 10, 216.88, 4.24882758, , 0, , 36.9, 33.9
hc-64-1, 10, 200, 10, 10, 339.10, 7.09495621, 15, 9.787464, 89006, 36.4, 34.4
base-hc-64-1, 10, 200, 10, 10, 231.24, 4.33223810, , 0, , 37.9, 35.4
hc-64-1, 10, 200, 10, 10, 377.49, 7.21426973, 34, 9.72110000000001, 202991, 35.9, 34.4
base-hc-64-1, 10, 200, 10, 10, 283.95, 4.61182471, , 0, , 35.9, 34.4
hc-64-1, 10, 200, 10, 10, 424.06, 7.48197763, 36, 9.85831, 215103, 35.8, 33.4
base-hc-64-1, 10, 200, 10, 10, 207.37, 4.26973985, , 0, , 37.6, 34.9
hc-64-1, 10, 200, 10, 10, 413.87, 7.37911881, 43, 8.15912800000001, 256425, 36.9, 33.9
base-hc-64-1, 10, 200, 10, 10, 309.85, 4.67737166, , 0, , 39.9, 35.9
hc-64-1, 10, 200, 10, 10, 501.54, 7.76233856, 14, 13.794377, 85447, 38.6, 33.9
base-hc-64-1, 10, 200, 10, 10, 256.91, 4.46816472, , 0, , 37.4, 35.4
hc-64-1, 10, 200, 10, 10, 404.70, 7.36443276, 22, 18.30042, 135940, 43.0, 34.9
base-hc-64-1, 10, 200, 10, 10, 235.60, 4.37444021, , 0, , 39.1, 34.6
hc-64-1, 10, 200, 10, 10, 447.20, 7.53008646, 23, 14.110773, 140763, 35.9, 33.9
base-hc-64-1, 10, 200, 10, 10, 300.68, 4.62126740, , 0, , 36.1, 34.4
hc-64-1, 10, 200, 10, 10, 391.52, 7.30122604, 33, 9.874183, 196479, 36.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 334.48, 4.73777592, , 0, , 37.1, 33.9
hc-64-1, 10, 200, 10, 10, 441.93, 7.48833799, 24, 10.532277, 145045, 38.1, 36.4
base-hc-64-1, 10, 200, 10, 10, 253.38, 4.47001010, , 0, , 43.1, 37.5
hc-64-1, 10, 200, 10, 10, 543.49, 7.83906855, 13, 11.75054, 77892, 36.4, 33.9
base-hc-64-1, 10, 200, 10, 10, 326.69, 4.59886276, , 0, , 38.9, 36.8
hc-64-1, 10, 200, 10, 10, 616.08, 8.02593527, 19, 23.557239, 112307, 38.9, 36.4
base-hc-64-1, 10, 200, 10, 10, 360.58, 4.72489472, , 0, , 40.2, 37.2
hc-64-1, 10, 200, 10, 10, 597.61, 7.98481952, 22, 14.474122, 134761, 43.6, 41.4
base-hc-64-1, 10, 200, 10, 10, 315.24, 4.74286484, , 0, , 38.6, 36.6
hc-64-1, 10, 200, 10, 10, 502.15, 7.76597387, 20, 10.399043, 121372, 52.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 430.63, 5.18760931, , 0, , 42.8, 38.2
hc-64-1, 10, 200, 10, 10, 465.02, 7.65534097, 19, 13.059857, 113437, 39.9, 36.2
base-hc-64-1, 10, 200, 10, 10, 243.39, 4.39525934, , 0, , 45.6, 34.9
hc-64-1, 10, 200, 10, 10, 554.97, 7.94600466, 49, 10.673831, 295520, 38.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 224.17, 4.34859364, , 0, , 37.4, 35.9
hc-64-1, 10, 200, 10, 10, 491.70, 7.71062369, 11, 12.450732, 67777, 37.4, 34.9
base-hc-64-1, 10, 200, 10, 10, 303.65, 4.67533114, , 0, , 35.0, 33.4
hc-64-1, 10, 200, 10, 10, 432.12, 7.34599937, 18, 14.530822, 107060, 41.0, 36.1
base-hc-64-1, 10, 200, 10, 10, 293.19, 4.55591097, , 0, , 35.9, 34.4
hc-64-1, 10, 200, 10, 10, 556.36, 8.04498331, 21, 13.200576, 127918, 39.4, 37.2
base-hc-64-1, 10, 200, 10, 10, 232.95, 4.37363198, , 0, , 38.9, 35.4
hc-64-1, 10, 200, 10, 10, 459.53, 7.37123102, 33, 11.734223, 198244, 38.4, 36.2
base-hc-64-1, 10, 200, 10, 10, 291.32, 4.33501492, , 0, , 38.6, 35.9
hc-64-1, 10, 200, 10, 10, 501.66, 7.69180079, 17, 12.154, 103648, 37.9, 36.2
base-hc-64-1, 10, 200, 10, 10, 207.72, 4.23490461, , 0, , 37.1, 33.9
hc-64-1, 10, 200, 10, 10, 404.23, 7.31182161, 31, 9.78147100000001, 190995, 35.2, 33.4
base-hc-64-1, 10, 200, 10, 10, 268.34, 4.49694725, , 0, , 37.4, 35.9
base-hc-64-1, 10, 200, 25, 10, 256.30, 4.49742378, , 0, , 38.9, 34.9
hc-64-1, 10, 200, 25, 10, 440.15, 7.51845448, 51, 9.316283, 305903, 38.6, 34.9
base-hc-64-1, 10, 200, 25, 10, 214.25, 4.29638803, , 0, , 35.8, 33.9
hc-64-1, 10, 200, 25, 10, 345.47, 7.15805323, 38, 14.052102, 230750, 43.2, 39.4
base-hc-64-1, 10, 200, 25, 10, 204.33, 4.22398492, , 0, , 44.5, 39.2
hc-64-1, 10, 200, 25, 10, 383.46, 7.36413175, 35, 8.465935, 211215, 41.8, 41.9
base-hc-64-1, 10, 200, 25, 10, 227.53, 4.37112895, , 0, , 41.8, 42.8
hc-64-1, 10, 200, 25, 10, 357.57, 7.28273975, 54, 10.031571, 319986, 41.8, 42.2
base-hc-64-1, 10, 200, 25, 10, 213.74, 4.31372729, , 0, , 41.2, 42.8
hc-64-1, 10, 200, 25, 10, 377.34, 7.23745662, 71, 9.082876, 425871, 35.9, 35.6
base-hc-64-1, 10, 200, 25, 10, 209.45, 4.23374620, , 0, , 48.5, 38.2
hc-64-1, 10, 200, 25, 10, 382.27, 7.21335214, 74, 9.662102, 444433, 41.8, 39.0
base-hc-64-1, 10, 200, 25, 10, 238.94, 4.31430730, , 0, , 43.2, 38.8
hc-64-1, 10, 200, 25, 10, 365.49, 7.14949553, 44, 10.271698, 262437, 42.8, 40.1
base-hc-64-1, 10, 200, 25, 10, 204.89, 4.22312786, , 0, , 45.8, 39.9
hc-64-1, 10, 200, 25, 10, 367.35, 7.17606728, 60, 6.58999900000001, 361619, 43.2, 40.9
base-hc-64-1, 10, 200, 25, 10, 257.79, 4.43636805, , 0, , 43.2, 39.4
hc-64-1, 10, 200, 25, 10, 451.12, 7.52097604, 35, 12.162613, 212299, 37.9, 34.9
base-hc-64-1, 10, 200, 25, 10, 280.59, 4.51991652, , 0, , 34.5, 33.9
hc-64-1, 10, 200, 25, 10, 477.67, 7.61589448, 30, 16.935777, 182720, 55.8, 41.9
base-hc-64-1, 10, 200, 25, 10, 288.85, 4.60276179, , 0, , 37.1, 34.9
hc-64-1, 10, 200, 25, 10, 469.24, 7.65349857, 32, 11.070062, 193983, 46.6, 41.6
base-hc-64-1, 10, 200, 25, 10, 207.85, 4.25846611, , 0, , 42.0, 38.2
hc-64-1, 10, 200, 25, 10, 516.47, 7.76911293, 67, 6.492948, 401865, 42.0, 43.2
base-hc-64-1, 10, 200, 25, 10, 262.88, 4.43596781, , 0, , 44.6, 44.2
hc-64-1, 10, 200, 25, 10, 442.88, 7.43142253, 41, 13.094788, 248206, 35.9, 33.9
base-hc-64-1, 10, 200, 25, 10, 213.90, 4.25711581, , 0, , 36.9, 34.4
hc-64-1, 10, 200, 25, 10, 359.98, 7.19898303, 71, 12.18251, 425759, 36.1, 33.4
base-hc-64-1, 10, 200, 25, 10, 218.38, 4.28012531, , 0, , 36.9, 34.4
hc-64-1, 10, 200, 25, 10, 410.26, 7.36591962, 34, 11.429012, 204090, 35.9, 33.9
base-hc-64-1, 10, 200, 25, 10, 366.69, 4.91339053, , 0, , 36.9, 34.9
hc-64-1, 10, 200, 25, 10, 459.86, 7.60862356, 38, 7.310484, 228553, 52.8, 39.8
base-hc-64-1, 10, 200, 25, 10, 191.81, 4.22104554, , 0, , 34.5, 33.4
hc-64-1, 10, 200, 25, 10, 325.91, 7.02534952, 36, 9.54496, 217104, 34.5, 33.4
base-hc-64-1, 10, 200, 25, 10, 184.02, 4.17994739, , 0, , 34.5, 33.4
hc-64-1, 10, 200, 25, 10, 551.35, 7.97754720, 48, 6.284807, 288221, 35.4, 33.0
base-hc-64-1, 10, 200, 25, 10, 388.92, 4.96625997, , 0, , 45.1, 40.9
hc-64-1, 10, 200, 25, 10, 601.55, 8.24567862, 96, 8.00915000000001, 573880, 49.0, 37.5
base-hc-64-1, 10, 200, 25, 10, 544.33, 5.55037631, , 0, , 38.6, 36.8
hc-64-1, 10, 200, 25, 10, 664.81, 8.14170331, 41, 13.29516, 247533, 41.0, 37.8
base-hc-64-1, 10, 200, 25, 10, 410.24, 4.96249224, , 0, , 44.2, 39.8
hc-64-1, 10, 200, 25, 10, 669.21, 8.24167262, 29, 11.059079, 177002, 45.0, 42.0
base-hc-64-1, 10, 200, 25, 10, 379.15, 4.78510535, , 0, , 39.8, 38.0
hc-64-1, 10, 200, 25, 10, 740.13, 8.63360774, 61, 11.333198, 365096, 47.4, 41.1
base-hc-64-1, 10, 200, 25, 10, 432.69, 5.06716143, , 0, , 40.8, 39.4
hc-64-1, 10, 200, 25, 10, 619.45, 7.92037190, 49, 8.345448, 297312, 47.1, 43.2
base-hc-64-1, 10, 200, 25, 10, 318.34, 4.47752270, , 0, , 41.5, 37.5
hc-64-1, 10, 200, 25, 10, 528.25, 7.72592436, 30, 11.000302, 181708, 39.6, 39.4
base-hc-64-1, 10, 200, 25, 10, 509.14, 5.31175145, , 0, , 52.9, 39.1
hc-64-1, 10, 200, 25, 10, 610.06, 8.05716817, 45, 8.85069800000001, 271286, 53.6, 41.9
base-hc-64-1, 10, 200, 25, 10, 326.99, 4.60464772, , 0, , 39.4, 37.2
hc-64-1, 10, 200, 25, 10, 560.27, 7.85723860, 51, 10.126722, 301946, 38.4, 37.8
base-hc-64-1, 10, 200, 25, 10, 331.32, 4.64044305, , 0, , 41.5, 37.5
hc-64-1, 10, 200, 25, 10, 480.29, 7.43461816, 61, 5.162733, 365323, 38.1, 36.8
base-hc-64-1, 10, 200, 25, 10, 367.98, 4.84032271, , 0, , 37.1, 36.2
hc-64-1, 10, 200, 25, 10, 522.46, 7.88708451, 69, 4.71914100000001, 410444, 46.2, 42.6
base-hc-64-1, 10, 200, 25, 10, 320.89, 4.75445220, , 0, , 48.1, 44.0
hc-64-1, 10, 200, 25, 10, 454.80, 7.53595109, 71, 6.64828800000001, 423745, 49.1, 40.1
base-hc-64-1, 10, 200, 25, 10, 227.31, 4.27414864, , 0, , 43.0, 34.4
hc-64-1, 10, 200, 25, 10, 362.17, 7.16597903, 33, 7.96678800000001, 199378, 37.4, 35.9
base-hc-64-1, 10, 200, 25, 10, 219.04, 4.26847358, , 0, , 49.1, 33.9
base-hc-64-1, 5, 400, 10, 10, 214.55, 4.25679835, , 0, , 46.9, 34.4
hc-64-1, 5, 400, 10, 10, 364.17, 7.09084478, 13, 0.387482000000006, 148694, 36.6, 33.4
base-hc-64-1, 5, 400, 10, 10, 212.92, 4.25035636, , 0, , 36.9, 34.4
hc-64-1, 5, 400, 10, 10, 354.53, 7.10990688, 32, 0.0687340000000063, 355992, 37.4, 34.4
base-hc-64-1, 5, 400, 10, 10, 217.25, 4.24915270, , 0, , 35.4, 33.4
hc-64-1, 5, 400, 10, 10, 440.87, 7.46546458, 44, 0.138040000000004, 488442, 35.9, 34.4
base-hc-64-1, 5, 400, 10, 10, 260.72, 4.46219321, , 0, , 37.1, 34.4
hc-64-1, 5, 400, 10, 10, 510.52, 7.74062858, 20, 0.0911020000000065, 225172, 44.6, 41.4
base-hc-64-1, 5, 400, 10, 10, 225.84, 4.34914675, , 0, , 41.8, 38.0
hc-64-1, 5, 400, 10, 10, 393.17, 7.29591715, 40, 0.0435760000000016, 442995, 41.5, 35.4
base-hc-64-1, 5, 400, 10, 10, 300.42, 4.62982703, , 0, , 44.2, 41.4
hc-64-1, 5, 400, 10, 10, 422.57, 7.38929846, 18, 0.0274840000000012, 203987, 39.6, 34.4
base-hc-64-1, 5, 400, 10, 10, 243.67, 4.34712116, , 0, , 37.9, 35.4
hc-64-1, 5, 400, 10, 10, 385.38, 7.19715034, 30, 0.179831000000007, 330159, 43.2, 36.2
base-hc-64-1, 5, 400, 10, 10, 249.46, 4.39483232, , 0, , 44.2, 39.4
hc-64-1, 5, 400, 10, 10, 460.72, 7.47581256, 41, 0.0234480000000019, 455996, 39.6, 35.4
base-hc-64-1, 5, 400, 10, 10, 270.24, 4.48381867, , 0, , 37.9, 34.4
hc-64-1, 5, 400, 10, 10, 465.52, 7.51067549, 27, 0.313612000000006, 294933, 44.1, 35.4
base-hc-64-1, 5, 400, 10, 10, 316.47, 4.70910593, , 0, , 39.1, 36.9
hc-64-1, 5, 400, 10, 10, 388.56, 7.27138907, 13, 0.136406000000008, 146143, 39.8, 38.5
base-hc-64-1, 5, 400, 10, 10, 227.27, 4.33676445, , 0, , 44.6, 40.6
hc-64-1, 5, 400, 10, 10, 377.06, 7.23509612, 24, 0.0767560000000032, 270753, 40.1, 35.9
base-hc-64-1, 5, 400, 10, 10, 220.03, 4.26379959, , 0, , 47.1, 42.8
hc-64-1, 5, 400, 10, 10, 367.87, 7.26136489, 19, 0.0826190000000082, 214254, 41.5, 36.9
base-hc-64-1, 5, 400, 10, 10, 225.67, 4.32946246, , 0, , 55.2, 35.4
hc-64-1, 5, 400, 10, 10, 391.56, 7.29101143, 14, 0.715451999999999, 156608, 40.8, 39.4
