work,type,size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
bna, 5, 400, 10, 25, 488.00, 8.65580448, 29, 0.556563000000001, 19366
bna, 5, 400, 10, 25, 481.40, 8.60154581, 13, 1.072316, 8932
bna, 5, 400, 10, 25, 467.91, 8.57997018, 14, 2.946828, 9540
bna, 5, 400, 10, 25, 483.40, 8.74811866, 12, 0.464312, 8231
bna, 5, 400, 10, 25, 454.22, 8.54343001, 17, 0.674229, 11597
bna, 5, 400, 10, 25, 370.45, 8.17934651, 13, 0.743331000000001, 8977
bna, 5, 400, 10, 25, 362.15, 8.15893244, 18, 0.732849999999999, 12114
bna, 5, 400, 10, 25, 367.29, 8.15692095, 28, 0.524647000000002, 18804
bna, 5, 400, 10, 25, 365.40, 8.17997262, 23, 2.375918, 15539
bna, 5, 400, 10, 25, 367.39, 8.17876636, 18, 1.140515, 12197
bna, 5, 400, 10, 25, 363.90, 8.15376291, 17, 1.390686, 11490
bna, 5, 400, 10, 25, 374.59, 8.18763825, 12, 2.142778, 8212
bna, 5, 400, 10, 25, 367.87, 8.17018829, 17, 0.997218, 11641
bna, 5, 400, 10, 25, 367.25, 8.17509168, 34, 1.072879, 22730
bna, 5, 400, 10, 25, 367.67, 8.20269280, 24, 0.912300999999999, 16080
bna, 5, 400, 10, 25, 390.32, 8.25033494, 17, 2.035972, 11506
bna, 5, 400, 10, 25, 366.87, 8.15689107, 26, 0.607123000000001, 17375
bna, 5, 400, 10, 25, 411.26, 8.34231456, 18, 2.049426, 12271
bna, 5, 400, 10, 25, 408.50, 8.31732418, 15, 0.386213000000001, 10192
bna, 5, 400, 10, 25, 422.90, 8.45764781, 12, 2.117756, 8223
bna, 5, 400, 10, 25, 408.63, 8.32029441, 13, 0.258535999999999, 8890
bna, 5, 400, 10, 25, 420.54, 8.39865796, 12, 0.894529000000002, 8200
bna, 5, 400, 10, 25, 441.76, 8.50481123, 12, 1.184985, 8279
bna, 5, 400, 10, 25, 433.43, 8.46586067, 12, 0.636907000000001, 8284
bna, 5, 400, 10, 25, 364.01, 8.13530116, 12, 0.943153000000002, 8247
bna, 5, 400, 50, 10, 410.28, 8.30586545, 18, 0.608426000000001, 12198
bna, 5, 400, 50, 10, 381.08, 8.19398719, 18, 0.844374000000002, 12250
bna, 5, 400, 50, 10, 461.39, 8.53402328, 23, 0.51877, 15516
bna, 5, 400, 50, 10, 400.81, 8.28710968, 15, 0.821460999999999, 10191
bna, 5, 400, 50, 10, 383.18, 8.19912822, 12, 0.577049000000002, 8198
bna, 5, 400, 50, 10, 392.98, 8.28572217, 14, 1.842302, 9599
bna, 5, 400, 50, 10, 365.81, 8.19382757, 12, 1.146474, 8251
bna, 5, 400, 50, 10, 437.21, 8.39273289, 19, 0.977741999999999, 12858
bna, 5, 400, 50, 10, 388.51, 8.19672468, 15, 1.026485, 10170
bna, 5, 400, 50, 10, 373.37, 8.20956072, 12, 1.329526, 8222
bna, 5, 400, 50, 10, 380.50, 8.22500439, 17, 2.388335, 11649
bna, 5, 400, 50, 10, 363.98, 8.15117677, 18, 0.992623000000002, 12236
bna, 5, 400, 50, 10, 376.44, 8.16202648, 21, 1.037115, 14252
bna, 5, 400, 50, 10, 360.44, 8.14452999, 20, 1.609304, 13512
bna, 5, 400, 50, 10, 363.71, 8.18372720, 15, 1.805838, 10184
bna, 5, 400, 50, 10, 382.47, 8.16062464, 21, 0.509421, 14227
bna, 5, 400, 50, 10, 458.86, 8.63173915, 19, 2.784611, 12836
bna, 5, 400, 50, 10, 371.90, 8.20010752, 11, 4.040885, 7627
bna, 5, 400, 50, 10, 391.51, 8.20028918, 15, 1.363944, 10224
bna, 5, 400, 50, 10, 379.40, 8.19003803, 17, 1.497688, 11533
bna, 5, 400, 50, 10, 376.63, 8.18480195, 13, 1.199381, 8838
bna, 5, 400, 50, 10, 411.01, 8.34608906, 22, 0.740270000000002, 14844
bna, 5, 400, 50, 10, 381.95, 8.26653191, 15, 1.280498, 10192
bna, 5, 400, 50, 10, 388.98, 8.20657796, 16, 0.346063000000001, 10831
bna, 5, 400, 50, 10, 395.07, 8.22023222, 24, 1.173178, 16173
bna, 5, 400, 50, 10, 402.20, 8.27105491, 17, 1.957808, 11487
bna, 5, 400, 50, 10, 403.87, 8.30829744, 21, 0.788326000000001, 14158
bna, 5, 400, 50, 10, 400.78, 8.26636418, 16, 0.752987000000001, 10831
bna, 5, 400, 50, 10, 411.29, 8.33205727, 17, 1.103357, 11503
bna, 5, 400, 50, 10, 438.62, 8.43660049, 20, 1.269507, 13555
bna, 5, 400, 50, 25, 387.76, 8.22105653, 12, 3.661105, 8238
bna, 5, 400, 50, 25, 393.20, 8.33343639, 15, 1.84683, 10162
bna, 5, 400, 50, 25, 409.35, 8.33346628, 11, 4.963364, 7586
bna, 5, 400, 50, 25, 395.23, 8.34078174, 17, 1.661038, 11585
bna, 5, 400, 50, 25, 399.59, 8.30949578, 19, 0.882984, 12864
bna, 5, 400, 50, 25, 400.33, 8.28576331, 12, 1.749454, 8294
bna, 5, 400, 50, 25, 417.86, 8.38650859, 15, 1.253455, 10285
bna, 5, 400, 50, 25, 383.03, 8.27114700, 24, 0.669972000000001, 16097
bna, 5, 400, 50, 25, 367.51, 8.20899006, 18, 2.132835, 12178
bna, 5, 400, 50, 25, 409.57, 8.38125279, 12, 1.127695, 8145
bna, 5, 400, 50, 25, 418.26, 8.31820915, 21, 1.76186, 14163
bna, 5, 400, 50, 25, 389.82, 8.26268192, 15, 2.262513, 10187
bna, 5, 400, 50, 25, 391.32, 8.30982681, 13, 2.130089, 8916
bna, 5, 400, 50, 25, 390.76, 8.30712258, 20, 0.974966999999999, 13554
bna, 5, 400, 50, 25, 383.85, 8.27161746, 17, 2.098134, 11492
bna, 5, 400, 50, 25, 373.59, 8.22822848, 13, 1.265078, 8896
bna, 5, 400, 50, 25, 393.84, 8.28548313, 12, 1.612423, 8242
bna, 5, 400, 50, 25, 368.03, 8.18872346, 17, 2.100767, 11600
bna, 5, 400, 50, 25, 382.07, 8.25135671, 12, 2.250097, 8268
bna, 5, 400, 50, 25, 370.79, 8.21198131, 19, 0.761476000000002, 12864
bna, 5, 400, 50, 25, 414.09, 8.36750328, 20, 1.282173, 13536
bna, 5, 400, 50, 25, 730.77, 9.07357039, 13, 2.645013, 8888
bna, 5, 400, 50, 25, 645.52, 8.95431783, 12, 1.835719, 8257
bna, 5, 400, 50, 25, 638.16, 9.03165768, 11, 0.861565000000002, 7495
bna, 5, 400, 50, 25, 563.53, 8.76493505, 18, 2.254579, 12223
bna, 5, 400, 50, 25, 487.43, 8.53501694, 13, 0.353759, 8893
bna, 5, 400, 50, 25, 425.26, 8.29403952, 19, 0.705529000000002, 12832
bna, 5, 400, 50, 25, 415.01, 8.26224706, 19, 0.980155, 12817
bna, 5, 400, 50, 25, 404.02, 8.25600110, 20, 1.727658, 13369
bna, 5, 400, 50, 25, 406.61, 8.20988842, 13, 1.090814, 8877
