work,dimension,population_size,max_gens,alpha,steps,PKG,seconds,generations,diff_fitness,evaluations,die,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
base-microopt-4, 10, 400, 10, 10, 16, 159.63, 3.65565265, , 0, , 1, 27.0, 26.8, 32.5, 29.1
microopt-4, 10, 400, 10, 10, 16, 268.10, 5.88126970, 12, 10.721951, 40295, 1, 32.5, 29.6, 33.0, 29.4
base-microopt-4, 10, 400, 10, 10, 16, 165.60, 3.63767714, , 0, , 1, 31.5, 29.6, 31.1, 29.6
microopt-4, 10, 400, 10, 10, 16, 264.79, 5.82668830, 12, 8.818355, 40179, 1, 30.8, 29.6, 31.8, 29.1
base-microopt-4, 10, 400, 10, 10, 16, 168.97, 3.66543227, , 0, , 1, 31.2, 29.1, 32.8, 29.1
microopt-4, 10, 400, 10, 10, 16, 256.86, 5.88195793, 25, 11.581937, 82037, 1, 33.0, 29.9, 32.0, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 171.18, 3.64834820, , 0, , 1, 32.0, 30.5, 34.4, 30.4
microopt-4, 10, 400, 10, 10, 16, 265.40, 5.88243317, 14, 13.571826, 46817, 1, 32.0, 30.1, 36.1, 29.6
base-microopt-4, 10, 400, 10, 10, 16, 162.05, 3.64975771, , 0, , 1, 33.0, 30.1, 33.8, 29.4
microopt-4, 10, 400, 10, 10, 16, 280.61, 5.90185958, 23, 6.44744500000002, 75798, 1, 32.0, 30.1, 35.8, 30.9
base-microopt-4, 10, 400, 10, 10, 16, 167.51, 3.65240623, , 0, , 1, 32.5, 31.0, 34.0, 29.6
microopt-4, 10, 400, 10, 10, 16, 261.27, 5.84853253, 27, 6.45784300000003, 88416, 1, 35.9, 32.5, 34.8, 31.8
base-microopt-4, 10, 400, 10, 10, 16, 169.05, 3.63716081, , 0, , 1, 31.5, 30.1, 32.5, 30.1
microopt-4, 10, 400, 10, 10, 16, 266.70, 5.88802304, 19, 12.777153, 63046, 1, 32.5, 30.5, 33.5, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 165.34, 3.61333827, , 0, , 1, 33.2, 30.5, 31.2, 29.1
microopt-4, 10, 400, 10, 10, 16, 264.41, 5.85736313, 20, 8.56502499999999, 66260, 1, 32.0, 29.6, 32.0, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 168.24, 3.64470669, , 0, , 1, 32.5, 30.5, 32.5, 30.1
microopt-4, 10, 400, 10, 10, 16, 260.38, 5.88137194, 40, 10.145117, 129644, 1, 34.8, 32.5, 33.8, 29.6
base-microopt-4, 10, 400, 10, 10, 16, 166.68, 3.64111875, , 0, , 1, 33.0, 30.5, 32.2, 29.6
microopt-4, 10, 400, 10, 10, 16, 271.41, 5.86773270, 21, 6.81031000000002, 68929, 1, 32.5, 30.5, 33.8, 30.4
base-microopt-4, 10, 400, 10, 10, 16, 165.78, 3.63329300, , 0, , 1, 32.8, 30.6, 31.8, 30.1
microopt-4, 10, 400, 10, 10, 16, 272.47, 5.86922864, 21, 10.349738, 68956, 1, 32.5, 30.5, 32.5, 31.0
base-microopt-4, 10, 400, 10, 10, 16, 169.15, 3.64979525, , 0, , 1, 33.0, 31.5, 34.8, 30.4
microopt-4, 10, 400, 10, 10, 16, 269.73, 5.85340209, 23, 7.96346999999997, 75075, 1, 33.0, 31.5, 34.8, 32.1
base-microopt-4, 10, 400, 10, 10, 16, 165.39, 3.64899787, , 0, , 1, 32.5, 31.0, 33.0, 30.1
microopt-4, 10, 400, 10, 10, 16, 245.56, 5.20654282, 21, 7.62277799999998, 69317, 1, 33.2, 30.5, 32.0, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 167.07, 3.63766691, , 0, , 1, 32.2, 30.5, 32.0, 31.0
microopt-4, 10, 400, 10, 10, 16, 270.62, 5.87862548, 23, 8.22682600000002, 75698, 1, 32.8, 30.5, 33.8, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 168.55, 3.64408297, , 0, , 1, 33.0, 31.0, 33.5, 30.5
microopt-4, 10, 400, 10, 10, 16, 269.80, 5.82635076, 32, 7.99865299999999, 104790, 1, 33.2, 31.5, 33.0, 30.5
base-microopt-4, 10, 400, 10, 10, 16, 167.13, 3.64100639, , 0, , 1, 32.8, 30.5, 32.5, 30.5
microopt-4, 10, 400, 10, 10, 16, 246.69, 5.24224711, 19, 12.028387, 62778, 1, 32.5, 31.0, 36.4, 30.9
base-microopt-4, 10, 400, 10, 10, 16, 163.86, 3.64461951, , 0, , 1, 33.2, 31.0, 33.0, 30.5
microopt-4, 10, 400, 10, 10, 16, 276.05, 5.93045775, 17, 12.609999, 56549, 1, 32.5, 31.0, 34.2, 31.2
base-microopt-4, 10, 400, 10, 10, 16, 171.16, 3.64051595, , 0, , 1, 33.0, 31.0, 32.2, 30.1
microopt-4, 10, 400, 10, 10, 16, 260.11, 5.86900074, 13, 14.189322, 43517, 1, 34.2, 31.2, 38.9, 31.0
base-microopt-4, 10, 400, 10, 10, 16, 165.07, 3.64966171, , 0, , 1, 33.5, 30.5, 32.8, 30.5
microopt-4, 10, 400, 10, 10, 16, 262.68, 5.86798097, 12, 9.56265999999999, 39988, 1, 32.8, 30.5, 37.4, 31.2
base-microopt-4, 10, 400, 10, 10, 16, 167.05, 3.61425623, , 0, , 1, 33.0, 31.0, 31.8, 29.6
microopt-4, 10, 400, 10, 10, 16, 273.18, 5.93804575, 17, 11.406486, 56475, 1, 33.8, 30.9, 33.0, 30.9
base-microopt-4, 10, 400, 10, 10, 16, 171.17, 3.65388990, , 0, , 1, 32.5, 31.5, 33.0, 30.5
microopt-4, 10, 400, 10, 10, 16, 263.02, 5.91545185, 22, 10.924852, 72480, 1, 33.0, 31.0, 32.0, 30.1
base-microopt-4, 10, 400, 10, 10, 16, 170.06, 3.63786895, , 0, , 1, 33.2, 30.5, 33.8, 30.5
microopt-4, 10, 400, 10, 10, 16, 273.12, 5.86439425, 25, 10.509045, 82078, 1, 33.5, 30.5, 34.0, 31.0
base-microopt-4, 10, 400, 10, 10, 16, 168.78, 3.64256642, , 0, , 1, 33.2, 31.0, 32.5, 30.5
microopt-4, 10, 400, 10, 10, 16, 264.46, 5.84465679, 14, 12.43239, 47146, 1, 36.4, 31.8, 35.4, 31.8
base-microopt-4, 10, 400, 10, 10, 16, 165.15, 3.64516791, , 0, , 1, 35.2, 32.2, 33.2, 31.0
microopt-4, 10, 400, 10, 10, 16, 259.57, 5.85097054, 20, 4.831233, 66080, 1, 33.0, 31.0, 33.0, 30.5
base-microopt-4, 10, 400, 10, 10, 16, 168.55, 3.65071421, , 0, , 1, 32.5, 31.0, 36.9, 34.1
microopt-4, 10, 400, 10, 10, 16, 269.80, 5.84050490, 15, 8.34845300000001, 49786, 1, 36.9, 35.1, 33.0, 30.4
base-microopt-4, 10, 400, 10, 10, 16, 166.71, 3.62803906, , 0, , 1, 32.2, 31.0, 36.4, 31.8
microopt-4, 10, 400, 10, 10, 16, 269.47, 5.85666404, 14, 5.94381299999998, 46811, 1, 33.2, 31.0, 33.8, 30.5
base-microopt-4, 10, 400, 10, 10, 16, 167.48, 3.63840635, , 0, , 1, 32.5, 31.5, 37.4, 35.9
microopt-4, 10, 400, 10, 10, 16, 271.16, 5.83819808, 16, 6.17356000000001, 53154, 1, 36.4, 33.8, 33.0, 30.5
base-microopt-4, 10, 400, 10, 10, 16, 164.76, 3.64317486, , 0, , 1, 32.5, 31.0, 36.9, 32.2
microopt-4, 10, 400, 10, 10, 16, 274.99, 5.87584023, 16, 5.53633400000001, 53132, 1, 33.2, 30.5, 36.9, 31.5
base-microopt-4, 10, 400, 10, 10, 16, 167.99, 3.63693036, , 0, , 1, 34.2, 32.0, 33.5, 30.1
microopt-4, 10, 400, 10, 10, 16, 264.85, 5.90115697, 26, 9.04405400000002, 85776, 1, 32.5, 31.2, 36.1, 30.5
base-microopt-4, 10, 400, 10, 10, 16, 175.84, 3.69763200, , 0, , 1, 34.2, 30.5, 33.2, 31.5
microopt-4, 10, 400, 10, 10, 16, 269.29, 5.85840757, 34, 8.32919700000002, 111376, 1, 33.8, 31.5, 38.9, 35.1
base-microopt-4, 10, 400, 10, 10, 16, 167.91, 3.62884538, , 0, , 1, 36.4, 34.6, 32.8, 30.1
base-microopt-4, 10, 400, 10, 10, 64, 170.10, 3.64095610, , 0, , 1, 32.5, 31.0, 33.0, 31.5
microopt-4, 10, 400, 10, 10, 64, 270.59, 5.86605449, 15, 8.92478499999999, 49781, 1, 35.9, 34.4, 33.5, 31.2
base-microopt-4, 10, 400, 10, 10, 64, 169.28, 3.65342777, , 0, , 1, 33.5, 32.0, 33.0, 31.0
microopt-4, 10, 400, 10, 10, 64, 235.32, 5.18788085, 21, 9.80420199999998, 69163, 1, 33.0, 31.5, 33.8, 31.0
base-microopt-4, 10, 400, 10, 10, 64, 163.77, 3.62466261, , 0, , 1, 33.2, 32.0, 32.0, 30.1
microopt-4, 10, 400, 10, 10, 64, 263.90, 5.88176421, 15, 7.66325599999999, 49804, 1, 33.0, 30.5, 33.5, 30.5
base-microopt-4, 10, 400, 10, 10, 64, 167.32, 3.65102039, , 0, , 1, 34.0, 31.0, 36.4, 30.9
microopt-4, 10, 400, 10, 10, 64, 230.21, 5.20260352, 11, 16.391592, 36664, 1, 34.2, 32.8, 34.2, 30.5
base-microopt-4, 10, 400, 10, 10, 64, 166.90, 3.64817726, , 0, , 1, 34.0, 31.5, 33.8, 30.1
microopt-4, 10, 400, 10, 10, 64, 263.47, 5.87175510, 22, 11.196877, 72738, 1, 33.5, 31.0, 36.1, 30.5
base-microopt-4, 10, 400, 10, 10, 64, 165.37, 3.63476097, , 0, , 1, 33.5, 30.5, 33.5, 31.0
microopt-4, 10, 400, 10, 10, 64, 266.87, 5.86542465, 19, 13.018575, 62943, 1, 33.5, 31.0, 34.0, 31.0
base-microopt-4, 10, 400, 10, 10, 64, 167.39, 3.65946515, , 0, , 1, 33.8, 30.9, 33.2, 31.5
microopt-4, 10, 400, 10, 10, 64, 267.23, 5.92841715, 27, 5.50604399999997, 87910, 1, 33.5, 31.5, 39.4, 37.2
base-microopt-4, 10, 400, 10, 10, 64, 164.62, 3.62983755, , 0, , 1, 34.5, 32.0, 36.4, 33.0
microopt-4, 10, 400, 10, 10, 64, 267.72, 5.87371386, 22, 8.70128, 72393, 1, 35.0, 32.2, 38.1, 30.9
base-microopt-4, 10, 400, 10, 10, 64, 163.28, 3.62027388, , 0, , 1, 34.5, 31.0, 33.0, 30.1
microopt-4, 10, 400, 10, 10, 64, 264.71, 5.86090765, 15, 12.368955, 49636, 1, 33.8, 31.0, 34.8, 30.5
base-microopt-4, 10, 400, 10, 10, 64, 168.82, 3.65449508, , 0, , 1, 34.2, 30.5, 33.2, 31.0
microopt-4, 10, 400, 10, 10, 64, 265.18, 5.89551008, 21, 5.12501800000001, 68901, 1, 33.8, 31.5, 34.9, 32.0
base-microopt-4, 10, 400, 10, 10, 64, 169.36, 3.66325812, , 0, , 1, 34.0, 31.0, 33.8, 31.8
microopt-4, 10, 400, 10, 10, 64, 412.19, 6.53179729, 30, 10.096794, 98268, 1, 34.0, 31.5, 45.2, 41.1
base-microopt-4, 10, 400, 10, 10, 64, 246.67, 3.95622092, , 0, , 1, 43.6, 41.6, 43.2, 40.6
microopt-4, 10, 400, 10, 10, 64, 419.71, 6.51427690, 17, 5.765264, 56341, 1, 47.6, 46.1, 34.5, 32.2
base-microopt-4, 10, 400, 10, 10, 64, 358.57, 4.46184669, , 0, , 1, 35.0, 32.5, 50.5, 41.1
microopt-4, 10, 400, 10, 10, 64, 424.96, 6.06923950, 32, 10.686818, 104431, 1, 50.0, 44.0, 43.5, 39.8
base-microopt-4, 10, 400, 10, 10, 64, 275.18, 4.06077930, , 0, , 1, 43.8, 39.9, 40.8, 36.9
microopt-4, 10, 400, 10, 10, 64, 355.97, 6.38646883, 18, 14.955128, 60130, 1, 36.6, 33.2, 44.1, 42.6
base-microopt-4, 10, 400, 10, 10, 64, 269.54, 4.00785152, , 0, , 1, 37.6, 35.4, 35.9, 32.0
microopt-4, 10, 400, 10, 10, 64, 278.51, 5.99037416, 37, 6.24032299999999, 119984, 1, 38.4, 34.1, 36.9, 32.0
base-microopt-4, 10, 400, 10, 10, 64, 178.29, 3.67555618, , 0, , 1, 35.4, 32.8, 34.5, 31.5
microopt-4, 10, 400, 10, 10, 64, 359.48, 6.16868583, 13, 10.399356, 43599, 1, 34.2, 32.0, 37.9, 33.8
base-microopt-4, 10, 400, 10, 10, 64, 182.46, 3.69805203, , 0, , 1, 35.9, 33.5, 35.8, 31.5
microopt-4, 10, 400, 10, 10, 64, 379.17, 6.28632750, 21, 11.549166, 69105, 1, 35.2, 32.0, 38.4, 33.5
base-microopt-4, 10, 400, 10, 10, 64, 241.45, 3.99309224, , 0, , 1, 35.9, 33.0, 40.8, 35.6
microopt-4, 10, 400, 10, 10, 64, 280.92, 5.94663080, 30, 4.857035, 97707, 1, 39.4, 36.6, 34.2, 31.5
base-microopt-4, 10, 400, 10, 10, 64, 173.96, 3.69433748, , 0, , 1, 34.0, 32.0, 34.9, 32.0
microopt-4, 10, 400, 10, 10, 64, 283.81, 5.96824201, 25, 9.11724900000002, 82607, 1, 53.6, 33.0, 39.8, 34.4
base-microopt-4, 10, 400, 10, 10, 64, 178.02, 3.70080533, , 0, , 1, 34.8, 32.0, 41.5, 36.1
microopt-4, 10, 400, 10, 10, 64, 300.34, 5.99227643, 19, 9.974604, 63199, 1, 37.9, 35.6, 41.2, 37.0
base-microopt-4, 10, 400, 10, 10, 64, 192.46, 3.74791899, , 0, , 1, 34.5, 32.5, 41.0, 38.0
microopt-4, 10, 400, 10, 10, 64, 377.99, 5.86985078, 20, 5.48187999999999, 66253, 1, 38.9, 34.4, 41.8, 35.1
base-microopt-4, 10, 400, 10, 10, 64, 229.61, 3.93693453, , 0, , 1, 36.9, 33.9, 49.4, 38.2
microopt-4, 10, 400, 10, 10, 64, 340.15, 6.18057359, 28, 7.84492299999999, 91802, 1, 42.8, 40.4, 41.0, 36.1
base-microopt-4, 10, 400, 10, 10, 64, 224.46, 3.86088061, , 0, , 1, 35.9, 32.5, 37.6, 33.8
microopt-4, 10, 400, 10, 10, 64, 306.90, 6.03577784, 41, 9.51252799999997, 133092, 1, 35.8, 32.0, 41.2, 37.2
base-microopt-4, 10, 400, 10, 10, 64, 272.31, 4.02364596, , 0, , 1, 37.4, 35.4, 39.9, 37.2
microopt-4, 10, 400, 10, 10, 64, 371.50, 6.36069943, 15, 9.00863500000003, 49834, 1, 42.2, 40.1, 55.4, 36.5
base-microopt-4, 10, 400, 10, 10, 64, 284.70, 4.18278935, , 0, , 1, 48.1, 35.1, 35.0, 32.0
microopt-4, 10, 400, 10, 10, 64, 341.97, 6.23331489, 15, 7.56108499999999, 50031, 1, 34.5, 32.0, 40.4, 33.4
base-microopt-4, 10, 400, 10, 10, 64, 320.21, 4.24479180, , 0, , 1, 40.1, 34.9, 39.8, 36.6
microopt-4, 10, 400, 10, 10, 64, 365.32, 6.27525137, 20, 9.62091099999998, 66015, 1, 38.9, 37.2, 35.9, 32.5
