work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
unbalanced-4, 10, 400, 10, 10, 405.09, 9.08635803, 13, 9.88342800000001, 49046, 36.9, 31.5
base-unbalanced-4, 10, 400, 10, 10, 303.58, 6.70288714, , 0, , 35.8, 32.0
unbalanced-4, 10, 400, 10, 10, 635.32, 9.89448411, 17, 7.32463700000001, 63566, 43.5, 35.9
base-unbalanced-4, 10, 400, 10, 10, 489.94, 7.37580356, , 0, , 45.0, 41.6
unbalanced-4, 10, 400, 10, 10, 585.30, 9.76303860, 15, 7.160982, 56173, 40.8, 38.0
base-unbalanced-4, 10, 400, 10, 10, 350.44, 6.86648107, , 0, , 60.0, 42.6
unbalanced-4, 10, 400, 10, 10, 470.15, 9.33949512, 30, 5.864036, 111580, 35.9, 33.2
base-unbalanced-4, 10, 400, 10, 10, 328.03, 6.78339848, , 0, , 48.0, 38.2
unbalanced-4, 10, 400, 10, 10, 438.82, 9.15653145, 15, 10.272091, 56272, 42.2, 38.8
base-unbalanced-4, 10, 400, 10, 10, 327.30, 6.72703010, , 0, , 40.4, 36.9
unbalanced-4, 10, 400, 10, 10, 431.20, 9.18161511, 19, 7.564705, 71073, 32.5, 31.5
base-unbalanced-4, 10, 400, 10, 10, 327.76, 6.77601906, , 0, , 34.5, 32.0
unbalanced-4, 10, 400, 10, 10, 456.71, 9.26963178, 35, 4.447962, 129976, 33.5, 31.5
base-unbalanced-4, 10, 400, 10, 10, 339.80, 6.79283593, , 0, , 36.1, 32.5
unbalanced-4, 10, 400, 10, 10, 429.19, 9.18296688, 48, 3.59332000000001, 178209, 34.4, 31.8
base-unbalanced-4, 10, 400, 10, 10, 361.61, 6.88982695, , 0, , 34.8, 31.5
unbalanced-4, 10, 400, 10, 10, 451.05, 9.24159156, 24, 7.77439800000001, 89403, 42.2, 37.8
base-unbalanced-4, 10, 400, 10, 10, 339.43, 6.81351737, , 0, , 33.2, 31.6
unbalanced-4, 10, 400, 10, 10, 440.26, 9.16676650, 15, 2.993514, 56230, 34.0, 32.8
base-unbalanced-4, 10, 400, 10, 10, 331.38, 6.81435849, , 0, , 40.8, 38.2
unbalanced-4, 10, 400, 10, 10, 456.88, 9.23365410, 41, 7.348223, 152582, 32.8, 31.5
base-unbalanced-4, 10, 400, 10, 10, 321.78, 6.74010471, , 0, , 33.8, 31.5
unbalanced-4, 10, 400, 10, 10, 484.82, 9.38990039, 12, 9.85039300000001, 45300, 33.0, 31.5
base-unbalanced-4, 10, 400, 10, 10, 341.10, 6.81343090, , 0, , 34.0, 32.5
unbalanced-4, 10, 400, 10, 10, 462.97, 9.24748861, 13, 4.48740100000001, 48839, 32.5, 31.5
base-unbalanced-4, 10, 400, 10, 10, 351.16, 6.81545543, , 0, , 32.5, 31.5
unbalanced-4, 10, 400, 10, 10, 483.80, 9.28500422, 14, 7.531887, 52678, 34.4, 32.5
base-unbalanced-4, 10, 400, 10, 10, 338.62, 6.87459841, , 0, , 36.9, 37.2
unbalanced-4, 10, 400, 10, 10, 425.09, 9.14634162, 17, 3.401917, 63586, 52.6, 34.4
base-unbalanced-4, 10, 400, 10, 10, 360.82, 6.88317873, , 0, , 33.5, 31.0
unbalanced-4, 10, 400, 10, 10, 460.67, 9.27171653, 24, 6.21661800000001, 89516, 41.8, 39.0
base-unbalanced-4, 10, 400, 10, 10, 336.17, 6.81823468, , 0, , 39.9, 37.8
base-unbalanced-4, 10, 400, 25, 10, 341.80, 6.83864081, , 0, , 33.8, 31.5
unbalanced-4, 10, 400, 25, 10, 494.40, 9.36294598, 46, 5.609646, 170620, 42.8, 40.6
base-unbalanced-4, 10, 400, 25, 10, 352.30, 6.85661270, , 0, , 41.2, 38.5
unbalanced-4, 10, 400, 25, 10, 423.17, 9.17637073, 51, 4.66006400000001, 188989, 35.0, 32.0
base-unbalanced-4, 10, 400, 25, 10, 307.93, 6.71772814, , 0, , 33.8, 31.5
unbalanced-4, 10, 400, 25, 10, 433.86, 9.20719659, 49, 4.86677, 181389, 32.8, 31.5
base-unbalanced-4, 10, 400, 25, 10, 321.02, 6.78718148, , 0, , 41.2, 38.2
unbalanced-4, 10, 400, 25, 10, 436.89, 9.21368343, 54, 3.04372100000001, 199843, 37.9, 33.2
base-unbalanced-4, 10, 400, 25, 10, 320.79, 6.74643878, , 0, , 38.4, 35.6
unbalanced-4, 10, 400, 25, 10, 444.24, 9.26998788, 31, 5.216021, 115157, 40.8, 37.0
base-unbalanced-4, 10, 400, 25, 10, 408.26, 7.16919428, , 0, , 40.1, 36.4
unbalanced-4, 10, 400, 25, 10, 638.75, 10.08966866, 46, 4.028577, 170636, 33.5, 32.0
base-unbalanced-4, 10, 400, 25, 10, 415.67, 7.05668612, , 0, , 35.9, 42.8
unbalanced-4, 10, 400, 25, 10, 736.06, 10.54546212, 42, 4.727642, 155846, 56.8, 36.4
base-unbalanced-4, 10, 400, 25, 10, 562.76, 7.88408601, , 0, , 47.6, 34.4
unbalanced-4, 10, 400, 25, 10, 627.18, 10.02586740, 47, 5.94826, 174156, 37.9, 34.4
base-unbalanced-4, 10, 400, 25, 10, 331.27, 6.80929643, , 0, , 36.9, 34.0
unbalanced-4, 10, 400, 25, 10, 424.41, 9.20567668, 32, 7.539027, 119023, 33.0, 32.0
base-unbalanced-4, 10, 400, 25, 10, 335.30, 6.84471675, , 0, , 34.5, 31.0
unbalanced-4, 10, 400, 25, 10, 431.26, 9.21009617, 35, 6.117486, 130303, 32.0, 31.0
base-unbalanced-4, 10, 400, 25, 10, 313.15, 6.72542258, , 0, , 32.0, 30.1
unbalanced-4, 10, 400, 25, 10, 452.36, 9.27063414, 76, 4.85097400000001, 281063, 32.5, 31.0
base-unbalanced-4, 10, 400, 25, 10, 341.92, 6.83506002, , 0, , 35.0, 33.0
unbalanced-4, 10, 400, 25, 10, 447.44, 9.26781795, 44, 4.03438800000001, 163412, 33.0, 32.0
base-unbalanced-4, 10, 400, 25, 10, 305.42, 6.66369051, , 0, , 33.5, 31.5
unbalanced-4, 10, 400, 25, 10, 648.37, 9.88742255, 56, 4.57330400000001, 207618, 32.5, 31.0
base-unbalanced-4, 10, 400, 25, 10, 389.78, 6.93309895, , 0, , 51.6, 42.2
unbalanced-4, 10, 400, 25, 10, 475.42, 9.32483278, 28, 5.610651, 104421, 33.2, 31.0
base-unbalanced-4, 10, 400, 25, 10, 375.53, 6.91426786, , 0, , 33.0, 31.5
unbalanced-4, 10, 400, 25, 10, 506.95, 9.51747905, 40, 2.493971, 148616, 33.0, 32.0
base-unbalanced-4, 10, 400, 25, 10, 334.43, 6.78566924, , 0, , 32.5, 31.0
unbalanced-4, 10, 400, 25, 10, 455.53, 9.28537448, 57, 5.202336, 211256, 33.8, 31.5
base-unbalanced-4, 10, 400, 25, 10, 316.32, 6.70375650, , 0, , 33.5, 32.0
unbalanced-4, 10, 400, 25, 10, 437.33, 9.16214623, 35, 6.96662400000001, 130329, 34.5, 32.0
base-unbalanced-4, 10, 400, 25, 10, 322.00, 6.73222205, , 0, , 33.0, 31.5
unbalanced-4, 10, 400, 25, 10, 431.07, 9.17975003, 43, 7.37716400000001, 159447, 33.0, 31.5
base-unbalanced-4, 10, 400, 25, 10, 318.30, 6.72751220, , 0, , 32.0, 31.0
unbalanced-4, 10, 400, 25, 10, 416.33, 9.17772278, 53, 6.56855400000001, 196431, 32.2, 31.5
base-unbalanced-4, 10, 400, 25, 10, 326.71, 6.78952780, , 0, , 33.5, 31.0
unbalanced-4, 10, 400, 25, 10, 430.04, 9.20372671, 39, 6.031931, 144893, 33.2, 31.5
base-unbalanced-4, 10, 400, 25, 10, 330.48, 6.80912070, , 0, , 35.2, 31.0
unbalanced-4, 10, 400, 25, 10, 466.24, 9.33642440, 62, 4.84387000000001, 229570, 32.0, 31.0
base-unbalanced-4, 10, 400, 25, 10, 302.35, 6.70448697, , 0, , 32.0, 31.0
unbalanced-4, 10, 400, 25, 10, 458.31, 9.29625858, 29, 7.709625, 107932, 34.5, 31.0
base-unbalanced-4, 10, 400, 25, 10, 331.27, 6.80707856, , 0, , 34.2, 30.5
unbalanced-4, 10, 400, 25, 10, 510.45, 9.47445127, 35, 4.69290700000001, 129959, 31.5, 31.0
base-unbalanced-4, 10, 400, 25, 10, 362.30, 6.85385388, , 0, , 36.9, 33.0
unbalanced-4, 10, 400, 25, 10, 539.87, 9.57333071, 71, 3.888689, 262528, 34.0, 32.1
base-unbalanced-4, 10, 400, 25, 10, 319.49, 6.75630923, , 0, , 35.2, 33.4
unbalanced-4, 10, 400, 25, 10, 525.14, 9.53820303, 58, 6.87335, 215070, 34.0, 32.0
base-unbalanced-4, 10, 400, 25, 10, 511.26, 7.56462408, , 0, , 48.5, 38.2
unbalanced-4, 10, 400, 25, 10, 772.34, 10.82346046, 39, 6.610703, 144667, 36.9, 33.9
base-unbalanced-4, 10, 400, 25, 10, 560.51, 7.77181365, , 0, , 51.1, 34.9
unbalanced-4, 10, 400, 25, 10, 529.56, 9.60712484, 32, 4.443065, 118821, 36.9, 36.1
base-unbalanced-4, 10, 400, 25, 10, 330.92, 6.75599020, , 0, , 36.4, 32.5
unbalanced-4, 10, 400, 25, 10, 430.10, 9.19119286, 32, 7.130584, 118876, 33.5, 31.0
base-unbalanced-4, 10, 400, 25, 10, 305.17, 6.71248892, , 0, , 33.5, 32.0
unbalanced-4, 10, 400, 25, 10, 456.00, 9.25855840, 28, 4.87461300000001, 104255, 32.5, 31.5
base-unbalanced-4, 10, 400, 25, 10, 325.44, 6.74114022, , 0, , 33.0, 31.5
unbalanced-4, 10, 400, 25, 10, 452.55, 9.27772451, 41, 4.40857100000001, 152125, 33.0, 31.5
base-unbalanced-4, 10, 400, 25, 10, 297.55, 6.69048569, , 0, , 33.5, 31.0
base-unbalanced-4, 10, 200, 10, 10, 298.54, 6.71503237, , 0, , 35.2, 31.5
unbalanced-4, 10, 200, 10, 10, 414.37, 9.10746991, 14, 8.44567500000001, 26165, 33.8, 33.2
base-unbalanced-4, 10, 200, 10, 10, 306.74, 6.70380532, , 0, , 32.0, 30.5
unbalanced-4, 10, 200, 10, 10, 450.10, 9.25936861, 27, 4.39765, 50168, 35.4, 31.0
base-unbalanced-4, 10, 200, 10, 10, 302.95, 6.73324349, , 0, , 33.0, 31.0
unbalanced-4, 10, 200, 10, 10, 418.39, 9.10000878, 37, 5.55922600000001, 68850, 32.0, 30.5
base-unbalanced-4, 10, 200, 10, 10, 365.38, 6.88966721, , 0, , 34.8, 31.5
unbalanced-4, 10, 200, 10, 10, 461.81, 9.22953864, 20, 8.866089, 37282, 35.9, 32.0
base-unbalanced-4, 10, 200, 10, 10, 346.18, 6.84439635, , 0, , 33.0, 32.0
unbalanced-4, 10, 200, 10, 10, 506.86, 9.45569284, 21, 10.312793, 39097, 33.0, 31.5
base-unbalanced-4, 10, 200, 10, 10, 551.34, 7.70000293, , 0, , 50.0, 38.8
unbalanced-4, 10, 200, 10, 10, 775.46, 10.86805730, 23, 9.60146300000001, 42800, 42.0, 36.6
base-unbalanced-4, 10, 200, 10, 10, 568.69, 7.80362114, , 0, , 37.9, 34.4
unbalanced-4, 10, 200, 10, 10, 463.87, 9.39017442, 25, 9.514943, 46652, 40.8, 35.4
base-unbalanced-4, 10, 200, 10, 10, 311.04, 6.77856601, , 0, , 35.8, 32.0
unbalanced-4, 10, 200, 10, 10, 492.90, 9.35996205, 51, 6.518612, 94468, 35.2, 33.0
base-unbalanced-4, 10, 200, 10, 10, 351.18, 6.82091327, , 0, , 34.0, 32.0
unbalanced-4, 10, 200, 10, 10, 427.54, 9.15606973, 33, 5.558842, 61391, 34.0, 32.5
base-unbalanced-4, 10, 200, 10, 10, 295.06, 6.69496377, , 0, , 33.0, 31.5
unbalanced-4, 10, 200, 10, 10, 414.21, 9.07585058, 34, 7.929474, 63284, 55.8, 32.5
base-unbalanced-4, 10, 200, 10, 10, 313.57, 6.71394946, , 0, , 33.0, 31.5
unbalanced-4, 10, 200, 10, 10, 454.54, 9.22020683, 19, 5.397802, 35450, 32.0, 31.0
base-unbalanced-4, 10, 200, 10, 10, 334.21, 6.82076536, , 0, , 32.5, 31.5
unbalanced-4, 10, 200, 10, 10, 732.12, 10.30711778, 17, 7.670558, 31747, 32.0, 31.0
base-unbalanced-4, 10, 200, 10, 10, 457.15, 7.31587893, , 0, , 36.9, 34.4
unbalanced-4, 10, 200, 10, 10, 677.46, 10.07912380, 21, 9.72282700000001, 39030, 52.8, 33.0
base-unbalanced-4, 10, 200, 10, 10, 416.64, 7.03044422, , 0, , 35.4, 33.4
unbalanced-4, 10, 200, 10, 10, 476.49, 9.32953967, 19, 9.392261, 35428, 34.5, 32.5
base-unbalanced-4, 10, 200, 10, 10, 337.91, 6.79284271, , 0, , 33.0, 32.0
unbalanced-4, 10, 200, 10, 10, 464.46, 9.28577144, 37, 5.883803, 68659, 35.4, 32.5
base-unbalanced-4, 10, 200, 10, 10, 330.18, 6.75794755, , 0, , 35.4, 32.5
unbalanced-4, 10, 200, 10, 10, 453.26, 9.25511384, 29, 4.84662, 54009, 33.0, 32.0
base-unbalanced-4, 10, 200, 10, 10, 338.85, 6.82797005, , 0, , 33.0, 32.0
unbalanced-4, 10, 200, 10, 10, 443.33, 9.18246402, 44, 5.362601, 81622, 34.9, 31.5
base-unbalanced-4, 10, 200, 10, 10, 402.77, 6.99011111, , 0, , 41.2, 37.5
unbalanced-4, 10, 200, 10, 10, 468.79, 9.27876010, 20, 9.476023, 37167, 34.2, 31.0
base-unbalanced-4, 10, 200, 10, 10, 607.04, 8.05914733, , 0, , 36.9, 33.0
unbalanced-4, 10, 200, 10, 10, 781.75, 10.86603724, 14, 8.049074, 26242, 37.9, 34.9
base-unbalanced-4, 10, 200, 10, 10, 554.35, 7.72615703, , 0, , 40.6, 34.4
unbalanced-4, 10, 200, 10, 10, 652.45, 10.20492803, 25, 6.788652, 46633, 39.4, 35.6
base-unbalanced-4, 10, 200, 10, 10, 348.36, 6.87112762, , 0, , 35.4, 33.0
unbalanced-4, 10, 200, 10, 10, 422.07, 9.13817588, 16, 8.337908, 29921, 33.2, 32.0
base-unbalanced-4, 10, 200, 10, 10, 303.56, 6.68848207, , 0, , 32.5, 32.0
unbalanced-4, 10, 200, 10, 10, 465.77, 9.26862917, 17, 11.711793, 31738, 34.5, 32.5
base-unbalanced-4, 10, 200, 10, 10, 300.52, 6.73536149, , 0, , 35.0, 33.4
unbalanced-4, 10, 200, 10, 10, 447.63, 9.21567532, 13, 5.64416900000001, 24404, 33.0, 31.0
base-unbalanced-4, 10, 200, 10, 10, 340.62, 6.80860050, , 0, , 32.5, 30.5
unbalanced-4, 10, 200, 10, 10, 413.45, 9.08726658, 17, 10.005488, 31835, 32.5, 31.5
base-unbalanced-4, 10, 200, 10, 10, 298.70, 6.69360484, , 0, , 32.8, 31.5
unbalanced-4, 10, 200, 10, 10, 414.41, 9.12173212, 15, 9.457274, 28028, 34.0, 32.5
base-unbalanced-4, 10, 200, 10, 10, 328.56, 6.83704042, , 0, , 31.5, 31.5
unbalanced-4, 10, 200, 10, 10, 443.03, 9.30079377, 26, 7.63040700000001, 48363, 31.5, 33.0
base-unbalanced-4, 10, 200, 10, 10, 329.70, 6.86526990, , 0, , 31.5, 34.4
unbalanced-4, 10, 200, 10, 10, 487.85, 9.41465623, 13, 7.544611, 24390, 31.5, 33.0
base-unbalanced-4, 10, 200, 10, 10, 329.00, 6.87193949, , 0, , 31.5, 32.5
unbalanced-4, 10, 200, 10, 10, 475.57, 9.36371013, 25, 7.83552300000001, 46634, 32.0, 33.4
base-unbalanced-4, 10, 200, 10, 10, 333.79, 6.85941813, , 0, , 31.5, 33.4
unbalanced-4, 10, 200, 10, 10, 453.24, 9.32904706, 13, 10.076518, 24416, 31.5, 33.4
base-unbalanced-4, 10, 200, 10, 10, 330.71, 6.83500009, , 0, , 31.5, 33.0
unbalanced-4, 10, 200, 10, 10, 455.92, 9.32153961, 27, 4.482253, 50126, 31.5, 32.5
base-unbalanced-4, 10, 200, 10, 10, 332.58, 6.86161278, , 0, , 31.5, 32.5
base-unbalanced-4, 10, 200, 25, 10, 333.68, 6.85869854, , 0, , 32.0, 33.4
unbalanced-4, 10, 200, 25, 10, 549.41, 9.63911967, 49, 6.18831300000001, 90678, 31.5, 32.5
base-unbalanced-4, 10, 200, 25, 10, 383.73, 6.99561793, , 0, , 33.0, 33.9
unbalanced-4, 10, 200, 25, 10, 498.86, 9.46912467, 38, 5.51626800000001, 70414, 34.2, 34.4
base-unbalanced-4, 10, 200, 25, 10, 305.25, 6.69360351, , 0, , 56.1, 33.9
unbalanced-4, 10, 200, 25, 10, 482.32, 9.35983774, 37, 5.444884, 68646, 33.8, 31.0
base-unbalanced-4, 10, 200, 25, 10, 359.89, 6.85934879, , 0, , 35.4, 33.0
unbalanced-4, 10, 200, 25, 10, 519.83, 9.48537966, 47, 6.48293600000001, 86995, 34.0, 32.0
base-unbalanced-4, 10, 200, 25, 10, 359.64, 6.88092954, , 0, , 36.4, 32.5
unbalanced-4, 10, 200, 25, 10, 500.24, 9.40418180, 28, 6.42983700000001, 52016, 34.8, 33.0
base-unbalanced-4, 10, 200, 25, 10, 357.83, 6.86180888, , 0, , 36.9, 32.5
unbalanced-4, 10, 200, 25, 10, 435.59, 9.11154105, 31, 4.82615700000001, 57564, 33.5, 32.0
base-unbalanced-4, 10, 200, 25, 10, 302.30, 6.70387116, , 0, , 32.5, 31.0
unbalanced-4, 10, 200, 25, 10, 427.05, 9.20603439, 93, 2.550032, 171866, 34.5, 31.5
base-unbalanced-4, 10, 200, 25, 10, 327.30, 6.78997694, , 0, , 34.2, 32.0
unbalanced-4, 10, 200, 25, 10, 479.51, 9.31481482, 35, 8.03291300000001, 65007, 34.5, 31.0
base-unbalanced-4, 10, 200, 25, 10, 382.92, 6.95161938, , 0, , 32.5, 31.5
unbalanced-4, 10, 200, 25, 10, 450.72, 9.27763783, 40, 7.65962300000001, 74251, 34.9, 31.5
base-unbalanced-4, 10, 200, 25, 10, 375.25, 6.91018758, , 0, , 34.0, 32.0
unbalanced-4, 10, 200, 25, 10, 466.07, 9.28693481, 69, 2.431314, 127695, 33.0, 31.5
base-unbalanced-4, 10, 200, 25, 10, 381.88, 6.91739737, , 0, , 35.2, 35.1
unbalanced-4, 10, 200, 25, 10, 500.71, 9.36122496, 29, 7.214201, 53860, 32.8, 32.0
base-unbalanced-4, 10, 200, 25, 10, 332.69, 6.74608015, , 0, , 33.0, 31.0
unbalanced-4, 10, 200, 25, 10, 431.01, 9.18914752, 50, 8.935141, 92829, 33.5, 32.0
base-unbalanced-4, 10, 200, 25, 10, 316.90, 6.75920435, , 0, , 34.0, 31.5
unbalanced-4, 10, 200, 25, 10, 422.75, 9.20878363, 58, 6.574578, 107419, 34.0, 31.5
base-unbalanced-4, 10, 200, 25, 10, 309.36, 6.69088835, , 0, , 32.0, 31.0
unbalanced-4, 10, 200, 25, 10, 480.65, 9.30567428, 40, 7.59822800000001, 74015, 33.5, 31.0
base-unbalanced-4, 10, 200, 25, 10, 368.44, 6.90516163, , 0, , 34.9, 33.0
unbalanced-4, 10, 200, 25, 10, 497.70, 9.39690589, 60, 7.00054900000001, 111005, 34.2, 31.5
base-unbalanced-4, 10, 200, 25, 10, 335.43, 6.81078512, , 0, , 34.0, 32.0
unbalanced-4, 10, 200, 25, 10, 450.64, 9.24644452, 29, 8.07433400000001, 53815, 34.9, 32.5
base-unbalanced-4, 10, 200, 25, 10, 378.43, 6.91967460, , 0, , 32.5, 30.5
unbalanced-4, 10, 200, 25, 10, 457.59, 9.26412017, 45, 5.637225, 83256, 33.0, 31.5
base-unbalanced-4, 10, 200, 25, 10, 334.90, 6.82699475, , 0, , 35.0, 32.5
unbalanced-4, 10, 200, 25, 10, 534.99, 9.50035013, 42, 6.91046800000001, 78121, 34.0, 32.0
base-unbalanced-4, 10, 200, 25, 10, 363.14, 6.86599286, , 0, , 35.4, 33.0
unbalanced-4, 10, 200, 25, 10, 509.00, 9.38721492, 39, 5.12618400000001, 72245, 32.5, 31.5
base-unbalanced-4, 10, 200, 25, 10, 320.79, 6.74071649, , 0, , 34.0, 31.5
unbalanced-4, 10, 200, 25, 10, 550.62, 9.68737130, 48, 7.687397, 89011, 33.0, 31.5
base-unbalanced-4, 10, 200, 25, 10, 459.65, 7.21117461, , 0, , 36.4, 33.9
unbalanced-4, 10, 200, 25, 10, 605.21, 9.97160496, 84, 6.21004600000001, 155236, 37.9, 35.4
base-unbalanced-4, 10, 200, 25, 10, 330.05, 6.81576390, , 0, , 33.5, 31.5
unbalanced-4, 10, 200, 25, 10, 740.67, 10.51126780, 48, 4.878343, 88928, 33.5, 32.0
base-unbalanced-4, 10, 200, 25, 10, 503.13, 7.36716594, , 0, , 47.9, 36.8
unbalanced-4, 10, 200, 25, 10, 646.95, 10.13716982, 57, 4.85349500000001, 105488, 37.1, 33.4
base-unbalanced-4, 10, 200, 25, 10, 563.55, 7.69444452, , 0, , 44.6, 42.6
unbalanced-4, 10, 200, 25, 10, 459.31, 9.40619301, 60, 5.79094600000001, 111306, 55.8, 33.5
base-unbalanced-4, 10, 200, 25, 10, 455.29, 7.23623037, , 0, , 38.9, 33.9
unbalanced-4, 10, 200, 25, 10, 634.28, 9.94517977, 61, 5.944106, 112746, 35.4, 33.0
base-unbalanced-4, 10, 200, 25, 10, 331.44, 6.86349510, , 0, , 33.5, 31.5
unbalanced-4, 10, 200, 25, 10, 492.14, 9.44992194, 35, 5.683178, 65133, 34.5, 33.0
base-unbalanced-4, 10, 200, 25, 10, 469.70, 7.38377392, , 0, , 42.2, 37.8
unbalanced-4, 10, 200, 25, 10, 419.28, 9.11245394, 51, 6.572745, 94445, 35.0, 32.0
base-unbalanced-4, 10, 200, 25, 10, 338.94, 6.83921263, , 0, , 33.0, 32.0
unbalanced-4, 10, 200, 25, 10, 419.97, 9.22645283, 48, 7.32212800000001, 88709, 35.9, 33.0
base-unbalanced-4, 10, 200, 25, 10, 341.15, 6.85810339, , 0, , 32.5, 30.5
unbalanced-4, 10, 200, 25, 10, 413.62, 9.19529335, 92, 3.33006300000001, 169985, 33.8, 31.5
base-unbalanced-4, 10, 200, 25, 10, 307.73, 6.71784488, , 0, , 34.2, 31.0
unbalanced-4, 10, 200, 25, 10, 427.46, 9.13087645, 30, 8.97637400000001, 55673, 33.0, 31.5
base-unbalanced-4, 10, 200, 25, 10, 299.57, 6.71212217, , 0, , 32.0, 31.5
base-unbalanced-4, 5, 400, 10, 10, 317.47, 6.80226781, , 0, , 32.0, 30.5
unbalanced-4, 5, 400, 10, 10, 474.22, 9.31481933, 29, 0.168675000000007, 108391, 37.9, 34.0
base-unbalanced-4, 5, 400, 10, 10, 310.65, 6.68053073, , 0, , 31.8, 31.0
unbalanced-4, 5, 400, 10, 10, 427.05, 9.13105348, 38, 0.119326000000001, 141632, 33.5, 31.0
base-unbalanced-4, 5, 400, 10, 10, 388.62, 7.04690428, , 0, , 32.5, 31.0
unbalanced-4, 5, 400, 10, 10, 574.67, 9.74979918, 32, 0.144041999999999, 119245, 33.0, 30.5
base-unbalanced-4, 5, 400, 10, 10, 459.43, 7.25540009, , 0, , 41.2, 37.8
unbalanced-4, 5, 400, 10, 10, 543.37, 9.65664744, 17, 0.156188, 63734, 35.4, 32.0
base-unbalanced-4, 5, 400, 10, 10, 446.84, 7.30352827, , 0, , 36.9, 33.4
unbalanced-4, 5, 400, 10, 10, 584.63, 9.76985144, 22, 0.231745000000004, 82191, 35.8, 33.0
base-unbalanced-4, 5, 400, 10, 10, 419.03, 7.08373789, , 0, , 35.8, 32.5
unbalanced-4, 5, 400, 10, 10, 653.20, 10.07199776, 14, 0.119684000000007, 52826, 36.9, 33.0
base-unbalanced-4, 5, 400, 10, 10, 429.03, 7.18119858, , 0, , 35.8, 33.9
unbalanced-4, 5, 400, 10, 10, 634.85, 9.98845078, 22, 0.232031000000006, 82293, 35.0, 33.0
base-unbalanced-4, 5, 400, 10, 10, 411.16, 7.00427113, , 0, , 37.4, 34.4
unbalanced-4, 5, 400, 10, 10, 560.88, 9.47063257, 25, 0.184859000000003, 93292, 36.4, 33.9
base-unbalanced-4, 5, 400, 10, 10, 566.20, 7.66779847, , 0, , 36.1, 33.0
unbalanced-4, 5, 400, 10, 10, 428.36, 9.15487483, 17, 0.213801000000004, 63807, 36.9, 34.4
base-unbalanced-4, 5, 400, 10, 10, 399.37, 7.10187686, , 0, , 41.0, 32.0
unbalanced-4, 5, 400, 10, 10, 561.83, 9.66679358, 14, 0.237282000000008, 52746, 37.1, 32.0
