work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
hc-64-4, 10, 400, 25, 10, 361.28, 7.20038081, 33, 3.940259, 394761, 34.8, 31.5
base-hc-64-4, 10, 400, 25, 10, 224.45, 4.29602149, , 0, , 36.4, 33.2
hc-64-4, 10, 400, 25, 10, 386.65, 7.28717801, 35, 6.011156, 420563, 37.1, 32.8
base-hc-64-4, 10, 400, 25, 10, 230.66, 4.31922050, , 0, , 42.5, 36.9
hc-64-4, 10, 400, 25, 10, 392.01, 7.21771609, 43, 6.94708800000001, 519052, 37.4, 32.5
base-hc-64-4, 10, 400, 25, 10, 221.47, 4.27095999, , 0, , 46.9, 32.5
hc-64-4, 10, 400, 25, 10, 391.83, 7.25586565, 49, 4.45166500000001, 590018, 37.4, 31.6
base-hc-64-4, 10, 400, 25, 10, 228.57, 4.30782123, , 0, , 36.9, 32.0
hc-64-4, 10, 400, 25, 10, 433.36, 7.44444586, 28, 9.271851, 337466, 34.8, 31.0
base-hc-64-4, 10, 400, 25, 10, 230.56, 4.31798791, , 0, , 43.2, 37.5
hc-64-4, 10, 400, 25, 10, 411.68, 7.31857455, 32, 9.58912600000001, 386775, 38.1, 34.1
base-hc-64-4, 10, 400, 25, 10, 237.85, 4.31681456, , 0, , 38.1, 34.6
hc-64-4, 10, 400, 25, 10, 586.43, 8.06506713, 33, 10.506954, 397658, 42.8, 35.1
base-hc-64-4, 10, 400, 25, 10, 222.58, 4.26853229, , 0, , 37.6, 35.1
hc-64-4, 10, 400, 25, 10, 456.96, 7.52189323, 46, 12.199338, 557367, 40.8, 36.1
base-hc-64-4, 10, 400, 25, 10, 221.18, 4.28622681, , 0, , 41.8, 36.4
hc-64-4, 10, 400, 25, 10, 388.60, 7.18548562, 40, 5.894284, 482501, 37.1, 32.5
base-hc-64-4, 10, 400, 25, 10, 258.60, 4.42396834, , 0, , 39.1, 37.0
hc-64-4, 10, 400, 25, 10, 395.94, 7.22429295, 53, 11.478117, 636142, 36.6, 33.8
base-hc-64-4, 10, 400, 25, 10, 237.94, 4.31516880, , 0, , 36.9, 33.9
hc-64-4, 10, 400, 25, 10, 368.83, 7.18989055, 64, 12.246903, 766487, 37.4, 33.2
base-hc-64-4, 10, 400, 25, 10, 233.09, 4.33119521, , 0, , 38.4, 33.2
hc-64-4, 10, 400, 25, 10, 383.10, 7.20774521, 71, 5.194897, 856120, 36.9, 32.8
base-hc-64-4, 10, 400, 25, 10, 246.37, 4.38044056, , 0, , 36.4, 37.5
hc-64-4, 10, 400, 25, 10, 413.50, 7.26853712, 34, 10.933075, 413118, 36.4, 36.4
base-hc-64-4, 10, 400, 25, 10, 212.97, 4.26324224, , 0, , 37.4, 34.6
hc-64-4, 10, 400, 25, 10, 374.81, 7.20396718, 40, 8.80832100000001, 479337, 38.6, 34.5
base-hc-64-4, 10, 400, 25, 10, 216.61, 4.27407753, , 0, , 37.9, 33.2
hc-64-4, 10, 400, 25, 10, 387.12, 7.19974754, 77, 4.64562600000001, 922489, 36.4, 32.8
base-hc-64-4, 10, 400, 25, 10, 229.75, 4.29868990, , 0, , 39.4, 39.2
hc-64-4, 10, 400, 25, 10, 409.42, 7.27869985, 72, 5.946809, 863119, 45.8, 40.4
base-hc-64-4, 10, 400, 25, 10, 215.84, 4.26097599, , 0, , 39.9, 33.5
hc-64-4, 10, 400, 25, 10, 390.68, 7.24055389, 50, 4.731207, 601108, 41.2, 37.8
base-hc-64-4, 10, 400, 25, 10, 240.86, 4.33803136, , 0, , 41.8, 37.5
hc-64-4, 10, 400, 25, 10, 376.18, 7.18382375, 41, 11.1221, 495621, 39.1, 37.0
base-hc-64-4, 10, 400, 25, 10, 221.48, 4.25646965, , 0, , 39.9, 38.5
hc-64-4, 10, 400, 25, 10, 409.54, 7.25805787, 28, 7.37642600000001, 337581, 37.6, 33.9
base-hc-64-4, 10, 400, 25, 10, 233.31, 4.32442351, , 0, , 42.8, 37.5
base-hc-64-4, 10, 200, 10, 10, 222.96, 4.26240618, , 0, , 36.4, 32.0
hc-64-4, 10, 200, 10, 10, 393.72, 7.22865555, 28, 13.429357, 168058, 34.9, 32.0
base-hc-64-4, 10, 200, 10, 10, 225.94, 4.29307940, , 0, , 41.8, 37.0
hc-64-4, 10, 200, 10, 10, 403.07, 7.24005039, 27, 12.403172, 164294, 38.9, 34.6
base-hc-64-4, 10, 200, 10, 10, 213.87, 4.30287060, , 0, , 35.4, 32.2
hc-64-4, 10, 200, 10, 10, 373.43, 7.23900232, 27, 14.891636, 160450, 43.6, 40.6
base-hc-64-4, 10, 200, 10, 10, 216.86, 4.23348543, , 0, , 40.2, 37.8
hc-64-4, 10, 200, 10, 10, 374.12, 7.18353634, 22, 13.767055, 133327, 33.8, 32.0
base-hc-64-4, 10, 200, 10, 10, 221.13, 4.26892622, , 0, , 36.4, 32.0
hc-64-4, 10, 200, 10, 10, 383.47, 7.22395234, 25, 9.707251, 149331, 36.9, 31.0
base-hc-64-4, 10, 200, 10, 10, 220.93, 4.25564630, , 0, , 38.1, 35.1
hc-64-4, 10, 200, 10, 10, 365.13, 7.15124437, 24, 6.30174600000001, 144655, 36.9, 34.1
base-hc-64-4, 10, 200, 10, 10, 210.82, 4.25684937, , 0, , 39.4, 33.2
hc-64-4, 10, 200, 10, 10, 360.46, 7.12487881, 35, 9.65486100000001, 211567, 40.8, 31.8
base-hc-64-4, 10, 200, 10, 10, 247.53, 4.35783887, , 0, , 41.2, 37.8
hc-64-4, 10, 200, 10, 10, 417.17, 7.36045335, 25, 5.721288, 151016, 41.2, 36.9
base-hc-64-4, 10, 200, 10, 10, 230.35, 4.27043724, , 0, , 36.9, 34.1
hc-64-4, 10, 200, 10, 10, 379.16, 7.20973645, 17, 11.497374, 103604, 37.9, 36.8
base-hc-64-4, 10, 200, 10, 10, 230.99, 4.35776324, , 0, , 37.4, 34.4
hc-64-4, 10, 200, 10, 10, 408.63, 7.30781458, 26, 12.898583, 156885, 38.4, 34.4
base-hc-64-4, 10, 200, 10, 10, 235.79, 4.29356773, , 0, , 40.4, 38.0
hc-64-4, 10, 200, 10, 10, 388.97, 7.19229618, 18, 18.185349, 107928, 35.9, 32.1
base-hc-64-4, 10, 200, 10, 10, 219.80, 4.25717805, , 0, , 38.9, 34.4
hc-64-4, 10, 200, 10, 10, 376.56, 7.15425700, 32, 14.740093, 191409, 41.2, 35.6
base-hc-64-4, 10, 200, 10, 10, 251.14, 4.32474229, , 0, , 38.4, 33.5
hc-64-4, 10, 200, 10, 10, 408.78, 7.24557331, 24, 19.281267, 144637, 37.9, 33.5
base-hc-64-4, 10, 200, 10, 10, 253.01, 4.38079788, , 0, , 42.2, 35.9
hc-64-4, 10, 200, 10, 10, 395.10, 7.25790850, 19, 14.715131, 116431, 40.8, 33.5
base-hc-64-4, 10, 200, 10, 10, 230.30, 4.33553356, , 0, , 41.2, 38.0
hc-64-4, 10, 200, 10, 10, 501.87, 7.78688768, 23, 14.096738, 138633, 40.8, 37.0
base-hc-64-4, 10, 200, 10, 10, 268.04, 4.51342998, , 0, , 39.9, 42.2
hc-64-4, 10, 200, 10, 10, 420.20, 7.37078145, 16, 15.286968, 96083, 34.0, 33.0
base-hc-64-4, 10, 200, 10, 10, 330.07, 4.74845862, , 0, , 46.9, 41.9
hc-64-4, 10, 200, 10, 10, 356.33, 7.13168584, 13, 5.342805, 77815, 34.2, 32.5
base-hc-64-4, 10, 200, 10, 10, 217.98, 4.26899380, , 0, , 33.2, 31.5
hc-64-4, 10, 200, 10, 10, 351.09, 7.12130099, 15, 18.324018, 89530, 36.4, 32.0
base-hc-64-4, 10, 200, 10, 10, 189.83, 4.18761778, , 0, , 36.9, 31.8
hc-64-4, 10, 200, 10, 10, 418.85, 7.33209343, 18, 11.461827, 108099, 35.8, 31.2
base-hc-64-4, 10, 200, 10, 10, 227.97, 4.27755851, , 0, , 38.4, 35.1
hc-64-4, 10, 200, 10, 10, 476.62, 7.65316792, 31, 3.789461, 186367, 35.0, 32.5
base-hc-64-4, 10, 200, 10, 10, 266.16, 4.49027490, , 0, , 52.8, 41.1
hc-64-4, 10, 200, 10, 10, 504.87, 7.80222838, 16, 21.924358, 96551, 36.6, 34.1
base-hc-64-4, 10, 200, 10, 10, 328.37, 4.56781611, , 0, , 37.9, 34.9
hc-64-4, 10, 200, 10, 10, 616.85, 8.15134809, 35, 12.847284, 209252, 48.1, 36.1
base-hc-64-4, 10, 200, 10, 10, 327.68, 4.73375240, , 0, , 40.4, 37.2
hc-64-4, 10, 200, 10, 10, 463.62, 7.65595666, 37, 15.537618, 222797, 36.4, 35.6
base-hc-64-4, 10, 200, 10, 10, 303.72, 4.60882383, , 0, , 63.4, 35.9
hc-64-4, 10, 200, 10, 10, 456.33, 7.60606541, 28, 9.437605, 170609, 35.9, 33.4
base-hc-64-4, 10, 200, 10, 10, 275.33, 4.54428462, , 0, , 43.5, 37.0
hc-64-4, 10, 200, 10, 10, 408.68, 7.39350466, 17, 16.392876, 103149, 44.1, 41.1
base-hc-64-4, 10, 200, 10, 10, 320.54, 4.77457689, , 0, , 41.5, 37.2
hc-64-4, 10, 200, 10, 10, 561.27, 7.91988143, 31, 8.50500700000001, 187299, 35.9, 33.5
base-hc-64-4, 10, 200, 10, 10, 381.07, 4.88937145, , 0, , 46.4, 40.9
hc-64-4, 10, 200, 10, 10, 528.01, 7.76426618, 36, 7.991888, 217895, 43.8, 39.8
base-hc-64-4, 10, 200, 10, 10, 301.78, 4.54084368, , 0, , 48.5, 45.4
hc-64-4, 10, 200, 10, 10, 491.21, 7.55521345, 27, 15.206531, 163696, 45.6, 39.9
base-hc-64-4, 10, 200, 10, 10, 322.40, 4.63472943, , 0, , 43.8, 36.5
hc-64-4, 10, 200, 10, 10, 438.99, 7.43599282, 20, 7.760079, 120652, 39.4, 36.4
base-hc-64-4, 10, 200, 10, 10, 225.11, 4.33620166, , 0, , 42.2, 39.0
hc-64-4, 10, 200, 10, 10, 565.99, 7.99213811, 24, 10.351673, 142692, 36.4, 32.1
base-hc-64-4, 10, 200, 10, 10, 342.75, 4.74718518, , 0, , 45.2, 34.9
base-hc-64-4, 10, 200, 25, 10, 272.04, 4.44581139, , 0, , 46.6, 40.1
hc-64-4, 10, 200, 25, 10, 490.71, 7.62062037, 40, 10.067089, 238916, 36.1, 33.9
base-hc-64-4, 10, 200, 25, 10, 274.04, 4.49256018, , 0, , 37.9, 34.9
hc-64-4, 10, 200, 25, 10, 537.80, 7.82899937, 81, 6.37321, 481543, 45.1, 41.5
base-hc-64-4, 10, 200, 25, 10, 304.27, 4.56832990, , 0, , 42.2, 38.2
hc-64-4, 10, 200, 25, 10, 501.83, 7.70036065, 29, 9.406879, 175867, 46.6, 44.6
base-hc-64-4, 10, 200, 25, 10, 315.86, 4.64706893, , 0, , 42.5, 39.6
hc-64-4, 10, 200, 25, 10, 562.04, 7.98859207, 76, 5.602232, 461390, 42.2, 39.4
base-hc-64-4, 10, 200, 25, 10, 328.69, 4.70772227, , 0, , 50.4, 36.4
hc-64-4, 10, 200, 25, 10, 454.76, 7.47996074, 37, 12.826296, 220885, 37.9, 34.6
base-hc-64-4, 10, 200, 25, 10, 262.71, 4.44216701, , 0, , 44.6, 36.9
hc-64-4, 10, 200, 25, 10, 555.64, 7.94266018, 44, 9.96114700000001, 260288, 39.8, 36.9
base-hc-64-4, 10, 200, 25, 10, 319.47, 4.68587128, , 0, , 46.1, 42.6
hc-64-4, 10, 200, 25, 10, 560.08, 7.86905859, 32, 8.705686, 191555, 49.4, 38.8
base-hc-64-4, 10, 200, 25, 10, 269.88, 4.39156885, , 0, , 43.0, 37.5
hc-64-4, 10, 200, 25, 10, 524.97, 7.88628239, 60, 8.976506, 358681, 48.5, 38.5
base-hc-64-4, 10, 200, 25, 10, 253.88, 4.41984106, , 0, , 45.1, 39.4
hc-64-4, 10, 200, 25, 10, 556.96, 7.99151477, 32, 11.083953, 191888, 34.5, 33.0
base-hc-64-4, 10, 200, 25, 10, 293.17, 4.49653867, , 0, , 53.1, 43.0
hc-64-4, 10, 200, 25, 10, 451.79, 7.34897913, 35, 4.982945, 209353, 40.8, 34.1
base-hc-64-4, 10, 200, 25, 10, 299.53, 4.64163577, , 0, , 41.2, 33.9
hc-64-4, 10, 200, 25, 10, 373.72, 7.28638776, 33, 8.713515, 199100, 40.2, 37.2
base-hc-64-4, 10, 200, 25, 10, 211.77, 4.27533800, , 0, , 42.2, 39.2
hc-64-4, 10, 200, 25, 10, 501.37, 7.77082190, 65, 10.887996, 388516, 40.1, 35.1
base-hc-64-4, 10, 200, 25, 10, 306.87, 4.67685191, , 0, , 39.1, 33.5
hc-64-4, 10, 200, 25, 10, 486.37, 7.71149723, 42, 6.20808700000001, 254941, 42.2, 36.6
base-hc-64-4, 10, 200, 25, 10, 321.67, 4.75881706, , 0, , 41.2, 35.1
hc-64-4, 10, 200, 25, 10, 572.52, 7.96016717, 30, 4.14174300000001, 180125, 38.4, 46.0
base-hc-64-4, 10, 200, 25, 10, 265.22, 4.45245027, , 0, , 36.1, 35.6
hc-64-4, 10, 200, 25, 10, 367.81, 7.22404134, 35, 19.577582, 210509, 35.9, 33.5
base-hc-64-4, 10, 200, 25, 10, 255.87, 4.46628822, , 0, , 40.8, 39.0
hc-64-4, 10, 200, 25, 10, 336.90, 7.07115718, 42, 9.53031200000001, 252687, 46.1, 41.1
base-hc-64-4, 10, 200, 25, 10, 271.65, 4.56149411, , 0, , 37.4, 35.4
hc-64-4, 10, 200, 25, 10, 445.75, 7.56629974, 72, 10.930329, 432890, 46.8, 43.5
base-hc-64-4, 10, 200, 25, 10, 201.15, 4.24563209, , 0, , 42.8, 37.5
hc-64-4, 10, 200, 25, 10, 363.65, 7.23266407, 55, 9.357753, 328001, 35.9, 33.2
base-hc-64-4, 10, 200, 25, 10, 249.12, 4.45521790, , 0, , 34.5, 32.0
hc-64-4, 10, 200, 25, 10, 426.24, 7.47559461, 49, 4.85754, 296155, 35.2, 32.0
base-hc-64-4, 10, 200, 25, 10, 377.49, 4.88422699, , 0, , 59.2, 41.6
hc-64-4, 10, 200, 25, 10, 362.47, 7.16754700, 53, 6.628061, 322167, 42.8, 39.0
base-hc-64-4, 10, 200, 25, 10, 208.39, 4.27428503, , 0, , 35.0, 32.5
hc-64-4, 10, 200, 25, 10, 520.39, 7.66094686, 50, 11.273463, 302918, 40.8, 35.6
base-hc-64-4, 10, 200, 25, 10, 206.57, 4.24517866, , 0, , 40.4, 37.8
hc-64-4, 10, 200, 25, 10, 351.79, 7.18059301, 73, 7.412447, 439165, 36.4, 32.2
base-hc-64-4, 10, 200, 25, 10, 248.42, 4.36124705, , 0, , 41.8, 38.2
hc-64-4, 10, 200, 25, 10, 375.81, 7.27601200, 80, 6.934201, 479120, 42.8, 39.2
base-hc-64-4, 10, 200, 25, 10, 210.26, 4.26786896, , 0, , 43.6, 38.8
hc-64-4, 10, 200, 25, 10, 371.95, 7.24059785, 55, 11.21833, 330263, 35.0, 31.8
base-hc-64-4, 10, 200, 25, 10, 218.02, 4.30220147, , 0, , 44.0, 34.4
hc-64-4, 10, 200, 25, 10, 374.07, 7.20035589, 49, 12.432819, 294143, 40.1, 33.8
base-hc-64-4, 10, 200, 25, 10, 208.18, 4.25027150, , 0, , 41.8, 35.1
hc-64-4, 10, 200, 25, 10, 355.12, 7.17176102, 54, 8.369806, 324144, 39.1, 36.6
base-hc-64-4, 10, 200, 25, 10, 222.70, 4.30851957, , 0, , 37.6, 32.8
hc-64-4, 10, 200, 25, 10, 385.38, 7.26502710, 99, 5.34088700000001, 595403, 34.0, 32.0
base-hc-64-4, 10, 200, 25, 10, 212.79, 4.25414535, , 0, , 37.4, 32.0
hc-64-4, 10, 200, 25, 10, 382.88, 7.23962240, 57, 10.266625, 339278, 34.5, 31.5
base-hc-64-4, 10, 200, 25, 10, 213.46, 4.24904474, , 0, , 36.1, 32.5
hc-64-4, 10, 200, 25, 10, 387.82, 7.23038214, 63, 11.889246, 378686, 35.9, 33.0
base-hc-64-4, 10, 200, 25, 10, 290.20, 4.60287870, , 0, , 46.2, 35.1
hc-64-4, 10, 200, 25, 10, 382.90, 7.24320884, 69, 8.888328, 413153, 35.9, 33.0
base-hc-64-4, 10, 200, 25, 10, 225.19, 4.28104301, , 0, , 39.4, 34.6
base-hc-64-4, 5, 400, 10, 10, 208.03, 4.26455127, , 0, , 39.6, 32.5
hc-64-4, 5, 400, 10, 10, 395.25, 7.29666046, 34, 0.0344920000000002, 380534, 39.8, 35.4
base-hc-64-4, 5, 400, 10, 10, 204.51, 4.22517949, , 0, , 41.2, 38.0
hc-64-4, 5, 400, 10, 10, 350.50, 7.14546703, 22, 0.124976000000004, 243655, 39.1, 36.4
base-hc-64-4, 5, 400, 10, 10, 230.13, 4.32898399, , 0, , 39.4, 35.6
hc-64-4, 5, 400, 10, 10, 386.22, 7.28571264, 21, 0.104559000000009, 232526, 36.1, 33.0
base-hc-64-4, 5, 400, 10, 10, 227.21, 4.35335402, , 0, , 42.2, 36.5
hc-64-4, 5, 400, 10, 10, 355.18, 7.13183471, 22, 0.385323999999997, 247901, 40.2, 37.2
base-hc-64-4, 5, 400, 10, 10, 194.74, 4.20846047, , 0, , 34.2, 31.6
hc-64-4, 5, 400, 10, 10, 358.40, 7.19041549, 11, 0.40907, 127267, 33.5, 31.0
base-hc-64-4, 5, 400, 10, 10, 221.66, 4.30320036, , 0, , 42.2, 39.4
hc-64-4, 5, 400, 10, 10, 386.92, 7.30373476, 20, 0.256439, 223926, 42.5, 38.0
base-hc-64-4, 5, 400, 10, 10, 213.74, 4.29136769, , 0, , 42.2, 38.2
hc-64-4, 5, 400, 10, 10, 335.56, 7.08643384, 32, 0.194269000000006, 357570, 42.2, 37.8
base-hc-64-4, 5, 400, 10, 10, 187.94, 4.17745663, , 0, , 41.8, 38.8
hc-64-4, 5, 400, 10, 10, 343.56, 7.09104665, 17, 0.308278999999999, 191860, 39.4, 31.5
base-hc-64-4, 5, 400, 10, 10, 225.36, 4.31510747, , 0, , 41.8, 38.2
hc-64-4, 5, 400, 10, 10, 346.91, 7.14678465, 26, 0.0357510000000048, 286860, 38.1, 35.4
base-hc-64-4, 5, 400, 10, 10, 226.97, 4.30881955, , 0, , 39.6, 36.1
hc-64-4, 5, 400, 10, 10, 362.34, 7.17701759, 52, 0.183588999999998, 582859, 33.5, 31.5
base-hc-64-4, 5, 400, 10, 10, 214.54, 4.29638156, , 0, , 35.4, 32.0
hc-64-4, 5, 400, 10, 10, 357.53, 7.15541276, 17, 0.429475000000011, 188879, 37.9, 31.5
base-hc-64-4, 5, 400, 10, 10, 210.95, 4.26259636, , 0, , 38.6, 36.1
hc-64-4, 5, 400, 10, 10, 346.92, 7.13342607, 22, 0.0246910000000042, 244316, 41.8, 38.8
base-hc-64-4, 5, 400, 10, 10, 223.27, 4.31945319, , 0, , 39.6, 36.5
hc-64-4, 5, 400, 10, 10, 327.58, 7.01376260, 22, 0.200201000000007, 241775, 35.0, 31.6
