work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v5, 10, 400, 10, 10, 303.69, 7.57777125, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 844.86, 10.48158325, 29, 4.14063599999997, 108009
base-cec-sandwich-v5, 10, 400, 10, 10, 646.09, 7.64054522, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 741.65, 10.42445947, 13, 4.13885099999999, 48786
base-cec-sandwich-v5, 10, 400, 10, 10, 369.99, 6.77431157, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 684.85, 10.74566989, 22, 2.32696999999996, 82259
base-cec-sandwich-v5, 10, 400, 10, 10, 502.57, 7.69156997, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 527.24, 9.57507413, 16, 4.989847, 59864
base-cec-sandwich-v5, 10, 400, 10, 10, 324.85, 6.66810902, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 434.59, 9.04043394, 12, 6.670072, 45346
base-cec-sandwich-v5, 10, 400, 10, 10, 326.38, 6.69249812, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 411.79, 8.98312214, 18, 4.80172399999998, 67327
base-cec-sandwich-v5, 10, 400, 10, 10, 292.75, 6.45253080, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 390.58, 8.84110095, 27, 1.89328699999999, 100549
base-cec-sandwich-v5, 10, 400, 10, 10, 476.16, 7.53138730, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 551.30, 9.52056128, 19, 6.448285, 71130
base-cec-sandwich-v5, 10, 400, 10, 10, 437.89, 7.17513456, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 437.40, 9.03198870, 16, 3.551016, 59998
base-cec-sandwich-v5, 10, 400, 10, 10, 357.88, 6.85426235, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 540.79, 9.57618084, 17, 4.76612599999999, 63803
base-cec-sandwich-v5, 10, 400, 10, 10, 280.88, 6.44164971, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 388.20, 8.84775390, 16, 2.364439, 59946
base-cec-sandwich-v5, 10, 400, 10, 10, 323.30, 6.51763622, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 791.80, 11.26465796, 17, 4.505222, 63804
base-cec-sandwich-v5, 10, 400, 10, 10, 404.12, 7.13349116, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 644.01, 10.46095275, 22, 3.529132, 82356
base-cec-sandwich-v5, 10, 400, 10, 10, 465.24, 7.57626280, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 431.64, 9.03030063, 19, 5.35530599999998, 70892
base-cec-sandwich-v5, 10, 400, 10, 10, 292.12, 6.49314928, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 508.13, 9.38627486, 16, 6.72326299999997, 59937
base-cec-sandwich-v5, 10, 400, 10, 10, 372.70, 6.71200455, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 474.71, 9.01932568, 18, 2.38851899999997, 67348
base-cec-sandwich-v5, 10, 400, 10, 10, 366.43, 6.71341304, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 435.17, 8.92287244, 28, 4.76095199999997, 104259
base-cec-sandwich-v5, 10, 400, 10, 10, 309.57, 6.54963610, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 405.34, 8.78386486, 14, 5.79404099999999, 52558
base-cec-sandwich-v5, 10, 400, 10, 10, 338.57, 6.64021633, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 441.27, 8.96777714, 32, 2.37951799999996, 119129
base-cec-sandwich-v5, 10, 400, 10, 10, 372.03, 6.77743459, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 519.31, 9.37946261, 31, 4.596991, 115415
base-cec-sandwich-v5, 10, 400, 10, 10, 362.38, 6.84726180, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 488.75, 9.33970874, 27, 4.11252400000001, 100395
base-cec-sandwich-v5, 10, 400, 10, 10, 329.41, 6.71899299, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 497.90, 9.38973858, 12, 5.04007799999999, 45034
base-cec-sandwich-v5, 10, 400, 10, 10, 319.75, 6.60988681, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 457.54, 9.20205400, 19, 2.67459400000001, 71107
base-cec-sandwich-v5, 10, 400, 10, 10, 399.13, 7.07665980, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 599.61, 9.98644977, 21, 3.66606000000002, 78242
base-cec-sandwich-v5, 10, 400, 10, 10, 424.65, 7.17066281, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 478.48, 9.24349816, 16, 5.85147000000001, 59743
base-cec-sandwich-v5, 10, 400, 10, 10, 369.84, 6.78061000, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 546.45, 9.55973940, 16, 5.99324200000001, 60048
base-cec-sandwich-v5, 10, 400, 10, 10, 391.02, 6.94893029, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 499.82, 9.36434081, 23, 5.66578399999997, 85724
base-cec-sandwich-v5, 10, 400, 10, 10, 370.82, 6.87220097, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 475.61, 9.22749917, 22, 3.14992599999999, 82119
base-cec-sandwich-v5, 10, 400, 10, 10, 277.34, 6.45375078, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 374.56, 8.76947938, 17, 2.04772400000002, 63648
base-cec-sandwich-v5, 10, 400, 10, 10, 279.82, 6.44517598, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 429.16, 9.04485135, 21, 3.63130000000001, 78394
base-cec-sandwich-v5, 10, 400, 10, 10, 321.81, 6.59165607, , 0, 
base-cec-sandwich-v5, 10, 400, 25, 10, 366.69, 6.81452134, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 447.29, 9.04674496, 39, 4.79237699999999, 144887
base-cec-sandwich-v5, 10, 400, 25, 10, 296.46, 6.47612234, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 441.70, 9.09159371, 39, 3.088076, 145079
base-cec-sandwich-v5, 10, 400, 25, 10, 362.04, 6.79383972, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 537.48, 9.48679605, 34, 5.410841, 126584
base-cec-sandwich-v5, 10, 400, 25, 10, 342.16, 6.71598421, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 459.44, 9.12677361, 50, 4.56878399999999, 185743
base-cec-sandwich-v5, 10, 400, 25, 10, 322.41, 6.64770266, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 403.62, 8.90402767, 38, 3.28310199999999, 140967
base-cec-sandwich-v5, 10, 400, 25, 10, 319.07, 6.63384925, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 460.40, 9.13424327, 47, 3.711975, 174349
base-cec-sandwich-v5, 10, 400, 25, 10, 339.20, 6.73612194, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 450.99, 9.13132847, 44, 2.88419899999997, 163174
base-cec-sandwich-v5, 10, 400, 25, 10, 331.79, 6.65295763, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 585.29, 9.52786449, 48, 4.47436399999998, 177974
base-cec-sandwich-v5, 10, 400, 25, 10, 347.56, 6.72803457, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 434.64, 9.02590027, 49, 3.28457900000001, 181918
base-cec-sandwich-v5, 10, 400, 25, 10, 324.93, 6.61165306, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 544.86, 9.36446188, 47, 5.29818299999999, 174863
base-cec-sandwich-v5, 10, 400, 25, 10, 305.05, 6.58908490, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 414.23, 9.04325404, 75, 3.99454800000001, 278333
base-cec-sandwich-v5, 10, 400, 25, 10, 313.87, 6.60688621, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 432.23, 9.04351571, 71, 2.95353999999998, 262799
base-cec-sandwich-v5, 10, 400, 25, 10, 323.01, 6.65422916, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 418.48, 9.00251433, 38, 4.45006599999999, 141049
base-cec-sandwich-v5, 10, 400, 25, 10, 319.22, 6.55544355, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 419.41, 9.00961792, 82, 2.57038999999997, 303475
base-cec-sandwich-v5, 10, 400, 25, 10, 317.56, 6.56842657, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 447.09, 9.03625850, 32, 4.07222300000001, 119015
base-cec-sandwich-v5, 10, 400, 25, 10, 327.09, 6.62283469, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 450.17, 9.10758029, 68, 4.16764899999998, 251698
base-cec-sandwich-v5, 10, 400, 25, 10, 324.16, 6.62195837, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 399.64, 8.93479498, 51, 3.95425399999999, 189433
base-cec-sandwich-v5, 10, 400, 25, 10, 301.94, 6.53798127, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 436.46, 9.01282420, 45, 3.66184799999996, 167074
base-cec-sandwich-v5, 10, 400, 25, 10, 331.44, 6.64204136, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 442.10, 9.03316548, 40, 3.378332, 148614
base-cec-sandwich-v5, 10, 400, 25, 10, 315.81, 6.60668923, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 444.99, 9.03560010, 35, 2.48652199999998, 130115
base-cec-sandwich-v5, 10, 400, 25, 10, 317.52, 6.60464990, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 420.07, 8.93735978, 46, 5.24568499999998, 170708
base-cec-sandwich-v5, 10, 400, 25, 10, 308.47, 6.55837938, , 0, 
cec-sandwich-v5, 10, 400, 25, 10, 418.01, 8.99209816, 84, 2.67685999999998, 311012
