work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-mixed-v4, 10, 400, 10, 10, 507.37, 9.04918439, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 746.11, 11.08587602, 17, 9.234661, 63490
base-cec-mixed-v4, 10, 400, 10, 10, 531.09, 7.91466377, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 608.74, 10.41056646, 20, 6.206648, 74704
base-cec-mixed-v4, 10, 400, 10, 10, 440.49, 7.51235140, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 657.27, 10.70467287, 19, 4.76777, 70947
base-cec-mixed-v4, 10, 400, 10, 10, 459.20, 7.59772457, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 667.24, 10.58821171, 13, 5.740486, 48699
base-cec-mixed-v4, 10, 400, 10, 10, 609.84, 8.15220198, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 685.32, 10.65226083, 14, 9.52969900000001, 52590
base-cec-mixed-v4, 10, 400, 10, 10, 322.43, 7.15387126, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 458.84, 9.85354627, 18, 6.031049, 67307
base-cec-mixed-v4, 10, 400, 10, 10, 320.91, 7.12625778, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 446.35, 9.82697854, 17, 8.44412, 63586
base-cec-mixed-v4, 10, 400, 10, 10, 323.17, 7.13161401, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 457.37, 9.87376309, 14, 4.194501, 52485
base-cec-mixed-v4, 10, 400, 10, 10, 336.44, 7.11718016, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 452.46, 9.80459659, 19, 1.82421100000001, 70771
base-cec-mixed-v4, 10, 400, 10, 10, 364.98, 7.27598407, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 582.11, 10.19424104, 13, 10.791158, 48715
base-cec-mixed-v4, 10, 400, 10, 10, 365.19, 7.30298646, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 700.31, 10.89850336, 31, 5.233007, 115121
base-cec-mixed-v4, 10, 400, 10, 10, 452.07, 7.66652901, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 741.09, 10.98585235, 17, 5.311763, 63484
base-cec-mixed-v4, 10, 400, 10, 10, 488.71, 7.55154690, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 801.03, 11.06895606, 14, 4.358231, 52536
base-cec-mixed-v4, 10, 400, 10, 10, 528.15, 7.85398942, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 491.61, 9.99492643, 28, 4.96463300000001, 104093
base-cec-mixed-v4, 10, 400, 10, 10, 410.34, 7.46152573, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 588.11, 10.32603762, 27, 7.236712, 100434
base-cec-mixed-v4, 10, 400, 10, 10, 452.06, 7.67288701, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 909.97, 11.74782502, 25, 6.680503, 93241
base-cec-mixed-v4, 10, 400, 10, 10, 549.22, 8.08928238, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 607.21, 10.47679344, 26, 8.147485, 96699
base-cec-mixed-v4, 10, 400, 10, 10, 454.37, 7.65023992, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 679.09, 10.73945044, 17, 5.364587, 63545
base-cec-mixed-v4, 10, 400, 10, 10, 361.97, 7.27417083, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 633.87, 10.61863588, 26, 5.64782700000001, 96754
base-cec-mixed-v4, 10, 400, 10, 10, 434.35, 7.53150166, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 723.38, 10.99826882, 33, 5.972386, 122476
base-cec-mixed-v4, 10, 400, 10, 10, 366.37, 7.29402414, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 571.67, 10.39556362, 19, 6.624988, 71033
base-cec-mixed-v4, 10, 400, 10, 10, 609.57, 8.19592038, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 832.35, 11.19401488, 25, 8.00804000000001, 92929
base-cec-mixed-v4, 10, 400, 10, 10, 633.39, 8.29348804, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 861.36, 11.49123395, 25, 5.479536, 93043
base-cec-mixed-v4, 10, 400, 10, 10, 588.00, 8.27917188, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 841.09, 11.53871706, 26, 6.848781, 96319
base-cec-mixed-v4, 10, 400, 10, 10, 508.09, 7.62241441, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 763.85, 10.82820767, 14, 7.679981, 52535
base-cec-mixed-v4, 10, 400, 10, 10, 579.31, 8.01256453, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 545.23, 10.12610189, 31, 5.721988, 115116
base-cec-mixed-v4, 10, 400, 10, 10, 485.68, 7.78929241, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 722.42, 10.84978574, 13, 5.453909, 48767
base-cec-mixed-v4, 10, 400, 10, 10, 551.18, 7.83909289, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 767.38, 10.95777688, 13, 5.30805700000001, 48784
base-cec-mixed-v4, 10, 400, 10, 10, 449.45, 7.61629276, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 713.17, 10.59734180, 24, 7.330029, 89091
base-cec-mixed-v4, 10, 400, 10, 10, 593.45, 8.09772512, , 0, 
cec-mixed-v4, 10, 400, 10, 10, 904.81, 11.64232360, 26, 7.92234000000001, 96817
base-cec-mixed-v4, 10, 400, 10, 10, 436.62, 7.51310177, , 0, 
base-cec-mixed-v4, 10, 400, 25, 10, 411.56, 7.48167001, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 641.27, 10.65536166, 65, 3.522959, 240248
base-cec-mixed-v4, 10, 400, 25, 10, 400.80, 7.48717762, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 862.98, 11.38152992, 45, 4.51591000000001, 166692
base-cec-mixed-v4, 10, 400, 25, 10, 724.69, 8.73574688, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 872.75, 11.12583269, 35, 4.89126900000001, 129910
base-cec-mixed-v4, 10, 400, 25, 10, 643.56, 8.30025394, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 813.30, 11.06008062, 46, 7.401572, 170570
base-cec-mixed-v4, 10, 400, 25, 10, 608.14, 8.08778035, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 834.64, 11.18217854, 44, 3.73822200000001, 162947
base-cec-mixed-v4, 10, 400, 25, 10, 620.91, 8.20152354, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 902.55, 11.47898161, 36, 4.677155, 133521
base-cec-mixed-v4, 10, 400, 25, 10, 479.74, 7.44784758, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 909.78, 11.55450924, 60, 6.57187500000001, 221949
base-cec-mixed-v4, 10, 400, 25, 10, 549.18, 7.84368664, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 872.69, 11.49059654, 67, 4.983504, 247705
base-cec-mixed-v4, 10, 400, 25, 10, 505.86, 7.66051759, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 725.64, 10.97919957, 40, 2.78281700000001, 148507
base-cec-mixed-v4, 10, 400, 25, 10, 369.84, 7.30745172, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 574.23, 10.48686879, 42, 5.093603, 155883
base-cec-mixed-v4, 10, 400, 25, 10, 447.04, 7.63788878, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 565.04, 10.37522877, 34, 5.82597800000001, 126135
base-cec-mixed-v4, 10, 400, 25, 10, 612.58, 7.95901422, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 980.10, 11.75859103, 37, 4.62454200000001, 137373
base-cec-mixed-v4, 10, 400, 25, 10, 628.80, 8.12945795, , 0, 
cec-mixed-v4, 10, 400, 25, 10, 813.40, 10.86243626, 79, 4.390317, 292653
base-cec-mixed-v4, 10, 400, 25, 10, 537.49, 7.79097767, , 0, 
