work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
cec-mixed-v2, 10, 200, 25, 10, 536.16, 9.58620051, 32, 8.737738, 59356
base-cec-mixed-v2, 10, 200, 25, 10, 408.35, 7.15659274, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 542.68, 9.59535238, 40, 8.864266, 74097
base-cec-mixed-v2, 10, 200, 25, 10, 395.42, 7.08833875, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 532.64, 9.53538817, 57, 5.957873, 105268
base-cec-mixed-v2, 10, 200, 25, 10, 394.09, 7.09510845, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 544.76, 9.57875146, 37, 4.580172, 68502
base-cec-mixed-v2, 10, 200, 25, 10, 414.08, 7.12453637, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 542.24, 9.56201733, 43, 9.700177, 80018
base-cec-mixed-v2, 10, 200, 25, 10, 393.84, 7.08101366, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 534.21, 9.52030800, 44, 3.775643, 81513
base-cec-mixed-v2, 10, 200, 25, 10, 398.12, 7.09593796, , 0, 
cec-mixed-v2, 10, 200, 25, 10, 545.99, 9.61458042, 50, 6.291018, 92582
base-cec-mixed-v2, 10, 200, 25, 10, 409.45, 7.11318236, , 0, 
base-cec-mixed-v2, 5, 400, 10, 10, 409.75, 7.16477888, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 540.68, 9.60488533, 15, 0.234701999999999, 56387
base-cec-mixed-v2, 5, 400, 10, 10, 396.19, 7.08080266, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 536.03, 9.51859261, 19, 0.0720770000000002, 71308
base-cec-mixed-v2, 5, 400, 10, 10, 403.94, 7.14668745, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 534.62, 9.55424728, 24, 0.181399999999996, 89888
base-cec-mixed-v2, 5, 400, 10, 10, 392.58, 7.09474061, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 555.39, 9.62740080, 44, 0.127758999999998, 163511
base-cec-mixed-v2, 5, 400, 10, 10, 406.80, 7.14075702, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 536.40, 9.59329654, 21, 0.0995879999999971, 78623
base-cec-mixed-v2, 5, 400, 10, 10, 401.22, 7.11171805, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 536.23, 9.54586219, 12, 0.186143999999999, 45346
base-cec-mixed-v2, 5, 400, 10, 10, 391.68, 7.08179543, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 539.93, 9.58362446, 20, 0.353282, 74842
base-cec-mixed-v2, 5, 400, 10, 10, 435.37, 7.24355707, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 550.33, 9.69077399, 27, 0.114449999999998, 100790
base-cec-mixed-v2, 5, 400, 10, 10, 405.17, 7.14252257, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 542.34, 9.59887178, 13, 0.177060999999995, 48895
base-cec-mixed-v2, 5, 400, 10, 10, 402.48, 7.10980525, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 538.49, 9.60762412, 14, 0.387115999999999, 52532
base-cec-mixed-v2, 5, 400, 10, 10, 393.35, 7.09847667, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 532.62, 9.57954257, 12, 0.413941000000001, 45294
base-cec-mixed-v2, 5, 400, 10, 10, 393.61, 7.08224689, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 535.16, 9.52241020, 16, 0.110150999999995, 59818
base-cec-mixed-v2, 5, 400, 10, 10, 401.32, 7.11109042, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 528.38, 9.52248453, 18, 0.138371999999997, 67457
base-cec-mixed-v2, 5, 400, 10, 10, 389.14, 7.10165594, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 540.20, 9.62994283, 28, 0.127352999999999, 104565
base-cec-mixed-v2, 5, 400, 10, 10, 411.19, 7.15604568, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 533.32, 9.56891521, 19, 0.198067000000002, 71307
base-cec-mixed-v2, 5, 400, 10, 10, 409.48, 7.10853826, , 0, 
cec-mixed-v2, 5, 400, 10, 10, 533.36, 9.53644955, 16, 0.260715999999995, 59980
base-cec-mixed-v2, 5, 400, 10, 10, 386.56, 7.06897823, , 0, 
