work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v5, 10, 400, 10, 10, 423.28, 7.65675946, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 677.01, 10.97653140, 33, 4.152165, 122534
base-cec-sandwich-v5, 10, 400, 10, 10, 482.18, 8.02707027, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 661.98, 11.07129205, 16, 8.800359, 59806
base-cec-sandwich-v5, 10, 400, 10, 10, 438.01, 7.59206807, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 597.40, 10.37994289, 21, 5.951702, 78252
base-cec-sandwich-v5, 10, 400, 10, 10, 397.89, 7.39403981, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 556.13, 10.37134718, 23, 8.256277, 85822
base-cec-sandwich-v5, 10, 400, 10, 10, 429.99, 7.55311284, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 639.42, 10.67351649, 19, 5.943793, 70991
base-cec-sandwich-v5, 10, 400, 10, 10, 338.34, 7.12033937, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 559.76, 10.32635562, 26, 7.796155, 96713
base-cec-sandwich-v5, 10, 400, 10, 10, 374.51, 7.36857723, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 527.44, 10.22725157, 14, 8.47269900000001, 52663
base-cec-sandwich-v5, 10, 400, 10, 10, 359.67, 7.23962514, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 499.36, 10.18862889, 36, 6.343135, 133418
base-cec-sandwich-v5, 10, 400, 10, 10, 382.73, 7.38277479, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 582.98, 10.40122699, 17, 4.58905800000001, 63407
base-cec-sandwich-v5, 10, 400, 10, 10, 425.66, 7.50918642, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 584.11, 10.38465036, 13, 5.20716900000001, 48898
base-cec-sandwich-v5, 10, 400, 10, 10, 400.46, 7.45011727, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 477.50, 9.95827866, 30, 5.569906, 111460
base-cec-sandwich-v5, 10, 400, 10, 10, 377.93, 7.44089071, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 484.14, 10.09276893, 16, 3.35291600000001, 59940
base-cec-sandwich-v5, 10, 400, 10, 10, 357.49, 7.34974935, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 561.60, 10.35821755, 20, 6.59096100000001, 74641
base-cec-sandwich-v5, 10, 400, 10, 10, 376.88, 7.34152023, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 481.17, 9.91627971, 13, 5.576421, 48714
base-cec-sandwich-v5, 10, 400, 10, 10, 358.25, 7.30791689, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 540.81, 10.23725806, 26, 2.379221, 96912
base-cec-sandwich-v5, 10, 400, 10, 10, 373.95, 7.31430603, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 547.78, 10.22421824, 33, 5.727414, 122651
base-cec-sandwich-v5, 10, 400, 10, 10, 362.90, 7.24418920, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 519.33, 10.28183094, 21, 3.465067, 78324
base-cec-sandwich-v5, 10, 400, 10, 10, 339.88, 7.13612401, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 553.89, 10.37284702, 33, 7.78312100000001, 122245
base-cec-sandwich-v5, 10, 400, 10, 10, 386.68, 7.41405059, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 500.63, 10.02013573, 28, 6.844324, 104241
base-cec-sandwich-v5, 10, 400, 10, 10, 403.10, 7.47073377, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 528.04, 10.10098229, 16, 6.733665, 59773
base-cec-sandwich-v5, 10, 400, 10, 10, 357.73, 7.25292938, , 0, 
cec-sandwich-v5, 10, 400, 10, 10, 515.90, 10.27000275, 24, 6.34080900000001, 89418
