work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v1, 10, 400, 10, 10, 320.50, 7.12046556, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 438.33, 9.77980570, 21, 6.867724, 78312
base-cec-sandwich-v1, 10, 400, 10, 10, 340.23, 7.16518585, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 549.47, 10.13632321, 17, 6.841176, 63636
base-cec-sandwich-v1, 10, 400, 10, 10, 413.84, 7.45960348, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 525.36, 10.13679518, 18, 8.055137, 67228
base-cec-sandwich-v1, 10, 400, 10, 10, 365.32, 7.27004706, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 489.42, 9.94006475, 24, 6.43696300000001, 89466
base-cec-sandwich-v1, 10, 400, 10, 10, 337.71, 7.13278113, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 498.66, 10.05235042, 17, 3.881246, 63525
base-cec-sandwich-v1, 10, 400, 10, 10, 321.18, 7.09320315, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 517.09, 10.14792981, 21, 5.28267, 78461
base-cec-sandwich-v1, 10, 400, 10, 10, 400.62, 7.35907548, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 559.95, 10.24270710, 36, 5.55349200000001, 133561
base-cec-sandwich-v1, 10, 400, 10, 10, 394.06, 7.35681448, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 511.34, 10.15607094, 12, 4.316793, 45062
base-cec-sandwich-v1, 10, 400, 10, 10, 344.80, 7.16395933, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 500.86, 10.06557477, 26, 9.161711, 96871
base-cec-sandwich-v1, 10, 400, 10, 10, 374.43, 7.34100441, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 558.77, 10.32213015, 35, 7.71115, 130051
base-cec-sandwich-v1, 10, 400, 10, 10, 409.10, 7.53669291, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 586.69, 10.40147593, 15, 6.933391, 56211
base-cec-sandwich-v1, 10, 400, 10, 10, 413.26, 7.56358672, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 509.58, 10.08755956, 14, 8.58155000000001, 52446
base-cec-sandwich-v1, 10, 400, 10, 10, 405.79, 7.51338179, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 501.22, 10.16364801, 34, 7.911383, 125991
base-cec-sandwich-v1, 10, 400, 10, 10, 437.48, 7.65851858, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 553.69, 10.35239427, 24, 2.832994, 89581
base-cec-sandwich-v1, 10, 400, 10, 10, 405.56, 7.49798914, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 562.53, 10.36787224, 22, 7.01659600000001, 81969
base-cec-sandwich-v1, 10, 400, 10, 10, 405.43, 7.45290678, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 513.02, 10.17323775, 21, 5.43417700000001, 78306
base-cec-sandwich-v1, 10, 400, 10, 10, 394.11, 7.35204119, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 585.13, 10.45955094, 25, 8.500429, 92863
base-cec-sandwich-v1, 10, 400, 10, 10, 414.25, 7.51402575, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 551.21, 10.27868089, 27, 4.297551, 100376
base-cec-sandwich-v1, 10, 400, 10, 10, 394.54, 7.36871509, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 576.07, 10.39254710, 13, 10.734134, 48692
base-cec-sandwich-v1, 10, 400, 10, 10, 358.83, 7.27869641, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 500.30, 10.06793620, 22, 7.501261, 81836
base-cec-sandwich-v1, 10, 400, 10, 10, 403.88, 7.54195677, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 552.46, 10.34034774, 19, 5.213998, 70678
base-cec-sandwich-v1, 10, 400, 10, 10, 379.23, 7.33093462, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 561.52, 10.39196253, 27, 5.189998, 100415
base-cec-sandwich-v1, 10, 400, 10, 10, 445.78, 7.53313432, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 566.49, 10.28546969, 25, 7.38473, 92674
base-cec-sandwich-v1, 10, 400, 10, 10, 423.30, 7.48936294, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 604.36, 10.46957127, 39, 5.223004, 144660
base-cec-sandwich-v1, 10, 400, 10, 10, 413.42, 7.50180224, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 478.36, 9.88605286, 16, 7.770073, 59822
base-cec-sandwich-v1, 10, 400, 10, 10, 393.28, 7.38756686, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 603.89, 10.49448554, 14, 7.49418300000001, 52606
base-cec-sandwich-v1, 10, 400, 10, 10, 431.34, 7.48098397, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 580.43, 10.34525059, 33, 7.180001, 122436
base-cec-sandwich-v1, 10, 400, 10, 10, 490.85, 7.86926893, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 589.89, 10.35861602, 24, 4.862028, 89095
base-cec-sandwich-v1, 10, 400, 10, 10, 448.62, 7.55046845, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 619.88, 10.56370276, 24, 4.99397400000001, 89358
base-cec-sandwich-v1, 10, 400, 10, 10, 415.90, 7.56918012, , 0, 
cec-sandwich-v1, 10, 400, 10, 10, 533.00, 10.30517564, 14, 5.515508, 52551
base-cec-sandwich-v1, 10, 400, 10, 10, 364.88, 7.23066788, , 0, 
base-cec-sandwich-v1, 10, 400, 25, 10, 362.54, 7.26139453, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 526.38, 10.13846247, 37, 7.70659000000001, 137269
base-cec-sandwich-v1, 10, 400, 25, 10, 389.94, 7.45894980, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 522.14, 10.15626005, 38, 8.560305, 141115
base-cec-sandwich-v1, 10, 400, 25, 10, 379.87, 7.43474102, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 519.30, 10.23107720, 31, 2.71347900000001, 115263
base-cec-sandwich-v1, 10, 400, 25, 10, 428.77, 7.57047995, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 570.03, 10.39972318, 61, 5.87854799999999, 225517
base-cec-sandwich-v1, 10, 400, 25, 10, 401.65, 7.53601451, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 541.64, 10.29899526, 43, 5.960618, 159214
base-cec-sandwich-v1, 10, 400, 25, 10, 424.50, 7.50849567, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 548.92, 10.33856521, 64, 5.666259, 236686
base-cec-sandwich-v1, 10, 400, 25, 10, 402.65, 7.43436885, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 546.90, 10.29555806, 41, 6.845176, 151974
base-cec-sandwich-v1, 10, 400, 25, 10, 418.11, 7.53317644, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 519.85, 10.19314143, 51, 4.066767, 189079
base-cec-sandwich-v1, 10, 400, 25, 10, 384.13, 7.33619192, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 575.08, 10.32063325, 38, 6.653938, 140904
base-cec-sandwich-v1, 10, 400, 25, 10, 355.80, 7.30459065, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 458.85, 9.86697645, 70, 3.499399, 258963
base-cec-sandwich-v1, 10, 400, 25, 10, 418.71, 7.53143411, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 508.10, 10.14642918, 32, 3.050387, 118867
base-cec-sandwich-v1, 10, 400, 25, 10, 369.84, 7.31561626, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 543.51, 10.42264796, 73, 3.758673, 269992
base-cec-sandwich-v1, 10, 400, 25, 10, 385.31, 7.43893777, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 514.09, 10.12431535, 40, 5.462502, 148162
base-cec-sandwich-v1, 10, 400, 25, 10, 356.32, 7.24934321, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 453.03, 9.88770797, 59, 5.997803, 218709
base-cec-sandwich-v1, 10, 400, 25, 10, 371.80, 7.35275610, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 485.80, 10.07721844, 54, 5.019929, 199803
base-cec-sandwich-v1, 10, 400, 25, 10, 393.10, 7.42721015, , 0, 
cec-sandwich-v1, 10, 400, 25, 10, 524.22, 10.16439101, 68, 6.155986, 251551
base-cec-sandwich-v1, 10, 400, 25, 10, 420.20, 7.52810417, , 0, 
