work,type,size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
bna, 5, 400, 10, 25, 467.56, 8.51116056, 22, 0.801655, 29596
bna, 5, 400, 10, 25, 476.23, 8.52727252, 19, 0.7362, 25713
bna, 5, 400, 10, 25, 465.00, 8.43117006, 13, 0.587025000000001, 17851
bna, 5, 400, 10, 25, 467.83, 8.57014280, 15, 1.288458, 20454
bna, 5, 400, 50, 10, 462.66, 8.55876289, 54, 0.770279000000002, 202044
bna, 5, 400, 50, 10, 461.25, 8.55064466, 51, 1.479782, 191242
bna, 5, 400, 50, 10, 458.43, 8.49152513, 52, 2.068351, 194863
bna, 5, 400, 50, 10, 486.08, 8.62209951, 52, 0.649754000000001, 194756
bna, 5, 400, 50, 10, 484.62, 8.53982678, 53, 2.531089, 198211
bna, 5, 400, 50, 10, 462.39, 8.58748003, 52, 0.794533000000001, 194443
bna, 5, 400, 50, 10, 471.32, 8.58868747, 74, 0.456014, 276173
bna, 5, 400, 50, 10, 472.09, 8.52976046, 65, 1.054813, 242820
bna, 5, 400, 50, 10, 465.87, 8.51800256, 53, 2.044137, 198474
bna, 5, 400, 50, 10, 472.26, 8.55121248, 52, 0.833142000000002, 194518
bna, 5, 400, 50, 10, 466.52, 8.58604116, 62, 0.666217, 232199
bna, 5, 400, 50, 10, 478.30, 8.55428413, 55, 0.521914000000002, 205971
bna, 5, 400, 50, 10, 468.96, 8.51486017, 52, 1.583063, 194603
bna, 5, 400, 50, 10, 469.81, 8.44151304, 53, 1.341554, 198126
bna, 5, 400, 50, 10, 464.97, 8.46923045, 54, 2.206296, 202170
bna, 5, 400, 50, 10, 473.25, 8.54161015, 61, 1.516935, 228390
bna, 5, 400, 50, 10, 472.40, 8.49793950, 59, 1.336341, 220593
bna, 5, 400, 50, 10, 467.14, 8.47509802, 54, 1.249018, 202227
bna, 5, 400, 50, 10, 482.70, 8.58545863, 56, 0.784362000000002, 209665
bna, 5, 400, 50, 10, 471.35, 8.57100481, 54, 2.053838, 201891
bna, 5, 400, 50, 10, 467.90, 8.55622970, 62, 1.160486, 231984
bna, 5, 400, 50, 10, 463.96, 8.52932471, 54, 1.85711, 202470
bna, 5, 400, 50, 10, 482.66, 8.52984337, 54, 1.075511, 201939
bna, 5, 400, 50, 10, 470.80, 8.43532572, 54, 0.383279000000002, 202371
bna, 5, 400, 50, 10, 466.55, 8.57341498, 55, 1.023487, 205564
bna, 5, 400, 50, 10, 484.39, 8.61768604, 53, 1.729319, 198555
bna, 5, 400, 50, 10, 482.83, 8.53683088, 56, 2.038328, 209534
bna, 5, 400, 50, 10, 468.99, 8.55099697, 61, 0.803930000000001, 228374
bna, 5, 400, 50, 10, 467.09, 8.53364839, 52, 1.475649, 194825
bna, 5, 400, 50, 10, 476.48, 8.51402195, 52, 0.722431, 194556
bna, 5, 400, 50, 25, 458.80, 8.55326469, 67, 0.631027, 89235
bna, 5, 400, 50, 25, 457.34, 8.48284321, 59, 1.16846, 78654
bna, 5, 400, 50, 25, 467.06, 8.50684877, 54, 1.62645, 71963
bna, 5, 400, 50, 25, 484.85, 8.55495394, 66, 1.064144, 87687
bna, 5, 400, 50, 25, 478.38, 8.49444799, 70, 0.567594, 93096
bna, 5, 400, 50, 25, 475.12, 8.54478588, 55, 1.054601, 73384
bna, 5, 400, 50, 25, 465.35, 8.52285911, 61, 0.341156000000002, 81181
bna, 5, 400, 50, 25, 473.04, 8.53120079, 56, 0.871878000000002, 74455
bna, 5, 400, 50, 25, 467.00, 8.53474249, 53, 1.09507, 70605
bna, 5, 400, 50, 25, 475.37, 8.51283808, 60, 0.686790000000002, 80000
bna, 5, 400, 50, 25, 462.39, 8.53295569, 57, 1.520443, 75954
bna, 5, 400, 50, 25, 483.45, 8.55930818, 56, 0.905426000000002, 74559
bna, 5, 400, 50, 25, 477.92, 8.51351939, 69, 0.523505, 91614
bna, 5, 400, 50, 25, 461.94, 8.50450873, 54, 2.11578, 71796
bna, 5, 400, 50, 25, 472.27, 8.50446199, 57, 0.484089000000001, 75661
bna, 5, 400, 50, 25, 476.98, 8.54089887, 59, 1.324153, 78709
bna, 5, 400, 50, 25, 473.92, 8.50435487, 59, 0.849810000000002, 78383
bna, 5, 400, 50, 25, 457.73, 8.46889816, 75, 0.529043999999999, 99590
bna, 5, 400, 50, 25, 476.96, 8.54070869, 54, 0.870022000000002, 71874
bna, 5, 400, 50, 25, 485.54, 8.56058434, 58, 0.520141000000002, 77161
bna, 5, 400, 50, 25, 465.95, 8.56737597, 52, 0.983990000000002, 69226
bna, 5, 400, 50, 25, 469.87, 8.53461546, 62, 0.455164, 82703
bna, 5, 400, 50, 25, 457.36, 8.53382461, 57, 0.551217000000001, 75906
bna, 5, 400, 50, 25, 479.44, 8.51506949, 56, 0.763012, 74556
bna, 5, 400, 50, 25, 475.44, 8.56784595, 68, 0.627255999999999, 90251
bna, 5, 400, 50, 25, 473.72, 8.44128331, 62, 1.10158, 82811
bna, 5, 400, 50, 25, 492.97, 8.63379126, 52, 1.452722, 69460
bna, 5, 400, 50, 25, 474.50, 8.49215538, 60, 0.441912000000002, 79790
bna, 5, 400, 50, 25, 464.20, 8.55225476, 62, 0.681996999999999, 82439
bna, 5, 400, 50, 25, 469.93, 8.47157622, 59, 1.873553, 78581
