work,type,size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
bna, 5, 200, 50, 25, 408.47, 8.26161863, 11, 1.159254, 7519
bna, 5, 200, 50, 25, 411.88, 8.31224917, 23, 0.994534000000002, 15538
bna, 5, 200, 50, 25, 409.97, 8.23309267, 18, 1.200267, 12129
bna, 5, 200, 50, 25, 411.65, 8.34828200, 20, 0.721198000000001, 13597
bna, 5, 200, 50, 25, 405.15, 8.27321564, 11, 2.420616, 7599
bna, 5, 200, 50, 25, 416.87, 8.26740603, 26, 1.188169, 17534
bna, 5, 200, 50, 25, 407.85, 8.34539262, 17, 2.466175, 11556
bna, 5, 200, 50, 25, 387.82, 8.30676176, 20, 0.750893000000001, 13513
bna, 5, 200, 50, 25, 398.85, 8.28001283, 17, 1.366191, 11658
bna, 5, 200, 50, 25, 413.80, 8.33787857, 18, 0.760735, 12209
bna, 5, 200, 50, 25, 406.69, 8.39827660, 18, 0.943636000000001, 12040
bna, 5, 200, 50, 25, 391.34, 8.29472427, 25, 1.437002, 16797
bna, 5, 200, 50, 25, 402.18, 8.33681872, 20, 1.175427, 13541
bna, 5, 200, 50, 25, 407.94, 8.27559320, 21, 2.26845, 14149
bna, 5, 200, 50, 25, 395.41, 8.32843753, 24, 1.428761, 16128
bna, 5, 200, 50, 25, 405.16, 8.28955060, 14, 0.645609, 9488
bna, 5, 200, 50, 25, 404.69, 8.27640609, 14, 1.014621, 9585
bna, 5, 200, 50, 25, 393.16, 8.33115026, 18, 1.593507, 12213
bna, 5, 200, 50, 25, 394.35, 8.29326220, 18, 0.869064999999999, 12233
bna, 5, 200, 50, 25, 393.69, 8.26371738, 37, 0.836256000000002, 24748
bna, 5, 400, 10, 10, 397.04, 8.28646016, 17, 2.243092, 11442
bna, 5, 400, 10, 10, 391.44, 8.33438049, 19, 1.420185, 12862
bna, 5, 400, 10, 10, 395.58, 8.30190217, 13, 1.028, 8936
bna, 5, 400, 10, 10, 418.14, 8.35296885, 23, 0.577792000000002, 15381
bna, 5, 400, 10, 10, 397.09, 8.31749413, 23, 0.823465000000002, 15524
bna, 5, 400, 10, 10, 393.68, 8.29100144, 12, 1.933065, 8201
bna, 5, 400, 10, 10, 397.35, 8.26845838, 16, 1.599256, 10852
bna, 5, 400, 10, 10, 405.21, 8.22565084, 21, 0.498049999999999, 14239
bna, 5, 400, 10, 10, 399.90, 8.31938288, 29, 1.11383, 19471
bna, 5, 400, 10, 10, 393.93, 8.28854211, 29, 0.687559, 19351
bna, 5, 400, 10, 10, 408.67, 8.27802258, 24, 0.327450000000002, 16168
bna, 5, 400, 10, 10, 390.20, 8.35860722, 22, 1.207688, 14704
bna, 5, 400, 10, 10, 397.11, 8.30170048, 12, 1.78987, 8280
bna, 5, 400, 10, 10, 397.85, 8.37185409, 20, 0.590935000000002, 13429
bna, 5, 400, 10, 10, 396.18, 8.30506926, 21, 0.994514000000002, 14157
bna, 5, 400, 10, 10, 399.55, 8.28447513, 23, 1.810388, 15568
bna, 5, 400, 10, 10, 405.37, 8.27706828, 12, 1.028678, 8246
bna, 5, 400, 10, 10, 401.50, 8.23913334, 13, 2.512699, 8838
bna, 5, 400, 10, 10, 388.40, 8.29770904, 15, 0.640810000000002, 10153
bna, 5, 400, 10, 10, 402.97, 8.27539614, 17, 1.842988, 11505
bna, 5, 400, 10, 10, 393.38, 8.27212377, 16, 1.758652, 10932
bna, 5, 400, 10, 10, 385.64, 8.29233979, 14, 2.847813, 9498
bna, 5, 400, 10, 10, 393.07, 8.29248136, 20, 1.759999, 13618
bna, 5, 400, 10, 10, 399.14, 8.27692367, 12, 1.318764, 8241
bna, 5, 400, 10, 10, 406.40, 8.32354340, 19, 1.446399, 12860
bna, 5, 400, 10, 10, 394.67, 8.29373350, 26, 0.481088, 17433
bna, 5, 400, 10, 10, 405.88, 8.22311519, 19, 1.673104, 12850
bna, 5, 400, 10, 10, 402.29, 8.31610636, 13, 1.36564, 8851
bna, 5, 400, 10, 10, 396.34, 8.30823369, 21, 0.862777000000001, 14128
bna, 5, 400, 10, 10, 402.04, 8.31966215, 20, 0.515497, 13592
bna, 5, 400, 10, 25, 396.28, 8.29766847, 12, 0.966851999999999, 8179
bna, 5, 400, 10, 25, 410.23, 8.32316459, 20, 2.168869, 13503
bna, 5, 400, 10, 25, 389.75, 8.27775911, 18, 2.123565, 12222
bna, 5, 400, 10, 25, 391.78, 8.31649416, 17, 1.214501, 11538
bna, 5, 400, 10, 25, 406.94, 8.27527226, 13, 1.152167, 8912
bna, 5, 400, 10, 25, 408.04, 8.27097315, 20, 0.527265, 13507
bna, 5, 400, 10, 25, 384.63, 8.24003913, 16, 1.209597, 10879
bna, 5, 400, 10, 25, 394.77, 8.31355413, 26, 1.764184, 17362
bna, 5, 400, 10, 25, 412.41, 8.27965703, 19, 2.351108, 12876
bna, 5, 400, 10, 25, 405.56, 8.27468692, 25, 0.984168, 16825
bna, 5, 400, 10, 25, 411.52, 8.26288856, 12, 1.256236, 8248
bna, 5, 400, 10, 25, 410.34, 8.28262515, 25, 1.227187, 16801
bna, 5, 400, 10, 25, 403.21, 8.25206302, 15, 1.64064, 10210
bna, 5, 400, 10, 25, 400.91, 8.26200174, 12, 1.643912, 8293
bna, 5, 400, 10, 25, 400.70, 8.22736389, 12, 0.937421000000001, 8219
bna, 5, 400, 10, 25, 401.58, 8.25536207, 17, 1.011819, 11487
bna, 5, 400, 10, 25, 410.65, 8.27088478, 31, 1.20195, 20896
bna, 5, 400, 10, 25, 404.86, 8.25178709, 11, 2.446186, 7618
bna, 5, 400, 10, 25, 402.62, 8.26253531, 28, 1.507034, 18803
bna, 5, 400, 10, 25, 397.85, 8.25116261, 15, 1.332055, 10247
bna, 5, 400, 10, 25, 393.17, 8.26733898, 14, 1.197059, 9516
bna, 5, 400, 10, 25, 404.27, 8.31731554, 25, 1.353706, 16831
bna, 5, 400, 10, 25, 399.99, 8.34581926, 16, 0.726364, 10875
bna, 5, 400, 10, 25, 409.19, 8.31859988, 17, 1.074607, 11601
bna, 5, 400, 10, 25, 401.82, 8.31986904, 14, 3.304522, 9522
bna, 5, 400, 10, 25, 390.78, 8.26776286, 15, 1.044643, 10207
bna, 5, 400, 10, 25, 396.42, 8.28179610, 14, 1.689406, 9498
bna, 5, 400, 10, 25, 399.05, 8.28237183, 13, 1.694291, 8943
bna, 5, 400, 10, 25, 405.95, 8.31429125, 15, 1.7265, 10160
bna, 5, 400, 10, 25, 400.40, 8.28387359, 13, 2.075374, 8852
bna, 5, 400, 50, 10, 410.70, 8.29083359, 20, 1.272017, 13486
bna, 5, 400, 50, 10, 408.09, 8.25005151, 14, 1.432222, 9503
bna, 5, 400, 50, 10, 397.07, 8.28069247, 11, 0.570363, 7545
bna, 5, 400, 50, 10, 399.90, 8.23981465, 19, 1.54914, 12826
bna, 5, 400, 50, 10, 407.71, 8.23892450, 23, 1.338419, 15570
bna, 5, 400, 50, 10, 403.97, 8.21625722, 15, 1.961287, 10158
bna, 5, 400, 50, 10, 410.38, 8.26468689, 13, 1.5978, 8881
bna, 5, 400, 50, 10, 400.34, 8.30762675, 17, 0.576637999999999, 11521
bna, 5, 400, 50, 10, 401.23, 8.31673245, 21, 1.391934, 14146
bna, 5, 400, 50, 10, 394.26, 8.26994858, 13, 0.891714, 8749
bna, 5, 400, 50, 10, 402.30, 8.28030009, 20, 0.903877000000001, 13536
bna, 5, 400, 50, 10, 398.94, 8.27760249, 12, 0.713355, 8220
bna, 5, 400, 50, 10, 405.69, 8.24073836, 22, 2.101995, 14980
bna, 5, 400, 50, 10, 403.07, 8.28221923, 14, 1.687259, 9463
bna, 5, 400, 50, 10, 417.89, 8.27635351, 14, 2.508077, 9556
bna, 5, 400, 50, 10, 409.28, 8.28670931, 14, 0.591480000000001, 9504
bna, 5, 400, 50, 10, 405.17, 8.27188788, 16, 1.29129, 10828
bna, 5, 400, 50, 10, 394.51, 8.27919934, 17, 2.170782, 11500
bna, 5, 400, 50, 10, 406.55, 8.26780091, 30, 0.844151, 20139
bna, 5, 400, 50, 10, 401.80, 8.30352118, 16, 1.686781, 10881
bna, 5, 400, 50, 10, 403.28, 8.26366872, 22, 1.218439, 14844
bna, 5, 400, 50, 10, 408.91, 8.36425424, 21, 1.057168, 14159
bna, 5, 400, 50, 10, 483.97, 8.61134216, 23, 1.327233, 15492
bna, 5, 400, 50, 10, 440.48, 8.43076949, 21, 0.848442000000002, 14036
bna, 5, 400, 50, 10, 466.18, 8.50958983, 28, 0.618886, 18857
bna, 5, 400, 50, 10, 467.53, 8.51256041, 11, 0.975352000000001, 7550
bna, 5, 400, 50, 10, 544.59, 8.90714770, 18, 0.973568, 12237
bna, 5, 400, 50, 10, 523.23, 8.83474823, 17, 1.343147, 11540
bna, 5, 400, 50, 10, 570.55, 9.03849136, 18, 0.811748000000001, 12176
bna, 5, 400, 50, 10, 557.04, 8.91969691, 15, 1.495354, 10230
bna, 5, 400, 50, 25, 493.53, 8.63681690, 19, 1.47523, 12933
bna, 5, 400, 50, 25, 453.77, 8.46819618, 13, 1.805567, 8853
bna, 5, 400, 50, 25, 434.00, 8.47866261, 14, 1.152507, 9476
bna, 5, 400, 50, 25, 432.17, 8.41650694, 20, 0.593167000000001, 13501
bna, 5, 400, 50, 25, 441.41, 8.42037231, 13, 1.570865, 8931
bna, 5, 400, 50, 25, 424.37, 8.42056913, 20, 1.556856, 13588
bna, 5, 400, 50, 25, 477.21, 8.62345434, 22, 1.392781, 14833
bna, 5, 400, 50, 25, 435.90, 8.40471359, 20, 0.542783, 13481
bna, 5, 400, 50, 25, 492.61, 8.62851660, 20, 1.11315, 13501
bna, 5, 400, 50, 25, 512.46, 8.81076851, 20, 1.535767, 13549
bna, 5, 400, 50, 25, 467.51, 8.63540440, 15, 3.461602, 10203
bna, 5, 400, 50, 25, 486.33, 8.65582927, 20, 0.694312, 13456
bna, 5, 400, 50, 25, 495.02, 8.65928581, 13, 0.819120999999999, 8852
bna, 5, 400, 50, 25, 429.83, 8.47814730, 24, 1.219412, 16158
bna, 5, 400, 50, 25, 456.68, 8.51755698, 15, 0.846344000000002, 10228
bna, 5, 400, 50, 25, 457.79, 8.42753204, 15, 2.847586, 10171
bna, 5, 400, 50, 25, 451.98, 8.47872930, 19, 0.579064000000002, 12698
bna, 5, 400, 50, 25, 467.22, 8.56888686, 15, 0.855685000000001, 10295
bna, 5, 400, 50, 25, 518.53, 8.86086983, 19, 1.167083, 12849
bna, 5, 400, 50, 25, 446.20, 8.45740785, 16, 2.196935, 10953
bna, 5, 400, 50, 25, 424.21, 8.32508143, 12, 1.327991, 8226
bna, 5, 400, 50, 25, 465.58, 8.57326268, 27, 1.363875, 17953
bna, 5, 400, 50, 25, 440.85, 8.42697937, 12, 1.992247, 8231
bna, 5, 400, 50, 25, 465.53, 8.53806741, 21, 1.72424, 14180
bna, 5, 400, 50, 25, 417.66, 8.38891755, 17, 2.019383, 11575
bna, 5, 400, 50, 25, 508.53, 8.79970408, 12, 1.125339, 8245
bna, 5, 400, 50, 25, 523.80, 8.87312579, 29, 0.600555, 19358
bna, 5, 400, 50, 25, 553.28, 8.91472398, 12, 1.484264, 8280
bna, 5, 400, 50, 25, 483.85, 8.59776874, 12, 2.121594, 8204
bna, 5, 400, 50, 25, 511.90, 8.80876397, 20, 1.205573, 13506
