work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-mixed-v2, 10, 400, 10, 10, 619.79, 8.04671644, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 810.09, 10.76148544, 13, 4.201604, 48814
base-cec-mixed-v2, 10, 400, 10, 10, 599.93, 7.83367168, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 900.03, 11.28224868, 19, 9.107429, 70929
base-cec-mixed-v2, 10, 400, 10, 10, 573.73, 7.76146577, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 979.24, 11.59729336, 20, 6.984098, 74523
base-cec-mixed-v2, 10, 400, 10, 10, 693.47, 8.29311765, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 885.53, 11.14522579, 30, 8.512817, 111477
base-cec-mixed-v2, 10, 400, 10, 10, 606.88, 7.83615067, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 843.64, 10.83115498, 14, 6.49851700000001, 52441
base-cec-mixed-v2, 10, 400, 10, 10, 636.31, 8.06332644, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 1010.01, 11.84035342, 13, 7.23955100000001, 48844
base-cec-mixed-v2, 10, 400, 10, 10, 644.98, 8.06165574, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 759.14, 10.42435613, 17, 7.399522, 63639
base-cec-mixed-v2, 10, 400, 10, 10, 548.63, 7.58411902, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 774.89, 10.54878333, 25, 6.83766800000001, 93071
base-cec-mixed-v2, 10, 400, 10, 10, 543.22, 7.53762624, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 752.64, 10.50543213, 32, 5.822953, 118975
base-cec-mixed-v2, 10, 400, 10, 10, 547.32, 7.56243322, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 906.67, 11.24164929, 16, 4.66074, 59964
base-cec-mixed-v2, 10, 400, 10, 10, 579.34, 7.74704011, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 910.18, 11.37010707, 19, 3.57810600000001, 70735
base-cec-mixed-v2, 10, 400, 10, 10, 647.15, 8.13895062, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 901.74, 11.29361354, 19, 2.938475, 71093
base-cec-mixed-v2, 10, 400, 10, 10, 588.13, 7.84281414, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 840.68, 10.99670677, 19, 4.842625, 70922
base-cec-mixed-v2, 10, 400, 10, 10, 597.89, 7.86706241, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 867.85, 11.09634741, 21, 7.639842, 78443
base-cec-mixed-v2, 10, 400, 10, 10, 664.88, 8.20203535, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 829.84, 10.84180162, 33, 3.099009, 122635
base-cec-mixed-v2, 10, 400, 10, 10, 600.53, 7.81776944, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 843.99, 10.90940870, 17, 4.242587, 63650
base-cec-mixed-v2, 10, 400, 10, 10, 671.35, 8.27762806, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 913.68, 11.20238454, 13, 3.21553400000001, 48702
base-cec-mixed-v2, 10, 400, 10, 10, 670.90, 8.24381683, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 1065.72, 12.14495862, 19, 6.740906, 71137
base-cec-mixed-v2, 10, 400, 10, 10, 693.65, 8.37207296, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 875.94, 11.21000133, 18, 8.932609, 67242
base-cec-mixed-v2, 10, 400, 10, 10, 705.70, 8.45266482, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 911.94, 11.21357570, 22, 5.77319200000001, 81785
base-cec-mixed-v2, 10, 400, 10, 10, 702.59, 8.43820379, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 954.66, 11.59661175, 31, 4.314581, 115160
base-cec-mixed-v2, 10, 400, 10, 10, 647.06, 8.13639636, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 1048.95, 12.07071997, 19, 6.56681, 70833
base-cec-mixed-v2, 10, 400, 10, 10, 889.90, 9.43441673, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 1137.84, 12.34657874, 17, 6.62072999999999, 63598
base-cec-mixed-v2, 10, 400, 10, 10, 656.71, 8.16658581, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 814.26, 10.80653361, 22, 8.36627800000001, 81971
base-cec-mixed-v2, 10, 400, 10, 10, 588.12, 7.82175815, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 780.77, 10.60964099, 21, 7.127759, 78243
base-cec-mixed-v2, 10, 400, 10, 10, 765.65, 8.64911655, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 820.52, 10.81320932, 41, 5.45828300000001, 151846
base-cec-mixed-v2, 10, 400, 10, 10, 676.72, 8.25453104, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 1164.36, 12.58835667, 23, 6.129903, 85710
base-cec-mixed-v2, 10, 400, 10, 10, 753.05, 8.62823594, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 996.21, 11.69316945, 16, 8.43679400000001, 59842
base-cec-mixed-v2, 10, 400, 10, 10, 535.01, 7.55032556, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 839.71, 10.87086887, 18, 7.98142300000001, 67298
base-cec-mixed-v2, 10, 400, 10, 10, 568.21, 7.67848133, , 0, 
cec-mixed-v2, 10, 400, 10, 10, 785.17, 10.63058376, 16, 4.634759, 59719
base-cec-mixed-v2, 10, 400, 10, 10, 537.03, 7.51856198, , 0, 
base-cec-mixed-v2, 10, 400, 25, 10, 534.93, 7.52488959, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 907.05, 11.28358645, 47, 4.882446, 173977
base-cec-mixed-v2, 10, 400, 25, 10, 591.69, 7.83951552, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 737.68, 10.41108845, 57, 4.905079, 210868
base-cec-mixed-v2, 10, 400, 25, 10, 575.68, 7.73308675, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 738.56, 10.40363996, 30, 6.86605400000001, 111496
base-cec-mixed-v2, 10, 400, 25, 10, 618.53, 7.96455329, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 814.45, 10.77845724, 39, 3.91228700000001, 144700
base-cec-mixed-v2, 10, 400, 25, 10, 581.80, 7.75920517, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 729.36, 10.32933427, 30, 7.84705599999999, 111778
base-cec-mixed-v2, 10, 400, 25, 10, 523.57, 7.45741844, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 845.46, 10.96127752, 40, 5.390029, 148333
base-cec-mixed-v2, 10, 400, 25, 10, 626.28, 7.95323133, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 827.29, 10.84899155, 32, 6.42228799999999, 118728
base-cec-mixed-v2, 10, 400, 25, 10, 651.06, 8.16692472, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 841.79, 11.00254859, 96, 5.640356, 354444
base-cec-mixed-v2, 10, 400, 25, 10, 596.89, 7.87545206, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 787.09, 10.62107752, 49, 4.39672400000001, 181491
base-cec-mixed-v2, 10, 400, 25, 10, 614.53, 7.93347375, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 829.43, 10.86342559, 30, 4.66390699999999, 111512
base-cec-mixed-v2, 10, 400, 25, 10, 860.28, 9.14046488, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 746.57, 10.41486271, 64, 3.60996400000001, 236913
base-cec-mixed-v2, 10, 400, 25, 10, 603.22, 7.89975444, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 720.15, 10.26511071, 41, 6.16594600000001, 151955
base-cec-mixed-v2, 10, 400, 25, 10, 508.12, 7.37585659, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 710.84, 10.22002221, 36, 6.067335, 133550
base-cec-mixed-v2, 10, 400, 25, 10, 510.65, 7.37749488, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 759.68, 10.65697235, 75, 4.429911, 277762
base-cec-mixed-v2, 10, 400, 25, 10, 662.09, 8.17210412, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 1142.77, 12.33456521, 56, 6.101026, 207057
base-cec-mixed-v2, 10, 400, 25, 10, 615.41, 7.94448586, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 806.86, 10.79767154, 58, 4.037299, 214921
base-cec-mixed-v2, 10, 400, 25, 10, 608.04, 7.92010730, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 789.16, 10.69662923, 30, 4.903222, 111305
base-cec-mixed-v2, 10, 400, 25, 10, 599.76, 7.82568846, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 770.92, 10.58916076, 53, 5.10020300000001, 196449
base-cec-mixed-v2, 10, 400, 25, 10, 555.63, 7.61184648, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 801.32, 10.78572999, 70, 5.24173500000001, 258542
base-cec-mixed-v2, 10, 400, 25, 10, 679.90, 8.24436177, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 876.26, 11.11934580, 53, 5.77200500000001, 196196
base-cec-mixed-v2, 10, 400, 25, 10, 638.24, 8.02417272, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 987.07, 11.69325220, 36, 5.80392500000001, 133398
base-cec-mixed-v2, 10, 400, 25, 10, 896.24, 9.44291167, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 1210.80, 12.86554674, 44, 4.829953, 162987
base-cec-mixed-v2, 10, 400, 25, 10, 744.83, 8.62568064, , 0, 
cec-mixed-v2, 10, 400, 25, 10, 840.50, 10.98498191, 28, 4.65210400000001, 104304
