work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2
unbalanced-2, 10, 200, 25, 10, 536.87, 9.44033343, 35, 8.026827, 64979, 36.9, 31.5
base-unbalanced-2, 10, 200, 25, 10, 500.06, 7.10434378, , 0, , 35.9, 34.4
unbalanced-2, 10, 200, 25, 10, 706.89, 9.74967074, 40, 4.536017, 74232, 41.2, 34.4
base-unbalanced-2, 10, 200, 25, 10, 581.57, 7.33691915, , 0, , 39.6, 36.6
unbalanced-2, 10, 200, 25, 10, 516.90, 9.42084831, 32, 6.832903, 59468, 36.4, 34.4
base-unbalanced-2, 10, 200, 25, 10, 353.78, 6.88277581, , 0, , 37.9, 32.5
unbalanced-2, 10, 200, 25, 10, 491.42, 9.36487474, 60, 4.90087800000001, 111141, 36.9, 32.5
base-unbalanced-2, 10, 200, 25, 10, 350.18, 6.85296313, , 0, , 35.9, 33.0
unbalanced-2, 10, 200, 25, 10, 488.16, 9.38036892, 54, 1.841705, 100134, 34.5, 32.0
base-unbalanced-2, 10, 200, 25, 10, 350.73, 6.82577256, , 0, , 36.4, 32.5
unbalanced-2, 10, 200, 25, 10, 484.22, 9.33889552, 42, 4.59217700000001, 77960, 36.1, 32.5
base-unbalanced-2, 10, 200, 25, 10, 352.40, 6.87711690, , 0, , 34.5, 32.0
unbalanced-2, 10, 200, 25, 10, 485.98, 9.31975986, 42, 4.82657, 77976, 35.8, 31.5
base-unbalanced-2, 10, 200, 25, 10, 352.37, 6.85273334, , 0, , 34.8, 32.5
unbalanced-2, 10, 200, 25, 10, 485.24, 9.37737092, 35, 6.07793700000001, 64934, 35.8, 33.0
base-unbalanced-2, 10, 200, 25, 10, 355.24, 6.86163051, , 0, , 34.5, 32.0
unbalanced-2, 10, 200, 25, 10, 493.10, 9.39204583, 29, 6.87011200000001, 53842, 35.2, 32.0
base-unbalanced-2, 10, 200, 25, 10, 361.63, 6.84890715, , 0, , 36.6, 32.5
unbalanced-2, 10, 200, 25, 10, 494.11, 9.39500595, 52, 4.229972, 96358, 34.8, 32.0
base-unbalanced-2, 10, 200, 25, 10, 355.65, 6.84538553, , 0, , 36.9, 32.0
unbalanced-2, 10, 200, 25, 10, 490.48, 9.31739991, 30, 4.24431, 55767, 34.5, 32.5
base-unbalanced-2, 10, 200, 25, 10, 354.53, 6.89209749, , 0, , 32.5, 32.0
unbalanced-2, 10, 200, 25, 10, 492.25, 9.35257676, 112, 5.95278400000001, 206907, 33.5, 32.0
base-unbalanced-2, 10, 200, 25, 10, 360.45, 6.89641319, , 0, , 35.4, 33.0
unbalanced-2, 10, 200, 25, 10, 489.28, 9.31610523, 39, 5.03272700000001, 72319, 37.4, 33.6
base-unbalanced-2, 10, 200, 25, 10, 359.12, 6.84360326, , 0, , 32.5, 31.5
unbalanced-2, 10, 200, 25, 10, 490.27, 9.31260784, 45, 4.85820700000001, 83484, 34.8, 33.0
base-unbalanced-2, 10, 200, 25, 10, 367.69, 6.88892759, , 0, , 35.8, 32.0
unbalanced-2, 10, 200, 25, 10, 495.98, 9.38150583, 32, 6.83314700000001, 59489, 33.0, 32.0
base-unbalanced-2, 10, 200, 25, 10, 350.61, 6.84587773, , 0, , 36.1, 33.0
unbalanced-2, 10, 200, 25, 10, 486.23, 9.30537724, 36, 3.67101100000001, 66924, 35.0, 32.0
base-unbalanced-2, 10, 200, 25, 10, 357.04, 6.88287553, , 0, , 33.5, 32.0
unbalanced-2, 10, 200, 25, 10, 491.02, 9.37397935, 57, 3.928218, 105482, 33.8, 32.5
base-unbalanced-2, 10, 200, 25, 10, 358.93, 6.83449548, , 0, , 34.8, 32.0
unbalanced-2, 10, 200, 25, 10, 488.55, 9.30639485, 28, 4.77522900000001, 52090, 35.9, 31.5
base-unbalanced-2, 10, 200, 25, 10, 356.02, 6.79025948, , 0, , 32.5, 31.5
unbalanced-2, 10, 200, 25, 10, 512.70, 9.34491866, 33, 7.255984, 61375, 33.5, 39.9
base-unbalanced-2, 10, 200, 25, 10, 358.08, 6.84567777, , 0, , 41.0, 38.5
unbalanced-2, 10, 200, 25, 10, 498.50, 9.36414320, 31, 3.570966, 57661, 33.8, 31.5
base-unbalanced-2, 10, 200, 25, 10, 359.17, 6.83542379, , 0, , 34.8, 33.0
unbalanced-2, 10, 200, 25, 10, 499.28, 9.31098406, 31, 6.80346900000001, 57675, 34.2, 31.5
base-unbalanced-2, 10, 200, 25, 10, 358.27, 6.82697723, , 0, , 37.6, 32.0
unbalanced-2, 10, 200, 25, 10, 492.13, 9.32426095, 48, 7.493171, 88871, 64.9, 32.0
base-unbalanced-2, 10, 200, 25, 10, 351.91, 6.82559361, , 0, , 38.1, 32.0
unbalanced-2, 10, 200, 25, 10, 483.50, 9.33979460, 106, 5.31909900000001, 196061, 34.9, 32.5
base-unbalanced-2, 10, 200, 25, 10, 356.65, 6.81893594, , 0, , 34.5, 32.5
unbalanced-2, 10, 200, 25, 10, 484.51, 9.39086244, 40, 7.65370200000001, 74286, 34.5, 32.5
base-unbalanced-2, 10, 200, 25, 10, 352.02, 6.82166294, , 0, , 38.4, 32.5
unbalanced-2, 10, 200, 25, 10, 491.74, 9.31472892, 28, 6.28764600000001, 52011, 34.0, 31.5
base-unbalanced-2, 10, 200, 25, 10, 359.04, 6.80983144, , 0, , 34.0, 32.0
unbalanced-2, 10, 200, 25, 10, 485.26, 9.33192026, 28, 5.025949, 52115, 35.2, 32.0
base-unbalanced-2, 10, 200, 25, 10, 357.23, 6.86371423, , 0, , 33.0, 32.0
unbalanced-2, 10, 200, 25, 10, 489.00, 9.30645386, 35, 3.655176, 65066, 33.0, 31.0
base-unbalanced-2, 10, 200, 25, 10, 354.27, 6.88257703, , 0, , 36.4, 32.5
unbalanced-2, 10, 200, 25, 10, 494.76, 9.32606477, 40, 3.938727, 74020, 32.5, 31.0
base-unbalanced-2, 10, 200, 25, 10, 507.01, 7.06699228, , 0, , 38.6, 32.5
unbalanced-2, 10, 200, 25, 10, 638.63, 9.68721391, 43, 5.68107400000001, 79873, 35.9, 34.4
base-unbalanced-2, 10, 200, 25, 10, 361.94, 6.86692009, , 0, , 35.8, 32.0
unbalanced-2, 10, 200, 25, 10, 489.63, 9.34685781, 59, 6.917799, 109113, 33.0, 31.5
base-unbalanced-2, 10, 200, 25, 10, 353.53, 6.84451650, , 0, , 35.4, 33.0
base-unbalanced-2, 5, 400, 10, 10, 353.75, 6.84734018, , 0, , 34.9, 32.5
unbalanced-2, 5, 400, 10, 10, 507.98, 9.37661992, 14, 0.166689000000005, 52670, 39.4, 32.0
base-unbalanced-2, 5, 400, 10, 10, 348.19, 6.86082853, , 0, , 33.8, 32.5
unbalanced-2, 5, 400, 10, 10, 493.90, 9.34592521, 15, 0.108452, 56462, 35.8, 32.0
base-unbalanced-2, 5, 400, 10, 10, 353.07, 6.87455159, , 0, , 35.8, 32.0
unbalanced-2, 5, 400, 10, 10, 482.16, 9.36047718, 14, 0.254114000000001, 52659, 35.0, 32.5
base-unbalanced-2, 5, 400, 10, 10, 352.76, 6.81562685, , 0, , 35.4, 31.5
unbalanced-2, 5, 400, 10, 10, 490.83, 9.34616737, 18, 0.265224000000003, 67514, 34.0, 32.0
base-unbalanced-2, 5, 400, 10, 10, 354.68, 6.84016166, , 0, , 35.2, 32.0
unbalanced-2, 5, 400, 10, 10, 498.43, 9.37701053, 33, 0.156773999999999, 123182, 34.0, 31.5
base-unbalanced-2, 5, 400, 10, 10, 358.88, 6.84975416, , 0, , 41.8, 32.5
unbalanced-2, 5, 400, 10, 10, 495.05, 9.30685809, 23, 0.122072000000003, 85906, 34.5, 32.5
base-unbalanced-2, 5, 400, 10, 10, 358.84, 6.83238193, , 0, , 34.0, 31.5
unbalanced-2, 5, 400, 10, 10, 490.82, 9.30412445, 32, 0.0359980000000064, 119120, 33.5, 32.0
base-unbalanced-2, 5, 400, 10, 10, 348.21, 6.82281414, , 0, , 37.1, 32.5
unbalanced-2, 5, 400, 10, 10, 493.99, 9.32063335, 14, 0.35718, 52550, 34.0, 32.0
base-unbalanced-2, 5, 400, 10, 10, 360.60, 6.85511693, , 0, , 34.5, 32.0
unbalanced-2, 5, 400, 10, 10, 480.19, 9.29263037, 40, 0.145792, 149128, 34.5, 32.0
base-unbalanced-2, 5, 400, 10, 10, 354.01, 6.85913626, , 0, , 35.4, 31.6
