work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
ola-mixed-inverted, 5, 400, 25, 10, 598.27, 9.60239636, 42, 0.090280000000007, 156583
base-ola-mixed-inverted, 5, 400, 25, 10, 319.68, 6.65459968, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 466.82, 9.09694081, 48, 0.139137000000005, 178208
base-ola-mixed-inverted, 5, 400, 25, 10, 338.28, 6.72442567, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 513.84, 9.46633660, 62, 0.0891340000000014, 230456
base-ola-mixed-inverted, 5, 400, 25, 10, 334.73, 6.77359011, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 567.18, 9.75514826, 43, 0.125415999999973, 159814
base-ola-mixed-inverted, 5, 400, 25, 10, 369.63, 6.83030965, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 616.81, 9.87630825, 45, 0.177085999999974, 167388
base-ola-mixed-inverted, 5, 400, 25, 10, 363.27, 6.81854805, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 540.90, 9.57596224, 40, 0.128755000000012, 149127
base-ola-mixed-inverted, 5, 400, 25, 10, 381.43, 6.90961724, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 575.41, 9.67110018, 53, 0.137250999999992, 196772
base-ola-mixed-inverted, 5, 400, 25, 10, 407.39, 6.85410510, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 573.32, 9.67748594, 30, 0.127803999999969, 111921
base-ola-mixed-inverted, 5, 400, 25, 10, 379.99, 6.86956337, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 466.42, 9.13558104, 40, 0.108165999999983, 148820
base-ola-mixed-inverted, 5, 400, 25, 10, 342.10, 6.69573668, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 521.45, 9.23492352, 57, 0.148117000000013, 211799
base-ola-mixed-inverted, 5, 400, 25, 10, 340.83, 6.74811222, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 482.94, 9.15337136, 30, 0.0951139999999668, 111937
base-ola-mixed-inverted, 5, 400, 25, 10, 324.02, 6.70183059, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 467.93, 9.18252750, 55, 0.153121999999996, 204529
base-ola-mixed-inverted, 5, 400, 25, 10, 370.81, 6.82911975, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 470.15, 9.15580945, 52, 0.151158000000009, 193545
base-ola-mixed-inverted, 5, 400, 25, 10, 356.08, 6.75094682, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 486.31, 9.17172164, 30, 0.138310999999987, 111885
base-ola-mixed-inverted, 5, 400, 25, 10, 327.38, 6.67584361, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 458.09, 9.12470372, 57, 0.0889960000000087, 211929
base-ola-mixed-inverted, 5, 400, 25, 10, 348.31, 6.69957506, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 506.31, 9.24420520, 35, 0.130223000000001, 130271
base-ola-mixed-inverted, 5, 400, 25, 10, 349.82, 6.72771353, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 0, 0, 50, 0.252843999999982, 185617
base-ola-mixed-inverted, 5, 400, 25, 10, 348.61, 6.70663493, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 476.28, 9.15766276, 43, 0.0970820000000003, 159848
base-ola-mixed-inverted, 5, 400, 25, 10, 339.20, 6.72302946, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 439.94, 9.06245540, 50, 0.182262999999978, 185971
base-ola-mixed-inverted, 5, 400, 25, 10, 0, 0, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 494.11, 9.15673398, 34, 0.214031999999975, 127195
base-ola-mixed-inverted, 5, 400, 25, 10, 364.68, 6.71704670, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 462.46, 9.10750958, 52, 0.131528000000003, 193277
base-ola-mixed-inverted, 5, 400, 25, 10, 321.02, 6.66058874, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 465.49, 9.11502069, 50, 0.0722569999999791, 186153
base-ola-mixed-inverted, 5, 400, 25, 10, 347.97, 6.72893655, , 0, 
ola-mixed-inverted, 5, 400, 25, 10, 462.88, 9.10278038, 28, 0.220896999999979, 104343
base-ola-mixed-inverted, 5, 400, 25, 10, 360.73, 6.77835752, , 0, 
