work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-initial, 10, 200, 10, 10, 339.81, 6.67301650, , 0, 
cec-initial, 10, 200, 10, 10, 461.74, 9.04526710, 15, 7.30462699999998, 28231
base-cec-initial, 10, 200, 10, 10, 331.87, 6.62797293, , 0, 
cec-initial, 10, 200, 10, 10, 463.02, 9.06118707, 15, 6.75557399999997, 28167
base-cec-initial, 10, 200, 10, 10, 350.19, 6.68268214, , 0, 
cec-initial, 10, 200, 10, 10, 439.95, 8.95979698, 31, 3.475257, 57822
base-cec-initial, 10, 200, 10, 10, 337.18, 6.65658358, , 0, 
cec-initial, 10, 200, 10, 10, 464.01, 9.08026631, 14, 7.480344, 26367
base-cec-initial, 10, 200, 10, 10, 340.21, 6.67088921, , 0, 
cec-initial, 10, 200, 10, 10, 454.44, 9.00941489, 16, 7.08109200000001, 29967
base-cec-initial, 10, 200, 10, 10, 340.64, 6.65149272, , 0, 
cec-initial, 10, 200, 10, 10, 447.89, 9.01750184, 14, 8.77770199999998, 26251
base-cec-initial, 10, 200, 10, 10, 335.11, 6.65096206, , 0, 
cec-initial, 10, 200, 10, 10, 459.27, 9.09616187, 25, 3.57015799999999, 46662
base-cec-initial, 10, 200, 10, 10, 331.41, 6.66339785, , 0, 
cec-initial, 10, 200, 10, 10, 444.98, 9.01672594, 13, 5.16666099999998, 24464
base-cec-initial, 10, 200, 10, 10, 331.91, 6.59655130, , 0, 
cec-initial, 10, 200, 10, 10, 445.65, 8.99408961, 19, 5.92814099999998, 35478
base-cec-initial, 10, 200, 10, 10, 323.92, 6.61417492, , 0, 
cec-initial, 10, 200, 10, 10, 446.42, 9.02889779, 26, 4.90947, 48366
base-cec-initial, 10, 200, 10, 10, 325.36, 6.57216425, , 0, 
cec-initial, 10, 200, 10, 10, 451.67, 8.98256573, 20, 1.60403500000001, 37097
base-cec-initial, 10, 200, 10, 10, 328.60, 6.58216194, , 0, 
cec-initial, 10, 200, 10, 10, 440.31, 9.03254408, 37, 5.26388700000001, 68666
base-cec-initial, 10, 200, 10, 10, 344.93, 6.68466058, , 0, 
cec-initial, 10, 200, 10, 10, 456.95, 9.00351775, 19, 6.13031699999999, 35624
base-cec-initial, 10, 200, 10, 10, 321.83, 6.59183720, , 0, 
cec-initial, 10, 200, 10, 10, 438.11, 8.96058700, 15, 4.15073899999999, 28089
base-cec-initial, 10, 200, 10, 10, 336.48, 6.64990541, , 0, 
cec-initial, 10, 200, 10, 10, 443.95, 9.06403894, 16, 5.152828, 30006
base-cec-initial, 10, 200, 10, 10, 329.60, 6.59947484, , 0, 
cec-initial, 10, 200, 10, 10, 476.53, 9.08377377, 13, 6.24049099999996, 24488
base-cec-initial, 10, 200, 10, 10, 335.80, 6.62706765, , 0, 
cec-initial, 10, 200, 10, 10, 460.61, 9.06417913, 18, 4.98343, 33522
base-cec-initial, 10, 200, 10, 10, 333.62, 6.65355700, , 0, 
cec-initial, 10, 200, 10, 10, 447.89, 9.00678777, 25, 5.521567, 46459
base-cec-initial, 10, 200, 10, 10, 344.10, 6.64414859, , 0, 
cec-initial, 10, 200, 10, 10, 461.12, 9.07939211, 36, 4.03158100000002, 67090
base-cec-initial, 10, 200, 10, 10, 341.05, 6.68225730, , 0, 
cec-initial, 10, 200, 10, 10, 454.79, 9.04623407, 34, 5.32672500000001, 62952
base-cec-initial, 10, 200, 10, 10, 330.94, 6.62417262, , 0, 
cec-initial, 10, 200, 10, 10, 444.87, 8.99145222, 21, 4.19158299999998, 39313
base-cec-initial, 10, 200, 10, 10, 334.54, 6.61764985, , 0, 
cec-initial, 10, 200, 10, 10, 448.28, 9.05007773, 26, 6.56382600000001, 48346
base-cec-initial, 10, 200, 10, 10, 327.94, 6.61623086, , 0, 
cec-initial, 10, 200, 10, 10, 448.51, 8.99486470, 14, 6.46689800000001, 26334
base-cec-initial, 10, 200, 10, 10, 334.40, 6.63807886, , 0, 
cec-initial, 10, 200, 10, 10, 435.95, 8.96811338, 16, 4.54776599999997, 30022
base-cec-initial, 10, 200, 10, 10, 361.10, 6.77020762, , 0, 
cec-initial, 10, 200, 10, 10, 451.54, 9.03899955, 18, 4.87790100000001, 33655
base-cec-initial, 10, 200, 10, 10, 322.13, 6.60428693, , 0, 
cec-initial, 10, 200, 10, 10, 450.04, 9.03301913, 35, 6.96725199999997, 65170
base-cec-initial, 10, 200, 10, 10, 317.46, 6.59830048, , 0, 
cec-initial, 10, 200, 10, 10, 449.41, 9.06434450, 14, 7.84601199999997, 26190
base-cec-initial, 10, 200, 10, 10, 343.88, 6.62886374, , 0, 
cec-initial, 10, 200, 10, 10, 444.61, 8.98900507, 20, 7.14744400000001, 37458
base-cec-initial, 10, 200, 25, 10, 323.77, 6.60879921, , 0, 
cec-initial, 10, 200, 25, 10, 440.20, 9.00905272, 82, 4.44084599999996, 151715
base-cec-initial, 10, 200, 25, 10, 338.01, 6.61954421, , 0, 
cec-initial, 10, 200, 25, 10, 526.04, 9.26669397, 40, 5.80234300000001, 74246
base-cec-initial, 10, 200, 25, 10, 341.39, 6.65996533, , 0, 
cec-initial, 10, 200, 25, 10, 462.14, 9.04792990, 30, 2.36151100000001, 55901
